tick,mother_id,child_id,r,benefit,cost,success
73,1238,1225,0.0,0.008,0.03,True
76,1240,1237,0.0,0.1600000000000001,0.09499999999999999,True
81,1242,1243,0.5,0.2,0.30000000000000016,True
85,1244,1231,0.0,0.2,0.075,True
92,1240,1237,0.0,0.12800000000000006,0.065,True
94,1240,1237,0.0,0.016,0.03,True
95,1240,1237,0.0,0.008,0.03,True
96,1240,1237,0.0,0.008,0.03,True
107,1257,1269,0.5,0.064,0.04,True
107,1259,1261,0.0,0.064,0.04,True
107,1249,1260,0.0,0.064,0.055,True
108,1240,1268,0.25,0.07200000000000001,0.05,True
108,1236,1268,0.0,0.0,0.22000000000000008,True
109,1240,1268,0.25,0.008,0.03,True
109,1236,1268,0.0,0.0,0.03,True
109,1250,1265,0.0,0.08000000000000002,0.05,True
110,1240,1268,0.25,0.008,0.03,True
110,1236,1268,0.0,0.0,0.03,True
110,1250,1265,0.0,0.008,0.03,True
111,1230,1264,0.0,0.09600000000000003,0.2600000000000001,True
111,1252,1268,0.0,0.008,0.065,True
111,1236,1268,0.0,0.0,0.03,True
111,1240,1268,0.25,0.0,0.03,True
112,1230,1264,0.0,0.008,0.03,True
112,1240,1268,0.25,0.008,0.03,True
112,1259,1264,0.0,0.0,0.05,True
112,1252,1268,0.0,0.0,0.03,True
113,1252,1268,0.0,0.008,0.03,True
113,1258,1263,0.0,0.11200000000000004,0.06,True
113,1259,1264,0.0,0.008,0.03,True
113,1234,1268,0.0,0.0,0.09499999999999999,True
113,1244,1263,0.0,0.0,0.09499999999999999,True
113,1230,1264,0.0,0.0,0.03,True
114,1259,1264,0.0,0.008,0.03,True
114,1230,1264,0.0,0.0,0.03,True
114,1252,1268,0.0,0.008,0.03,True
115,1252,1268,0.0,0.008,0.03,True
115,1226,1271,0.0,0.12800000000000006,0.16000000000000003,True
115,1259,1264,0.0,0.008,0.03,True
116,1255,1264,0.0,0.008,0.09,True
116,1251,1263,0.5,0.024,0.075,True
116,1259,1264,0.0,0.0,0.03,True
116,1252,1268,0.0,0.008,0.03,True
117,1244,1270,0.25,0.14400000000000007,0.045,True
117,1259,1264,0.0,0.008,0.03,True
117,1255,1264,0.0,0.0,0.03,True
118,1224,1260,0.25,0.08800000000000002,0.18500000000000005,True
118,1255,1264,0.0,0.008,0.03,True
118,1259,1264,0.0,0.0,0.03,True
119,1230,1264,0.0,0.008,0.034999999999999996,True
119,1253,1268,0.0,0.024,0.105,True
119,1259,1264,0.0,0.0,0.03,True
119,1255,1264,0.0,0.0,0.03,True
120,1253,1268,0.0,0.008,0.03,True
121,1253,1268,0.0,0.008,0.03,True
122,1236,1268,0.0,0.008,0.05,True
122,1253,1268,0.0,0.0,0.03,True
123,1234,1268,0.0,0.008,0.045,True
123,1240,1268,0.25,0.0,0.05,True
123,1258,1263,0.0,0.056,0.055,True
123,1236,1268,0.0,0.0,0.03,True
124,1258,1263,0.0,0.008,0.03,True
124,1234,1268,0.0,0.008,0.03,True
124,1240,1268,0.25,0.0,0.03,True
124,1250,1265,0.0,0.11200000000000004,0.07999999999999999,True
124,1236,1268,0.0,0.0,0.03,True
125,1258,1263,0.0,0.008,0.03,True
125,1234,1268,0.0,0.008,0.03,True
125,1250,1265,0.0,0.008,0.03,True
126,1258,1263,0.0,0.008,0.03,True
127,1251,1264,0.0,0.064,0.065,True
127,1258,1263,0.0,0.008,0.03,True
127,1232,1264,0.25,0.0,0.06,True
128,1252,1268,0.0,0.024,0.05,True
128,1230,1264,0.0,0.008,0.055,True
128,1232,1264,0.25,0.0,0.03,True
128,1258,1263,0.0,0.008,0.03,True
128,1251,1264,0.0,0.0,0.03,True
129,1232,1264,0.25,0.008,0.03,True
129,1252,1268,0.0,0.008,0.03,True
129,1251,1264,0.0,0.0,0.03,True
129,1258,1263,0.0,0.008,0.03,True
130,1258,1263,0.0,0.008,0.03,True
130,1248,1264,0.0,0.008,0.125,True
130,1252,1268,0.0,0.008,0.03,True
130,1251,1264,0.0,0.0,0.03,True
131,1248,1264,0.0,0.008,0.03,True
131,1258,1263,0.0,0.008,0.03,True
131,1251,1264,0.0,0.0,0.03,True
131,1252,1268,0.0,0.008,0.03,True
132,1252,1268,0.0,0.008,0.03,True
132,1258,1263,0.0,0.008,0.03,True
132,1251,1264,0.0,0.008,0.03,True
132,1248,1264,0.0,0.0,0.03,True
133,1251,1264,0.0,0.008,0.03,True
134,1251,1264,0.0,0.008,0.03,True
135,1251,1264,0.0,0.008,0.03,True
136,1228,1265,0.0,0.08800000000000002,0.13,True
139,1240,1260,0.0,0.1680000000000001,0.06,True
139,1250,1265,0.0,0.024,0.055,True
139,1253,1260,0.0,0.0,0.065,True
140,1250,1265,0.0,0.008,0.03,True
140,1240,1260,0.0,0.008,0.03,True
140,1253,1260,0.0,0.0,0.03,True
141,1250,1265,0.0,0.008,0.03,True
141,1253,1260,0.0,0.008,0.03,True
142,1250,1265,0.0,0.008,0.03,True
142,1253,1260,0.0,0.008,0.03,True
143,1250,1265,0.0,0.008,0.03,True
143,1232,1271,0.0,0.2,0.055,True
143,1234,1260,0.0,0.008,0.065,True
145,1230,1268,0.0,0.10400000000000004,0.055,True
149,1236,1270,0.0,0.2,0.09499999999999999,True
150,1228,1268,0.0,0.04,0.06,True
151,1244,1270,0.25,0.07200000000000017,0.115,True
152,1252,1260,0.0,0.07200000000000001,0.06,True
153,1248,1264,0.0,0.14400000000000007,0.07999999999999999,True
155,1256,1267,0.0,0.2,0.09499999999999999,True
156,1259,1267,0.0,0.2,0.07999999999999999,True
158,1248,1264,0.0,0.04,0.045,True
158,1251,1270,0.0,0.056,0.09999999999999999,True
159,1251,1270,0.0,0.008,0.03,True
160,1230,1268,0.0,0.08000000000000002,0.055,True
160,1252,1260,0.0,0.064,0.055,True
163,1226,1264,0.0,0.04,0.09999999999999999,True
164,1226,1264,0.0,0.008,0.03,True
164,1251,1270,0.0,0.04,0.034999999999999996,True
165,1251,1270,0.0,0.008,0.03,True
165,1226,1264,0.0,0.008,0.03,True
166,1228,1266,0.0,0.2,0.055,True
166,1226,1264,0.0,0.008,0.03,True
166,1230,1266,0.0,0.2,0.045,True
166,1251,1270,0.0,0.008,0.03,True
167,1251,1270,0.0,0.008,0.03,True
168,1257,1266,0.0,0.15200000000000036,0.08499999999999999,True
168,1251,1270,0.0,0.008,0.03,True
169,1251,1270,0.0,0.008,0.03,True
169,1259,1264,0.0,0.024,0.055,True
169,1242,1269,0.25,0.2,0.17000000000000004,True
170,1251,1270,0.0,0.008,0.03,True
170,1259,1264,0.0,0.008,0.03,True
172,1249,1264,0.0,0.016,0.14,True
175,1251,1270,0.0,0.04,0.034999999999999996,True
176,1249,1261,0.5,0.2,0.045,True
176,1251,1270,0.0,0.008,0.03,True
177,1251,1270,0.0,0.008,0.03,True
178,1251,1270,0.0,0.008,0.03,True
178,1244,1264,0.0,0.048,0.055,True
179,1251,1270,0.0,0.008,0.03,True
180,1249,1264,0.0,0.016,0.045,True
180,1254,1268,0.0,0.1600000000000001,0.09,True
181,1254,1268,0.0,0.008,0.03,True
182,1254,1268,0.0,0.008,0.03,True
184,1230,1269,0.0,0.2,0.065,True
185,1248,1261,0.0,0.2,0.105,True
185,1259,1261,0.0,0.2,0.06,True
187,1242,1268,0.0,0.04,0.06,True
188,1255,1261,0.0,0.04800000000000041,0.17500000000000004,True
188,1251,1270,0.0,0.07200000000000001,0.045,True
188,1242,1268,0.0,0.008,0.03,True
189,1254,1268,0.0,0.008,0.034999999999999996,True
189,1242,1268,0.0,0.0,0.03,True
189,1251,1270,0.0,0.008,0.03,True
190,1251,1270,0.0,0.008,0.03,True
190,1254,1268,0.0,0.008,0.03,True
190,1242,1268,0.0,0.0,0.03,True
191,1251,1270,0.0,0.008,0.03,True
191,1254,1268,0.0,0.008,0.03,True
192,1251,1270,0.0,0.008,0.03,True
192,1254,1268,0.0,0.008,0.03,True
193,1256,1271,0.0,0.2,0.09499999999999999,True
193,1254,1268,0.0,0.008,0.03,True
194,1249,1264,0.0,0.11200000000000004,0.06,True
195,1236,1270,0.0,0.024,0.09499999999999999,True
197,1244,1264,0.0,0.024,0.065,True
202,1226,1287,0.0,0.024,0.07999999999999999,True
202,1254,1286,0.0,0.024,0.055,True
204,1244,1285,0.0,0.04,0.055,True
205,1277,1289,0.5,0.048,0.034999999999999996,True
206,1279,1285,0.0,0.016,0.04,True
208,1274,1286,0.5,0.048,0.055,True
209,1277,1286,0.0,0.008,0.04,True
210,1280,1290,0.0,0.08800000000000002,0.05,True
211,1280,1290,0.0,0.008,0.03,True
212,1274,1289,0.0,0.056,0.045,True
212,1281,1290,0.0,0.008,0.06,True
212,1280,1290,0.0,0.0,0.03,True
213,1228,1293,0.0,0.11200000000000004,0.09,True
213,1280,1290,0.0,0.008,0.03,True
214,1280,1290,0.0,0.008,0.03,True
215,1277,1286,0.0,0.048,0.05,True
217,1280,1290,0.0,0.024,0.034999999999999996,True
218,1280,1290,0.0,0.008,0.03,True
219,1281,1290,0.0,0.008,0.06,True
219,1277,1289,0.5,0.056,0.045,True
219,1230,1293,0.0,0.048,0.05,True
219,1274,1289,0.0,0.0,0.05,True
220,1248,1295,0.0,0.1680000000000001,0.09999999999999999,True
220,1230,1293,0.0,0.008,0.03,True
221,1254,1286,0.0,0.048,0.06,True
223,1244,1291,0.0,0.19200000000000012,0.05,True
225,1254,1289,0.0,0.048,0.04,True
227,1276,1288,0.5,0.2,0.105,True
228,1281,1290,0.0,0.07200000000000001,0.07,True
229,1275,1287,0.5,0.2,0.12000000000000001,True
231,1254,1286,0.0,0.08000000000000002,0.04,True
231,1279,1295,0.0,0.08800000000000002,0.07999999999999999,True
232,1250,1286,0.25,0.008,0.07,True
234,1282,1294,0.5,0.2,0.11,True
234,1244,1291,0.0,0.08800000000000002,0.065,True
234,1274,1286,0.5,0.016,0.075,True
235,1244,1291,0.0,0.008,0.03,True
235,1258,1290,0.0,0.056,0.17500000000000004,True
235,1280,1292,0.5,0.2,0.05,True
236,1258,1290,0.0,0.008,0.03,True
236,1244,1291,0.0,0.008,0.03,True
237,1244,1291,0.0,0.008,0.03,True
237,1276,1291,0.0,0.0,0.06,True
238,1277,1289,0.5,0.10400000000000004,0.09999999999999999,True
241,1249,1291,0.0,0.032,0.07999999999999999,True
241,1274,1286,0.5,0.056,0.034999999999999996,True
243,1275,1294,0.0,0.15200000000000025,0.06,True
245,1273,1295,0.0,0.11200000000000004,0.135,True
246,1278,1292,0.0,0.17600000000000027,0.12000000000000001,True
246,1254,1292,0.0,0.0,0.07,True
248,1273,1285,0.5,0.2,0.04,True
249,1275,1294,0.0,0.048,0.055,True
249,1274,1292,0.0,0.024,0.06,True
249,1277,1286,0.0,0.064,0.055,True
249,1242,1293,0.125,0.2,0.12000000000000001,True
250,1277,1286,0.0,0.008,0.03,True
250,1242,1293,0.125,0.04000000000000014,0.03,True
251,1242,1293,0.125,0.008,0.03,True
251,1277,1286,0.0,0.008,0.03,True
251,1250,1291,0.0,0.08000000000000002,0.08499999999999999,True
251,1282,1287,0.0,0.19200000000000023,0.05,True
252,1242,1293,0.125,0.008,0.03,True
252,1248,1288,0.0,0.2,0.07,True
253,1242,1293,0.125,0.008,0.03,True
253,1250,1291,0.0,0.016,0.03,True
253,1275,1287,0.5,0.016,0.045,True
254,1278,1292,0.0,0.04,0.065,True
255,1278,1292,0.0,0.008,0.03,True
256,1278,1292,0.0,0.008,0.03,True
256,1230,1290,0.0,0.1600000000000001,0.07,True
256,1282,1294,0.5,0.056,0.05,True
257,1278,1292,0.0,0.008,0.03,True
257,1226,1285,0.125,0.2,0.09,True
258,1278,1292,0.0,0.008,0.03,True
258,1277,1286,0.0,0.056,0.055,True
259,1273,1288,0.0,0.0800000000000003,0.055,True
259,1226,1285,0.125,0.024000000000000285,0.03,True
259,1228,1285,0.0,0.0,0.13,True
261,1254,1292,0.0,0.024,0.07,True
262,1257,1288,0.0,0.024,0.2500000000000001,True
263,1242,1293,0.125,0.08000000000000002,0.045,True
264,1274,1292,0.0,0.024,0.07,True
264,1242,1293,0.125,0.008,0.03,True
264,1230,1293,0.0,0.0,0.065,True
264,1278,1292,0.0,0.0,0.034999999999999996,True
265,1273,1295,0.0,0.1600000000000001,0.055,True
265,1274,1292,0.0,0.008,0.03,True
265,1278,1292,0.0,0.0,0.03,True
265,1282,1287,0.0,0.09600000000000003,0.055,True
265,1242,1293,0.125,0.008,0.03,True
266,1274,1292,0.0,0.008,0.03,True
266,1278,1292,0.0,0.0,0.03,True
267,1274,1292,0.0,0.008,0.03,True
267,1278,1292,0.0,0.0,0.03,True
269,1276,1295,0.0,0.032,0.15000000000000002,True
270,1254,1292,0.0,0.024,0.045,True
270,1230,1293,0.0,0.04,0.034999999999999996,True
271,1230,1293,0.0,0.008,0.03,True
271,1254,1292,0.0,0.008,0.03,True
274,1254,1290,0.25,0.14400000000000007,0.04,True
276,1277,1286,0.0,0.14400000000000007,0.115,True
278,1255,1292,0.0,0.056,0.125,True
278,1242,1293,0.125,0.056,0.045,True
278,1258,1292,0.0,0.0,0.13,True
279,1242,1293,0.125,0.008,0.03,True
280,1275,1294,0.0,0.19200000000000012,0.105,True
282,1257,1288,0.0,0.1600000000000001,0.09,True
282,1230,1290,0.0,0.064,0.06,True
283,1254,1292,0.0,0.04,0.034999999999999996,True
286,1257,1288,0.0,0.032,0.034999999999999996,True
286,1230,1290,0.0,0.032,0.034999999999999996,True
287,1257,1288,0.0,0.008,0.03,True
288,1254,1292,0.0,0.04,0.03,True
288,1281,1288,0.0,0.008,0.18000000000000005,True
289,1273,1288,0.0,0.008,0.075,True
290,1273,1288,0.0,0.008,0.03,True
291,1273,1288,0.0,0.008,0.03,True
291,1275,1294,0.0,0.08800000000000002,0.07,True
292,1273,1288,0.0,0.008,0.03,True
293,1273,1288,0.0,0.008,0.03,True
293,1254,1290,0.25,0.056,0.034999999999999996,True
294,1273,1288,0.0,0.008,0.03,True
294,1274,1292,0.0,0.048,0.125,True
294,1257,1288,0.0,0.0,0.04,True
295,1242,1293,0.125,0.12800000000000006,0.07,True
295,1273,1288,0.0,0.008,0.03,True
295,1257,1288,0.0,0.0,0.03,True
296,1257,1288,0.0,0.008,0.03,True
296,1255,1290,0.0,0.024,0.09,True
297,1257,1288,0.0,0.008,0.03,True
298,1258,1286,0.0,0.1760000000000001,0.07999999999999999,True
302,1300,1315,0.0,0.024,0.04,True
302,1277,1310,0.0,0.024,0.12000000000000001,True
303,1281,1315,0.0,0.008,0.055,True
303,1300,1315,0.0,0.0,0.03,True
304,1300,1315,0.0,0.008,0.03,True
305,1300,1315,0.0,0.008,0.03,True
306,1300,1315,0.0,0.008,0.03,True
307,1300,1315,0.0,0.008,0.03,True
307,1281,1315,0.0,0.0,0.03,True
308,1297,1315,0.0,0.008,0.06,True
308,1281,1315,0.0,0.0,0.03,True
308,1301,1313,0.5,0.07200000000000001,0.06,True
308,1300,1315,0.0,0.0,0.03,True
309,1297,1315,0.0,0.008,0.03,True
309,1281,1315,0.0,0.0,0.03,True
310,1281,1315,0.0,0.008,0.03,True
310,1297,1315,0.0,0.0,0.03,True
311,1281,1315,0.0,0.008,0.03,True
311,1297,1315,0.0,0.0,0.03,True
312,1242,1317,0.0625,0.10400000000000004,0.05,True
312,1306,1311,0.0,0.10400000000000004,0.065,True
312,1275,1315,0.0,0.008,0.06,True
312,1297,1315,0.0,0.0,0.03,True
312,1298,1310,0.5,0.08000000000000002,0.05,True
312,1281,1315,0.0,0.0,0.03,True
313,1275,1315,0.0,0.008,0.03,True
313,1306,1311,0.0,0.008,0.03,True
313,1242,1317,0.0625,0.008,0.03,True
313,1297,1315,0.0,0.0,0.03,True
314,1306,1311,0.0,0.008,0.03,True
314,1297,1315,0.0,0.008,0.03,True
314,1242,1317,0.0625,0.008,0.03,True
315,1306,1311,0.0,0.008,0.03,True
315,1242,1317,0.0625,0.008,0.03,True
315,1302,1315,0.0,0.008,0.06,True
315,1301,1313,0.5,0.056,0.06,True
316,1302,1315,0.0,0.008,0.03,True
316,1305,1315,0.0,0.0,0.065,True
316,1242,1317,0.0625,0.008,0.03,True
317,1305,1315,0.0,0.008,0.03,True
317,1302,1315,0.0,0.0,0.03,True
317,1242,1317,0.0625,0.008,0.03,True
317,1307,1315,0.0,0.0,0.09,True
318,1305,1315,0.0,0.008,0.03,True
318,1242,1317,0.0625,0.008,0.03,True
318,1282,1315,0.0,0.0,0.16000000000000003,True
318,1302,1315,0.0,0.0,0.03,True
319,1305,1315,0.0,0.008,0.03,True
319,1230,1317,0.0,0.008,0.075,True
319,1302,1315,0.0,0.0,0.03,True
320,1305,1315,0.0,0.008,0.03,True
320,1230,1317,0.0,0.008,0.03,True
320,1258,1313,0.0,0.04,0.075,True
320,1302,1315,0.0,0.0,0.03,True
320,1254,1315,0.0,0.0,0.08499999999999999,True
321,1306,1311,0.0,0.048,0.034999999999999996,True
322,1242,1317,0.0625,0.016,0.03,True
322,1306,1311,0.0,0.008,0.03,True
323,1301,1313,0.5,0.024,0.04,True
323,1306,1311,0.0,0.008,0.03,True
323,1242,1317,0.0625,0.008,0.03,True
324,1306,1311,0.0,0.008,0.03,True
324,1274,1315,0.0,0.032,0.12000000000000001,True
324,1307,1315,0.0,0.0,0.06,True
324,1276,1315,0.0,0.0,0.16000000000000003,True
325,1306,1311,0.0,0.008,0.03,True
325,1274,1315,0.0,0.008,0.03,True
326,1306,1311,0.0,0.008,0.03,True
327,1306,1311,0.0,0.008,0.03,True
328,1306,1311,0.0,0.008,0.03,True
329,1281,1315,0.0,0.032,0.065,True
329,1242,1317,0.0625,0.048,0.055,True
329,1300,1315,0.0,0.0,0.08499999999999999,True
330,1300,1315,0.0,0.008,0.03,True
330,1255,1313,0.0,0.056,0.04,True
330,1242,1317,0.0625,0.008,0.03,True
331,1230,1317,0.0,0.008,0.045,True
331,1307,1315,0.0,0.008,0.06,True
333,1301,1313,0.5,0.024,0.07,True
333,1282,1311,0.0,0.04,0.045,True
333,1254,1311,0.0,0.0,0.06,True
334,1254,1311,0.0,0.008,0.03,True
335,1254,1311,0.0,0.008,0.03,True
335,1299,1319,0.0,0.2,0.15000000000000002,True
335,1304,1314,0.0,0.2,0.045,True
337,1255,1313,0.0,0.032,0.034999999999999996,True
337,1306,1311,0.0,0.016,0.045,True
338,1255,1313,0.0,0.008,0.03,True
338,1306,1311,0.0,0.008,0.03,True
338,1257,1312,0.0,0.2,0.08499999999999999,True
339,1306,1311,0.0,0.008,0.03,True
339,1255,1313,0.0,0.008,0.03,True
339,1297,1308,0.0,0.2,0.06,True
340,1255,1313,0.0,0.008,0.03,True
340,1306,1311,0.0,0.008,0.03,True
340,1242,1317,0.0625,0.07200000000000001,0.045,True
341,1306,1311,0.0,0.008,0.03,True
341,1242,1317,0.0625,0.008,0.03,True
341,1255,1313,0.0,0.008,0.03,True
342,1306,1311,0.0,0.008,0.03,True
342,1242,1317,0.0625,0.008,0.03,True
342,1299,1312,0.0,0.14400000000000024,0.06,True
342,1255,1313,0.0,0.008,0.03,True
343,1255,1313,0.0,0.008,0.03,True
344,1255,1313,0.0,0.008,0.03,True
344,1302,1315,0.0,0.10400000000000004,0.07999999999999999,True
344,1304,1315,0.0,0.0,0.055,True
345,1304,1315,0.0,0.008,0.03,True
345,1255,1313,0.0,0.008,0.03,True
345,1257,1309,0.0,0.2,0.05,True
346,1258,1315,0.0,0.008,0.09999999999999999,True
346,1298,1313,0.0,0.008,0.055,True
347,1305,1315,0.0,0.008,0.09,True
349,1301,1315,0.0,0.016,0.09499999999999999,True
349,1254,1311,0.0,0.056,0.055,True
351,1276,1314,0.0,0.2,0.07,True
351,1242,1314,0.0,0.016000000000000292,0.045,True
352,1305,1314,0.0,0.008,0.05,True
353,1282,1311,0.0,0.032,0.09999999999999999,True
353,1230,1319,0.0,0.2,0.09499999999999999,True
354,1301,1314,0.0,0.016,0.05,True
358,1242,1316,0.0,0.2,0.05,True
358,1306,1318,0.5,0.2,0.065,True
359,1302,1312,0.0,0.13600000000000007,0.09999999999999999,True
361,1301,1317,0.0,0.15200000000000008,0.06,True
362,1306,1311,0.0,0.07200000000000001,0.045,True
363,1307,1315,0.0,0.11200000000000004,0.14500000000000002,True
363,1306,1311,0.0,0.008,0.03,True
366,1254,1311,0.0,0.024,0.075,True
367,1301,1314,0.0,0.10400000000000004,0.055,True
368,1258,1314,0.0,0.008,0.09,True
368,1305,1314,0.0,0.0,0.055,True
369,1302,1312,0.0,0.08000000000000002,0.034999999999999996,True
369,1242,1314,0.0,0.008,0.04,True
370,1254,1318,0.0,0.2,0.04,True
372,1302,1315,0.0,0.07200000000000001,0.04,True
373,1301,1317,0.0,0.09600000000000003,0.055,True
386,1301,1317,0.0,0.10400000000000004,0.05,True
387,1306,1311,0.0,0.1680000000000001,0.07999999999999999,True
388,1300,1317,0.0,0.016,0.21500000000000008,True
388,1254,1311,0.0,0.008,0.07,True
389,1282,1314,0.0,0.1600000000000001,0.105,True
392,1306,1311,0.0,0.032,0.034999999999999996,True
393,1306,1311,0.0,0.008,0.03,True
394,1306,1311,0.0,0.008,0.03,True
395,1306,1311,0.0,0.008,0.03,True
396,1306,1311,0.0,0.008,0.03,True
401,1254,1336,0.0,0.016,0.065,True
401,1300,1338,0.0,0.016,0.07999999999999999,True
402,1276,1333,0.0,0.024,0.09,True
402,1320,1333,0.0,0.0,0.04,True
403,1320,1333,0.0,0.008,0.03,True
404,1320,1333,0.0,0.008,0.03,True
405,1320,1333,0.0,0.008,0.03,True
405,1306,1335,0.0,0.048,0.03,True
406,1320,1333,0.0,0.008,0.03,True
407,1328,1333,0.0,0.008,0.065,True
407,1322,1333,0.0,0.0,0.065,True
408,1329,1338,0.0,0.056,0.05,True
408,1328,1333,0.0,0.008,0.03,True
408,1322,1333,0.0,0.0,0.03,True
409,1328,1333,0.0,0.008,0.03,True
409,1322,1333,0.0,0.0,0.03,True
410,1325,1334,0.0,0.08800000000000002,0.065,True
410,1322,1333,0.0,0.008,0.03,True
410,1328,1333,0.0,0.0,0.03,True
413,1329,1339,0.0,0.11200000000000004,0.05,True
413,1330,1335,0.0,0.064,0.075,True
413,1326,1339,0.0,0.0,0.065,True
413,1304,1337,0.0,0.11200000000000004,0.09999999999999999,True
415,1320,1333,0.0,0.04,0.045,True
416,1320,1333,0.0,0.008,0.03,True
417,1329,1338,0.0,0.07200000000000001,0.045,True
417,1320,1333,0.0,0.008,0.03,True
418,1320,1333,0.0,0.008,0.03,True
