tick,mother_id,child_id,r,benefit,cost,success,mother_lineage_id,child_lineage_id,is_own_child
0,247,248,0.5,0.008,0.03,True,11,11,True
0,227,228,0.5,0.008,0.03,True,1,1,True
0,237,238,0.5,0.008,0.03,True,6,6,True
0,233,234,0.5,0.008,0.03,True,4,4,True
0,225,226,0.5,0.008,0.03,True,0,0,True
1,235,234,0.0,0.008,0.034999999999999996,True,5,4,False
1,241,234,0.0,0.0,0.034999999999999996,True,8,4,False
1,269,226,0.0,0.008,0.034999999999999996,True,22,0,False
1,233,258,0.0,0.016,0.03,True,4,16,False
1,257,234,0.0,0.0,0.034999999999999996,True,16,4,False
2,229,228,0.0,0.016,0.04,True,2,1,False
3,237,252,0.0,0.032,0.04,True,6,13,False
3,251,238,0.0,0.024,0.045,True,13,6,False
4,273,234,0.0,0.024,0.05,True,24,4,False
6,225,254,0.0,0.056,0.055,True,0,14,False
7,255,268,0.0,0.064,0.065,True,15,21,False
8,241,268,0.0,0.008,0.06,True,8,21,False
8,253,254,0.5,0.016,0.07,True,14,14,True
8,265,266,0.5,0.07200000000000001,0.07,True,20,20,True
9,245,226,0.0,0.064,0.075,True,10,0,False
10,247,248,0.5,0.08000000000000002,0.075,True,11,11,True
10,229,228,0.0,0.064,0.065,True,2,1,False
10,239,270,0.0,0.08800000000000002,0.07999999999999999,True,7,22,False
11,229,228,0.0,0.008,0.03,True,2,1,False
11,263,258,0.0,0.08000000000000002,0.08499999999999999,True,19,16,False
12,229,228,0.0,0.008,0.03,True,2,1,False
12,271,228,0.0,0.0,0.09,True,23,1,False
13,261,238,0.0,0.08000000000000002,0.09499999999999999,True,18,6,False
13,273,258,0.0,0.016,0.07,True,24,16,False
15,255,258,0.0,0.016,0.065,True,15,16,False
15,271,250,0.0,0.12800000000000006,0.04,True,23,12,False
15,261,252,0.0,0.09600000000000003,0.034999999999999996,True,18,13,False
15,257,262,0.0,0.12800000000000006,0.09499999999999999,True,16,18,False
16,267,256,0.0,0.13600000000000007,0.11,True,21,15,False
16,257,262,0.0,0.008,0.03,True,16,18,False
17,257,262,0.0,0.008,0.03,True,16,18,False
17,231,250,0.0,0.016,0.115,True,3,12,False
17,247,266,0.0,0.07200000000000001,0.05,True,11,20,False
18,269,262,0.0,0.008,0.11,True,22,18,False
18,253,240,0.0,0.15200000000000008,0.075,True,14,7,False
18,243,236,0.0,0.15200000000000008,0.12000000000000001,True,9,5,False
18,231,250,0.0,0.008,0.03,True,3,12,False
18,249,262,0.0,0.0,0.12000000000000001,True,12,18,False
19,263,262,0.0,0.008,0.065,True,19,18,False
19,265,248,0.0,0.07200000000000001,0.07999999999999999,True,20,11,False
19,231,250,0.0,0.008,0.03,True,3,12,False
19,249,262,0.0,0.0,0.03,True,12,18,False
20,225,240,0.0,0.016,0.09499999999999999,True,0,7,False
20,231,250,0.0,0.008,0.03,True,3,12,False
20,227,240,0.0,0.0,0.125,True,1,7,False
20,239,256,0.0,0.032,0.075,True,7,15,False
21,231,250,0.0,0.008,0.03,True,3,12,False
21,227,240,0.0,0.008,0.03,True,1,7,False
22,255,234,0.0,0.14400000000000007,0.06,True,15,4,False
22,227,240,0.0,0.008,0.03,True,1,7,False
22,247,248,0.5,0.024,0.05,True,11,11,True
22,241,234,0.0,0.0,0.09499999999999999,True,8,4,False
23,239,244,0.0,0.19200000000000012,0.04,True,7,9,False
24,265,266,0.5,0.056,0.05,True,20,20,True
25,267,244,0.0,0.016,0.07,True,21,9,False
26,245,276,0.0,0.2,0.11,True,10,25,False
26,267,276,0.0,0.016000000000000125,0.03,True,21,25,False
26,239,276,0.0,0.0,0.04,True,7,25,False
27,259,264,0.0,0.2,0.16500000000000004,True,17,19,False
28,271,250,0.0,0.056,0.09,True,23,12,False
28,255,276,0.0,0.016,0.055,True,15,25,False
28,233,264,0.0,0.03200000000000013,0.16000000000000003,True,4,19,False
28,241,276,0.0,0.0,0.055,True,8,25,False
29,227,250,0.0,0.008,0.06,True,1,12,False
30,235,242,0.0,0.2,0.17000000000000004,True,5,8,False
31,247,248,0.5,0.07200000000000001,0.03,True,11,11,True
32,249,242,0.0,0.06400000000000015,0.09,True,12,8,False
35,239,254,0.0,0.2,0.07,True,7,14,False
35,241,246,0.0,0.2,0.06,True,8,10,False
35,225,254,0.0,0.016000000000000125,0.075,True,0,14,False
35,255,246,0.0,0.08800000000000019,0.06,True,15,10,False
37,265,266,0.5,0.10400000000000004,0.04,True,20,20,True
38,247,266,0.0,0.008,0.05,True,11,20,False
38,259,264,0.0,0.08000000000000002,0.07999999999999999,True,17,19,False
39,269,276,0.0,0.08800000000000002,0.13,True,22,25,False
39,235,268,0.0,0.2,0.07,True,5,21,False
40,251,238,0.0,0.2,0.18500000000000005,True,13,6,False
41,233,258,0.0,0.2,0.09,True,4,16,False
41,229,232,0.0,0.2,0.17000000000000004,True,2,3,False
41,257,276,0.0,0.016,0.14500000000000002,True,16,25,False
42,271,232,0.0,0.14400000000000024,0.09499999999999999,True,23,3,False
42,229,232,0.0,0.0,0.03,True,2,3,False
42,265,248,0.0,0.08800000000000002,0.05,True,20,11,False
42,257,268,0.0,0.07200000000000015,0.03,True,16,21,False
43,247,248,0.5,0.008,0.05,True,11,11,True
43,275,258,0.0,0.02400000000000012,0.2300000000000001,True,25,16,False
44,231,250,0.0,0.12000000000000005,0.14,True,3,12,False
44,243,268,0.0,0.016,0.14500000000000002,True,9,21,False
47,265,266,0.5,0.07200000000000001,0.05,True,20,20,True
