tick,mother_id,child_id,r,benefit,cost,success
15,22,35,0.0,0.008,0.03,True
15,24,5,0.0,0.0,0.03,True
15,10,5,0.0,0.0,0.03,True
15,28,5,0.0,0.0,0.03,True
16,8,15,0.0,0.13600000000000007,0.09499999999999999,True
16,24,5,0.0,0.008,0.03,True
17,24,5,0.0,0.008,0.03,True
17,32,35,0.0,0.016,0.07,True
18,24,5,0.0,0.008,0.03,True
18,12,29,0.0,0.15200000000000008,0.115,True
18,32,35,0.0,0.008,0.03,True
19,50,15,0.0,0.024,0.11,True
19,32,35,0.0,0.008,0.03,True
19,22,35,0.0,0.0,0.03,True
20,32,35,0.0,0.008,0.03,True
20,22,35,0.0,0.0,0.03,True
20,38,17,0.0,0.08800000000000002,0.12000000000000001,True
21,22,35,0.0,0.008,0.03,True
21,20,53,0.0,0.056,0.034999999999999996,True
21,18,31,0.0,0.056,0.06,True
21,32,35,0.0,0.0,0.03,True
22,32,35,0.0,0.008,0.03,True
22,24,45,0.0,0.1840000000000001,0.045,True
22,22,35,0.0,0.0,0.03,True
23,22,35,0.0,0.008,0.03,True
23,32,35,0.0,0.0,0.03,True
23,58,7,0.0,0.10400000000000004,0.09,True
24,22,35,0.0,0.008,0.03,True
24,58,7,0.0,0.008,0.03,True
24,14,1,0.0,0.09600000000000003,0.08499999999999999,True
24,10,5,0.0,0.048,0.07,True
24,40,35,0.0,0.0,0.14500000000000002,True
24,32,35,0.0,0.0,0.03,True
24,28,5,0.0,0.0,0.07,True
25,20,7,0.0,0.008,0.03,True
25,22,35,0.0,0.008,0.03,True
25,40,35,0.0,0.0,0.03,True
25,32,35,0.0,0.0,0.03,True
25,58,7,0.0,0.0,0.03,True
25,30,57,0.0,0.1600000000000001,0.12000000000000001,True
25,34,7,0.0,0.0,0.09999999999999999,True
26,44,5,0.0,0.016,0.07999999999999999,True
26,32,35,0.0,0.008,0.03,True
26,58,7,0.0,0.008,0.03,True
26,40,35,0.0,0.0,0.03,True
26,12,29,0.0,0.064,0.055,True
26,24,5,0.0,0.0,0.045,True
26,34,7,0.0,0.0,0.03,True
26,20,7,0.0,0.0,0.03,True
26,22,35,0.0,0.0,0.03,True
27,52,7,0.0,0.008,0.12000000000000001,True
27,36,57,0.0,0.016,0.14500000000000002,True
27,58,7,0.0,0.0,0.03,True
27,34,7,0.0,0.0,0.03,True
27,40,35,0.0,0.008,0.03,True
27,20,7,0.0,0.0,0.03,True
28,40,35,0.0,0.008,0.03,True
28,8,35,0.0,0.0,0.06,True
29,46,35,0.0,0.008,0.045,True
29,38,29,0.0,0.024,0.07,True
30,54,51,0.0,0.14400000000000007,0.07,True
30,50,33,0.0,0.2,0.07999999999999999,True
30,18,31,0.0,0.07200000000000001,0.07,True
31,14,33,0.0,0.056000000000000154,0.06,True
31,2,33,0.0,0.0,0.105,True
31,0,11,0.0,0.2,0.12000000000000001,True
32,0,11,0.0,0.06400000000000017,0.03,True
33,58,41,0.0,0.2,0.055,True
33,0,11,0.0,0.008,0.03,True
33,6,35,0.0,0.032,0.11,True
33,16,11,0.0,0.0,0.14,True
34,4,11,0.0,0.008,0.075,True
34,50,1,0.0,0.08000000000000002,0.045,True
34,16,11,0.0,0.0,0.03,True
34,0,11,0.0,0.0,0.03,True
35,16,11,0.0,0.008,0.03,True
35,4,11,0.0,0.0,0.03,True
35,0,11,0.0,0.0,0.03,True
36,4,11,0.0,0.008,0.03,True
36,16,11,0.0,0.0,0.03,True
37,4,11,0.0,0.008,0.03,True
37,16,11,0.0,0.0,0.03,True
37,54,13,0.0,0.2,0.06,True
38,4,11,0.0,0.008,0.03,True
39,54,17,0.0,0.15200000000000008,0.034999999999999996,True
39,4,11,0.0,0.008,0.03,True
39,38,13,0.0,0.11200000000000021,0.075,True
39,12,11,0.0,0.0,0.075,True
40,10,17,0.0,0.008,0.105,True
40,52,7,0.0,0.10400000000000004,0.065,True
40,6,49,0.0,0.2,0.06,True
40,12,11,0.0,0.008,0.03,True
40,20,7,0.0,0.0,0.07,True
40,4,11,0.0,0.0,0.03,True
41,34,7,0.0,0.008,0.07,True
41,56,13,0.0,0.016,0.2250000000000001,True
41,52,7,0.0,0.0,0.03,True
41,36,31,0.0,0.08800000000000002,0.09,True
41,50,49,0.0,0.07200000000000017,0.06,True
41,20,7,0.0,0.0,0.03,True
42,24,11,0.0,0.016,0.055,True
42,34,7,0.0,0.008,0.03,True
42,52,7,0.0,0.0,0.03,True
42,20,7,0.0,0.0,0.03,True
43,28,13,0.0,0.016,0.105,True
45,54,51,0.0,0.12000000000000005,0.055,True
45,10,51,0.0,0.0,0.05,True
45,6,35,0.0,0.09600000000000003,0.05,True
46,48,47,0.0,0.2,0.125,True
46,28,39,0.0,0.2,0.04,True
46,42,51,0.0,0.008,0.15000000000000002,True
47,58,41,0.0,0.18400000000000027,0.07,True
47,28,39,0.0,0.18400000000000027,0.03,True
48,14,47,0.0,0.0960000000000002,0.09499999999999999,True
49,12,55,0.0,0.2,0.065,True
49,34,7,0.0,0.056,0.06,True
50,36,19,0.0,0.2,0.07,True
52,30,17,0.0,0.09600000000000003,0.16000000000000003,True
52,48,1,0.0,0.14400000000000007,0.055,True
52,56,17,0.0,0.0,0.07999999999999999,True
53,26,35,0.0,0.064,0.18000000000000005,True
53,36,57,0.0,0.2,0.04,True
54,26,23,0.0,0.2,0.03,True
54,54,17,0.0,0.016,0.06,True
54,56,13,0.0,0.08800000000000002,0.034999999999999996,True
55,16,45,0.0,0.2,0.09,True
56,6,49,0.0,0.12000000000000005,0.055,True
56,28,57,0.0,0.03200000000000012,0.05,True
58,42,51,0.0,0.09600000000000003,0.08499999999999999,True
58,24,11,0.0,0.12800000000000006,0.09999999999999999,True
58,16,11,0.0,0.0,0.04,True
59,56,29,0.0,0.2,0.05,True
59,0,29,0.0,0.04000000000000015,0.09499999999999999,True
60,26,3,0.0,0.2,0.055,True
60,48,51,0.0,0.016,0.065,True
61,10,43,0.0,0.2,0.07999999999999999,True
61,8,43,0.0,0.2,0.115,True
61,58,7,0.0,0.09600000000000003,0.07,True
61,44,25,0.0,0.2,0.115,True
61,30,29,0.0,0.016,0.045,True
61,36,31,0.0,0.1600000000000001,0.05,True
62,10,43,0.0,0.10400000000000037,0.03,True
62,8,43,0.0,0.0,0.03,True
62,46,43,0.0,0.0,0.13,True
63,54,29,0.0,0.016,0.06,True
64,28,37,0.0,0.2,0.065,True
65,30,13,0.0,0.08800000000000002,0.045,True
66,20,41,0.0,0.15200000000000008,0.045,True
67,18,37,0.0,0.2,0.17000000000000004,True
67,58,21,0.0,0.2,0.04,True
68,30,17,0.0,0.11200000000000004,0.04,True
68,44,11,0.0,0.08000000000000002,0.06,True
68,6,1,0.0,0.12800000000000006,0.07,True
69,2,27,0.0,0.2,0.11,True
69,58,7,0.0,0.064,0.034999999999999996,True
70,34,7,0.0,0.008,0.065,True
70,36,31,0.0,0.07200000000000001,0.07,True
71,12,1,0.0,0.024,0.065,True
71,10,27,0.0,0.2,0.045,True
71,8,27,0.0,0.17600000000000038,0.04,True
74,20,59,0.0,0.2,0.065,True
75,44,55,0.0,0.2,0.05,True
75,48,9,0.0,0.2,0.075,True
75,30,55,0.0,0.2,0.05,True
75,0,55,0.0,0.008000000000000451,0.09,True
77,52,59,0.0,0.2,0.14500000000000002,True
79,44,25,0.0,0.2,0.045,True
80,40,59,0.0,0.2,0.2350000000000001,True
81,28,39,0.0,0.2,0.07,True
83,12,15,0.0,0.2,0.06,True
83,30,25,0.0,0.2,0.06,True
83,18,57,0.0,0.2,0.075,True
85,28,57,0.0,0.032000000000000126,0.045,True
85,38,57,0.0,0.0,0.14500000000000002,True
85,16,15,0.0,0.2,0.07999999999999999,True
87,40,21,0.0,0.2,0.034999999999999996,True
87,52,21,0.0,0.2,0.04,True
88,4,23,0.0,0.2,0.07999999999999999,True
88,58,23,0.0,0.2,0.06,True
88,18,37,0.0,0.2,0.05,True
88,14,23,0.0,0.11200000000000054,0.16500000000000004,True
95,20,7,0.0,0.2,0.08499999999999999,True
95,44,5,0.0,0.2,0.065,True
95,40,53,0.0,0.2,0.065,True
96,28,37,0.0,0.17600000000000054,0.055,True
97,4,51,0.0,0.2,0.07,True
97,52,7,0.0,0.01600000000000011,0.075,True
99,0,5,0.0,0.2,0.09499999999999999,True
