tick,mother_id,child_id,r,benefit,cost,success,mother_lineage_id,child_lineage_id,is_own_child
0,701,700,0.0,0.008,0.03,True,1,0,False
0,703,704,0.5,0.008,0.03,True,2,2,True
0,717,716,0.0,0.008,0.03,True,9,8,False
0,713,714,0.5,0.008,0.03,True,7,7,True
0,705,706,0.5,0.008,0.03,True,3,3,True
0,715,716,0.5,0.0,0.03,True,8,8,True
0,707,708,0.5,0.008,0.03,True,4,4,True
0,699,700,0.5,0.0,0.03,True,0,0,True
1,741,716,0.0,0.008,0.034999999999999996,True,21,8,False
2,731,700,0.0,0.016,0.04,True,16,0,False
3,721,708,0.0,0.024,0.045,True,11,4,False
3,745,708,0.0,0.0,0.045,True,23,4,False
3,739,720,0.0,0.032,0.045,True,20,10,False
4,739,744,0.0,0.04,0.03,True,20,22,False
5,739,744,0.0,0.008,0.03,True,20,22,False
5,701,732,0.0,0.048,0.05,True,1,16,False
5,741,734,0.0,0.048,0.045,True,21,17,False
5,713,744,0.0,0.0,0.05,True,7,22,False
6,715,734,0.0,0.008,0.055,True,8,17,False
6,719,720,0.5,0.024,0.06,True,10,10,True
7,717,734,0.0,0.008,0.06,True,9,17,False
7,727,738,0.0,0.064,0.065,True,14,19,False
7,729,722,0.0,0.064,0.065,True,15,11,False
7,725,710,0.0,0.064,0.065,True,13,5,False
8,739,736,0.0,0.07200000000000001,0.04,True,20,18,False
8,701,702,0.5,0.07200000000000001,0.04,True,1,1,True
8,735,744,0.0,0.024,0.07,True,18,22,False
8,713,736,0.0,0.0,0.04,True,7,18,False
11,735,714,0.0,0.08800000000000002,0.04,True,18,7,False
11,705,704,0.0,0.08800000000000002,0.07999999999999999,True,3,2,False
11,701,732,0.0,0.048,0.04,True,1,16,False
12,701,732,0.0,0.008,0.03,True,1,16,False
13,711,708,0.0,0.08000000000000002,0.09499999999999999,True,6,4,False
13,701,732,0.0,0.008,0.03,True,1,16,False
14,701,732,0.0,0.008,0.03,True,1,16,False
15,745,708,0.0,0.016,0.08499999999999999,True,23,4,False
16,741,718,0.0,0.13600000000000007,0.07999999999999999,True,21,9,False
16,715,718,0.0,0.0,0.075,True,8,9,False
18,723,732,0.0,0.032,0.12000000000000001,True,12,16,False
19,723,732,0.0,0.008,0.03,True,12,16,False
19,745,712,0.0,0.1600000000000001,0.045,True,23,6,False
19,741,734,0.0,0.09600000000000003,0.04,True,21,17,False
19,715,734,0.0,0.0,0.04,True,8,17,False
20,723,732,0.0,0.008,0.03,True,12,16,False
20,717,724,0.0,0.1680000000000001,0.09,True,9,12,False
21,723,732,0.0,0.008,0.03,True,12,16,False
21,733,724,0.0,0.008,0.135,True,17,12,False
22,735,722,0.0,0.12000000000000005,0.07999999999999999,True,18,11,False
22,741,718,0.0,0.048,0.04,True,21,9,False
22,713,736,0.0,0.11200000000000004,0.09499999999999999,True,7,18,False
22,699,724,0.0,0.008,0.135,True,0,12,False
22,715,718,0.0,0.0,0.04,True,8,9,False
23,739,736,0.0,0.008,0.09999999999999999,True,20,18,False
23,715,718,0.0,0.008,0.03,True,8,9,False
23,745,708,0.0,0.064,0.045,True,23,4,False
23,707,712,0.0,0.032,0.135,True,4,6,False
23,741,718,0.0,0.0,0.03,True,21,9,False
23,713,736,0.0,0.0,0.03,True,7,18,False
24,723,702,0.0,0.12800000000000006,0.04,True,12,1,False
24,701,718,0.0,0.008,0.075,True,1,9,False
24,739,736,0.0,0.008,0.03,True,20,18,False
24,713,736,0.0,0.0,0.03,True,7,18,False
24,705,706,0.5,0.19200000000000012,0.09,True,3,3,True
24,715,718,0.0,0.0,0.03,True,8,9,False
24,727,724,0.0,0.016,0.11,True,14,12,False
24,741,718,0.0,0.0,0.03,True,21,9,False
24,721,712,0.0,0.008,0.13,True,11,6,False
25,715,718,0.0,0.008,0.03,True,8,9,False
