tick,agent_id,agent_type,lineage_id,generation,cause
99,2714,child,0,1,hunger
99,2716,child,1,1,hunger
99,2718,child,2,1,hunger
99,2720,child,3,1,hunger
99,2722,child,4,1,hunger
99,2724,child,5,1,hunger
99,2726,child,6,1,hunger
99,2728,child,7,1,hunger
99,2730,child,8,1,hunger
99,2732,child,9,1,hunger
99,2734,child,10,1,hunger
99,2736,child,11,1,hunger
137,2727,mother,7,0,starvation
199,2749,child,0,2,hunger
199,2750,child,1,2,hunger
199,2751,child,2,2,hunger
199,2752,child,3,2,hunger
199,2753,child,4,2,hunger
199,2754,child,5,2,hunger
199,2755,child,6,2,hunger
199,2756,child,7,2,hunger
199,2757,child,8,2,hunger
199,2758,child,9,2,hunger
199,2759,child,10,2,hunger
199,2760,child,11,2,hunger
231,2761,child,4,1,hunger
259,2746,mother,9,1,starvation
286,2738,mother,1,1,starvation
299,2774,child,0,3,hunger
299,2775,child,1,3,hunger
299,2776,child,2,3,hunger
299,2777,child,3,3,hunger
299,2778,child,4,3,hunger
299,2779,child,5,3,hunger
299,2780,child,6,3,hunger
299,2781,child,7,3,hunger
299,2782,child,8,3,hunger
299,2783,child,9,3,hunger
299,2784,child,10,3,hunger
299,2785,child,11,3,hunger
302,2721,mother,4,0,starvation
320,2713,mother,0,0,starvation
323,2719,mother,3,0,starvation
331,2787,child,4,2,hunger
342,2763,mother,1,2,starvation
353,2715,mother,1,0,starvation
353,2739,mother,2,1,starvation
354,2737,mother,0,1,starvation
354,2768,mother,6,2,starvation
359,2748,mother,11,1,starvation
362,2733,mother,10,0,starvation
363,2769,mother,7,2,starvation
363,2786,mother,4,1,starvation
366,2742,mother,5,1,starvation
368,2764,mother,2,2,starvation
371,2744,mother,7,1,starvation
373,2773,mother,11,2,starvation
375,2762,mother,0,2,starvation
375,2766,mother,4,2,starvation
378,2789,mother,1,3,starvation
381,2731,mother,9,0,starvation
387,2723,mother,5,0,starvation
393,2771,mother,9,2,starvation
397,2743,mother,6,1,starvation
399,2800,child,0,4,hunger
399,2801,child,1,4,hunger
399,2802,child,2,4,hunger
399,2803,child,3,4,hunger
399,2804,child,4,4,hunger
399,2805,child,5,4,hunger
399,2806,child,6,4,hunger
399,2807,child,7,4,hunger
399,2808,child,8,4,hunger
399,2809,child,9,4,hunger
399,2810,child,10,4,hunger
399,2811,child,11,4,hunger
406,2793,mother,5,3,starvation
407,2792,mother,4,3,starvation
419,2729,mother,8,0,starvation
420,2772,mother,10,2,starvation
420,2791,mother,3,3,starvation
423,2767,mother,5,2,starvation
423,2799,mother,11,3,starvation
424,2741,mother,4,1,starvation
424,2745,mother,8,1,starvation
431,2813,child,4,3,hunger
446,2797,mother,9,3,starvation
450,2790,mother,2,3,starvation
456,2788,mother,0,3,starvation
465,2794,mother,6,3,starvation
469,2747,mother,10,1,starvation
474,2796,mother,8,3,starvation
479,2798,mother,10,3,starvation
493,2717,mother,2,0,starvation
498,2817,mother,3,4,starvation
499,2826,child,0,5,hunger
499,2827,child,1,5,hunger
499,2828,child,2,5,hunger
499,2829,child,3,5,hunger
499,2830,child,4,5,hunger
499,2831,child,5,5,hunger
499,2832,child,6,5,hunger
499,2833,child,7,5,hunger
499,2834,child,8,5,hunger
499,2835,child,9,5,hunger
499,2836,child,10,5,hunger
499,2837,child,11,5,hunger
506,2818,mother,4,4,starvation
509,2765,mother,3,2,starvation
514,2812,mother,4,2,starvation
514,2823,mother,9,4,starvation
516,2770,mother,8,2,starvation
517,2725,mother,6,0,starvation
521,2816,mother,2,4,starvation
522,2825,mother,11,4,starvation
525,2795,mother,7,3,starvation
526,2824,mother,10,4,starvation
531,2735,mother,11,0,starvation
531,2839,child,4,4,hunger
542,2820,mother,6,4,starvation
550,2815,mother,1,4,starvation
594,2819,mother,5,4,starvation
597,2841,mother,1,5,starvation
599,2852,child,0,6,hunger
599,2853,child,1,6,hunger
599,2854,child,2,6,hunger
599,2855,child,3,6,hunger
599,2856,child,4,6,hunger
599,2857,child,5,6,hunger
599,2858,child,6,6,hunger
599,2859,child,7,6,hunger
599,2860,child,8,6,hunger
599,2861,child,9,6,hunger
599,2862,child,10,6,hunger
599,2863,child,11,6,hunger
603,2822,mother,8,4,starvation
606,2840,mother,0,5,starvation
608,2846,mother,6,5,starvation
610,2851,mother,11,5,starvation
611,2842,mother,2,5,starvation
629,2845,mother,5,5,starvation
631,2865,child,4,5,hunger
635,2848,mother,8,5,starvation
637,2814,mother,0,4,starvation
660,2844,mother,4,5,starvation
665,2740,mother,3,1,starvation
666,2847,mother,7,5,starvation
699,2878,child,0,7,hunger
699,2879,child,1,7,hunger
699,2880,child,2,7,hunger
699,2881,child,3,7,hunger
699,2882,child,4,7,hunger
699,2883,child,5,7,hunger
699,2884,child,6,7,hunger
699,2885,child,7,7,hunger
699,2886,child,8,7,hunger
699,2887,child,9,7,hunger
699,2888,child,10,7,hunger
699,2889,child,11,7,hunger
705,2843,mother,3,5,starvation
715,2868,mother,2,6,starvation
717,2821,mother,7,4,starvation
723,2876,mother,10,6,starvation
730,2838,mother,4,3,starvation
731,2891,child,4,6,hunger
734,2867,mother,1,6,starvation
734,2877,mother,11,6,starvation
738,2873,mother,7,6,starvation
744,2869,mother,3,6,starvation
745,2864,mother,4,4,starvation
748,2890,mother,4,5,starvation
771,2871,mother,5,6,starvation
777,2870,mother,4,6,starvation
791,2896,mother,4,7,starvation
795,2874,mother,8,6,starvation
796,2875,mother,9,6,starvation
799,2904,child,0,8,hunger
799,2905,child,1,8,hunger
799,2906,child,2,8,hunger
799,2907,child,3,8,hunger
799,2908,child,4,8,hunger
799,2909,child,5,8,hunger
799,2910,child,6,8,hunger
799,2911,child,7,8,hunger
799,2912,child,8,8,hunger
799,2913,child,9,8,hunger
799,2914,child,10,8,hunger
799,2915,child,11,8,hunger
809,2897,mother,5,7,starvation
811,2894,mother,2,7,starvation
814,2866,mother,0,6,starvation
819,2900,mother,8,7,starvation
821,2892,mother,0,7,starvation
826,2895,mother,3,7,starvation
831,2917,child,4,7,hunger
835,2899,mother,7,7,starvation
839,2893,mother,1,7,starvation
849,2849,mother,9,5,starvation
851,2850,mother,10,5,starvation
851,2872,mother,6,6,starvation
851,2902,mother,10,7,starvation
853,2903,mother,11,7,starvation
856,2898,mother,6,7,starvation
874,2916,mother,4,6,starvation
877,2901,mother,9,7,starvation
893,2929,mother,11,8,starvation
895,2919,mother,1,8,starvation
896,2924,mother,6,8,starvation
899,2930,child,0,9,hunger
899,2931,child,1,9,hunger
899,2932,child,2,9,hunger
