tick,mother_id,mother_energy,winner_domain,chosen_child_id,chosen_r,chosen_distress,chosen_distance,candidate_child_ids,candidate_r,candidate_distress,candidate_distance
4,14823,0.9788,care,14824,0.5,0.2075,3,14794;14808;14812;14814;14822;14824;14832;14840,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2540;0.2700;0.0825;0.2700;0.1450;0.2075;0.3325;0.1450,6;8;4;2;5;3;1;8
4,14839,0.9538,care,14832,0.0,0.3325,8,14794;14800;14812;14822;14828;14832;14836;14840,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2540;0.1370;0.0825;0.1450;0.2075;0.3325;0.2700;0.1450,1;8;5;4;8;8;8;2
4,14795,0.9537973765192944,care,14798,0.0,0.3325,1,14792;14796;14798;14806;14818;14830,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.1915;0.2660;0.3325;0.1450;0.2075;0.2700,6;4;1;6;5;7
4,14803,0.9537981122291097,care,14826,0.0,0.3325,3,14804;14816;14826;14838,0.5000;0.0000;0.0000;0.0000,0.2035;0.1410;0.3325;0.3325,3;6;3;8
4,14831,0.9788,care,14794,0.0,0.254,2,14794;14812;14814;14822;14824;14832;14840,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.2540;0.0825;0.2700;0.1450;0.2075;0.3325;0.1450,2;2;6;3;7;5;4
4,14809,0.9788,care,14810,0.5,0.2075,3,14800;14802;14810;14820;14838,0.0000;0.0000;0.5000;0.0000;0.0000,0.1370;0.1330;0.2075;0.2700;0.3325,6;5;3;1;7
4,14815,0.9537809222707473,care,14826,0.0,0.3325,1,14804;14816;14826,0.0000;0.5000;0.0000,0.2035;0.1410;0.3325,7;2;1
4,14791,0.9788,care,14792,0.5,0.1915,3,14790;14792;14796;14798;14806;14818;14828;14830;14834;14836,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2540;0.1915;0.2660;0.3325;0.1450;0.2075;0.2075;0.2700;0.2075;0.2700,6;3;8;5;8;3;5;1;7;5
5,14791,0.97332,care,14792,0.5,0.133,2,14790;14792;14796;14798;14806;14818;14828;14830;14834;14836,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3205;0.1330;0.2700;0.3790;0.1490;0.1490;0.2740;0.2740;0.2740;0.3365,7;2;8;5;8;4;5;1;8;5
5,14803,0.9483181122291097,care,14826,0.0,0.379,2,14804;14816;14826,0.5000;0.0000;0.0000,0.2700;0.1450;0.3790,4;5;2
5,14801,0.9483199999999999,self,,,,,14800;14802;14810;14820;14840,0.0000;0.5000;0.0000;0.0000;0.0000,0.1410;0.1995;0.1490;0.3365;0.1490,4;3;5;2;8
5,14829,0.97332,care,14798,0.0,0.379,6,14790;14792;14798;14808;14818;14828;14830;14834;14836,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.3205;0.1330;0.3790;0.2115;0.1490;0.2740;0.2740;0.2740;0.3365,3;6;6;8;3;7;4;4;6
5,14799,0.9233199999999999,care,14820,0.0,0.3365,4,14800;14802;14810;14820,0.5000;0.0000;0.0000;0.0000,0.1410;0.1995;0.1490;0.3365,2;1;7;4
5,14809,0.97332,care,14810,0.5,0.149,2,14800;14802;14810;14820;14838,0.0000;0.0000;0.5000;0.0000;0.0000,0.1410;0.1995;0.1490;0.3365;0.2740,7;6;2;1;6
5,14811,0.97332,care,14824,0.0,0.149,6,14794;14812;14814;14822;14824;14828;14832;14836;14838;14840,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3205;0.0865;0.2115;0.1490;0.1490;0.2740;0.3990;0.3365;0.2740;0.1490,3;1;5;5;6;7;5;7;8;5
5,14827,0.97332,care,14798,0.0,0.379,6,14792;14798;14818;14828;14830;14836,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.1330;0.3790;0.1490;0.2740;0.2740;0.3365,1;6;6;4;2;4
5,14837,0.97332,care,14838,0.5,0.274,4,14792;14794;14812;14828;14836;14838;14840,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.1330;0.3205;0.0865;0.2740;0.3365;0.2740;0.1490,8;4;7;7;8;4;7
5,14823,0.97332,care,14824,0.5,0.149,2,14794;14808;14812;14814;14822;14824;14832,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.3205;0.2115;0.0865;0.2115;0.1490;0.1490;0.3990,7;7;4;1;6;2;1
5,14831,0.97332,care,14832,0.5,0.399,6,14794;14812;14814;14822;14824;14828;14832;14836;14840,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.3205;0.0865;0.2115;0.1490;0.1490;0.2740;0.3990;0.3365;0.1490,1;3;7;4;8;8;6;8;3
5,14835,0.9483199999999999,care,14798,0.0,0.379,5,14792;14796;14798;14806;14818;14828;14830;14836,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.1330;0.2700;0.3790;0.1490;0.1490;0.2740;0.2740;0.3365,1;8;5;8;7;5;3;5
5,14821,0.97332,care,14832,0.0,0.399,5,14794;14812;14814;14822;14824;14832;14840,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.3205;0.0865;0.2115;0.1490;0.1490;0.3990;0.1490,3;3;6;2;7;5;4
5,14805,0.97332,care,14792,0.0,0.133,6,14792;14796;14798;14806;14818;14830;14834,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.1330;0.2700;0.3790;0.1490;0.1490;0.2740;0.2740,6;8;3;2;4;7;7
5,14833,0.9483199999999999,care,14792,0.0,0.133,6,14790;14792;14798;14808;14818;14828;14830;14834;14836,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.3205;0.1330;0.3790;0.2115;0.1490;0.2740;0.2740;0.2740;0.3365,3;6;7;7;4;7;4;4;6
5,14815,0.9233009222707472,care,14826,0.0,0.379,1,14804;14816;14826,0.0000;0.5000;0.0000,0.2700;0.1450;0.3790,7;2;1
5,14819,0.97332,care,14820,0.5,0.3365,5,14800;14802;14810;14820;14840,0.0000;0.0000;0.0000;0.5000;0.0000,0.1410;0.1995;0.1490;0.3365;0.1490,1;2;8;5;8
5,14797,0.97332,care,14798,0.5,0.379,6,14790;14792;14798;14808;14818;14828;14830;14834;14836,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3205;0.1330;0.3790;0.2115;0.1490;0.2740;0.2740;0.2740;0.3365,4;5;6;8;3;6;3;5;5
5,14795,0.9233173765192944,care,14798,0.0,0.379,1,14792;14796;14798;14806;14818;14830,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.1330;0.2700;0.3790;0.1490;0.1490;0.2740,6;4;1;6;5;7
5,14813,0.97332,care,14832,0.0,0.399,3,14794;14812;14814;14822;14824;14832;14840,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.3205;0.0865;0.2115;0.1490;0.1490;0.3990;0.1490,5;2;3;4;4;3;7
5,14807,0.9483199999999999,care,14808,0.5,0.2115,3,14790;14808;14818;14830;14834,0.0000;0.5000;0.0000;0.0000;0.0000,0.3205;0.2115;0.1490;0.2740;0.2740,2;3;8;7;5
5,14825,0.97332,care,14798,0.0,0.379,8,14792;14796;14798;14804;14816;14826;14830,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.1330;0.2700;0.3790;0.2700;0.1450;0.3790;0.2740,7;3;8;7;7;6;8
5,14839,0.9483199999999999,care,14832,0.0,0.399,7,14794;14812;14814;14822;14828;14832;14836;14840,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.3205;0.0865;0.2115;0.1490;0.2740;0.3990;0.3365;0.1490,1;4;8;4;8;7;8;2
5,14817,0.97332,care,14798,0.0,0.379,5,14790;14792;14798;14806;14818;14828;14830;14834;14836,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.3205;0.1330;0.3790;0.1490;0.1490;0.2740;0.2740;0.2740;0.3365,4;7;5;8;2;8;5;3;7
5,14789,0.9483009222707472,care,14836,0.0,0.3365,4,14790;14792;14808;14812;14818;14828;14830;14834;14836,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3205;0.1330;0.2115;0.0865;0.1490;0.2740;0.2740;0.2740;0.3365,5;4;5;8;6;5;3;6;4
5,14793,0.9483134986211693,care,14824,0.0,0.149,4,14794;14812;14814;14822;14824;14832;14840,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3205;0.0865;0.2115;0.1490;0.1490;0.3990;0.1490,5;3;3;4;4;2;7
6,14789,0.9427409222707472,care,14836,0.0,0.403,3,14790;14792;14794;14808;14812;14818;14828;14830;14834;14836,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3870;0.0745;0.3870;0.1530;0.0905;0.0905;0.2780;0.2780;0.3405;0.4030,6;4;8;6;8;6;4;3;7;3
6,14833,0.9427599999999999,care,14792,0.0,0.0745,5,14790;14792;14798;14808;14818;14828;14830;14834;14836,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.3870;0.0745;0.3165;0.1530;0.0905;0.2780;0.2780;0.3405;0.4030,4;5;7;7;4;6;3;5;5
6,14793,0.9427534986211693,care,14794,0.5,0.387,6,14794;14808;14812;14814;14822;14824;14832;14840,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3870;0.1530;0.0905;0.1530;0.1530;0.0905;0.3405;0.2155,6;8;4;2;5;3;1;8
6,14821,0.96776,care,14832,0.0,0.3405,4,14794;14812;14814;14822;14824;14832;14840,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.3870;0.0905;0.1530;0.1530;0.0905;0.3405;0.2155,3;3;5;2;6;4;5
6,14815,0.8927409222707472,care,14826,0.0,0.4415,1,14804;14816;14826,0.0000;0.5000;0.0000,0.3365;0.1490;0.4415,7;2;1
6,14791,0.96776,care,14792,0.5,0.0745,1,14790;14792;14796;14798;14806;14818;14828;14830;14836,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3870;0.0745;0.2740;0.3165;0.2155;0.0905;0.2780;0.2780;0.4030,8;1;8;5;8;5;5;1;5
6,14805,0.96776,care,14792,0.0,0.0745,5,14792;14796;14798;14806;14818;14830;14834,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.0745;0.2740;0.3165;0.2155;0.0905;0.2780;0.3405,5;8;3;3;3;6;6
6,14795,0.8927573765192943,care,14798,0.0,0.3165,1,14792;14796;14798;14806;14818;14830,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.0745;0.2740;0.3165;0.2155;0.0905;0.2780,6;4;1;6;5;7
6,14807,0.9427599999999999,care,14808,0.5,0.153,2,14790;14808;14814;14830;14834,0.0000;0.5000;0.0000;0.0000;0.0000,0.3870;0.1530;0.1530;0.2780;0.3405,3;2;8;7;6
6,14797,0.96776,care,14798,0.5,0.3165,5,14790;14792;14796;14798;14806;14818;14828;14830;14834;14836,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3870;0.0745;0.2740;0.3165;0.2155;0.0905;0.2780;0.2780;0.3405;0.4030,5;4;8;5;8;2;5;2;6;5
6,14835,0.9427599999999999,care,14798,0.0,0.3165,4,14792;14796;14798;14806;14818;14828;14830;14836,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.0745;0.2740;0.3165;0.2155;0.0905;0.2780;0.2780;0.4030,1;7;4;7;6;6;2;6
6,14823,0.96776,care,14824,0.5,0.0905,1,14794;14808;14812;14814;14822;14824;14832,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.3870;0.1530;0.0905;0.1530;0.1530;0.0905;0.3405,8;8;5;2;7;1;1
6,14827,0.96776,care,14798,0.0,0.3165,6,14790;14792;14798;14808;14818;14828;14830;14836,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.3870;0.0745;0.3165;0.1530;0.0905;0.2780;0.2780;0.4030,8;1;6;8;5;4;1;4
6,14831,0.96776,care,14832,0.5,0.3405,5,14794;14812;14814;14822;14824;14828;14832;14836;14840,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.3870;0.0905;0.1530;0.1530;0.0905;0.2780;0.3405;0.4030;0.2155,2;2;6;4;7;8;5;8;4
6,14813,0.96776,care,14832,0.0,0.3405,2,14794;14808;14812;14814;14822;14824;14832;14840,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.3870;0.1530;0.0905;0.1530;0.1530;0.0905;0.3405;0.2155,6;8;3;2;5;3;2;8
6,14817,0.96776,care,14798,0.0,0.3165,4,14790;14792;14798;14806;14818;14828;14830;14834;14836,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.3870;0.0745;0.3165;0.2155;0.0905;0.2780;0.2780;0.3405;0.4030,5;6;4;7;1;7;4;4;6
6,14825,0.96776,care,14798,0.0,0.3165,7,14792;14796;14798;14804;14816;14826;14830,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.0745;0.2740;0.3165;0.3365;0.1490;0.4415;0.2780,7;2;7;8;8;7;8
6,14803,0.9427581122291097,care,14826,0.0,0.4415,1,14804;14816;14826,0.5000;0.0000;0.0000,0.3365;0.1490;0.4415,5;4;1
6,14829,0.96776,care,14798,0.0,0.3165,5,14790;14792;14798;14806;14818;14828;14830;14834;14836,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.3870;0.0745;0.3165;0.2155;0.0905;0.2780;0.2780;0.3405;0.4030,4;6;5;8;2;7;4;4;6
6,14839,0.9427599999999999,care,14832,0.0,0.3405,6,14794;14812;14814;14822;14824;14828;14832;14836;14840,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.3870;0.0905;0.1530;0.1530;0.0905;0.2780;0.3405;0.4030;0.2155,1;3;7;4;8;8;6;8;3
6,14811,0.96776,care,14824,0.0,0.0905,5,14794;14812;14814;14822;14824;14828;14832;14836;14840,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3870;0.0905;0.1530;0.1530;0.0905;0.2780;0.3405;0.4030;0.2155,4;1;4;4;5;8;4;8;6
6,14837,0.96776,care,14838,0.5,0.2155,3,14792;14794;14804;14812;14828;14836;14838;14840,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.0745;0.3870;0.3365;0.0905;0.2780;0.4030;0.2155;0.2155,8;5;8;7;7;8;3;8
7,14827,0.96212,care,14798,0.0,0.254,5,14790;14792;14796;14798;14806;14818;14828;14830;14834;14836,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.4535;0.0665;0.2780;0.2540;0.2820;0.0945;0.3445;0.2195;0.4070;0.4695,7;2;8;5;8;4;5;1;8;5
7,14793,0.9371134986211693,care,14794,0.5,0.3285,5,14794;14812;14814;14822;14824;14832;14840,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3285;0.1570;0.1570;0.2195;0.0665;0.2820;0.2820,5;3;3;4;4;2;7
7,14815,0.8621009222707472,care,14826,0.0,0.504,1,14804;14816;14826,0.0000;0.5000;0.0000,0.3405;0.1530;0.5040,7;2;1
7,14789,0.9371009222707473,care,14836,0.0,0.46950000000000003,2,14790;14792;14794;14808;14812;14818;14828;14830;14834;14836,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4535;0.0665;0.3285;0.0945;0.1570;0.0945;0.3445;0.2195;0.4070;0.4695,7;4;8;7;8;6;3;3;8;2
7,14807,0.93712,care,14808,0.5,0.0945,1,14790;14808;14814;14830;14834,0.0000;0.5000;0.0000;0.0000;0.0000,0.4535;0.0945;0.1570;0.2195;0.4070,4;1;7;7;7
7,14803,0.9121181122291097,care,14826,0.0,0.504,1,14804;14816;14826,0.5000;0.0000;0.0000,0.3405;0.1530;0.5040,5;4;1
7,14833,0.93712,care,14836,0.0,0.46950000000000003,4,14790;14792;14798;14808;14818;14828;14830;14834;14836,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.4535;0.0665;0.2540;0.0945;0.0945;0.3445;0.2195;0.4070;0.4695,5;4;7;7;4;5;2;6;4
7,14791,0.9371174325913382,care,14836,0.0,0.46950000000000003,5,14790;14792;14796;14798;14806;14818;14828;14830;14836,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4535;0.0665;0.2780;0.2540;0.2820;0.0945;0.3445;0.2195;0.4695,8;1;8;5;8;5;5;1;5
7,14839,0.93712,care,14832,0.0,0.28200000000000003,5,14794;14812;14814;14822;14824;14832;14840,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.3285;0.1570;0.1570;0.2195;0.0665;0.2820;0.2820,2;2;6;3;7;5;4
7,14825,0.96212,care,14798,0.0,0.254,6,14792;14796;14798;14826;14830,0.0000;0.0000;0.0000;0.5000;0.0000,0.0665;0.2780;0.2540;0.5040;0.2195,7;1;6;8;8
7,14817,0.96212,care,14836,0.0,0.46950000000000003,7,14790;14792;14796;14798;14806;14818;14828;14830;14834;14836,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.4535;0.0665;0.2780;0.2540;0.2820;0.0945;0.3445;0.2195;0.4070;0.4695,6;5;8;3;6;1;7;3;5;7
7,14831,0.96212,care,14832,0.5,0.28200000000000003,4,14794;14812;14814;14822;14824;14832;14840,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.3285;0.1570;0.1570;0.2195;0.0665;0.2820;0.2820,3;2;5;3;6;4;5
7,14821,0.96212,care,14832,0.0,0.28200000000000003,3,14794;14812;14814;14822;14824;14832;14840,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.3285;0.1570;0.1570;0.2195;0.0665;0.2820;0.2820,4;3;4;3;5;3;6
7,14813,0.96212,care,14832,0.0,0.28200000000000003,1,14794;14808;14812;14814;14822;14824;14832;14840,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.3285;0.0945;0.1570;0.1570;0.2195;0.0665;0.2820;0.2820,6;8;4;2;5;3;1;8
7,14829,0.96212,care,14798,0.0,0.254,4,14790;14792;14796;14798;14806;14818;14828;14830;14834;14836,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.4535;0.0665;0.2780;0.2540;0.2820;0.0945;0.3445;0.2195;0.4070;0.4695,5;5;8;4;7;1;6;3;5;6
7,14805,0.96212,care,14790,0.0,0.4535,8,14790;14792;14796;14798;14806;14818;14830;14834,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.4535;0.0665;0.2780;0.2540;0.2820;0.0945;0.2195;0.4070,8;4;7;2;4;2;5;6
7,14835,0.93712,care,14798,0.0,0.254,3,14792;14796;14798;14806;14818;14828;14830;14836,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.0665;0.2780;0.2540;0.2820;0.0945;0.3445;0.2195;0.4695,2;6;3;7;6;7;3;7
7,14811,0.96212,care,14794,0.0,0.3285,5,14794;14812;14814;14822;14824;14832;14840,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3285;0.1570;0.1570;0.2195;0.0665;0.2820;0.2820,5;2;3;4;4;3;7
7,14823,0.93712,care,14794,0.0,0.3285,8,14794;14808;14812;14814;14822;14824;14832,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.3285;0.0945;0.1570;0.1570;0.2195;0.0665;0.2820,8;8;5;2;7;1;1
7,14797,0.96212,care,14798,0.5,0.254,4,14790;14792;14796;14798;14806;14818;14828;14830;14834;14836,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4535;0.0665;0.2780;0.2540;0.2820;0.0945;0.3445;0.2195;0.4070;0.4695,5;4;7;4;7;2;6;2;6;6
7,14837,0.96212,care,14828,0.0,0.34450000000000003,8,14794;14804;14810;14812;14820;14828;14838,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.3285;0.3405;0.0665;0.1570;0.2195;0.3445;0.1570,6;7;8;8;8;8;2
8,14817,0.9563999999999999,care,14836,0.0,0.536,7,14790;14792;14796;14798;14806;14818;14828;14830;14834;14836,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.5200;0.0705;0.3445;0.1955;0.3485;0.1610;0.4110;0.2235;0.4735;0.5360,6;4;7;3;6;2;7;3;6;7
8,14831,0.9563999999999999,care,14836,0.0,0.536,8,14794;14812;14814;14822;14824;14828;14832;14836;14840,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2700;0.2235;0.1610;0.2860;0.1330;0.4110;0.2540;0.5360;0.3485,4;1;4;4;5;8;4;8;6
8,14805,0.9563999999999999,care,14790,0.0,0.52,7,14790;14792;14796;14798;14806;14818;14828;14830;14834;14836,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5200;0.0705;0.3445;0.1955;0.3485;0.1610;0.4110;0.2235;0.4735;0.5360,7;5;8;3;5;1;8;4;5;8
8,14825,0.9563999999999999,care,14798,0.0,0.1955,5,14792;14796;14798;14830,0.0000;0.0000;0.0000;0.0000,0.0705;0.3445;0.1955;0.2235,7;1;5;8
8,14829,0.9563999999999999,care,14798,0.0,0.1955,3,14790;14792;14796;14798;14806;14818;14828;14830;14834;14836,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.5200;0.0705;0.3445;0.1955;0.3485;0.1610;0.4110;0.2235;0.4735;0.5360,6;5;8;3;6;1;7;3;5;7
8,14795,0.8563973765192943,care,14834,0.0,0.47350000000000003,8,14792;14796;14798;14806;14818;14830;14834,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.0705;0.3445;0.1955;0.3485;0.1610;0.2235;0.4735,7;5;2;5;5;8;8
8,14835,0.9313999999999999,care,14836,0.5,0.536,8,14790;14792;14796;14798;14806;14818;14828;14830;14836,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.5200;0.0705;0.3445;0.1955;0.3485;0.1610;0.4110;0.2235;0.5360,8;3;5;2;6;5;8;4;8
8,14837,0.9563999999999999,care,14828,0.0,0.41100000000000003,7,14792;14794;14804;14812;14828;14836;14838,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.0705;0.2700;0.3445;0.2235;0.4110;0.5360;0.1610,8;6;7;7;7;8;2
8,14793,0.9313934986211693,care,14794,0.5,0.27,4,14794;14812;14814;14822;14824;14832;14840,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2700;0.2235;0.1610;0.2860;0.1330;0.2540;0.3485,4;2;4;3;5;3;6
