tick,agent_id,agent_type,lineage_id,generation,cause
99,11534,child,0,1,hunger
99,11536,child,1,1,hunger
99,11538,child,2,1,hunger
99,11540,child,3,1,hunger
99,11542,child,4,1,hunger
99,11544,child,5,1,hunger
99,11546,child,6,1,hunger
99,11548,child,7,1,hunger
99,11550,child,8,1,hunger
99,11552,child,9,1,hunger
99,11554,child,10,1,hunger
99,11556,child,11,1,hunger
116,11539,mother,3,0,starvation
117,11533,mother,0,0,starvation
199,11569,child,0,2,hunger
199,11570,child,1,2,hunger
199,11571,child,2,2,hunger
199,11572,child,3,2,hunger
199,11573,child,4,2,hunger
199,11574,child,5,2,hunger
199,11575,child,6,2,hunger
199,11576,child,7,2,hunger
199,11577,child,8,2,hunger
199,11578,child,9,2,hunger
199,11579,child,10,2,hunger
199,11580,child,11,2,hunger
216,11567,mother,10,1,starvation
242,11541,mother,4,0,starvation
258,11547,mother,7,0,starvation
260,11549,mother,8,0,starvation
260,11566,mother,9,1,starvation
267,11562,mother,5,1,starvation
270,11553,mother,10,0,starvation
271,11555,mother,11,0,starvation
274,11559,mother,2,1,starvation
277,11537,mother,2,0,starvation
281,11565,mother,8,1,starvation
289,11551,mother,9,0,starvation
295,11535,mother,1,0,starvation
299,11593,child,0,3,hunger
299,11594,child,1,3,hunger
299,11595,child,2,3,hunger
299,11596,child,3,3,hunger
299,11597,child,4,3,hunger
299,11598,child,5,3,hunger
299,11599,child,6,3,hunger
299,11600,child,7,3,hunger
299,11601,child,8,3,hunger
299,11602,child,9,3,hunger
299,11603,child,10,3,hunger
299,11604,child,11,3,hunger
300,11564,mother,7,1,starvation
301,11543,mother,5,0,starvation
306,11557,mother,0,1,starvation
309,11561,mother,4,1,starvation
311,11588,mother,7,2,starvation
316,11589,mother,8,2,starvation
324,11568,mother,11,1,starvation
324,11585,mother,4,2,starvation
326,11545,mother,6,0,starvation
326,11590,mother,9,2,starvation
331,11582,mother,1,2,starvation
340,11558,mother,1,1,starvation
340,11592,mother,11,2,starvation
348,11583,mother,2,2,starvation
372,11591,mother,10,2,starvation
378,11587,mother,6,2,starvation
379,11560,mother,3,1,starvation
395,11615,mother,10,3,starvation
398,11563,mother,6,1,starvation
399,11581,mother,0,2,starvation
399,11617,child,0,4,hunger
399,11618,child,1,4,hunger
399,11619,child,2,4,hunger
399,11620,child,3,4,hunger
399,11621,child,4,4,hunger
399,11622,child,5,4,hunger
399,11623,child,6,4,hunger
399,11624,child,7,4,hunger
399,11625,child,8,4,hunger
399,11626,child,9,4,hunger
399,11627,child,10,4,hunger
399,11628,child,11,4,hunger
401,11608,mother,3,3,starvation
407,11605,mother,0,3,starvation
410,11607,mother,2,3,starvation
415,11613,mother,8,3,starvation
415,11614,mother,9,3,starvation
417,11616,mother,11,3,starvation
434,11606,mother,1,3,starvation
440,11611,mother,6,3,starvation
441,11610,mother,5,3,starvation
451,11612,mother,7,3,starvation
462,11584,mother,3,2,starvation
471,11609,mother,4,3,starvation
499,11641,child,0,5,hunger
499,11642,child,1,5,hunger
499,11643,child,2,5,hunger
499,11644,child,3,5,hunger
499,11645,child,4,5,hunger
499,11646,child,5,5,hunger
499,11647,child,6,5,hunger
499,11648,child,7,5,hunger
499,11649,child,8,5,hunger
499,11650,child,9,5,hunger
499,11651,child,10,5,hunger
499,11652,child,11,5,hunger
502,11639,mother,10,4,starvation
504,11635,mother,6,4,starvation
507,11638,mother,9,4,starvation
511,11631,mother,2,4,starvation
514,11630,mother,1,4,starvation
515,11640,mother,11,4,starvation
526,11637,mother,8,4,starvation
554,11586,mother,5,2,starvation
561,11629,mother,0,4,starvation
574,11634,mother,5,4,starvation
581,11653,child,5,3,hunger
593,11656,mother,2,5,starvation
599,11663,mother,9,5,starvation
599,11666,child,0,6,hunger
599,11667,child,1,6,hunger
599,11668,child,2,6,hunger
599,11669,child,3,6,hunger
599,11670,child,4,6,hunger
599,11671,child,5,6,hunger
599,11672,child,6,6,hunger
599,11673,child,7,6,hunger
599,11674,child,8,6,hunger
599,11675,child,9,6,hunger
599,11676,child,10,6,hunger
599,11677,child,11,6,hunger
607,11654,mother,0,5,starvation
611,11664,mother,10,5,starvation
614,11636,mother,7,4,starvation
615,11657,mother,3,5,starvation
616,11658,mother,4,5,starvation
618,11661,mother,7,5,starvation
622,11633,mother,4,4,starvation
634,11655,mother,1,5,starvation
637,11660,mother,6,5,starvation
645,11662,mother,8,5,starvation
672,11659,mother,5,5,starvation
681,11679,child,5,4,hunger
687,11665,mother,11,5,starvation
693,11632,mother,3,4,starvation
699,11692,child,0,7,hunger
699,11693,child,1,7,hunger
699,11694,child,2,7,hunger
699,11695,child,3,7,hunger
699,11696,child,4,7,hunger
699,11697,child,5,7,hunger
699,11698,child,6,7,hunger
699,11699,child,7,7,hunger
699,11700,child,8,7,hunger
699,11701,child,9,7,hunger
699,11702,child,10,7,hunger
699,11703,child,11,7,hunger
702,11678,mother,5,3,starvation
705,11689,mother,9,6,starvation
709,11691,mother,11,6,starvation
717,11682,mother,2,6,starvation
728,11680,mother,0,6,starvation
730,11687,mother,7,6,starvation
732,11688,mother,8,6,starvation
739,11685,mother,5,6,starvation
746,11684,mother,4,6,starvation
749,11683,mother,3,6,starvation
754,11690,mother,10,6,starvation
761,11686,mother,6,6,starvation
764,11681,mother,1,6,starvation
781,11705,child,5,5,hunger
795,11708,mother,2,7,starvation
799,11718,child,0,8,hunger
799,11719,child,1,8,hunger
799,11720,child,2,8,hunger
799,11721,child,3,8,hunger
799,11722,child,4,8,hunger
799,11723,child,5,8,hunger
799,11724,child,6,8,hunger
799,11725,child,7,8,hunger
799,11726,child,8,8,hunger
799,11727,child,9,8,hunger
799,11728,child,10,8,hunger
799,11729,child,11,8,hunger
807,11706,mother,0,7,starvation
808,11715,mother,9,7,starvation
810,11710,mother,4,7,starvation
810,11712,mother,6,7,starvation
811,11707,mother,1,7,starvation
811,11713,mother,7,7,starvation
813,11717,mother,11,7,starvation
814,11711,mother,5,7,starvation
817,11716,mother,10,7,starvation
826,11704,mother,5,4,starvation
826,11709,mother,3,7,starvation
826,11714,mother,8,7,starvation
881,11731,child,5,6,hunger
887,11730,mother,5,5,starvation
899,11744,child,0,9,hunger
899,11745,child,1,9,hunger
899,11746,child,2,9,hunger
899,11747,child,3,9,hunger
899,11748,child,4,9,hunger
899,11749,child,5,9,hunger
899,11750,child,6,9,hunger
899,11751,child,7,9,hunger
899,11752,child,8,9,hunger
899,11753,child,9,9,hunger
899,11754,child,10,9,hunger
899,11755,child,11,9,hunger
906,11732,mother,0,8,starvation
907,11738,mother,6,8,starvation
911,11737,mother,5,8,starvation
914,11742,mother,10,8,starvation
915,11741,mother,9,8,starvation
919,11743,mother,11,8,starvation
925,11736,mother,4,8,starvation
926,11733,mother,1,8,starvation
938,11740,mother,8,8,starvation
945,11739,mother,7,8,starvation
947,11735,mother,3,8,starvation
963,11734,mother,2,8,starvation
981,11757,child,5,7,hunger
992,11764,mother,6,9,starvation
999,11770,child,0,10,hunger
999,11771,child,1,10,hunger
999,11772,child,2,10,hunger
999,11773,child,3,10,hunger
999,11774,child,4,10,hunger
999,11775,child,5,10,hunger
999,11776,child,6,10,hunger
999,11777,child,7,10,hunger
999,11778,child,8,10,hunger
999,11779,child,9,10,hunger
999,11780,child,10,10,hunger
999,11781,child,11,10,hunger
1000,11763,mother,5,9,starvation
1008,11756,mother,5,6,starvation
1011,11760,mother,2,9,starvation
1012,11758,mother,0,9,starvation
1012,11768,mother,10,9,starvation
1020,11769,mother,11,9,starvation
1025,11761,mother,3,9,starvation
1025,11766,mother,8,9,starvation
1026,11759,mother,1,9,starvation
1026,11762,mother,4,9,starvation
1029,11767,mother,9,9,starvation
1048,11765,mother,7,9,starvation
1081,11783,child,5,8,hunger
1094,11782,mother,5,7,starvation
1099,11796,child,0,11,hunger
1099,11797,child,1,11,hunger
1099,11798,child,2,11,hunger
1099,11799,child,3,11,hunger
1099,11800,child,4,11,hunger
1099,11801,child,5,11,hunger
1099,11802,child,6,11,hunger
1099,11803,child,7,11,hunger
1099,11804,child,8,11,hunger
1099,11805,child,9,11,hunger
1099,11806,child,10,11,hunger
1099,11807,child,11,11,hunger
1111,11790,mother,6,10,starvation
1115,11789,mother,5,10,starvation
1122,11786,mother,2,10,starvation
1123,11785,mother,1,10,starvation
1124,11791,mother,7,10,starvation
1125,11792,mother,8,10,starvation
1126,11784,mother,0,10,starvation
1126,11787,mother,3,10,starvation
1126,11793,mother,9,10,starvation
1126,11795,mother,11,10,starvation
1128,11788,mother,4,10,starvation
1128,11794,mother,10,10,starvation
1181,11809,child,5,9,hunger
1197,11808,mother,5,8,starvation
1199,11822,child,0,12,hunger
1199,11823,child,1,12,hunger
1199,11824,child,2,12,hunger
1199,11825,child,3,12,hunger
1199,11826,child,4,12,hunger
1199,11827,child,5,12,hunger
1199,11828,child,6,12,hunger
1199,11829,child,7,12,hunger
1199,11830,child,8,12,hunger
1199,11831,child,9,12,hunger
1199,11832,child,10,12,hunger
1199,11833,child,11,12,hunger
1214,11812,mother,2,11,starvation
1215,11821,mother,11,11,starvation
1218,11816,mother,6,11,starvation
1220,11815,mother,5,11,starvation
1222,11820,mother,10,11,starvation
1226,11811,mother,1,11,starvation
1226,11813,mother,3,11,starvation
1240,11819,mother,9,11,starvation
1244,11817,mother,7,11,starvation
1245,11814,mother,4,11,starvation
1247,11810,mother,0,11,starvation
1249,11818,mother,8,11,starvation
1281,11835,child,5,10,hunger
1299,11840,mother,4,12,starvation
1299,11848,child,0,13,hunger
1299,11849,child,1,13,hunger
1299,11850,child,2,13,hunger
1299,11851,child,3,13,hunger
1299,11852,child,4,13,hunger
1299,11853,child,5,13,hunger
1299,11854,child,6,13,hunger
1299,11855,child,7,13,hunger
1299,11856,child,8,13,hunger
1299,11857,child,9,13,hunger
1299,11858,child,10,13,hunger
1299,11859,child,11,13,hunger
1303,11841,mother,5,12,starvation
1308,11842,mother,6,12,starvation
1318,11838,mother,2,12,starvation
1319,11839,mother,3,12,starvation
