tick,mother_id,child_id,r,benefit,cost,success,mother_lineage_id,child_lineage_id,is_own_child
0,478,479,0.5,0.008,0.03,True,8,8,True
0,462,463,0.5,0.008,0.03,True,0,0,True
0,464,465,0.5,0.008,0.03,True,1,1,True
0,470,471,0.5,0.008,0.03,True,4,4,True
0,474,475,0.5,0.008,0.03,True,6,6,True
1,512,467,0.0,0.016,0.034999999999999996,True,25,2,False
1,510,465,0.0,0.008,0.034999999999999996,True,24,1,False
1,496,471,0.0,0.008,0.034999999999999996,True,17,4,False
1,486,475,0.0,0.008,0.034999999999999996,True,12,6,False
2,482,471,0.0,0.008,0.04,True,10,4,False
2,480,479,0.0,0.016,0.04,True,9,8,False
3,478,481,0.0,0.032,0.04,True,8,9,False
3,504,463,0.0,0.024,0.045,True,21,0,False
3,470,489,0.0,0.032,0.04,True,4,13,False
4,476,463,0.0,0.008,0.05,True,7,0,False
4,496,489,0.0,0.008,0.04,True,17,13,False
4,484,467,0.0,0.024,0.05,True,11,2,False
5,496,489,0.0,0.008,0.03,True,17,13,False
5,494,489,0.0,0.0,0.055,True,16,13,False
5,490,469,0.0,0.048,0.055,True,14,3,False
5,484,467,0.0,0.008,0.03,True,11,2,False
6,484,467,0.0,0.008,0.03,True,11,2,False
6,486,475,0.0,0.04,0.05,True,12,6,False
6,492,493,0.5,0.056,0.06,True,15,15,True
6,468,469,0.5,0.008,0.06,True,3,3,True
6,510,469,0.0,0.0,0.05,True,24,3,False
7,500,489,0.0,0.016,0.065,True,19,13,False
7,482,489,0.0,0.0,0.05,True,10,13,False
7,490,499,0.0,0.064,0.034999999999999996,True,14,18,False
7,484,467,0.0,0.008,0.03,True,11,2,False
8,490,499,0.0,0.008,0.03,True,14,18,False
8,512,467,0.0,0.008,0.06,True,25,2,False
8,484,467,0.0,0.0,0.03,True,11,2,False
8,502,473,0.0,0.07200000000000001,0.07,True,20,5,False
9,512,467,0.0,0.008,0.03,True,25,2,False
9,490,499,0.0,0.008,0.03,True,14,18,False
9,484,467,0.0,0.0,0.03,True,11,2,False
10,484,467,0.0,0.008,0.03,True,11,2,False
10,498,511,0.0,0.08800000000000002,0.07999999999999999,True,18,24,False
10,468,499,0.0,0.008,0.045,True,3,18,False
10,504,473,0.0,0.016,0.06,True,21,5,False
10,512,467,0.0,0.0,0.03,True,25,2,False
11,468,499,0.0,0.008,0.03,True,3,18,False
11,504,473,0.0,0.008,0.03,True,21,5,False
12,504,473,0.0,0.008,0.03,True,21,5,False
12,502,511,0.0,0.016,0.045,True,20,24,False
12,468,499,0.0,0.008,0.03,True,3,18,False
12,498,473,0.0,0.0,0.034999999999999996,True,18,5,False
13,496,477,0.0,0.11200000000000004,0.065,True,17,7,False
13,468,499,0.0,0.008,0.03,True,3,18,False
14,468,499,0.0,0.008,0.03,True,3,18,False
15,500,497,0.0,0.12800000000000006,0.065,True,19,17,False
15,470,497,0.0,0.0,0.08499999999999999,True,4,17,False
15,468,499,0.0,0.008,0.03,True,3,18,False
15,490,499,0.0,0.0,0.055,True,14,18,False
16,482,497,0.0,0.008,0.07,True,10,17,False
18,478,481,0.0,0.12000000000000005,0.09999999999999999,True,8,9,False
19,512,467,0.0,0.07200000000000001,0.07,True,25,2,False
19,482,509,0.0,0.1600000000000001,0.04,True,10,23,False
20,508,483,0.0,0.1680000000000001,0.13,True,23,10,False
20,470,501,0.0,0.1680000000000001,0.05,True,4,19,False
20,512,467,0.0,0.008,0.03,True,25,2,False
21,512,467,0.0,0.008,0.03,True,25,2,False
21,484,467,0.0,0.0,0.07999999999999999,True,11,2,False
22,484,467,0.0,0.008,0.03,True,11,2,False
22,468,499,0.0,0.056,0.06,True,3,18,False
22,512,467,0.0,0.0,0.03,True,25,2,False
23,476,463,0.0,0.15200000000000008,0.12000000000000001,True,7,0,False
23,462,473,0.0,0.08800000000000002,0.14,True,0,5,False
23,492,467,0.0,0.008,0.11,True,15,2,False
23,504,473,0.0,0.0,0.07999999999999999,True,21,5,False
23,508,497,0.0,0.056,0.04,True,23,17,False
24,490,499,0.0,0.016,0.07,True,14,18,False
24,508,497,0.0,0.008,0.03,True,23,17,False
24,476,463,0.0,0.008,0.03,True,7,0,False
24,498,473,0.0,0.008,0.08499999999999999,True,18,5,False
24,510,499,0.0,0.0,0.115,True,24,18,False
25,482,497,0.0,0.008,0.055,True,10,17,False
25,470,497,0.0,0.0,0.05,True,4,17,False
25,476,463,0.0,0.008,0.03,True,7,0,False
25,490,499,0.0,0.008,0.03,True,14,18,False
25,510,499,0.0,0.0,0.03,True,24,18,False
26,510,499,0.0,0.008,0.03,True,24,18,False
26,476,463,0.0,0.008,0.03,True,7,0,False
26,490,499,0.0,0.0,0.03,True,14,18,False
27,510,499,0.0,0.008,0.03,True,24,18,False
27,462,511,0.0,0.12000000000000005,0.045,True,0,24,False
27,476,463,0.0,0.008,0.03,True,7,0,False
27,504,511,0.0,0.0,0.045,True,21,24,False
27,490,499,0.0,0.0,0.03,True,14,18,False
28,476,463,0.0,0.008,0.03,True,7,0,False
28,510,499,0.0,0.008,0.03,True,24,18,False
28,490,499,0.0,0.0,0.03,True,14,18,False
29,464,511,0.0,0.016,0.17000000000000004,True,1,24,False
