tick,agent_id,agent_type,lineage_id,generation,cause
594,5735,mother,7,4,starvation
594,5754,child,8,4,hunger
595,5757,mother,2,5,starvation
599,5767,child,0,6,hunger
599,5768,child,1,6,hunger
599,5769,child,2,6,hunger
599,5770,child,3,6,hunger
599,5771,child,4,6,hunger
599,5772,child,5,6,hunger
599,5773,child,6,6,hunger
599,5774,child,7,6,hunger
599,5775,child,8,6,hunger
599,5776,child,9,6,hunger
599,5777,child,10,6,hunger
599,5778,child,11,6,hunger
605,5712,mother,8,3,starvation
606,5762,mother,7,5,starvation
610,5760,mother,5,5,starvation
617,5755,mother,0,5,starvation
619,5691,mother,11,2,starvation
620,5763,mother,8,5,starvation
623,5766,mother,11,5,starvation
623,5780,child,11,4,hunger
624,5683,mother,3,2,starvation
626,5756,mother,1,5,starvation
633,5782,child,9,5,hunger
635,5765,mother,10,5,starvation
640,5759,mother,4,5,starvation
649,5779,mother,11,3,starvation
654,5738,mother,10,4,starvation
659,5761,mother,6,5,starvation
660,5781,mother,9,4,starvation
663,5783,child,8,5,hunger
687,5736,mother,8,4,starvation
689,5764,mother,9,5,starvation
694,5785,child,8,5,hunger
699,5798,child,0,7,hunger
699,5799,child,1,7,hunger
699,5800,child,2,7,hunger
699,5801,child,3,7,hunger
699,5802,child,4,7,hunger
699,5803,child,5,7,hunger
699,5804,child,6,7,hunger
699,5805,child,7,7,hunger
699,5806,child,8,7,hunger
699,5807,child,9,7,hunger
699,5808,child,10,7,hunger
699,5809,child,11,7,hunger
700,5758,mother,3,5,starvation
705,5788,mother,2,6,starvation
706,5786,mother,0,6,starvation
708,5791,mother,5,6,starvation
708,5792,mother,6,6,starvation
713,5795,mother,9,6,starvation
714,5789,mother,3,6,starvation
716,5790,mother,4,6,starvation
718,5797,mother,11,6,starvation
719,5793,mother,7,6,starvation
723,5811,child,11,5,hunger
733,5813,child,9,6,hunger
740,5796,mother,10,6,starvation
747,5810,mother,11,4,starvation
748,5787,mother,1,6,starvation
751,5794,mother,8,6,starvation
760,5812,mother,9,5,starvation
763,5815,child,8,6,hunger
786,5819,mother,1,7,starvation
791,5784,mother,8,4,starvation
794,5817,child,8,6,hunger
796,5828,mother,10,7,starvation
799,5830,child,0,8,hunger
799,5831,child,1,8,hunger
799,5832,child,2,8,hunger
799,5833,child,3,8,hunger
799,5834,child,4,8,hunger
799,5835,child,5,8,hunger
799,5836,child,6,8,hunger
799,5837,child,7,8,hunger
799,5838,child,8,8,hunger
799,5839,child,9,8,hunger
799,5840,child,10,8,hunger
799,5841,child,11,8,hunger
810,5823,mother,5,7,starvation
811,5829,mother,11,7,starvation
814,5820,mother,2,7,starvation
816,5816,mother,8,5,starvation
819,5824,mother,6,7,starvation
823,5843,child,11,6,hunger
825,5827,mother,9,7,starvation
826,5818,mother,0,7,starvation
833,5845,child,9,7,hunger
843,5825,mother,7,7,starvation
849,5826,mother,8,7,starvation
860,5844,mother,9,6,starvation
863,5847,child,8,7,hunger
869,5814,mother,8,5,starvation
878,5842,mother,11,5,starvation
888,5853,mother,3,8,starvation
889,5846,mother,8,6,starvation
894,5849,child,8,7,hunger
896,5852,mother,2,8,starvation
899,5862,child,0,9,hunger
899,5863,child,1,9,hunger
899,5864,child,2,9,hunger
899,5865,child,3,9,hunger
899,5866,child,4,9,hunger
899,5867,child,5,9,hunger
899,5868,child,6,9,hunger
899,5869,child,7,9,hunger
899,5870,child,8,9,hunger
899,5871,child,9,9,hunger
899,5872,child,10,9,hunger
899,5873,child,11,9,hunger
900,5857,mother,7,8,starvation
900,5860,mother,10,8,starvation
904,5821,mother,3,7,starvation
914,5822,mother,4,7,starvation
914,5855,mother,5,8,starvation
915,5854,mother,4,8,starvation
919,5856,mother,6,8,starvation
919,5861,mother,11,8,starvation
923,5875,child,11,7,hunger
924,5859,mother,9,8,starvation
933,5877,child,9,8,hunger
951,5850,mother,0,8,starvation
951,5876,mother,9,7,starvation
962,5851,mother,1,8,starvation
963,5874,mother,11,6,starvation
963,5879,child,8,8,hunger
966,5848,mother,8,6,starvation
980,5858,mother,8,8,starvation
990,5878,mother,8,7,starvation
994,5881,child,8,8,hunger
999,5894,child,0,10,hunger
999,5895,child,1,10,hunger
999,5896,child,2,10,hunger
999,5897,child,3,10,hunger
999,5898,child,4,10,hunger
999,5899,child,5,10,hunger
999,5900,child,6,10,hunger
999,5901,child,7,10,hunger
999,5902,child,8,10,hunger
999,5903,child,9,10,hunger
999,5904,child,10,10,hunger
999,5905,child,11,10,hunger
1002,5885,mother,3,9,starvation
1006,5889,mother,7,9,starvation
1009,5892,mother,10,9,starvation
1010,5884,mother,2,9,starvation
1011,5882,mother,0,9,starvation
1017,5887,mother,5,9,starvation
1021,5880,mother,8,7,starvation
1021,5888,mother,6,9,starvation
1023,5891,mother,9,9,starvation
1023,5907,child,11,8,hunger
1025,5893,mother,11,9,starvation
1026,5883,mother,1,9,starvation
1027,5886,mother,4,9,starvation
1033,5909,child,9,9,hunger
1043,5906,mother,11,7,starvation
1047,5908,mother,9,8,starvation
1051,5890,mother,8,9,starvation
1063,5911,child,8,9,hunger
1090,5910,mother,8,8,starvation
1094,5913,child,8,9,hunger
1099,5920,mother,6,10,starvation
1099,5926,child,0,11,hunger
1099,5927,child,1,11,hunger
1099,5928,child,2,11,hunger
1099,5929,child,3,11,hunger
1099,5930,child,4,11,hunger
1099,5931,child,5,11,hunger
1099,5932,child,6,11,hunger
1099,5933,child,7,11,hunger
1099,5934,child,8,11,hunger
1099,5935,child,9,11,hunger
1099,5936,child,10,11,hunger
1099,5937,child,11,11,hunger
1101,5921,mother,7,10,starvation
1104,5923,mother,9,10,starvation
1106,5916,mother,2,10,starvation
1108,5924,mother,10,10,starvation
1111,5917,mother,3,10,starvation
1114,5914,mother,0,10,starvation
1114,5918,mother,4,10,starvation
1115,5915,mother,1,10,starvation
1115,5919,mother,5,10,starvation
1119,5925,mother,11,10,starvation
1120,5912,mother,8,8,starvation
1123,5939,child,11,9,hunger
1124,5922,mother,8,10,starvation
1133,5941,child,9,10,hunger
1141,5938,mother,11,8,starvation
1150,5940,mother,9,9,starvation
1163,5943,child,8,10,hunger
1187,5955,mother,9,11,starvation
1190,5942,mother,8,9,starvation
1194,5945,child,8,10,hunger
1198,5953,mother,7,11,starvation
1199,5958,child,0,12,hunger
1199,5959,child,1,12,hunger
1199,5960,child,2,12,hunger
1199,5961,child,3,12,hunger
1199,5962,child,4,12,hunger
1199,5963,child,5,12,hunger
1199,5964,child,6,12,hunger
1199,5965,child,7,12,hunger
1199,5966,child,8,12,hunger
1199,5967,child,9,12,hunger
1199,5968,child,10,12,hunger
1199,5969,child,11,12,hunger
1203,5946,mother,0,11,starvation
1203,5949,mother,3,11,starvation
1205,5948,mother,2,11,starvation
1212,5950,mother,4,11,starvation
1213,5957,mother,11,11,starvation
1215,5952,mother,6,11,starvation
1220,5944,mother,8,9,starvation
1220,5951,mother,5,11,starvation
1223,5971,child,11,10,hunger
1224,5954,mother,8,11,starvation
1226,5947,mother,1,11,starvation
1233,5973,child,9,11,hunger
1239,5972,mother,9,10,starvation
1251,5956,mother,10,11,starvation
1252,5970,mother,11,9,starvation
1263,5975,child,8,11,hunger
1290,5974,mother,8,10,starvation
1294,5977,child,8,11,hunger
1298,5988,mother,10,12,starvation
1299,5990,child,0,13,hunger
1299,5991,child,1,13,hunger
1299,5992,child,2,13,hunger
1299,5993,child,3,13,hunger
1299,5994,child,4,13,hunger
1299,5995,child,5,13,hunger
1299,5996,child,6,13,hunger
1299,5997,child,7,13,hunger
1299,5998,child,8,13,hunger
1299,5999,child,9,13,hunger
1299,6000,child,10,13,hunger
1299,6001,child,11,13,hunger
1304,5981,mother,3,12,starvation
1307,5985,mother,7,12,starvation
1309,5978,mother,0,12,starvation
1309,5980,mother,2,12,starvation
1314,5983,mother,5,12,starvation
1316,5989,mother,11,12,starvation
1319,5982,mother,4,12,starvation
1323,5986,mother,8,12,starvation
1323,6003,child,11,11,hunger
1324,5987,mother,9,12,starvation
1326,5979,mother,1,12,starvation
1326,5984,mother,6,12,starvation
1330,5976,mother,8,10,starvation
1333,6005,child,9,12,hunger
1347,6002,mother,11,10,starvation
1360,6004,mother,9,11,starvation
1363,6007,child,8,12,hunger
1381,6013,mother,3,13,starvation
1391,6006,mother,8,11,starvation
1394,6009,child,8,12,hunger
1399,6022,child,0,14,hunger
1399,6023,child,1,14,hunger
1399,6024,child,2,14,hunger
1399,6025,child,3,14,hunger
1399,6026,child,4,14,hunger
1399,6027,child,5,14,hunger
1399,6028,child,6,14,hunger
1399,6029,child,7,14,hunger
1399,6030,child,8,14,hunger
1399,6031,child,9,14,hunger
1399,6032,child,10,14,hunger
1399,6033,child,11,14,hunger
1401,6010,mother,0,13,starvation
1404,6017,mother,7,13,starvation
1405,6011,mother,1,13,starvation
1406,6012,mother,2,13,starvation
1406,6020,mother,10,13,starvation
1409,6015,mother,5,13,starvation
1419,6008,mother,8,11,starvation
1420,6014,mother,4,13,starvation
1423,6021,mother,11,13,starvation
1423,6035,child,11,12,hunger
1425,6018,mother,8,13,starvation
1426,6016,mother,6,13,starvation
1426,6019,mother,9,13,starvation
1433,6037,child,9,13,hunger
1444,6034,mother,11,11,starvation
1463,6039,child,8,13,hunger
1469,6036,mother,9,12,starvation
1490,6038,mother,8,12,starvation
1494,6041,child,8,13,hunger
1499,6054,child,0,15,hunger
1499,6055,child,1,15,hunger
1499,6056,child,2,15,hunger
1499,6057,child,3,15,hunger
1499,6058,child,4,15,hunger
1499,6059,child,5,15,hunger
1499,6060,child,6,15,hunger
1499,6061,child,7,15,hunger
1499,6062,child,8,15,hunger
1499,6063,child,9,15,hunger
1499,6064,child,10,15,hunger
1499,6065,child,11,15,hunger
1501,6045,mother,3,14,starvation
1503,6049,mother,7,14,starvation
1504,6047,mother,5,14,starvation
1506,6052,mother,10,14,starvation
1508,6044,mother,2,14,starvation
1516,6042,mother,0,14,starvation
1521,6040,mother,8,12,starvation
1523,6067,child,11,13,hunger
1524,6046,mother,4,14,starvation
1526,6043,mother,1,14,starvation
1526,6048,mother,6,14,starvation
1526,6050,mother,8,14,starvation
1526,6051,mother,9,14,starvation
1526,6053,mother,11,14,starvation
1533,6069,child,9,14,hunger
1535,6068,mother,9,13,starvation
1549,6066,mother,11,12,starvation
1563,6071,child,8,14,hunger
1590,6070,mother,8,13,starvation
1594,6073,child,8,14,hunger
1599,6086,child,0,16,hunger
1599,6087,child,1,16,hunger
1599,6088,child,2,16,hunger
1599,6089,child,3,16,hunger
1599,6090,child,4,16,hunger
1599,6091,child,5,16,hunger
1599,6092,child,6,16,hunger
1599,6093,child,7,16,hunger
1599,6094,child,8,16,hunger
1599,6095,child,9,16,hunger
1599,6096,child,10,16,hunger
1599,6097,child,11,16,hunger
1600,6079,mother,5,15,starvation
1606,6077,mother,3,15,starvation
1608,6076,mother,2,15,starvation
1608,6084,mother,10,15,starvation
1620,6072,mother,8,13,starvation
1623,6078,mother,4,15,starvation
1623,6099,child,11,14,hunger
1625,6085,mother,11,15,starvation
1626,6074,mother,0,15,starvation
1626,6075,mother,1,15,starvation
1626,6080,mother,6,15,starvation
1626,6081,mother,7,15,starvation
1626,6082,mother,8,15,starvation
1626,6083,mother,9,15,starvation
1633,6101,child,9,15,hunger
1643,6098,mother,11,13,starvation
1655,6100,mother,9,14,starvation
1663,6103,child,8,15,hunger
1694,6105,child,8,15,hunger
1699,6118,child,0,17,hunger
1699,6119,child,1,17,hunger
1699,6120,child,2,17,hunger
1699,6121,child,3,17,hunger
1699,6122,child,4,17,hunger
1699,6123,child,5,17,hunger
1699,6124,child,6,17,hunger
1699,6125,child,7,17,hunger
1699,6126,child,8,17,hunger
1699,6127,child,9,17,hunger
1699,6128,child,10,17,hunger
1699,6129,child,11,17,hunger
1709,6111,mother,5,16,starvation
1712,6108,mother,2,16,starvation
1714,6102,mother,8,14,starvation
1714,6109,mother,3,16,starvation
1715,6110,mother,4,16,starvation
1718,6107,mother,1,16,starvation
1723,6131,child,11,15,hunger
1724,6115,mother,9,16,starvation
1725,6106,mother,0,16,starvation
1726,6114,mother,8,16,starvation
1726,6117,mother,11,16,starvation
1733,6133,child,9,16,hunger
1744,6104,mother,8,14,starvation
1747,6116,mother,10,16,starvation
1748,6113,mother,7,16,starvation
1750,6112,mother,6,16,starvation
1754,6132,mother,9,15,starvation
1763,6130,mother,11,14,starvation
1763,6135,child,8,16,hunger
1790,6134,mother,8,15,starvation
1794,6137,child,8,16,hunger
1795,6148,mother,10,17,starvation
1799,6150,child,0,18,hunger
1799,6151,child,1,18,hunger
1799,6152,child,2,18,hunger
1799,6153,child,3,18,hunger
1799,6154,child,4,18,hunger
1799,6155,child,5,18,hunger
1799,6156,child,6,18,hunger
1799,6157,child,7,18,hunger
1799,6158,child,8,18,hunger
1799,6159,child,9,18,hunger
1799,6160,child,10,18,hunger
1799,6161,child,11,18,hunger
1810,6144,mother,6,17,starvation
1811,6143,mother,5,17,starvation
1811,6145,mother,7,17,starvation
1815,6140,mother,2,17,starvation
1817,6139,mother,1,17,starvation
1817,6141,mother,3,17,starvation
1821,6136,mother,8,15,starvation
1823,6163,child,11,16,hunger
1825,6146,mother,8,17,starvation
1826,6138,mother,0,17,starvation
1826,6147,mother,9,17,starvation
1826,6149,mother,11,17,starvation
1833,6165,child,9,17,hunger
1838,6162,mother,11,15,starvation
1845,6142,mother,4,17,starvation
1858,6164,mother,9,16,starvation
1863,6167,child,8,17,hunger
1889,6166,mother,8,16,starvation
1894,6169,child,8,17,hunger
1899,6173,mother,3,18,starvation
1899,6182,child,0,19,hunger
1899,6183,child,1,19,hunger
1899,6184,child,2,19,hunger
1899,6185,child,3,19,hunger
1899,6186,child,4,19,hunger
1899,6187,child,5,19,hunger
1899,6188,child,6,19,hunger
1899,6189,child,7,19,hunger
1899,6190,child,8,19,hunger
1899,6191,child,9,19,hunger
1899,6192,child,10,19,hunger
1899,6193,child,11,19,hunger
1900,6172,mother,2,18,starvation
1900,6175,mother,5,18,starvation
1906,6180,mother,10,18,starvation
1907,6171,mother,1,18,starvation
1919,6174,mother,4,18,starvation
1921,6168,mother,8,16,starvation
1923,6195,child,11,17,hunger
1926,6170,mother,0,18,starvation
1926,6176,mother,6,18,starvation
1926,6177,mother,7,18,starvation
1926,6178,mother,8,18,starvation
1926,6179,mother,9,18,starvation
1926,6181,mother,11,18,starvation
1933,6197,child,9,18,hunger
1940,6196,mother,9,17,starvation
1943,6194,mother,11,16,starvation
1963,6199,child,8,18,hunger
1980,6209,mother,7,19,starvation
1990,6198,mother,8,17,starvation
1991,6212,mother,10,19,starvation
1994,6201,child,8,18,hunger
1996,6207,mother,5,19,starvation
1998,6202,mother,0,19,starvation
1999,6214,child,0,20,hunger
1999,6215,child,1,20,hunger
1999,6216,child,2,20,hunger
1999,6217,child,3,20,hunger
1999,6218,child,4,20,hunger
1999,6219,child,5,20,hunger
1999,6220,child,6,20,hunger
1999,6221,child,7,20,hunger
1999,6222,child,8,20,hunger
1999,6223,child,9,20,hunger
1999,6224,child,10,20,hunger
1999,6225,child,11,20,hunger
2006,6205,mother,3,19,starvation
2012,6206,mother,4,19,starvation
2017,6204,mother,2,19,starvation
2021,6200,mother,8,17,starvation
2021,6203,mother,1,19,starvation
2023,6227,child,11,18,hunger
2024,6213,mother,11,19,starvation
2026,6208,mother,6,19,starvation
2026,6210,mother,8,19,starvation
2026,6211,mother,9,19,starvation
2033,6229,child,9,19,hunger
2043,6226,mother,11,17,starvation
2060,6228,mother,9,18,starvation
2063,6231,child,8,19,hunger
2090,6230,mother,8,18,starvation
2094,6233,child,8,19,hunger
2098,6240,mother,6,20,starvation
2099,6246,child,0,21,hunger
2099,6247,child,1,21,hunger
2099,6248,child,2,21,hunger
2099,6249,child,3,21,hunger
2099,6250,child,4,21,hunger
2099,6251,child,5,21,hunger
2099,6252,child,6,21,hunger
2099,6253,child,7,21,hunger
2099,6254,child,8,21,hunger
2099,6255,child,9,21,hunger
2099,6256,child,10,21,hunger
2099,6257,child,11,21,hunger
2103,6244,mother,10,20,starvation
2106,6237,mother,3,20,starvation
2108,6236,mother,2,20,starvation
2114,6238,mother,4,20,starvation
2120,6245,mother,11,20,starvation
2121,6232,mother,8,18,starvation
2123,6259,child,11,19,hunger
2126,6234,mother,0,20,starvation
2126,6235,mother,1,20,starvation
2126,6239,mother,5,20,starvation
2126,6241,mother,7,20,starvation
2126,6242,mother,8,20,starvation
2126,6243,mother,9,20,starvation
2133,6261,child,9,20,hunger
2145,6260,mother,9,19,starvation
2146,6258,mother,11,18,starvation
2163,6263,child,8,20,hunger
2190,6262,mother,8,19,starvation
2194,6265,child,8,20,hunger
2199,6278,child,0,22,hunger
2199,6279,child,1,22,hunger
2199,6280,child,2,22,hunger
2199,6281,child,3,22,hunger
2199,6282,child,4,22,hunger
2199,6283,child,5,22,hunger
2199,6284,child,6,22,hunger
2199,6285,child,7,22,hunger
2199,6286,child,8,22,hunger
2199,6287,child,9,22,hunger
2199,6288,child,10,22,hunger
2199,6289,child,11,22,hunger
2210,6269,mother,3,21,starvation
2211,6268,mother,2,21,starvation
2217,6270,mother,4,21,starvation
2220,6277,mother,11,21,starvation
2221,6264,mother,8,19,starvation
2223,6267,mother,1,21,starvation
2223,6291,child,11,20,hunger
2226,6266,mother,0,21,starvation
2226,6271,mother,5,21,starvation
2226,6272,mother,6,21,starvation
2226,6273,mother,7,21,starvation
2226,6274,mother,8,21,starvation
2226,6275,mother,9,21,starvation
2226,6276,mother,10,21,starvation
2233,6293,child,9,21,hunger
2250,6290,mother,11,19,starvation
2260,6292,mother,9,20,starvation
2263,6295,child,8,21,hunger
2290,6294,mother,8,20,starvation
2294,6297,child,8,21,hunger
2297,6300,mother,2,22,starvation
2299,6310,child,0,23,hunger
2299,6311,child,1,23,hunger
2299,6312,child,2,23,hunger
2299,6313,child,3,23,hunger
2299,6314,child,4,23,hunger
2299,6315,child,5,23,hunger
2299,6316,child,6,23,hunger
2299,6317,child,7,23,hunger
2299,6318,child,8,23,hunger
2299,6319,child,9,23,hunger
2299,6320,child,10,23,hunger
2299,6321,child,11,23,hunger
2304,6304,mother,6,22,starvation
2309,6301,mother,3,22,starvation
2317,6308,mother,10,22,starvation
2321,6296,mother,8,20,starvation
2322,6309,mother,11,22,starvation
2323,6323,child,11,21,hunger
2326,6298,mother,0,22,starvation
2326,6299,mother,1,22,starvation
2326,6302,mother,4,22,starvation
2326,6303,mother,5,22,starvation
2326,6305,mother,7,22,starvation
2326,6306,mother,8,22,starvation
2326,6307,mother,9,22,starvation
2333,6325,child,9,22,hunger
2340,6324,mother,9,21,starvation
2350,6322,mother,11,20,starvation
2363,6327,child,8,22,hunger
2380,6331,mother,1,23,starvation
2390,6326,mother,8,21,starvation
2394,6329,child,8,22,hunger
2399,6342,child,0,24,hunger
2399,6343,child,1,24,hunger
2399,6344,child,2,24,hunger
2399,6345,child,3,24,hunger
2399,6346,child,4,24,hunger
2399,6347,child,5,24,hunger
2399,6348,child,6,24,hunger
2399,6349,child,7,24,hunger
2399,6350,child,8,24,hunger
2399,6351,child,9,24,hunger
2399,6352,child,10,24,hunger
2399,6353,child,11,24,hunger
2403,6335,mother,5,23,starvation
2412,6332,mother,2,23,starvation
2415,6333,mother,3,23,starvation
2417,6336,mother,6,23,starvation
2418,6340,mother,10,23,starvation
2421,6328,mother,8,21,starvation
2423,6355,child,11,22,hunger
2424,6341,mother,11,23,starvation
2426,6330,mother,0,23,starvation
2426,6334,mother,4,23,starvation
2426,6337,mother,7,23,starvation
2426,6338,mother,8,23,starvation
2426,6339,mother,9,23,starvation
2433,6357,child,9,23,hunger
2450,6354,mother,11,21,starvation
2455,6356,mother,9,22,starvation
2463,6359,child,8,23,hunger
2490,6358,mother,8,22,starvation
2494,6361,child,8,23,hunger
2499,6374,child,0,25,hunger
2499,6375,child,1,25,hunger
2499,6376,child,2,25,hunger
2499,6377,child,3,25,hunger
2499,6378,child,4,25,hunger
2499,6379,child,5,25,hunger
2499,6380,child,6,25,hunger
2499,6381,child,7,25,hunger
2499,6382,child,8,25,hunger
2499,6383,child,9,25,hunger
2499,6384,child,10,25,hunger
2499,6385,child,11,25,hunger
2510,6367,mother,5,24,starvation
2518,6372,mother,10,24,starvation
2519,6363,mother,1,24,starvation
2519,6364,mother,2,24,starvation
2521,6360,mother,8,22,starvation
2522,6368,mother,6,24,starvation
2523,6365,mother,3,24,starvation
2523,6387,child,11,23,hunger
2526,6362,mother,0,24,starvation
2526,6366,mother,4,24,starvation
2526,6369,mother,7,24,starvation
2526,6370,mother,8,24,starvation
2526,6371,mother,9,24,starvation
2526,6373,mother,11,24,starvation
2533,6389,child,9,24,hunger
2550,6386,mother,11,22,starvation
2560,6388,mother,9,23,starvation
2563,6391,child,8,24,hunger
2572,6403,mother,9,25,starvation
2589,6390,mother,8,23,starvation
2594,6393,child,8,24,hunger
2599,6406,child,0,26,hunger
2599,6407,child,1,26,hunger
2599,6408,child,2,26,hunger
2599,6409,child,3,26,hunger
2599,6410,child,4,26,hunger
2599,6411,child,5,26,hunger
2599,6412,child,6,26,hunger
2599,6413,child,7,26,hunger
2599,6414,child,8,26,hunger
2599,6415,child,9,26,hunger
2599,6416,child,10,26,hunger
2599,6417,child,11,26,hunger
2603,6401,mother,7,25,starvation
2614,6399,mother,5,25,starvation
2618,6404,mother,10,25,starvation
2621,6392,mother,8,23,starvation
2623,6419,child,11,24,hunger
2626,6394,mother,0,25,starvation
2626,6395,mother,1,25,starvation
2626,6396,mother,2,25,starvation
2626,6397,mother,3,25,starvation
2626,6398,mother,4,25,starvation
2626,6400,mother,6,25,starvation
2626,6402,mother,8,25,starvation
2626,6405,mother,11,25,starvation
2633,6421,child,9,25,hunger
2641,6420,mother,9,24,starvation
2650,6418,mother,11,23,starvation
2663,6423,child,8,25,hunger
2690,6422,mother,8,24,starvation
2694,6425,child,8,25,hunger
2699,6438,child,0,27,hunger
2699,6439,child,1,27,hunger
2699,6440,child,2,27,hunger
2699,6441,child,3,27,hunger
2699,6442,child,4,27,hunger
2699,6443,child,5,27,hunger
2699,6444,child,6,27,hunger
2699,6445,child,7,27,hunger
2699,6446,child,8,27,hunger
2699,6447,child,9,27,hunger
2699,6448,child,10,27,hunger
2699,6449,child,11,27,hunger
2717,6431,mother,5,26,starvation
2721,6424,mother,8,24,starvation
2723,6427,mother,1,26,starvation
2723,6451,child,11,25,hunger
2725,6426,mother,0,26,starvation
2726,6428,mother,2,26,starvation
2726,6429,mother,3,26,starvation
2726,6430,mother,4,26,starvation
2726,6432,mother,6,26,starvation
2726,6434,mother,8,26,starvation
2726,6435,mother,9,26,starvation
2726,6436,mother,10,26,starvation
2733,6453,child,9,26,hunger
2750,6433,mother,7,26,starvation
2750,6437,mother,11,26,starvation
2750,6450,mother,11,24,starvation
2763,6455,child,8,26,hunger
2774,6452,mother,9,25,starvation
2790,6454,mother,8,25,starvation
2794,6457,child,8,26,hunger
2799,6470,child,0,28,hunger
2799,6471,child,1,28,hunger
2799,6472,child,2,28,hunger
2799,6473,child,3,28,hunger
2799,6474,child,4,28,hunger
2799,6475,child,5,28,hunger
2799,6476,child,6,28,hunger
2799,6477,child,7,28,hunger
2799,6478,child,8,28,hunger
2799,6479,child,9,28,hunger
2799,6480,child,10,28,hunger
2799,6481,child,11,28,hunger
2807,6463,mother,5,27,starvation
2813,6459,mother,1,27,starvation
2814,6460,mother,2,27,starvation
2816,6464,mother,6,27,starvation
2816,6468,mother,10,27,starvation
2820,6461,mother,3,27,starvation
2821,6456,mother,8,25,starvation
2823,6483,child,11,26,hunger
2826,6458,mother,0,27,starvation
2826,6462,mother,4,27,starvation
2826,6465,mother,7,27,starvation
2826,6466,mother,8,27,starvation
2826,6467,mother,9,27,starvation
2826,6469,mother,11,27,starvation
2833,6485,child,9,27,hunger
2850,6482,mother,11,25,starvation
2857,6484,mother,9,26,starvation
2863,6487,child,8,27,hunger
2890,6486,mother,8,26,starvation
2894,6489,child,8,27,hunger
2899,6502,child,0,29,hunger
2899,6503,child,1,29,hunger
2899,6504,child,2,29,hunger
2899,6505,child,3,29,hunger
