tick,mother_id,mother_energy,winner_domain,chosen_child_id,chosen_r,chosen_distress,chosen_distance
10,194,0.9597199999999999,care,231,0.0,0.35650000000000004,3
10,186,0.8947199999999998,care,187,0.5,0.383,6
10,222,0.9647199999999999,care,231,0.0,0.35650000000000004,4
10,218,0.9547199999999999,care,211,0.0,0.4575,5
10,204,0.9297199999999999,care,185,0.0,0.528,2
10,232,0.8947199999999998,care,211,0.0,0.4575,6
10,188,0.9497199999999999,care,231,0.0,0.35650000000000004,4
10,230,0.9547199999999999,care,227,0.0,0.169,5
10,210,0.8947199999999998,care,211,0.5,0.4575,7
10,190,0.9447199999999999,care,185,0.0,0.528,3
10,198,0.8747199999999998,care,217,0.0,0.2315,4
10,200,0.9197199999999999,care,187,0.0,0.383,1
10,184,0.8947199999999998,care,185,0.5,0.528,8
10,226,0.9497199999999999,care,227,0.5,0.169,2
10,234,0.9447199999999999,care,185,0.0,0.528,7
10,214,0.9547199999999999,care,187,0.0,0.383,7
10,212,0.9347199999999999,care,231,0.0,0.35650000000000004,7
10,180,0.9097199999999999,care,181,0.5,0.2275,3
10,224,0.9197199999999999,care,185,0.0,0.528,1
10,196,0.8947199999999998,care,219,0.0,0.48150000000000004,5
10,192,0.9197199999999999,care,219,0.0,0.48150000000000004,5
10,216,0.9447199999999999,care,211,0.0,0.4575,5
10,236,0.9447199999999999,care,217,0.0,0.2315,5
11,186,0.8887599999999999,care,187,0.5,0.3165,5
11,196,0.8887599999999999,care,219,0.0,0.548,4
11,212,0.9337599999999999,care,231,0.0,0.42300000000000004,7
11,194,0.9537599999999999,care,231,0.0,0.42300000000000004,2
11,238,0.9387599999999999,care,187,0.0,0.3165,2
11,236,0.9387599999999999,care,217,0.0,0.29800000000000004,4
11,190,0.9387599999999999,care,185,0.0,0.504,2
11,188,0.9437599999999999,care,231,0.0,0.42300000000000004,3
11,182,0.9137599999999999,care,181,0.0,0.169,2
11,222,0.95876,care,231,0.0,0.42300000000000004,3
11,184,0.8887599999999999,care,185,0.5,0.504,8
11,214,0.9487599999999999,care,187,0.0,0.3165,6
11,204,0.9237599999999999,care,185,0.0,0.504,1
11,210,0.8887599999999999,care,211,0.5,0.399,6
11,230,0.9487599999999999,care,227,0.0,0.0665,4
11,224,0.8887599999999999,care,185,0.0,0.504,1
11,208,0.9387599999999999,care,185,0.0,0.504,3
11,200,0.8887599999999999,care,239,0.0,0.36050000000000004,5
11,220,0.9387599999999999,care,187,0.0,0.3165,5
11,218,0.9487599999999999,care,219,0.5,0.548,8
11,216,0.9387599999999999,care,211,0.0,0.399,4
11,206,0.9437599999999999,care,195,0.0,0.23550000000000001,3
11,192,0.9137599999999999,care,219,0.0,0.548,4
11,234,0.9437599999999999,care,185,0.0,0.504,7
11,198,0.8737599999999999,care,211,0.0,0.399,4
11,180,0.9037599999999999,care,181,0.5,0.169,2
11,232,0.8887599999999999,care,211,0.0,0.399,5
12,190,0.9327199999999999,care,185,0.0,0.504,1
12,222,0.9577199999999999,care,231,0.0,0.42700000000000005,3
12,232,0.8827199999999998,care,211,0.0,0.3405,4
12,182,0.9077199999999999,care,181,0.0,0.11050000000000001,1
12,198,0.8677199999999998,care,211,0.0,0.3405,3
12,200,0.8827199999999998,care,239,0.0,0.36450000000000005,4
12,230,0.9477199999999999,care,231,0.5,0.42700000000000005,6
12,208,0.9327199999999999,care,185,0.0,0.504,2
12,214,0.9427199999999999,care,187,0.0,0.258,5
12,218,0.9427199999999999,care,219,0.5,0.48950000000000005,7
12,196,0.8827199999999998,care,219,0.0,0.48950000000000005,3
12,202,0.9477199999999999,care,215,0.0,0.36450000000000005,1
12,234,0.9427199999999999,care,185,0.0,0.504,7
12,184,0.8877199999999998,care,185,0.5,0.504,8
12,212,0.9327199999999999,care,231,0.0,0.42700000000000005,7
12,238,0.9377199999999999,care,187,0.0,0.258,2
12,186,0.8827199999999998,care,187,0.5,0.258,4
12,180,0.8977199999999999,care,181,0.5,0.11050000000000001,1
12,188,0.9377199999999999,care,231,0.0,0.42700000000000005,2
12,194,0.9477199999999999,care,231,0.0,0.42700000000000005,1
12,226,0.9127199999999999,care,215,0.0,0.36450000000000005,4
12,210,0.8827199999999998,care,211,0.5,0.3405,5
12,204,0.8927199999999998,care,185,0.0,0.504,1
12,228,0.8827199999999998,care,215,0.0,0.36450000000000005,4
12,224,0.8577199999999998,care,185,0.0,0.504,1
12,192,0.9077199999999999,care,219,0.0,0.48950000000000005,3
12,216,0.9327199999999999,care,211,0.0,0.3405,3
12,220,0.9327199999999999,care,187,0.0,0.258,4
12,236,0.9327199999999999,care,219,0.0,0.48950000000000005,7
12,206,0.9377199999999999,care,195,0.0,0.30200000000000005,2
13,200,0.8815999999999998,care,239,0.0,0.36850000000000005,4
13,180,0.8665999999999998,care,231,0.0,0.3165,6
13,184,0.8865999999999998,care,185,0.5,0.504,8
13,206,0.9315999999999999,care,195,0.0,0.30600000000000005,2
13,218,0.9365999999999999,care,219,0.5,0.43100000000000005,6
13,192,0.9015999999999998,care,219,0.0,0.43100000000000005,2
13,214,0.9365999999999999,care,233,0.0,0.43100000000000005,6
13,216,0.9315999999999999,care,211,0.0,0.28200000000000003,3
13,198,0.8615999999999998,care,211,0.0,0.28200000000000003,2
13,234,0.9415999999999999,care,185,0.0,0.504,7
13,204,0.8615999999999998,care,185,0.0,0.504,1
13,186,0.8765999999999998,care,233,0.0,0.43100000000000005,2
13,188,0.9365999999999999,care,231,0.0,0.3165,2
13,202,0.9165999999999999,care,215,0.0,0.379,1
13,182,0.8765999999999998,care,231,0.0,0.3165,7
13,228,0.8765999999999998,care,215,0.0,0.379,3
13,222,0.9565999999999999,care,231,0.0,0.3165,3
13,224,0.8265999999999998,care,185,0.0,0.504,1
13,230,0.9415999999999999,care,231,0.5,0.3165,5
13,212,0.9265999999999999,care,215,0.0,0.379,5
13,232,0.8765999999999998,care,233,0.5,0.43100000000000005,6
13,220,0.9265999999999999,care,187,0.0,0.1995,3
13,194,0.9165999999999999,care,185,0.0,0.504,8
13,196,0.8765999999999998,care,219,0.0,0.43100000000000005,2
13,238,0.9315999999999999,care,233,0.0,0.43100000000000005,2
13,210,0.8765999999999998,care,211,0.5,0.28200000000000003,4
13,226,0.9065999999999999,care,215,0.0,0.379,3
13,190,0.9015999999999998,care,185,0.0,0.504,1
13,236,0.9265999999999999,care,219,0.0,0.43100000000000005,6
13,208,0.9265999999999999,care,185,0.0,0.504,1
14,184,0.8853999999999999,care,185,0.5,0.504,8
14,226,0.9003999999999999,care,215,0.0,0.4415,2
14,214,0.9303999999999999,care,233,0.0,0.37250000000000005,5
14,182,0.8703999999999998,care,231,0.0,0.258,6
14,212,0.9203999999999999,care,215,0.0,0.4415,4
14,196,0.8703999999999998,care,209,0.0,0.49750000000000005,5
14,200,0.8803999999999998,care,239,0.0,0.37250000000000005,4
14,190,0.8703999999999998,care,185,0.0,0.504,1
14,218,0.9303999999999999,care,209,0.0,0.49750000000000005,7
14,220,0.9203999999999999,care,187,0.0,0.14100000000000001,2
14,208,0.8953999999999999,care,185,0.0,0.504,1
14,192,0.8953999999999999,care,209,0.0,0.49750000000000005,5
14,188,0.9353999999999999,care,195,0.0,0.37250000000000005,3
14,186,0.8703999999999998,care,233,0.0,0.37250000000000005,1
14,222,0.9553999999999999,care,215,0.0,0.4415,8
14,194,0.9103999999999999,care,185,0.0,0.504,7
14,206,0.9253999999999999,care,195,0.0,0.37250000000000005,2
14,230,0.9353999999999999,care,231,0.5,0.258,4
14,198,0.8553999999999998,care,211,0.0,0.28600000000000003,1
14,202,0.8853999999999999,care,215,0.0,0.4415,1
14,234,0.9403999999999999,care,185,0.0,0.504,7
14,210,0.8753999999999998,care,217,0.0,0.37250000000000005,4
14,238,0.9303999999999999,care,233,0.0,0.37250000000000005,2
14,232,0.8703999999999998,care,233,0.5,0.37250000000000005,5
14,180,0.8603999999999998,care,231,0.0,0.258,5
14,224,0.7953999999999998,care,185,0.0,0.504,1
14,216,0.9303999999999999,care,211,0.0,0.28600000000000003,3
14,228,0.8703999999999998,care,215,0.0,0.4415,2
14,236,0.9203999999999999,care,219,0.0,0.37250000000000005,5
14,204,0.8303999999999998,care,185,0.0,0.504,1
15,222,0.94912,care,215,0.0,0.504,7
15,184,0.8841199999999999,care,185,0.5,0.504,8
15,216,0.9241199999999999,care,217,0.5,0.43900000000000006,6
15,188,0.92912,care,195,0.0,0.43900000000000006,2
15,224,0.7641199999999998,care,185,0.0,0.504,1
15,198,0.8241199999999999,care,217,0.0,0.43900000000000006,7
15,218,0.9241199999999999,care,209,0.0,0.5015000000000001,6
15,186,0.8391199999999999,care,221,0.0,0.37650000000000006,5
15,238,0.92912,care,233,0.0,0.254,2
15,202,0.8541199999999999,care,215,0.0,0.504,1
15,210,0.8691199999999999,care,217,0.0,0.43900000000000006,3
15,180,0.8541199999999999,care,231,0.0,0.1995,4
15,194,0.9041199999999999,care,185,0.0,0.504,6
15,232,0.8641199999999999,care,233,0.5,0.254,4
15,212,0.9141199999999999,care,215,0.0,0.504,3
15,214,0.9241199999999999,care,233,0.0,0.254,4
15,206,0.9241199999999999,care,215,0.0,0.504,6
15,230,0.92912,care,231,0.5,0.1995,3
15,228,0.8691199999999999,care,215,0.0,0.504,2
15,220,0.9191199999999999,care,221,0.5,0.37650000000000006,5
15,226,0.8991199999999999,care,215,0.0,0.504,2
15,236,0.9141199999999999,care,219,0.0,0.31400000000000006,4
15,192,0.8891199999999999,care,209,0.0,0.5015000000000001,4
15,200,0.8791199999999999,care,239,0.0,0.37650000000000006,4
15,204,0.7991199999999998,care,185,0.0,0.504,1
15,196,0.8641199999999999,care,209,0.0,0.5015000000000001,4
15,182,0.8641199999999999,care,231,0.0,0.1995,5
15,190,0.8391199999999999,care,185,0.0,0.504,1
15,208,0.8641199999999999,care,185,0.0,0.504,1
15,234,0.93912,care,185,0.0,0.504,7
16,238,0.9277599999999999,care,239,0.5,0.38050000000000006,5
16,200,0.8777599999999999,care,239,0.0,0.38050000000000006,4
16,184,0.8827599999999999,care,185,0.5,0.504,8
16,214,0.9177599999999999,care,239,0.0,0.38050000000000006,6
16,194,0.8977599999999999,care,195,0.5,0.5055000000000001,7
16,220,0.9127599999999999,care,221,0.5,0.31800000000000006,4
16,208,0.8327599999999998,care,209,0.5,0.5055000000000001,7
16,188,0.9227599999999999,care,195,0.0,0.5055000000000001,1
16,206,0.9177599999999999,care,215,0.0,0.504,5
16,210,0.8627599999999999,care,217,0.0,0.38050000000000006,2
16,212,0.9077599999999999,care,215,0.0,0.504,2
16,182,0.8577599999999999,care,231,0.0,0.14100000000000001,4
16,216,0.9177599999999999,care,217,0.5,0.38050000000000006,5
16,234,0.9377599999999999,care,185,0.0,0.504,7
16,192,0.8827599999999999,care,209,0.0,0.5055000000000001,3
16,204,0.7677599999999998,care,185,0.0,0.504,1
16,236,0.9077599999999999,care,219,0.0,0.25550000000000006,3
16,180,0.8477599999999998,care,231,0.0,0.14100000000000001,3
16,222,0.9427599999999999,care,215,0.0,0.504,6
16,198,0.8177599999999998,care,217,0.0,0.38050000000000006,6
16,232,0.8577599999999999,care,233,0.5,0.1955,3
16,186,0.8327599999999998,care,221,0.0,0.31800000000000006,4
16,224,0.7327599999999997,care,209,0.0,0.5055000000000001,8
16,226,0.8977599999999999,care,215,0.0,0.504,2
16,230,0.9227599999999999,care,195,0.0,0.5055000000000001,3
16,218,0.9177599999999999,care,209,0.0,0.5055000000000001,5
16,190,0.8077599999999998,care,209,0.0,0.5055000000000001,7
16,202,0.8227599999999998,care,195,0.0,0.5055000000000001,6
16,228,0.8677599999999999,care,215,0.0,0.504,2
16,196,0.8577599999999999,care,209,0.0,0.5055000000000001,4
17,180,0.8413199999999998,care,231,0.0,0.2075,2
17,200,0.8763199999999999,care,239,0.0,0.38450000000000006,4
17,218,0.9113199999999999,care,197,0.0,0.46950000000000003,4
17,204,0.7363199999999998,care,185,0.0,0.504,1
17,222,0.9363199999999999,care,215,0.0,0.508,5
17,214,0.9163199999999999,care,239,0.0,0.38450000000000006,6
17,184,0.8813199999999999,care,185,0.5,0.504,8
17,182,0.8513199999999999,care,215,0.0,0.508,8
17,230,0.9163199999999999,care,195,0.0,0.379,2
17,216,0.9113199999999999,care,217,0.5,0.32200000000000006,4
17,224,0.7263199999999997,care,209,0.0,0.44700000000000006,7
17,198,0.8113199999999998,care,217,0.0,0.32200000000000006,5
17,226,0.8963199999999999,care,215,0.0,0.508,2
17,192,0.8763199999999999,care,209,0.0,0.44700000000000006,2
17,194,0.8913199999999999,care,195,0.5,0.379,6
17,238,0.9263199999999999,care,239,0.5,0.38450000000000006,5
17,196,0.8513199999999999,care,209,0.0,0.44700000000000006,3
17,212,0.9013199999999999,care,215,0.0,0.508,1
17,190,0.8013199999999998,care,209,0.0,0.44700000000000006,6
17,228,0.8663199999999999,care,215,0.0,0.508,2
17,188,0.8913199999999999,care,215,0.0,0.508,7
17,208,0.8263199999999998,care,209,0.5,0.44700000000000006,6
17,220,0.9063199999999999,care,221,0.5,0.25950000000000006,3
17,202,0.8213199999999998,care,195,0.0,0.379,6
17,236,0.9013199999999999,care,197,0.0,0.46950000000000003,7
17,186,0.8263199999999998,care,221,0.0,0.25950000000000006,3
17,210,0.8563199999999999,care,211,0.5,0.4495,7
17,232,0.8513199999999999,care,211,0.0,0.4495,7
17,206,0.9113199999999999,care,215,0.0,0.508,4
17,234,0.9363199999999999,care,185,0.0,0.504,7
18,208,0.8197999999999999,care,209,0.5,0.38850000000000007,5
18,230,0.9097999999999999,care,195,0.0,0.3205,2
18,222,0.9298,care,215,0.0,0.504,4
18,220,0.8997999999999999,care,215,0.0,0.504,7
18,198,0.8047999999999998,care,211,0.0,0.391,4
18,190,0.7947999999999998,care,209,0.0,0.38850000000000007,5
18,216,0.9047999999999999,care,217,0.5,0.26350000000000007,3
18,186,0.8197999999999999,care,215,0.0,0.504,8
18,188,0.8847999999999999,care,215,0.0,0.504,6
18,182,0.8447999999999999,care,215,0.0,0.504,7
18,226,0.8947999999999999,care,215,0.0,0.504,2
18,204,0.7047999999999998,forage,,,,
18,232,0.8447999999999999,care,211,0.0,0.391,6
18,202,0.8197999999999999,care,195,0.0,0.3205,6
18,238,0.9248,care,239,0.5,0.38850000000000007,5
18,228,0.8647999999999999,care,215,0.0,0.504,2
18,234,0.9348,care,185,0.0,0.504,7
18,210,0.8497999999999999,care,211,0.5,0.391,6
18,206,0.9047999999999999,care,215,0.0,0.504,3
18,194,0.8847999999999999,care,195,0.5,0.3205,5
18,184,0.8797999999999999,care,185,0.5,0.504,8
18,192,0.8697999999999999,care,209,0.0,0.38850000000000007,1
18,212,0.8697999999999999,care,215,0.0,0.504,1
18,180,0.8347999999999999,care,185,0.0,0.504,8
18,214,0.9148,care,239,0.0,0.38850000000000007,6
18,236,0.8947999999999999,care,197,0.0,0.47350000000000003,6
18,224,0.7197999999999998,care,209,0.0,0.38850000000000007,6
18,218,0.9047999999999999,care,197,0.0,0.47350000000000003,3
18,196,0.8447999999999999,care,209,0.0,0.38850000000000007,2
18,200,0.8747999999999999,care,239,0.0,0.38850000000000007,4
19,218,0.8981999999999999,care,197,0.0,0.47750000000000004,2
19,180,0.8281999999999998,care,185,0.0,0.508,7
19,232,0.8381999999999998,care,211,0.0,0.3325,5
19,212,0.8381999999999998,care,215,0.0,0.504,1
19,184,0.8781999999999999,care,185,0.5,0.508,8
19,204,0.6981999999999997,forage,,,,
19,210,0.8431999999999998,care,211,0.5,0.3325,5
19,182,0.8381999999999998,care,215,0.0,0.504,6
19,206,0.8981999999999999,care,215,0.0,0.504,2
19,226,0.8931999999999999,care,215,0.0,0.504,2
19,228,0.8631999999999999,care,215,0.0,0.504,2
19,188,0.8781999999999999,care,215,0.0,0.504,5
19,234,0.9331999999999999,care,185,0.0,0.508,7
19,236,0.8881999999999999,care,197,0.0,0.47750000000000004,5
19,216,0.8981999999999999,care,217,0.5,0.20500000000000004,2
19,220,0.8931999999999999,care,215,0.0,0.504,6
19,190,0.7881999999999998,care,209,0.0,0.254,4
19,214,0.9131999999999999,care,239,0.0,0.39250000000000007,6
19,222,0.9231999999999999,care,215,0.0,0.504,3
19,238,0.9231999999999999,care,239,0.5,0.39250000000000007,5
19,192,0.8381999999999998,care,197,0.0,0.47750000000000004,7
19,186,0.8131999999999998,care,215,0.0,0.504,7
19,194,0.8781999999999999,care,195,0.5,0.262,4
19,230,0.9031999999999999,care,195,0.0,0.262,1
19,198,0.7981999999999998,care,211,0.0,0.3325,3
19,196,0.8431999999999998,care,197,0.5,0.47750000000000004,7
19,208,0.8131999999999998,care,209,0.5,0.254,4
19,224,0.7131999999999997,care,209,0.0,0.254,5
19,202,0.8181999999999998,care,215,0.0,0.504,1
19,200,0.8731999999999999,care,239,0.0,0.39250000000000007,4
20,232,0.8315199999999998,care,211,0.0,0.274,4
20,204,0.6915199999999997,care,225,0.0,0.5840000000000001,6
20,206,0.8915199999999999,care,215,0.0,0.504,2
20,200,0.8715199999999999,care,239,0.0,0.3965000000000001,4
20,202,0.7865199999999998,care,215,0.0,0.504,1
20,192,0.8315199999999998,care,197,0.0,0.41900000000000004,6
20,228,0.8615199999999998,care,215,0.0,0.504,2
20,238,0.9215199999999999,care,239,0.5,0.3965000000000001,5
20,234,0.9315199999999999,care,185,0.0,0.512,7
20,208,0.8065199999999998,care,185,0.0,0.512,5
20,226,0.8915199999999999,care,215,0.0,0.504,2
20,218,0.8915199999999999,care,197,0.0,0.41900000000000004,1
20,184,0.8765199999999999,care,185,0.5,0.512,8
20,190,0.7815199999999998,care,185,0.0,0.512,5
20,194,0.8715199999999999,care,195,0.5,0.1915,3
20,212,0.8065199999999998,care,215,0.0,0.504,1
20,222,0.9215199999999999,care,215,0.0,0.504,3
20,230,0.8715199999999999,care,215,0.0,0.504,7
20,216,0.8915199999999999,care,237,0.0,0.37250000000000005,6
20,180,0.8215199999999998,care,185,0.0,0.512,6
20,186,0.8065199999999998,care,215,0.0,0.504,6
20,210,0.8365199999999998,care,211,0.5,0.274,4
20,220,0.8865199999999999,care,215,0.0,0.504,5
20,188,0.8715199999999999,care,215,0.0,0.504,4
20,224,0.7065199999999997,care,209,0.0,0.1955,4
20,198,0.7915199999999998,care,211,0.0,0.274,2
20,214,0.9115199999999999,care,239,0.0,0.3965000000000001,6
20,236,0.8815199999999999,care,197,0.0,0.41900000000000004,4
20,182,0.8315199999999998,care,215,0.0,0.504,5
20,196,0.8365199999999998,care,197,0.5,0.41900000000000004,6
21,194,0.8647599999999999,care,181,0.0,0.536,4
21,212,0.7747599999999998,care,215,0.0,0.504,1
21,226,0.8897599999999999,care,215,0.0,0.504,2
21,188,0.8647599999999999,care,215,0.0,0.504,3
21,190,0.7747599999999998,care,185,0.0,0.516,4
21,202,0.7547599999999998,care,215,0.0,0.504,1
21,180,0.8147599999999998,care,185,0.0,0.516,5
21,234,0.9297599999999999,care,185,0.0,0.516,7
21,228,0.8597599999999999,care,215,0.0,0.504,2
21,210,0.8297599999999998,care,237,0.0,0.43900000000000006,4
21,238,0.9197599999999999,care,239,0.5,0.4005000000000001,5
21,224,0.6997599999999997,forage,,,,
21,184,0.8747599999999999,care,185,0.5,0.516,8
21,220,0.8797599999999999,care,215,0.0,0.504,4
21,200,0.8697599999999999,care,233,0.0,0.403,1
21,196,0.8297599999999998,care,197,0.5,0.3165,5
21,214,0.9097599999999999,care,239,0.0,0.4005000000000001,6
21,192,0.8247599999999998,care,197,0.0,0.3165,5
21,186,0.8047599999999998,care,215,0.0,0.504,6
