tick,agent_id,agent_type,lineage_id,generation,cause
99,14382,child,0,1,hunger
99,14384,child,1,1,hunger
99,14386,child,2,1,hunger
99,14388,child,3,1,hunger
99,14390,child,4,1,hunger
99,14392,child,5,1,hunger
99,14394,child,6,1,hunger
99,14396,child,7,1,hunger
99,14398,child,8,1,hunger
99,14400,child,9,1,hunger
99,14402,child,10,1,hunger
99,14404,child,11,1,hunger
99,14406,child,12,1,hunger
99,14408,child,13,1,hunger
99,14410,child,14,1,hunger
99,14412,child,15,1,hunger
99,14414,child,16,1,hunger
99,14416,child,17,1,hunger
99,14418,child,18,1,hunger
99,14420,child,19,1,hunger
99,14422,child,20,1,hunger
99,14424,child,21,1,hunger
99,14426,child,22,1,hunger
99,14428,child,23,1,hunger
99,14430,child,24,1,hunger
99,14432,child,25,1,hunger
99,14434,child,26,1,hunger
99,14436,child,27,1,hunger
104,14391,mother,5,0,starvation
117,14393,mother,6,0,starvation
120,14425,mother,22,0,starvation
129,14413,mother,16,0,starvation
139,14423,mother,21,0,starvation
157,14419,mother,19,0,starvation
172,14433,mother,26,0,starvation
218,14427,mother,23,0,starvation
228,14383,mother,1,0,starvation
231,14397,mother,8,0,starvation
246,14403,mother,11,0,starvation
258,14385,mother,2,0,starvation
260,14447,mother,10,1,starvation
261,14443,mother,6,1,starvation
261,14451,mother,14,1,starvation
261,14453,mother,16,1,starvation
261,14459,mother,22,1,starvation
265,14395,mother,7,0,starvation
279,14462,mother,25,1,starvation
282,14417,mother,18,0,starvation
282,14464,mother,27,1,starvation
284,14387,mother,3,0,starvation
290,14437,mother,0,1,starvation
293,14448,mother,11,1,starvation
294,14458,mother,21,1,starvation
298,14435,mother,27,0,starvation
300,14441,mother,4,1,starvation
304,14461,mother,24,1,starvation
311,14389,mother,4,0,starvation
311,14439,mother,2,1,starvation
317,14442,mother,5,1,starvation
319,14446,mother,9,1,starvation
326,14452,mother,15,1,starvation
340,14431,mother,25,0,starvation
340,14460,mother,23,1,starvation
343,14411,mother,15,0,starvation
390,14405,mother,12,0,starvation
390,14415,mother,17,0,starvation
393,14438,mother,1,1,starvation
403,14444,mother,7,1,starvation
407,14445,mother,8,1,starvation
407,14449,mother,12,1,starvation
409,14463,mother,26,1,starvation
410,14421,mother,20,0,starvation
430,14457,mother,20,1,starvation
448,14399,mother,9,0,starvation
456,14455,mother,18,1,starvation
461,14381,mother,0,0,starvation
470,14456,mother,19,1,starvation
476,14407,mother,13,0,starvation
488,14409,mother,14,0,starvation
521,14440,mother,3,1,starvation
524,14401,mother,10,0,starvation
538,14429,mother,24,0,starvation
569,14450,mother,13,1,starvation
576,14454,mother,17,1,starvation
