tick,mother_id,mother_energy,winner_domain,chosen_child_id,chosen_r,chosen_distress,chosen_distance,candidate_child_ids,candidate_r,candidate_distress,candidate_distance
4,14409,0.9788,care,14382,0.0,0.262,2,14382;14396;14400;14402;14406;14410;14424;14426;14428;14432,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.2620;0.2700;0.2075;0.2700;0.3325;0.3325;0.3325;0.2075;0.2700;0.2700,2;4;6;8;6;5;7;2;7;6
4,14423,0.9788,care,14382,0.0,0.262,2,14382;14396;14400;14402;14410;14412;14424;14426;14432,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2620;0.2700;0.2075;0.2700;0.3325;0.1450;0.3325;0.2075;0.2700,2;7;5;5;6;7;5;1;4
4,14381,0.9537803712669569,care,14406,0.0,0.3325,6,14382;14384;14396;14400;14406;14410;14426;14428;14432,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2620;0.1330;0.2700;0.2075;0.3325;0.3325;0.2075;0.2700;0.2700,4;8;2;8;6;3;4;5;8
4,14433,0.9788,care,14406,0.0,0.3325,5,14384;14386;14388;14406;14428;14434,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.1330;0.2075;0.1450;0.3325;0.2700;0.3325,5;4;2;5;4;5
4,14421,0.9788,care,14422,0.5,0.3325,5,14404;14422,0.0000;0.5000,0.2035;0.3325,1;5
4,14389,0.928796,care,14418,0.0,0.27,6,14390;14392;14398;14400;14402;14414;14418;14420;14424;14430;14432,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1915;0.1450;0.2075;0.2075;0.2700;0.1995;0.2700;0.2075;0.3325;0.2700;0.2700,3;3;4;8;8;1;6;4;8;2;7
4,14395,0.9788,care,14406,0.0,0.3325,4,14382;14384;14396;14400;14406;14410;14426;14428;14432,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2620;0.1330;0.2700;0.2075;0.3325;0.3325;0.2075;0.2700;0.2700,3;8;4;8;4;5;4;5;8
4,14399,0.9788,care,14410,0.0,0.3325,3,14382;14396;14400;14402;14410;14412;14424;14426;14432,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2620;0.2700;0.2075;0.2700;0.3325;0.1450;0.3325;0.2075;0.2700,4;7;3;5;3;7;4;3;3
4,14393,0.9288,care,14416,0.0,0.3325,8,14394;14408;14416,0.5000;0.0000;0.0000,0.1290;0.1290;0.3325,2;1;8
4,14425,0.9538,care,14406,0.0,0.3325,5,14382;14396;14400;14406;14410;14418;14424;14426;14428;14432,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2620;0.2700;0.2075;0.3325;0.3325;0.2700;0.3325;0.2075;0.2700;0.2700,2;6;7;5;7;8;8;3;6;7
4,14405,0.9788,care,14382,0.0,0.262,2,14382;14396;14400;14406;14410;14418;14424;14426;14428;14432,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2620;0.2700;0.2075;0.3325;0.3325;0.2700;0.3325;0.2075;0.2700;0.2700,2;7;7;5;8;8;8;3;6;7
5,14385,0.9483199999999999,care,14406,0.0,0.399,3,14384;14386;14388;14396;14406;14428,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.1370;0.2740;0.2115;0.3365;0.3990;0.3365,1;4;5;6;3;2
5,14405,0.97332,care,14406,0.5,0.399,6,14382;14396;14400;14402;14406;14410;14418;14424;14426;14428;14432,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2035;0.3365;0.2740;0.3365;0.3990;0.3990;0.2740;0.3990;0.2740;0.3365;0.3365,1;7;7;8;6;8;7;7;2;7;6
5,14425,0.9483199999999999,care,14406,0.0,0.399,4,14382;14384;14396;14400;14406;14410;14426;14428;14432,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2035;0.1370;0.3365;0.2740;0.3990;0.3990;0.2740;0.3365;0.3365,3;8;7;8;4;8;4;5;8
5,14383,0.9483167765585331,care,14406,0.0,0.399,3,14384;14386;14388;14396;14406;14410;14428,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1370;0.2740;0.2115;0.3365;0.3990;0.3990;0.3365,2;5;6;5;3;8;2
5,14393,0.9233199999999999,care,14416,0.0,0.399,7,14394;14408;14416,0.5000;0.0000;0.0000,0.1915;0.1330;0.3990,3;1;7
5,14435,0.97332,care,14424,0.0,0.399,6,14390;14392;14398;14400;14402;14412;14414;14424;14430;14432;14436,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2580;0.2115;0.2740;0.2740;0.3365;0.1490;0.2660;0.3990;0.3365;0.3365;0.3990,2;2;1;7;5;5;4;6;7;7;6
5,14409,0.97332,care,14406,0.0,0.399,6,14382;14396;14400;14402;14406;14410;14424;14426;14428;14432,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.2035;0.3365;0.2740;0.3365;0.3990;0.3990;0.3990;0.2740;0.3365;0.3365,1;5;6;8;6;6;7;2;7;6
5,14387,0.97332,care,14406,0.0,0.399,4,14384;14386;14388;14406;14428;14434,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.1370;0.2740;0.2115;0.3990;0.3365;0.3365,4;3;3;4;3;6
5,14417,0.97332,care,14416,0.0,0.399,6,14394;14408;14416;14418;14420;14430,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.1915;0.1330;0.3990;0.2740;0.2115;0.3365,6;4;6;4;6;8
5,14415,0.97332,care,14416,0.5,0.399,6,14394;14408;14416;14418,0.0000;0.0000;0.5000;0.0000,0.1915;0.1330;0.3990;0.2740,4;1;6;7
5,14433,0.97332,care,14406,0.0,0.399,4,14384;14386;14388;14406;14428;14434,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.1370;0.2740;0.2115;0.3990;0.3365;0.3365,5;4;3;4;3;5
5,14395,0.97332,care,14406,0.0,0.399,3,14382;14384;14396;14406;14410;14426;14428,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.2035;0.1370;0.3365;0.3990;0.3990;0.2740;0.3365,4;7;5;3;6;5;4
5,14401,0.97332,care,14410,0.0,0.399,6,14382;14390;14396;14400;14402;14410;14412;14424;14426;14432,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2035;0.2580;0.3365;0.2740;0.3365;0.3990;0.1490;0.3990;0.2740;0.3365,3;8;8;5;5;6;7;5;2;4
5,14391,0.9483199999999999,care,14424,0.0,0.399,8,14390;14392;14398;14400;14402;14414;14418;14420;14424;14430;14432,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2580;0.2115;0.2740;0.2740;0.3365;0.2660;0.2740;0.2115;0.3990;0.3365;0.3365,3;3;4;8;8;2;6;4;8;2;7
5,14419,0.97332,care,14418,0.0,0.274,5,14390;14392;14398;14414;14418;14420;14430;14432,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2580;0.2115;0.2740;0.2660;0.2740;0.2115;0.3365;0.3365,4;4;5;2;5;3;1;8
5,14413,0.9483199999999999,care,14418,0.0,0.274,5,14382;14390;14392;14398;14414;14418;14420;14426;14430;14432,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2035;0.2580;0.2115;0.2740;0.2660;0.2740;0.2115;0.2740;0.3365;0.3365,8;4;4;5;4;5;6;7;4;8
5,14411,0.97332,care,14424,0.0,0.399,2,14382;14390;14392;14398;14400;14402;14412;14414;14424;14426;14432;14436,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2035;0.2580;0.2115;0.2740;0.2740;0.3365;0.1490;0.2660;0.3990;0.2740;0.3365;0.3990,8;5;5;5;3;1;2;7;2;7;3;5
5,14381,0.9483003712669569,care,14406,0.0,0.399,5,14382;14384;14396;14400;14406;14410;14426;14428;14432,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2035;0.1370;0.3365;0.2740;0.3990;0.3990;0.2740;0.3365;0.3365,3;8;3;8;5;4;4;5;8
5,14429,0.9483199999999999,care,14424,0.0,0.399,5,14390;14392;14398;14400;14402;14412;14414;14420;14424;14430;14432;14436,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2580;0.2115;0.2740;0.2740;0.3365;0.1490;0.2660;0.2115;0.3990;0.3365;0.3365;0.3990,1;2;3;5;5;7;2;7;5;5;5;8
5,14423,0.97332,care,14406,0.0,0.399,8,14382;14396;14400;14402;14406;14410;14412;14418;14424;14426;14432,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2035;0.3365;0.2740;0.3365;0.3990;0.3990;0.1490;0.2740;0.3990;0.2740;0.3365,1;6;6;6;8;7;8;8;6;1;5
5,14397,0.9483199999999999,care,14424,0.0,0.399,3,14390;14392;14398;14400;14402;14412;14414;14424;14426;14430;14432;14436,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2580;0.2115;0.2740;0.2740;0.3365;0.1490;0.2660;0.3990;0.2740;0.3365;0.3365;0.3990,2;3;4;4;3;5;4;3;8;7;4;6
5,14399,0.97332,care,14410,0.0,0.399,2,14382;14396;14400;14402;14406;14410;14412;14424;14426;14432,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2035;0.3365;0.2740;0.3365;0.3990;0.3990;0.1490;0.3990;0.2740;0.3365,5;6;4;6;8;2;8;5;4;4
5,14431,0.97332,care,14406,0.0,0.399,7,14382;14396;14400;14402;14406;14410;14424;14426;14428;14432,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2035;0.3365;0.2740;0.3365;0.3990;0.3990;0.3990;0.2740;0.3365;0.3365,1;5;5;7;7;6;6;1;8;5
5,14427,0.97332,care,14406,0.0,0.399,4,14382;14384;14396;14400;14406;14410;14426;14428;14432,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.2035;0.1370;0.3365;0.2740;0.3990;0.3990;0.2740;0.3365;0.3365,3;8;6;8;4;7;4;5;8
5,14389,0.9233159999999999,care,14430,0.0,0.3365,2,14390;14392;14398;14414;14418;14420;14430;14432,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2580;0.2115;0.2740;0.2660;0.2740;0.2115;0.3365;0.3365,4;4;5;2;5;4;2;8
6,14417,0.96776,care,14416,0.0,0.3405,5,14394;14408;14416;14418;14420;14430,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2540;0.1370;0.3405;0.2780;0.2780;0.4030,6;4;5;4;6;8
6,14385,0.9427599999999999,care,14396,0.0,0.403,7,14384;14386;14388;14396;14406;14410;14428;14434,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2035;0.3405;0.2780;0.4030;0.3405;0.4030;0.2780;0.3405,2;5;5;7;2;8;1;8
6,14403,0.9427599999999999,care,14422,0.0,0.2155,1,14404;14422,0.5000;0.0000,0.3365;0.2155,5;1
6,14383,0.9427567765585331,care,14406,0.0,0.3405,2,14382;14384;14386;14388;14396;14406;14410;14428,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2700;0.2035;0.3405;0.2780;0.4030;0.3405;0.4030;0.2780,8;3;6;6;6;2;7;1
6,14433,0.96776,care,14406,0.0,0.3405,3,14384;14386;14388;14406;14428;14434,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2035;0.3405;0.2780;0.3405;0.2780;0.3405,5;4;4;3;3;5
6,14401,0.96776,care,14410,0.0,0.403,5,14382;14390;14396;14400;14402;14410;14412;14424;14426;14432,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2700;0.2620;0.4030;0.3405;0.2780;0.4030;0.1530;0.4655;0.3405;0.4030,3;8;8;4;4;5;6;4;2;3
6,14391,0.9427599999999999,care,14424,0.0,0.4655,7,14390;14392;14398;14400;14402;14414;14418;14420;14424;14430;14432,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2620;0.1530;0.3405;0.3405;0.2780;0.2700;0.2780;0.2780;0.4655;0.4030;0.4030,2;2;3;7;7;2;7;5;7;3;6
6,14415,0.96776,care,14416,0.5,0.3405,5,14394;14408;14416;14418,0.0000;0.0000;0.5000;0.0000,0.2540;0.1370;0.3405;0.2780,5;2;5;7
6,14397,0.9427599999999999,care,14424,0.0,0.4655,2,14382;14390;14392;14398;14400;14402;14412;14414;14424;14426;14430;14432;14436,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2700;0.2620;0.1530;0.3405;0.3405;0.2780;0.1530;0.2700;0.4655;0.3405;0.4030;0.4030;0.3405,8;3;4;5;3;2;4;5;2;7;8;3;5
6,14429,0.9427599999999999,care,14424,0.0,0.4655,4,14390;14392;14398;14400;14402;14412;14414;14420;14424;14426;14430;14432;14436,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2620;0.1530;0.3405;0.3405;0.2780;0.1530;0.2700;0.2780;0.4655;0.3405;0.4030;0.4030;0.3405,2;3;4;4;4;6;3;8;4;8;6;4;7
6,14381,0.9427403712669569,care,14406,0.0,0.3405,4,14382;14384;14396;14406;14410;14426;14428,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2700;0.2035;0.4030;0.3405;0.4030;0.3405;0.2780,4;7;4;4;5;5;4
6,14431,0.96776,care,14406,0.0,0.3405,6,14382;14396;14400;14402;14406;14410;14424;14426;14428;14432,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2700;0.4030;0.3405;0.2780;0.3405;0.4030;0.4655;0.3405;0.2780;0.4030,1;5;6;8;6;6;7;2;7;6
6,14425,0.9427599999999999,care,14406,0.0,0.3405,3,14382;14384;14396;14406;14410;14426;14428;14434,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2700;0.2035;0.4030;0.3405;0.4030;0.3405;0.2780;0.3405,4;7;7;3;8;5;4;8
6,14387,0.96776,care,14406,0.0,0.3405,3,14384;14386;14388;14406;14428;14434,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.2035;0.3405;0.2780;0.3405;0.2780;0.3405,4;4;4;3;2;6
6,14393,0.9177599999999999,care,14416,0.0,0.3405,6,14394;14408;14416,0.5000;0.0000;0.0000,0.2540;0.1370;0.3405,4;1;6
6,14413,0.9427599999999999,care,14430,0.0,0.403,4,14382;14390;14392;14398;14414;14418;14420;14426;14430,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.2700;0.2620;0.1530;0.3405;0.2700;0.2780;0.2780;0.3405;0.4030,8;5;5;6;4;4;6;7;4
6,14427,0.96776,care,14406,0.0,0.3405,3,14382;14384;14396;14406;14410;14426;14428,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2700;0.2035;0.4030;0.3405;0.4030;0.3405;0.2780,4;7;6;3;7;5;4
6,14405,0.96776,care,14406,0.5,0.3405,5,14382;14396;14400;14406;14410;14418;14424;14426;14428;14432,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2700;0.4030;0.3405;0.3405;0.4030;0.2780;0.4655;0.3405;0.2780;0.4030,2;7;7;5;8;8;8;3;6;7
6,14409,0.96776,care,14406,0.0,0.3405,5,14382;14396;14400;14406;14410;14424;14426;14428;14432,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.2700;0.4030;0.3405;0.3405;0.4030;0.4655;0.3405;0.2780;0.4030,2;5;7;5;6;8;3;6;7
6,14423,0.96776,care,14406,0.0,0.3405,7,14382;14396;14400;14402;14406;14410;14418;14424;14426;14428;14432,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.2700;0.4030;0.3405;0.2780;0.3405;0.4030;0.2780;0.4655;0.3405;0.2780;0.4030,1;7;7;7;7;8;7;7;2;8;6
6,14435,0.96776,care,14424,0.0,0.4655,5,14390;14392;14398;14400;14402;14412;14414;14424;14430;14432;14436,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2620;0.1530;0.3405;0.3405;0.2780;0.1530;0.2700;0.4655;0.4030;0.4030;0.3405,3;3;2;6;4;4;5;5;8;6;5
6,14419,0.96776,care,14418,0.0,0.278,4,14390;14392;14398;14414;14418;14420;14430,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.2620;0.1530;0.3405;0.2700;0.2780;0.2780;0.4030,5;5;6;3;4;4;2
6,14399,0.96776,care,14410,0.0,0.403,1,14382;14396;14400;14402;14406;14410;14424;14426;14428;14432,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2700;0.4030;0.3405;0.2780;0.3405;0.4030;0.4655;0.3405;0.2780;0.4030,6;5;5;7;8;1;6;5;8;5
6,14395,0.96776,care,14406,0.0,0.3405,2,14382;14384;14396;14406;14410;14426;14428,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.2700;0.2035;0.4030;0.3405;0.4030;0.3405;0.2780,5;6;6;2;7;6;3
6,14389,0.9177559999999999,care,14430,0.0,0.403,1,14390;14392;14398;14414;14418;14420;14430;14432,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2620;0.1530;0.3405;0.2700;0.2780;0.2780;0.4030;0.4030,4;4;5;2;5;3;1;8
6,14421,0.96776,care,14422,0.5,0.2155,3,14404;14422,0.0000;0.5000,0.3365;0.2155,3;3
6,14411,0.96776,care,14424,0.0,0.4655,1,14382;14390;14392;14398;14400;14402;14410;14412;14414;14424;14426;14432;14436,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2700;0.2620;0.1530;0.3405;0.3405;0.2780;0.4030;0.1530;0.2700;0.4655;0.3405;0.4030;0.3405,7;6;6;6;2;1;8;2;8;1;6;2;6
7,14383,0.9371167765585331,care,14406,0.0,0.28200000000000003,1,14382;14384;14386;14388;14396;14406;14410;14426;14428;14434,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3365;0.2700;0.3445;0.3445;0.4695;0.2820;0.3790;0.4070;0.2820;0.4070,7;4;7;7;7;1;8;8;1;8
7,14423,0.96212,care,14406,0.0,0.28200000000000003,6,14382;14396;14400;14402;14406;14410;14418;14424;14426;14428;14432,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.3365;0.4695;0.3445;0.3445;0.2820;0.3790;0.3445;0.4415;0.4070;0.2820;0.4695,1;7;7;8;6;8;7;7;2;7;6
7,14415,0.96212,care,14416,0.5,0.28200000000000003,4,14394;14408;14416;14418,0.0000;0.0000;0.5000;0.0000,0.3165;0.1410;0.2820;0.3445,6;3;4;7
7,14385,0.93712,care,14396,0.0,0.46950000000000003,6,14384;14386;14388;14396;14406;14410;14428,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2700;0.3445;0.3445;0.4695;0.2820;0.3790;0.2820,2;5;5;6;2;8;1
7,14397,0.93712,care,14432,0.0,0.46950000000000003,2,14382;14390;14392;14398;14400;14402;14410;14412;14414;14424;14426;14432;14436,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3365;0.2660;0.1570;0.4070;0.3445;0.3445;0.3790;0.1570;0.2115;0.4415;0.4070;0.4695;0.3445,7;4;5;6;2;1;8;3;6;1;6;2;6
7,14433,0.96212,care,14406,0.0,0.28200000000000003,2,14384;14386;14388;14406;14428;14434,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2700;0.3445;0.3445;0.2820;0.2820;0.4070,4;5;5;2;2;6
7,14419,0.96212,care,14418,0.0,0.34450000000000003,3,14390;14392;14398;14414;14416;14418;14420;14426;14430,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2660;0.1570;0.4070;0.2115;0.2820;0.3445;0.3445;0.4070;0.4415,6;6;7;4;8;3;5;8;3
7,14409,0.96212,care,14406,0.0,0.28200000000000003,4,14382;14384;14396;14400;14406;14410;14426;14428;14432,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.3365;0.2700;0.4695;0.3445;0.2820;0.3790;0.4070;0.2820;0.4695,3;8;5;8;4;6;4;5;8
7,14417,0.96212,care,14430,0.0,0.4415,8,14394;14408;14416;14418;14420;14430,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.3165;0.1410;0.2820;0.3445;0.3445;0.4415,6;4;4;5;6;8
7,14421,0.96212,care,14422,0.5,0.129,2,14404;14422,0.0000;0.5000,0.3405;0.1290,4;2
7,14391,0.93712,care,14424,0.0,0.4415,6,14390;14392;14398;14400;14402;14412;14414;14418;14420;14424;14430;14432,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2660;0.1570;0.4070;0.3445;0.3445;0.1570;0.2115;0.3445;0.3445;0.4415;0.4415;0.4695,1;2;3;6;6;8;2;8;6;6;4;5
7,14411,0.93712,care,14432,0.0,0.46950000000000003,2,14382;14390;14392;14398;14400;14402;14410;14412;14414;14424;14426;14432;14436,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3365;0.2660;0.1570;0.4070;0.3445;0.3445;0.3790;0.1570;0.2115;0.4415;0.4070;0.4695;0.3445,7;6;6;6;2;1;8;2;8;1;6;2;6
