tick,mother_id,child_id,r,benefit,cost,success,mother_lineage_id,child_lineage_id,is_own_child
0,14344,14345,0.5,0.008,0.03,True,19,19,True
0,14310,14311,0.5,0.008,0.03,True,2,2,True
0,14316,14317,0.5,0.008,0.03,True,5,5,True
0,14306,14307,0.5,0.008,0.03,True,0,0,True
2,14320,14311,0.0,0.016,0.04,True,7,2,False
2,14334,14307,0.0,0.016,0.04,True,14,0,False
2,14350,14317,0.0,0.016,0.04,True,22,5,False
3,14332,14307,0.0,0.008,0.045,True,13,0,False
3,14310,14321,0.0,0.032,0.04,True,2,7,False
3,14340,14313,0.0,0.032,0.045,True,17,3,False
3,14342,14327,0.0,0.032,0.045,True,18,10,False
3,14338,14319,0.0,0.032,0.045,True,16,6,False
4,14316,14351,0.0,0.04,0.045,True,5,22,False
4,14324,14309,0.0,0.04,0.05,True,9,1,False
4,14338,14319,0.0,0.008,0.03,True,16,6,False
4,14320,14355,0.0,0.04,0.034999999999999996,True,7,24,False
5,14314,14309,0.0,0.008,0.055,True,4,1,False
6,14310,14329,0.0,0.056,0.04,True,2,11,False
6,14308,14307,0.0,0.024,0.06,True,1,0,False
6,14336,14309,0.0,0.008,0.06,True,15,1,False
6,14354,14355,0.5,0.016,0.06,True,24,24,True
7,14322,14319,0.0,0.024,0.065,True,8,6,False
7,14326,14319,0.0,0.0,0.065,True,10,6,False
7,14348,14309,0.0,0.008,0.065,True,21,1,False
7,14346,14307,0.0,0.008,0.065,True,20,0,False
7,14320,14329,0.0,0.008,0.04,True,7,11,False
7,14344,14353,0.0,0.064,0.06,True,19,23,False
7,14310,14329,0.0,0.0,0.03,True,2,11,False
8,14348,14309,0.0,0.008,0.03,True,21,1,False
8,14344,14353,0.0,0.008,0.03,True,19,23,False
8,14350,14347,0.0,0.07200000000000001,0.055,True,22,20,False
9,14344,14353,0.0,0.008,0.03,True,19,23,False
9,14348,14309,0.0,0.008,0.03,True,21,1,False
9,14350,14347,0.0,0.008,0.03,True,22,20,False
10,14352,14347,0.0,0.008,0.07999999999999999,True,23,20,False
10,14354,14329,0.0,0.024,0.045,True,24,11,False
10,14350,14347,0.0,0.0,0.03,True,22,20,False
10,14348,14309,0.0,0.008,0.03,True,21,1,False
10,14344,14353,0.0,0.008,0.03,True,19,23,False
10,14330,14339,0.0,0.08800000000000002,0.07999999999999999,True,12,16,False
11,14348,14309,0.0,0.008,0.03,True,21,1,False
11,14352,14347,0.0,0.008,0.03,True,23,20,False
11,14344,14353,0.0,0.008,0.03,True,19,23,False
11,14350,14347,0.0,0.0,0.03,True,22,20,False
11,14326,14339,0.0,0.008,0.045,True,10,16,False
12,14352,14347,0.0,0.008,0.03,True,23,20,False
12,14344,14353,0.0,0.008,0.03,True,19,23,False
12,14350,14347,0.0,0.0,0.03,True,22,20,False
13,14352,14347,0.0,0.008,0.03,True,23,20,False
13,14344,14353,0.0,0.008,0.03,True,19,23,False
13,14306,14347,0.0,0.0,0.09,True,0,20,False
13,14324,14309,0.0,0.016,0.07,True,9,1,False
13,14350,14347,0.0,0.0,0.03,True,22,20,False
14,14344,14353,0.0,0.008,0.03,True,19,23,False
15,14348,14333,0.0,0.12800000000000006,0.045,True,21,13,False
15,14314,14333,0.0,0.0,0.075,True,4,13,False
