tick,agent_id,agent_type,lineage_id,generation,cause
93,14308,mother,1,0,starvation
99,14307,child,0,1,hunger
99,14309,child,1,1,hunger
99,14311,child,2,1,hunger
99,14313,child,3,1,hunger
99,14315,child,4,1,hunger
99,14317,child,5,1,hunger
99,14319,child,6,1,hunger
99,14321,child,7,1,hunger
99,14323,child,8,1,hunger
99,14325,child,9,1,hunger
99,14327,child,10,1,hunger
99,14329,child,11,1,hunger
99,14331,child,12,1,hunger
99,14333,child,13,1,hunger
99,14335,child,14,1,hunger
99,14337,child,15,1,hunger
99,14339,child,16,1,hunger
99,14341,child,17,1,hunger
99,14343,child,18,1,hunger
99,14345,child,19,1,hunger
99,14347,child,20,1,hunger
99,14349,child,21,1,hunger
99,14351,child,22,1,hunger
99,14353,child,23,1,hunger
99,14355,child,24,1,hunger
103,14334,mother,14,0,starvation
126,14352,mother,23,0,starvation
165,14318,mother,6,0,starvation
230,14326,mother,10,0,starvation
241,14310,mother,2,0,starvation
261,14379,mother,23,1,starvation
267,14371,mother,15,1,starvation
280,14369,mother,13,1,starvation
289,14357,mother,1,1,starvation
298,14368,mother,12,1,starvation
316,14364,mother,8,1,starvation
331,14346,mother,20,0,starvation
332,14374,mother,18,1,starvation
333,14350,mother,22,0,starvation
336,14322,mother,8,0,starvation
337,14376,mother,20,1,starvation
346,14314,mother,4,0,starvation
351,14378,mother,22,1,starvation
414,14380,mother,24,1,starvation
439,14306,mother,0,0,starvation
439,14370,mother,14,1,starvation
456,14361,mother,5,1,starvation
459,14375,mother,19,1,starvation
462,14372,mother,16,1,starvation
465,14312,mother,3,0,starvation
467,14316,mother,5,0,starvation
470,14340,mother,17,0,starvation
491,14377,mother,21,1,starvation
493,14332,mother,13,0,starvation
512,14344,mother,19,0,starvation
530,14356,mother,0,1,starvation
536,14363,mother,7,1,starvation
543,14362,mother,6,1,starvation
569,14367,mother,11,1,starvation
571,14360,mother,4,1,starvation
572,14336,mother,15,0,starvation
614,14328,mother,11,0,starvation
616,14324,mother,9,0,starvation
616,14359,mother,3,1,starvation
626,14342,mother,18,0,starvation
650,14365,mother,9,1,starvation
658,14330,mother,12,0,starvation
671,14338,mother,16,0,starvation
681,14373,mother,17,1,starvation
682,14358,mother,2,1,starvation
683,14320,mother,7,0,starvation
747,14348,mother,21,0,starvation
775,14354,mother,24,0,starvation
844,14366,mother,10,1,starvation
