tick,mother_id,child_id,mother_lineage_id,mother_generation,mother_care_weight,mother_forage_weight,mother_self_weight
99,24,36,0,1,0.503600,0.500000,0.500000
99,25,37,1,1,0.503680,0.392996,0.582718
99,26,38,2,1,0.509520,0.500000,0.500000
99,27,39,3,1,0.505120,0.500000,0.500000
99,28,40,4,1,0.502400,0.723844,0.500000
99,29,41,5,1,0.505440,0.500000,0.500000
99,30,42,6,1,0.506720,0.500000,0.500000
99,31,43,7,1,0.502240,0.500000,0.500000
99,32,44,8,1,0.502880,0.500000,0.500000
99,33,45,9,1,0.509040,0.500000,0.500000
99,34,46,10,1,0.510080,0.500000,0.500000
99,35,47,11,1,0.509920,0.500000,0.500000
199,48,60,0,2,0.508720,0.500000,0.500000
199,49,61,1,2,0.509360,0.392996,0.582718
199,50,62,2,2,0.516794,0.500000,0.438103
199,51,63,3,2,0.513440,0.500000,0.500000
199,52,64,4,2,0.502400,0.723844,0.500000
199,53,65,5,2,0.509386,0.500000,0.500000
199,54,66,6,2,0.511280,0.500000,0.500000
199,55,67,7,2,0.505280,0.500000,0.500000
199,56,68,8,2,0.506880,0.500000,0.500000
199,57,69,9,2,0.483962,0.500000,0.500000
199,58,70,10,2,0.516640,0.500000,0.438679
199,59,71,11,2,0.514640,0.500000,0.500000
239,29,72,5,1,0.509791,0.500000,0.500000
299,73,85,0,3,0.388194,0.500000,0.500000
299,74,86,1,3,0.512080,0.392996,0.582718
299,75,87,2,3,0.520906,0.500000,0.438103
299,76,88,3,3,0.515520,0.500000,0.500000
299,77,89,4,3,0.502400,0.723844,0.500000
299,78,90,5,3,0.513940,0.500000,0.500000
299,79,91,6,3,0.514800,0.500000,0.500000
299,80,92,7,3,0.585717,0.500000,0.387285
299,81,93,8,3,0.507360,0.500000,0.500000
299,82,94,9,3,0.490922,0.500000,0.500000
299,83,95,10,3,0.517840,0.500000,0.477711
299,84,96,11,3,0.519471,0.500000,0.500000
339,97,98,5,2,0.514547,0.500000,0.500000
399,99,111,0,4,0.397714,0.500000,0.500000
399,100,112,1,4,0.513600,0.392996,0.632515
399,101,113,2,4,0.523831,0.500000,0.438103
399,102,114,3,4,0.519600,0.500000,0.500000
399,103,115,4,4,0.502400,0.723844,0.500000
399,104,116,5,4,0.518796,0.500000,0.627650
399,105,117,6,4,0.519040,0.500000,0.500000
399,106,118,7,4,0.588037,0.500000,0.387285
399,107,119,8,4,0.509920,0.500000,0.500000
399,108,120,9,4,0.495722,0.500000,0.500000
399,109,121,10,4,0.523200,0.500000,0.477711
399,110,122,11,4,0.521839,0.500000,0.500000
439,123,124,5,3,0.521933,0.500000,0.500000
499,125,137,0,5,0.401394,0.500000,0.500000
499,126,138,1,5,0.515440,0.204595,0.632515
499,127,139,2,5,0.524938,0.500000,0.438103
499,128,140,3,5,0.523600,0.500000,0.500000
499,129,141,4,5,0.502400,0.723844,0.500000
499,130,142,5,5,0.528510,0.500000,0.627650
499,131,143,6,5,0.521840,0.500000,0.500000
499,132,144,7,5,0.590037,0.500000,0.387285
499,133,145,8,5,0.511040,0.500000,0.500000
499,134,146,9,5,0.502602,0.500000,0.500000
499,135,147,10,5,0.523680,0.500000,0.477711
499,136,148,11,5,0.522454,0.500000,0.500000
539,149,150,5,4,0.531141,0.500000,0.500000
599,151,163,0,6,0.406114,0.500000,0.500000
599,152,164,1,6,0.516880,0.204595,0.656309
599,153,165,2,6,0.529129,0.487488,0.438103
599,154,166,3,6,0.525680,0.523528,0.500000
599,155,167,4,6,0.502400,0.723844,0.500000
599,156,168,5,6,0.536302,0.241539,0.627650
599,157,169,6,6,0.527520,0.500000,0.500000
599,158,170,7,6,0.590037,0.500000,0.387285
599,159,171,8,6,0.511040,0.500000,0.500000
599,160,172,9,6,0.412681,0.500000,0.500000
599,161,173,10,6,0.529600,0.500000,0.477711
599,162,174,11,6,0.522454,0.500000,0.500000
639,175,176,5,5,0.535391,0.526855,0.500000
699,177,189,0,7,0.411794,0.500000,0.500000
699,178,190,1,7,0.500000,0.500000,0.500000
699,179,191,2,7,0.536324,0.487488,0.438103
699,180,192,3,7,0.530080,0.523528,0.500000
699,181,193,4,7,0.504900,0.723844,0.500000
699,182,194,5,7,0.500000,0.500000,0.500000
699,183,195,6,7,0.531360,0.591093,0.503189
699,184,196,7,7,0.591512,0.500000,0.387285
699,185,197,8,7,0.511040,0.500000,0.500000
699,186,198,9,7,0.427161,0.500000,0.500000
699,187,199,10,7,0.529600,0.500000,0.477711
699,188,200,11,7,0.442131,0.500000,0.500000
739,201,202,5,6,0.542575,0.526855,0.500000
