tick,agent_id,agent_type,lineage_id,generation,cause
826,8567,mother,5,7,starvation
826,8568,mother,6,7,starvation
826,8571,mother,9,7,starvation
826,8573,mother,11,7,starvation
826,8586,mother,11,6,starvation
835,8587,child,11,7,hunger
848,8563,mother,1,7,starvation
873,8570,mother,8,7,starvation
895,8595,mother,7,8,starvation
899,8600,child,0,9,hunger
899,8601,child,1,9,hunger
899,8602,child,2,9,hunger
899,8603,child,3,9,hunger
899,8604,child,4,9,hunger
899,8605,child,5,9,hunger
899,8606,child,6,9,hunger
899,8607,child,7,9,hunger
899,8608,child,8,9,hunger
899,8609,child,9,9,hunger
899,8610,child,10,9,hunger
899,8611,child,11,9,hunger
906,8588,mother,0,8,starvation
907,8590,mother,2,8,starvation
907,8593,mother,5,8,starvation
909,8589,mother,1,8,starvation
909,8596,mother,8,8,starvation
915,8599,mother,11,8,starvation
919,8592,mother,4,8,starvation
921,8594,mother,6,8,starvation
922,8591,mother,3,8,starvation
933,8612,mother,11,7,starvation
934,8597,mother,9,8,starvation
935,8613,child,11,8,hunger
945,8598,mother,10,8,starvation
993,8620,mother,6,9,starvation
999,8626,child,0,10,hunger
999,8627,child,1,10,hunger
999,8628,child,2,10,hunger
999,8629,child,3,10,hunger
999,8630,child,4,10,hunger
999,8631,child,5,10,hunger
999,8632,child,6,10,hunger
999,8633,child,7,10,hunger
999,8634,child,8,10,hunger
999,8635,child,9,10,hunger
999,8636,child,10,10,hunger
999,8637,child,11,10,hunger
1003,8615,mother,1,9,starvation
1005,8619,mother,5,9,starvation
1009,8616,mother,2,9,starvation
1010,8621,mother,7,9,starvation
1010,8623,mother,9,9,starvation
1015,8614,mother,0,9,starvation
1015,8618,mother,4,9,starvation
1016,8625,mother,11,9,starvation
1021,8622,mother,8,9,starvation
1026,8624,mother,10,9,starvation
1035,8639,child,11,9,hunger
1039,8617,mother,3,9,starvation
1046,8638,mother,11,8,starvation
1098,8649,mother,9,10,starvation
1099,8652,child,0,11,hunger
1099,8653,child,1,11,hunger
1099,8654,child,2,11,hunger
1099,8655,child,3,11,hunger
1099,8656,child,4,11,hunger
1099,8657,child,5,11,hunger
1099,8658,child,6,11,hunger
1099,8659,child,7,11,hunger
1099,8660,child,8,11,hunger
1099,8661,child,9,11,hunger
1099,8662,child,10,11,hunger
1099,8663,child,11,11,hunger
1103,8640,mother,0,10,starvation
1103,8647,mother,7,10,starvation
1107,8648,mother,8,10,starvation
1110,8642,mother,2,10,starvation
1112,8641,mother,1,10,starvation
1112,8645,mother,5,10,starvation
1112,8650,mother,10,10,starvation
1112,8651,mother,11,10,starvation
1115,8646,mother,6,10,starvation
1116,8644,mother,4,10,starvation
1120,8643,mother,3,10,starvation
1135,8665,child,11,10,hunger
1143,8664,mother,11,9,starvation
1199,8678,child,0,12,hunger
1199,8679,child,1,12,hunger
1199,8680,child,2,12,hunger
1199,8681,child,3,12,hunger
1199,8682,child,4,12,hunger
1199,8683,child,5,12,hunger
1199,8684,child,6,12,hunger
1199,8685,child,7,12,hunger
1199,8686,child,8,12,hunger
1199,8687,child,9,12,hunger
1199,8688,child,10,12,hunger
1199,8689,child,11,12,hunger
1210,8677,mother,11,11,starvation
1212,8667,mother,1,11,starvation
1212,8673,mother,7,11,starvation
1213,8668,mother,2,11,starvation
1214,8666,mother,0,11,starvation
1217,8669,mother,3,11,starvation
1220,8670,mother,4,11,starvation
1220,8671,mother,5,11,starvation
1226,8672,mother,6,11,starvation
1226,8674,mother,8,11,starvation
1226,8675,mother,9,11,starvation
1226,8676,mother,10,11,starvation
1235,8691,child,11,11,hunger
1262,8690,mother,11,10,starvation
1299,8704,child,0,13,hunger
1299,8705,child,1,13,hunger
1299,8706,child,2,13,hunger
1299,8707,child,3,13,hunger
1299,8708,child,4,13,hunger
1299,8709,child,5,13,hunger
1299,8710,child,6,13,hunger
1299,8711,child,7,13,hunger
1299,8712,child,8,13,hunger
1299,8713,child,9,13,hunger
1299,8714,child,10,13,hunger
1299,8715,child,11,13,hunger
1317,8694,mother,2,12,starvation
1318,8703,mother,11,12,starvation
1321,8692,mother,0,12,starvation
1321,8693,mother,1,12,starvation
1324,8695,mother,3,12,starvation
1324,8696,mother,4,12,starvation
1324,8697,mother,5,12,starvation
1326,8698,mother,6,12,starvation
1326,8700,mother,8,12,starvation
1326,8701,mother,9,12,starvation
1326,8702,mother,10,12,starvation
1335,8717,child,11,12,hunger
1349,8699,mother,7,12,starvation
1360,8716,mother,11,11,starvation
1378,8720,mother,2,13,starvation
1399,8730,child,0,14,hunger
1399,8731,child,1,14,hunger
1399,8732,child,2,14,hunger
1399,8733,child,3,14,hunger
1399,8734,child,4,14,hunger
1399,8735,child,5,14,hunger
1399,8736,child,6,14,hunger
1399,8737,child,7,14,hunger
1399,8738,child,8,14,hunger
1399,8739,child,9,14,hunger
1399,8740,child,10,14,hunger
1399,8741,child,11,14,hunger
1400,8723,mother,5,13,starvation
1404,8718,mother,0,13,starvation
1404,8728,mother,10,13,starvation
1406,8724,mother,6,13,starvation
1411,8729,mother,11,13,starvation
1416,8721,mother,3,13,starvation
1419,8722,mother,4,13,starvation
1426,8727,mother,9,13,starvation
1431,8725,mother,7,13,starvation
1435,8719,mother,1,13,starvation
1435,8743,child,11,13,hunger
1461,8742,mother,11,12,starvation
1465,8726,mother,8,13,starvation
1499,8756,child,0,15,hunger
1499,8757,child,1,15,hunger
1499,8758,child,2,15,hunger
1499,8759,child,3,15,hunger
1499,8760,child,4,15,hunger
1499,8761,child,5,15,hunger
1499,8762,child,6,15,hunger
1499,8763,child,7,15,hunger
1499,8764,child,8,15,hunger
1499,8765,child,9,15,hunger
1499,8766,child,10,15,hunger
1499,8767,child,11,15,hunger
1509,8744,mother,0,14,starvation
1509,8746,mother,2,14,starvation
1512,8745,mother,1,14,starvation
1513,8749,mother,5,14,starvation
1519,8747,mother,3,14,starvation
1520,8750,mother,6,14,starvation
1522,8753,mother,9,14,starvation
1524,8748,mother,4,14,starvation
1524,8751,mother,7,14,starvation
1525,8755,mother,11,14,starvation
1526,8754,mother,10,14,starvation
1535,8769,child,11,14,hunger
1542,8752,mother,8,14,starvation
1562,8768,mother,11,13,starvation
1599,8782,child,0,16,hunger
1599,8783,child,1,16,hunger
1599,8784,child,2,16,hunger
1599,8785,child,3,16,hunger
1599,8786,child,4,16,hunger
1599,8787,child,5,16,hunger
1599,8788,child,6,16,hunger
1599,8789,child,7,16,hunger
1599,8790,child,8,16,hunger
1599,8791,child,9,16,hunger
1599,8792,child,10,16,hunger
1599,8793,child,11,16,hunger
1611,8771,mother,1,15,starvation
1616,8779,mother,9,15,starvation
1617,8772,mother,2,15,starvation
1623,8775,mother,5,15,starvation
1624,8770,mother,0,15,starvation
1624,8774,mother,4,15,starvation
1625,8776,mother,6,15,starvation
1625,8777,mother,7,15,starvation
1625,8781,mother,11,15,starvation
1626,8773,mother,3,15,starvation
1626,8778,mother,8,15,starvation
1626,8780,mother,10,15,starvation
1635,8795,child,11,15,hunger
1662,8794,mother,11,14,starvation
1694,8798,mother,2,16,starvation
1699,8808,child,0,17,hunger
1699,8809,child,1,17,hunger
1699,8810,child,2,17,hunger
1699,8811,child,3,17,hunger
1699,8812,child,4,17,hunger
1699,8813,child,5,17,hunger
1699,8814,child,6,17,hunger
1699,8815,child,7,17,hunger
1699,8816,child,8,17,hunger
1699,8817,child,9,17,hunger
1699,8818,child,10,17,hunger
1699,8819,child,11,17,hunger
1701,8797,mother,1,16,starvation
1710,8805,mother,9,16,starvation
1714,8796,mother,0,16,starvation
1714,8803,mother,7,16,starvation
1716,8801,mother,5,16,starvation
1716,8807,mother,11,16,starvation
1719,8799,mother,3,16,starvation
1719,8800,mother,4,16,starvation
1720,8806,mother,10,16,starvation
1724,8804,mother,8,16,starvation
1726,8802,mother,6,16,starvation
1735,8821,child,11,16,hunger
1756,8820,mother,11,15,starvation
1781,8823,mother,1,17,starvation
1799,8834,child,0,18,hunger
1799,8835,child,1,18,hunger
1799,8836,child,2,18,hunger
1799,8837,child,3,18,hunger
1799,8838,child,4,18,hunger
1799,8839,child,5,18,hunger
1799,8840,child,6,18,hunger
1799,8841,child,7,18,hunger
1799,8842,child,8,18,hunger
1799,8843,child,9,18,hunger
1799,8844,child,10,18,hunger
1799,8845,child,11,18,hunger
1805,8827,mother,5,17,starvation
1814,8833,mother,11,17,starvation
1816,8824,mother,2,17,starvation
1817,8822,mother,0,17,starvation
1817,8828,mother,6,17,starvation
1817,8829,mother,7,17,starvation
1817,8831,mother,9,17,starvation
1824,8826,mother,4,17,starvation
1826,8830,mother,8,17,starvation
1826,8832,mother,10,17,starvation
1835,8847,child,11,17,hunger
1848,8825,mother,3,17,starvation
1862,8846,mother,11,16,starvation
1892,8857,mother,9,18,starvation
1894,8854,mother,6,18,starvation
1899,8860,child,0,19,hunger
1899,8861,child,1,19,hunger
1899,8862,child,2,19,hunger
1899,8863,child,3,19,hunger
1899,8864,child,4,19,hunger
1899,8865,child,5,19,hunger
1899,8866,child,6,19,hunger
1899,8867,child,7,19,hunger
1899,8868,child,8,19,hunger
1899,8869,child,9,19,hunger
1899,8870,child,10,19,hunger
1899,8871,child,11,19,hunger
1903,8850,mother,2,18,starvation
1906,8849,mother,1,18,starvation
1912,8853,mother,5,18,starvation
1915,8859,mother,11,18,starvation
1918,8848,mother,0,18,starvation
1918,8855,mother,7,18,starvation
1920,8852,mother,4,18,starvation
1922,8851,mother,3,18,starvation
1924,8856,mother,8,18,starvation
1926,8858,mother,10,18,starvation
1935,8873,child,11,18,hunger
1954,8872,mother,11,17,starvation
1999,8886,child,0,20,hunger
1999,8887,child,1,20,hunger
1999,8888,child,2,20,hunger
1999,8889,child,3,20,hunger
1999,8890,child,4,20,hunger
1999,8891,child,5,20,hunger
1999,8892,child,6,20,hunger
1999,8893,child,7,20,hunger
1999,8894,child,8,20,hunger
1999,8895,child,9,20,hunger
1999,8896,child,10,20,hunger
1999,8897,child,11,20,hunger
2007,8880,mother,6,19,starvation
2009,8883,mother,9,19,starvation
2010,8879,mother,5,19,starvation
2012,8875,mother,1,19,starvation
2019,8874,mother,0,19,starvation
2023,8878,mother,4,19,starvation
2026,8876,mother,2,19,starvation
2026,8877,mother,3,19,starvation
2026,8881,mother,7,19,starvation
2026,8882,mother,8,19,starvation
2026,8884,mother,10,19,starvation
2026,8885,mother,11,19,starvation
2035,8899,child,11,19,hunger
2056,8898,mother,11,18,starvation
2099,8912,child,0,21,hunger
2099,8913,child,1,21,hunger
2099,8914,child,2,21,hunger
2099,8915,child,3,21,hunger
2099,8916,child,4,21,hunger
2099,8917,child,5,21,hunger
2099,8918,child,6,21,hunger
2099,8919,child,7,21,hunger
2099,8920,child,8,21,hunger
2099,8921,child,9,21,hunger
2099,8922,child,10,21,hunger
2099,8923,child,11,21,hunger
2107,8906,mother,6,20,starvation
2119,8901,mother,1,20,starvation
2119,8905,mother,5,20,starvation
2123,8909,mother,9,20,starvation
2126,8900,mother,0,20,starvation
2126,8902,mother,2,20,starvation
2126,8903,mother,3,20,starvation
2126,8904,mother,4,20,starvation
2126,8907,mother,7,20,starvation
2126,8908,mother,8,20,starvation
2126,8910,mother,10,20,starvation
2126,8911,mother,11,20,starvation
2135,8925,child,11,20,hunger
2162,8924,mother,11,19,starvation
2199,8938,child,0,22,hunger
2199,8939,child,1,22,hunger
2199,8940,child,2,22,hunger
2199,8941,child,3,22,hunger
2199,8942,child,4,22,hunger
2199,8943,child,5,22,hunger
2199,8944,child,6,22,hunger
2199,8945,child,7,22,hunger
2199,8946,child,8,22,hunger
2199,8947,child,9,22,hunger
2199,8948,child,10,22,hunger
2199,8949,child,11,22,hunger
2222,8932,mother,6,21,starvation
2226,8926,mother,0,21,starvation
2226,8927,mother,1,21,starvation
2226,8928,mother,2,21,starvation
2226,8929,mother,3,21,starvation
2226,8930,mother,4,21,starvation
2226,8931,mother,5,21,starvation
2226,8933,mother,7,21,starvation
2226,8934,mother,8,21,starvation
2226,8935,mother,9,21,starvation
2226,8936,mother,10,21,starvation
2226,8937,mother,11,21,starvation
2235,8951,child,11,21,hunger
2262,8950,mother,11,20,starvation
2299,8964,child,0,23,hunger
2299,8965,child,1,23,hunger
2299,8966,child,2,23,hunger
2299,8967,child,3,23,hunger
2299,8968,child,4,23,hunger
2299,8969,child,5,23,hunger
2299,8970,child,6,23,hunger
2299,8971,child,7,23,hunger
2299,8972,child,8,23,hunger
2299,8973,child,9,23,hunger
2299,8974,child,10,23,hunger
2299,8975,child,11,23,hunger
2303,8958,mother,6,22,starvation
2304,8961,mother,9,22,starvation
2316,8952,mother,0,22,starvation
2326,8953,mother,1,22,starvation
2326,8954,mother,2,22,starvation
2326,8955,mother,3,22,starvation
2326,8956,mother,4,22,starvation
2326,8957,mother,5,22,starvation
2326,8959,mother,7,22,starvation
2326,8960,mother,8,22,starvation
2326,8962,mother,10,22,starvation
2326,8963,mother,11,22,starvation
2335,8977,child,11,22,hunger
2352,8976,mother,11,21,starvation
2382,8979,mother,1,23,starvation
2383,8982,mother,4,23,starvation
2395,8986,mother,8,23,starvation
2399,8990,child,0,24,hunger
2399,8991,child,1,24,hunger
2399,8992,child,2,24,hunger
2399,8993,child,3,24,hunger
2399,8994,child,4,24,hunger
2399,8995,child,5,24,hunger
2399,8996,child,6,24,hunger
2399,8997,child,7,24,hunger
2399,8998,child,8,24,hunger
2399,8999,child,9,24,hunger
2399,9000,child,10,24,hunger
2399,9001,child,11,24,hunger
2405,8980,mother,2,23,starvation
2406,8978,mother,0,23,starvation
2411,8983,mother,5,23,starvation
2411,8987,mother,9,23,starvation
2418,8981,mother,3,23,starvation
2419,8984,mother,6,23,starvation
2426,8985,mother,7,23,starvation
2426,8988,mother,10,23,starvation
2426,8989,mother,11,23,starvation
2435,9003,child,11,23,hunger
2458,9002,mother,11,22,starvation
2498,9011,mother,7,24,starvation
2499,9016,child,0,25,hunger
2499,9017,child,1,25,hunger
2499,9018,child,2,25,hunger
2499,9019,child,3,25,hunger
2499,9020,child,4,25,hunger
2499,9021,child,5,25,hunger
2499,9022,child,6,25,hunger
2499,9023,child,7,25,hunger
2499,9024,child,8,25,hunger
2499,9025,child,9,25,hunger
2499,9026,child,10,25,hunger
2499,9027,child,11,25,hunger
2501,9005,mother,1,24,starvation
2504,9006,mother,2,24,starvation
2504,9009,mother,5,24,starvation
2507,9008,mother,4,24,starvation
2508,9004,mother,0,24,starvation
2509,9012,mother,8,24,starvation
2510,9013,mother,9,24,starvation
2511,9007,mother,3,24,starvation
2526,9010,mother,6,24,starvation
2526,9014,mother,10,24,starvation
2526,9015,mother,11,24,starvation
2535,9029,child,11,24,hunger
2571,9028,mother,11,23,starvation
2595,9040,mother,10,25,starvation
2599,9042,child,0,26,hunger
2599,9043,child,1,26,hunger
2599,9044,child,2,26,hunger
2599,9045,child,3,26,hunger
2599,9046,child,4,26,hunger
2599,9047,child,5,26,hunger
2599,9048,child,6,26,hunger
2599,9049,child,7,26,hunger
2599,9050,child,8,26,hunger
2599,9051,child,9,26,hunger
2599,9052,child,10,26,hunger
2599,9053,child,11,26,hunger
2610,9037,mother,7,25,starvation
2610,9039,mother,9,25,starvation
2612,9035,mother,5,25,starvation
2614,9030,mother,0,25,starvation
2617,9038,mother,8,25,starvation
2619,9034,mother,4,25,starvation
2620,9031,mother,1,25,starvation
2626,9032,mother,2,25,starvation
2626,9036,mother,6,25,starvation
2626,9041,mother,11,25,starvation
2627,9033,mother,3,25,starvation
2635,9055,child,11,25,hunger
2669,9054,mother,11,24,starvation
2699,9068,child,0,27,hunger
2699,9069,child,1,27,hunger
2699,9070,child,2,27,hunger
2699,9071,child,3,27,hunger
2699,9072,child,4,27,hunger
2699,9073,child,5,27,hunger
2699,9074,child,6,27,hunger
2699,9075,child,7,27,hunger
2699,9076,child,8,27,hunger
2699,9077,child,9,27,hunger
2699,9078,child,10,27,hunger
2699,9079,child,11,27,hunger
2723,9059,mother,3,26,starvation
2726,9056,mother,0,26,starvation
2726,9057,mother,1,26,starvation
2726,9058,mother,2,26,starvation
2726,9060,mother,4,26,starvation
2726,9061,mother,5,26,starvation
2726,9062,mother,6,26,starvation
2726,9063,mother,7,26,starvation
2726,9064,mother,8,26,starvation
2726,9065,mother,9,26,starvation
2726,9066,mother,10,26,starvation
2726,9067,mother,11,26,starvation
2735,9081,child,11,26,hunger
2796,9084,mother,2,27,starvation
2799,9094,child,0,28,hunger
2799,9095,child,1,28,hunger
2799,9096,child,2,28,hunger
2799,9097,child,3,28,hunger
2799,9098,child,4,28,hunger
2799,9099,child,5,28,hunger
2799,9100,child,6,28,hunger
2799,9101,child,7,28,hunger
2799,9102,child,8,28,hunger
2799,9103,child,9,28,hunger
2799,9104,child,10,28,hunger
2799,9105,child,11,28,hunger
2808,9080,mother,11,25,starvation
2819,9089,mother,7,27,starvation
2824,9085,mother,3,27,starvation
2825,9090,mother,8,27,starvation
2826,9082,mother,0,27,starvation
2826,9083,mother,1,27,starvation
2826,9086,mother,4,27,starvation
2826,9087,mother,5,27,starvation
2826,9088,mother,6,27,starvation
2826,9091,mother,9,27,starvation
2826,9092,mother,10,27,starvation
2826,9093,mother,11,27,starvation
2835,9107,child,11,27,hunger
2842,9108,child,11,26,hunger
2857,9106,mother,11,26,starvation
2899,9121,child,0,29,hunger
2899,9122,child,1,29,hunger
2899,9123,child,2,29,hunger
2899,9124,child,3,29,hunger
2899,9125,child,4,29,hunger
2899,9126,child,5,29,hunger
2899,9127,child,6,29,hunger
2899,9128,child,7,29,hunger
2899,9129,child,8,29,hunger
2899,9130,child,9,29,hunger
2899,9131,child,10,29,hunger
2899,9132,child,11,29,hunger
2904,9118,mother,9,28,starvation
2915,9114,mother,5,28,starvation
2925,9117,mother,8,28,starvation
2926,9109,mother,0,28,starvation
2926,9110,mother,1,28,starvation
2926,9111,mother,2,28,starvation
2926,9112,mother,3,28,starvation
2926,9113,mother,4,28,starvation
2926,9116,mother,7,28,starvation
2926,9119,mother,10,28,starvation
2926,9120,mother,11,28,starvation
2929,9115,mother,6,28,starvation
2935,9134,child,11,28,hunger
2942,9136,child,11,27,hunger
2947,9133,mother,11,27,starvation
2964,9135,mother,11,26,starvation
2996,9146,mother,9,29,starvation
2999,9149,child,0,30,hunger
2999,9150,child,1,30,hunger
2999,9151,child,2,30,hunger
2999,9152,child,3,30,hunger
2999,9153,child,4,30,hunger
2999,9154,child,5,30,hunger
2999,9155,child,6,30,hunger
2999,9156,child,7,30,hunger
2999,9157,child,8,30,hunger
2999,9158,child,9,30,hunger
2999,9159,child,10,30,hunger
2999,9160,child,11,30,hunger
3004,9142,mother,5,29,starvation
3012,9143,mother,6,29,starvation
3021,9147,mother,10,29,starvation
3026,9137,mother,0,29,starvation
3026,9138,mother,1,29,starvation
3026,9139,mother,2,29,starvation
3026,9140,mother,3,29,starvation
3026,9141,mother,4,29,starvation
3026,9144,mother,7,29,starvation
3026,9145,mother,8,29,starvation
3026,9148,mother,11,29,starvation
3035,9162,child,11,29,hunger
3042,9164,child,11,28,hunger
3049,9163,mother,11,27,starvation
3050,9161,mother,11,28,starvation
3099,9177,child,0,31,hunger
3099,9178,child,1,31,hunger
3099,9179,child,2,31,hunger
3099,9180,child,3,31,hunger
3099,9181,child,4,31,hunger
3099,9182,child,5,31,hunger
3099,9183,child,6,31,hunger
3099,9184,child,7,31,hunger
3099,9185,child,8,31,hunger
3099,9186,child,9,31,hunger
3099,9187,child,10,31,hunger
3099,9188,child,11,31,hunger
3106,9174,mother,9,30,starvation
3113,9171,mother,6,30,starvation
3123,9165,mother,0,30,starvation
3126,9166,mother,1,30,starvation
3126,9167,mother,2,30,starvation
3126,9168,mother,3,30,starvation
3126,9169,mother,4,30,starvation
3126,9170,mother,5,30,starvation
3126,9172,mother,7,30,starvation
3126,9173,mother,8,30,starvation
3126,9175,mother,10,30,starvation
3126,9176,mother,11,30,starvation
3135,9190,child,11,30,hunger
3142,9192,child,11,29,hunger
3154,9189,mother,11,29,starvation
3163,9191,mother,11,28,starvation
3199,9205,child,0,32,hunger
3199,9206,child,1,32,hunger
3199,9207,child,2,32,hunger
3199,9208,child,3,32,hunger
3199,9209,child,4,32,hunger
3199,9210,child,5,32,hunger
3199,9211,child,6,32,hunger
3199,9212,child,7,32,hunger
3199,9213,child,8,32,hunger
3199,9214,child,9,32,hunger
3199,9215,child,10,32,hunger
3199,9216,child,11,32,hunger
3204,9202,mother,9,31,starvation
3207,9195,mother,2,31,starvation
3209,9194,mother,1,31,starvation
3209,9199,mother,6,31,starvation
3218,9196,mother,3,31,starvation
3218,9203,mother,10,31,starvation
3219,9200,mother,7,31,starvation
3226,9193,mother,0,31,starvation
3226,9197,mother,4,31,starvation
3226,9198,mother,5,31,starvation
3226,9201,mother,8,31,starvation
3226,9204,mother,11,31,starvation
3235,9218,child,11,31,hunger
3242,9220,child,11,30,hunger
3257,9217,mother,11,30,starvation
3263,9219,mother,11,29,starvation
3289,9229,mother,8,32,starvation
3299,9233,child,0,33,hunger
3299,9234,child,1,33,hunger
3299,9235,child,2,33,hunger
3299,9236,child,3,33,hunger
3299,9237,child,4,33,hunger
3299,9238,child,5,33,hunger
3299,9239,child,6,33,hunger
3299,9240,child,7,33,hunger
3299,9241,child,8,33,hunger
3299,9242,child,9,33,hunger
3299,9243,child,10,33,hunger
3299,9244,child,11,33,hunger
3306,9230,mother,9,32,starvation
3310,9227,mother,6,32,starvation
3326,9221,mother,0,32,starvation
3326,9222,mother,1,32,starvation
3326,9223,mother,2,32,starvation
3326,9224,mother,3,32,starvation
3326,9225,mother,4,32,starvation
3326,9226,mother,5,32,starvation
3326,9228,mother,7,32,starvation
3326,9231,mother,10,32,starvation
3326,9232,mother,11,32,starvation
