tick,mother_id,child_id,r,benefit,cost,success,mother_lineage_id,child_lineage_id,is_own_child
0,8387,8388,0.5,0.008,0.03,True,1,1,True
0,8385,8386,0.5,0.008,0.03,True,0,0,True
0,8393,8394,0.5,0.008,0.03,True,4,4,True
0,8401,8402,0.5,0.008,0.03,True,8,8,True
0,8397,8398,0.5,0.008,0.03,True,6,6,True
2,8403,8402,0.0,0.016,0.04,True,9,8,False
2,8405,8394,0.0,0.016,0.04,True,10,4,False
2,8393,8406,0.0,0.024,0.034999999999999996,True,4,10,False
2,8395,8388,0.0,0.016,0.04,True,5,1,False
3,8401,8404,0.0,0.032,0.04,True,8,9,False
3,8393,8394,0.5,0.008,0.03,True,4,4,True
3,8405,8394,0.0,0.0,0.03,True,10,4,False
4,8407,8390,0.0,0.04,0.05,True,11,2,False
4,8391,8388,0.0,0.016,0.05,True,3,1,False
5,8401,8402,0.5,0.024,0.034999999999999996,True,8,8,True
5,8403,8404,0.5,0.016,0.04,True,9,9,True
5,8407,8390,0.0,0.008,0.03,True,11,2,False
6,8407,8390,0.0,0.008,0.03,True,11,2,False
6,8405,8406,0.5,0.032,0.034999999999999996,True,10,10,True
7,8407,8390,0.0,0.008,0.03,True,11,2,False
7,8405,8394,0.0,0.032,0.03,True,10,4,False
7,8387,8392,0.0,0.064,0.06,True,1,3,False
7,8397,8398,0.5,0.056,0.06,True,6,6,True
8,8405,8394,0.0,0.008,0.03,True,10,4,False
8,8407,8390,0.0,0.008,0.03,True,11,2,False
9,8405,8394,0.0,0.008,0.03,True,10,4,False
9,8403,8404,0.5,0.032,0.034999999999999996,True,9,9,True
9,8391,8392,0.5,0.016,0.05,True,3,3,True
10,8405,8394,0.0,0.008,0.03,True,10,4,False
11,8405,8394,0.0,0.008,0.03,True,10,4,False
11,8407,8408,0.5,0.09600000000000003,0.04,True,11,11,True
12,8403,8402,0.0,0.056,0.04,True,9,8,False
14,8401,8402,0.5,0.016,0.06,True,8,8,True
14,8393,8394,0.5,0.024,0.075,True,4,4,True
14,8387,8396,0.0,0.12000000000000005,0.06,True,1,5,False
15,8393,8406,0.0,0.07200000000000001,0.03,True,4,10,False
16,8399,8386,0.0,0.12800000000000006,0.11,True,7,0,False
16,8403,8404,0.5,0.056,0.04,True,9,9,True
17,8385,8386,0.5,0.008,0.11,True,0,0,True
18,8405,8406,0.5,0.024,0.04,True,10,10,True
19,8389,8390,0.5,0.08800000000000002,0.125,True,2,2,True
19,8405,8394,0.0,0.04,0.03,True,10,4,False
20,8405,8394,0.0,0.008,0.03,True,10,4,False
21,8399,8400,0.5,0.1760000000000001,0.05,True,7,7,True
21,8405,8394,0.0,0.008,0.03,True,10,4,False
22,8405,8394,0.0,0.008,0.03,True,10,4,False
22,8391,8396,0.0,0.064,0.09,True,3,5,False
22,8397,8398,0.5,0.12000000000000005,0.09999999999999999,True,6,6,True
23,8405,8394,0.0,0.008,0.03,True,10,4,False
23,8403,8402,0.0,0.07200000000000001,0.045,True,9,8,False
24,8403,8402,0.0,0.008,0.03,True,9,8,False
24,8407,8408,0.5,0.10400000000000004,0.065,True,11,11,True
25,8389,8390,0.5,0.048,0.055,True,2,2,True
26,8399,8386,0.0,0.07200000000000001,0.05,True,7,0,False
29,8391,8392,0.5,0.1600000000000001,0.06,True,3,3,True
30,8387,8392,0.0,0.008,0.105,True,1,3,False
31,8399,8400,0.5,0.08000000000000002,0.05,True,7,7,True
31,8395,8396,0.5,0.07200000000000001,0.17000000000000004,True,5,5,True
32,8385,8396,0.0,0.008,0.09999999999999999,True,0,5,False
33,8407,8390,0.0,0.064,0.05,True,11,2,False
34,8407,8390,0.0,0.008,0.03,True,11,2,False
35,8407,8390,0.0,0.008,0.03,True,11,2,False
36,8397,8404,0.0,0.1600000000000001,0.09499999999999999,True,6,9,False
36,8407,8390,0.0,0.008,0.03,True,11,2,False
37,8387,8392,0.0,0.056,0.06,True,1,3,False
37,8407,8390,0.0,0.008,0.03,True,11,2,False
38,8391,8392,0.5,0.008,0.07,True,3,3,True
39,8403,8402,0.0,0.12000000000000005,0.07999999999999999,True,9,8,False
40,8395,8396,0.5,0.064,0.07,True,5,5,True
44,8401,8406,0.0,0.2,0.16000000000000003,True,8,10,False
44,8403,8402,0.0,0.04,0.04,True,9,8,False
44,8385,8386,0.5,0.14400000000000007,0.06,True,0,0,True
44,8407,8408,0.5,0.1600000000000001,0.045,True,11,11,True
45,8401,8406,0.0,0.01600000000000012,0.03,True,8,10,False
46,8401,8406,0.0,0.008,0.03,True,8,10,False
47,8401,8406,0.0,0.008,0.03,True,8,10,False
48,8393,8406,0.0,0.008,0.16500000000000004,True,4,10,False
48,8391,8388,0.0,0.2,0.055,True,3,1,False
48,8401,8406,0.0,0.0,0.03,True,8,10,False
49,8393,8406,0.0,0.008,0.03,True,4,10,False
49,8401,8406,0.0,0.0,0.03,True,8,10,False
