tick,agent_id,agent_type,lineage_id,generation,cause
99,619,child,0,1,hunger
99,621,child,1,1,hunger
99,623,child,2,1,hunger
99,625,child,3,1,hunger
99,627,child,4,1,hunger
99,629,child,5,1,hunger
99,631,child,6,1,hunger
99,633,child,7,1,hunger
99,635,child,8,1,hunger
99,637,child,9,1,hunger
99,639,child,10,1,hunger
99,641,child,11,1,hunger
99,643,child,12,1,hunger
99,645,child,13,1,hunger
99,647,child,14,1,hunger
99,649,child,15,1,hunger
99,651,child,16,1,hunger
99,653,child,17,1,hunger
99,655,child,18,1,hunger
99,657,child,19,1,hunger
99,659,child,20,1,hunger
99,661,child,21,1,hunger
99,663,child,22,1,hunger
99,665,child,23,1,hunger
99,667,child,24,1,hunger
99,669,child,25,1,hunger
99,671,child,26,1,hunger
111,630,mother,6,0,starvation
161,640,mother,11,0,starvation
161,670,mother,26,0,starvation
185,646,mother,14,0,starvation
235,662,mother,22,0,starvation
261,683,mother,11,1,starvation
261,698,mother,26,1,starvation
271,636,mother,9,0,starvation
272,686,mother,14,1,starvation
275,688,mother,16,1,starvation
281,684,mother,12,1,starvation
283,626,mother,4,0,starvation
285,680,mother,8,1,starvation
299,642,mother,12,0,starvation
310,697,mother,25,1,starvation
312,658,mother,20,0,starvation
325,624,mother,3,0,starvation
325,694,mother,22,1,starvation
358,672,mother,0,1,starvation
369,620,mother,1,0,starvation
395,634,mother,8,0,starvation
416,650,mother,16,0,starvation
420,666,mother,24,0,starvation
431,644,mother,13,0,starvation
432,622,mother,2,0,starvation
433,632,mother,7,0,starvation
447,687,mother,15,1,starvation
447,693,mother,21,1,starvation
450,681,mother,9,1,starvation
456,652,mother,17,0,starvation
458,660,mother,21,0,starvation
464,664,mother,23,0,starvation
465,692,mother,20,1,starvation
468,679,mother,7,1,starvation
468,682,mother,10,1,starvation
469,668,mother,25,0,starvation
476,677,mother,5,1,starvation
485,690,mother,18,1,starvation
494,689,mother,17,1,starvation
505,695,mother,23,1,starvation
506,678,mother,6,1,starvation
508,648,mother,15,0,starvation
514,628,mother,5,0,starvation
514,638,mother,10,0,starvation
534,654,mother,18,0,starvation
542,618,mother,0,0,starvation
558,656,mother,19,0,starvation
565,696,mother,24,1,starvation
567,691,mother,19,1,starvation
602,675,mother,3,1,starvation
637,676,mother,4,1,starvation
710,673,mother,1,1,starvation
735,674,mother,2,1,starvation
854,685,mother,13,1,starvation
