tick,agent_id,agent_type,lineage_id,generation,cause
99,4035,child,0,1,hunger
99,4037,child,1,1,hunger
99,4039,child,2,1,hunger
99,4041,child,3,1,hunger
99,4043,child,4,1,hunger
99,4045,child,5,1,hunger
99,4047,child,6,1,hunger
99,4049,child,7,1,hunger
99,4051,child,8,1,hunger
99,4053,child,9,1,hunger
99,4055,child,10,1,hunger
99,4057,child,11,1,hunger
137,4036,mother,1,0,starvation
164,4034,mother,0,0,starvation
164,4038,mother,2,0,starvation
164,4042,mother,4,0,starvation
199,4050,mother,8,0,starvation
199,4070,child,0,2,hunger
199,4071,child,1,2,hunger
199,4072,child,2,2,hunger
199,4073,child,3,2,hunger
199,4074,child,4,2,hunger
199,4075,child,5,2,hunger
199,4076,child,6,2,hunger
199,4077,child,7,2,hunger
199,4078,child,8,2,hunger
199,4079,child,9,2,hunger
199,4080,child,10,2,hunger
199,4081,child,11,2,hunger
203,4082,child,6,1,hunger
204,4040,mother,3,0,starvation
207,4056,mother,11,0,starvation
209,4048,mother,7,0,starvation
211,4059,mother,1,1,starvation
213,4046,mother,6,0,starvation
222,4062,mother,4,1,starvation
223,4060,mother,2,1,starvation
229,4061,mother,3,1,starvation
232,4065,mother,7,1,starvation
250,4067,mother,9,1,starvation
270,4068,mother,10,1,starvation
276,4063,mother,5,1,starvation
282,4058,mother,0,1,starvation
299,4095,child,0,3,hunger
299,4096,child,1,3,hunger
299,4097,child,2,3,hunger
299,4098,child,3,3,hunger
299,4099,child,4,3,hunger
299,4100,child,5,3,hunger
299,4101,child,6,3,hunger
299,4102,child,7,3,hunger
299,4103,child,8,3,hunger
299,4104,child,9,3,hunger
299,4105,child,10,3,hunger
299,4106,child,11,3,hunger
300,4044,mother,5,0,starvation
303,4108,child,6,2,hunger
308,4064,mother,6,1,starvation
315,4083,mother,0,2,starvation
315,4107,mother,6,1,starvation
319,4085,mother,2,2,starvation
324,4091,mother,8,2,starvation
325,4088,mother,5,2,starvation
339,4090,mother,7,2,starvation
351,4084,mother,1,2,starvation
398,4086,mother,3,2,starvation
399,4121,child,0,4,hunger
399,4122,child,1,4,hunger
399,4123,child,2,4,hunger
399,4124,child,3,4,hunger
399,4125,child,4,4,hunger
399,4126,child,5,4,hunger
399,4127,child,6,4,hunger
399,4128,child,7,4,hunger
399,4129,child,8,4,hunger
399,4130,child,9,4,hunger
399,4131,child,10,4,hunger
399,4132,child,11,4,hunger
400,4069,mother,11,1,starvation
400,4133,child,11,3,hunger
403,4135,child,6,3,hunger
404,4110,mother,1,3,starvation
404,4136,child,8,2,hunger
418,4092,mother,9,2,starvation
425,4112,mother,3,3,starvation
431,4119,mother,10,3,starvation
433,4052,mother,9,0,starvation
438,4134,mother,6,2,starvation
439,4113,mother,4,3,starvation
440,4066,mother,8,1,starvation
442,4089,mother,6,2,starvation
443,4117,mother,8,3,starvation
452,4118,mother,9,3,starvation
461,4115,mother,6,3,starvation
466,4147,mother,10,4,starvation
483,4094,mother,11,2,starvation
484,4093,mother,10,2,starvation
486,4111,mother,2,3,starvation
496,4114,mother,5,3,starvation
499,4149,child,0,5,hunger
499,4150,child,1,5,hunger
499,4151,child,2,5,hunger
499,4152,child,3,5,hunger
499,4153,child,4,5,hunger
499,4154,child,5,5,hunger
499,4155,child,6,5,hunger
499,4156,child,7,5,hunger
499,4157,child,8,5,hunger
499,4158,child,9,5,hunger
499,4159,child,10,5,hunger
499,4160,child,11,5,hunger
500,4162,child,11,4,hunger
501,4109,mother,0,3,starvation
503,4164,child,6,4,hunger
504,4166,child,8,3,hunger
508,4116,mother,7,3,starvation
510,4146,mother,9,4,starvation
511,4120,mother,11,3,starvation
511,4148,mother,11,4,starvation
512,4143,mother,6,4,starvation
513,4167,child,5,4,hunger
515,4140,mother,3,4,starvation
516,4054,mother,10,0,starvation
516,4163,mother,6,3,starvation
518,4139,mother,2,4,starvation
518,4142,mother,5,4,starvation
524,4165,mother,8,2,starvation
527,4138,mother,1,4,starvation
529,4144,mother,7,4,starvation
541,4141,mother,4,4,starvation
543,4145,mother,8,4,starvation
557,4137,mother,0,4,starvation
564,4087,mother,4,2,starvation
577,4161,mother,11,3,starvation
585,4179,mother,11,5,starvation
598,4170,mother,2,5,starvation
599,4180,child,0,6,hunger
599,4181,child,1,6,hunger
599,4182,child,2,6,hunger
599,4183,child,3,6,hunger
599,4184,child,4,6,hunger
599,4185,child,5,6,hunger
599,4186,child,6,6,hunger
599,4187,child,7,6,hunger
599,4188,child,8,6,hunger
599,4189,child,9,6,hunger
