tick,mother_id,mother_energy,winner_domain,chosen_child_id,chosen_r,chosen_distress,chosen_distance,candidate_child_ids,candidate_r,candidate_distress,candidate_distance
4,14263,0.9788,care,14240,0.0,0.3325,4,14234;14236;14240;14254;14262;14264;14272;14276,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.1915;0.3165;0.3325;0.2700;0.2700;0.2075;0.3325;0.2075,4;5;4;4;7;3;4;8
4,14277,0.9996,self,,,,,14242;14254;14266;14270;14278,0.0000;0.0000;0.0000;0.0000;0.5000,0.2700;0.2700;0.2075;0.3325;0.1450,7;7;5;1;2
4,14257,0.9287948052777174,care,14244,0.0,0.3325,7,14244;14248;14258;14260;14262;14274,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.3325;0.3325;0.2035;0.3205;0.2700;0.2075,7;7;3;1;7;3
4,14271,0.9788,care,14240,0.0,0.3325,7,14234;14236;14240;14244;14250;14254;14256;14262;14264;14272;14274,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.1915;0.3165;0.3325;0.3325;0.1450;0.2700;0.2700;0.2700;0.2075;0.3325;0.2075,1;8;7;8;6;7;7;4;6;5;8
4,14243,0.9788,care,14244,0.5,0.3325,5,14234;14238;14244;14248;14250;14254;14256;14260;14262;14272;14274,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1915;0.2660;0.3325;0.3325;0.1450;0.2700;0.2700;0.3205;0.2700;0.3325;0.2075,2;8;5;6;8;8;7;8;4;8;8
4,14253,0.9788,care,14240,0.0,0.3325,6,14234;14236;14240;14254;14256;14262;14264;14272;14276,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1915;0.3165;0.3325;0.2700;0.2700;0.2700;0.2075;0.3325;0.2075,2;7;6;4;8;7;5;4;8
4,14241,0.9788,care,14236,0.0,0.3165,3,14236;14240;14242;14254;14264;14266;14270;14272;14280,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3165;0.3325;0.2700;0.2700;0.2075;0.2075;0.3325;0.3325;0.2700,3;6;4;6;5;8;8;7;8
4,14279,0.9538,care,14240,0.0,0.3325,2,14236;14240;14242;14250;14254;14264;14272;14280,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.3165;0.3325;0.2700;0.1450;0.2700;0.2075;0.3325;0.2700,1;2;6;8;5;3;4;4
4,14265,0.9788,care,14270,0.0,0.3325,7,14236;14242;14264;14266;14270;14278,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.3165;0.2700;0.2075;0.2075;0.3325;0.1450,8;3;8;3;7;7
4,14235,0.9788,care,14240,0.0,0.3325,4,14234;14236;14240;14250;14254;14262;14264;14272,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1915;0.3165;0.3325;0.1450;0.2700;0.2700;0.2075;0.3325,4;5;4;8;5;7;3;3
4,14233,0.9537423481041215,care,14240,0.0,0.3325,5,14234;14236;14240;14250;14254;14262;14264;14272,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1915;0.3165;0.3325;0.1450;0.2700;0.2700;0.2075;0.3325,3;6;5;8;5;6;4;3
4,14251,0.9788,care,14240,0.0,0.3325,4,14236;14240;14250;14252;14264;14268;14272;14280,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.3165;0.3325;0.1450;0.1955;0.2075;0.2075;0.3325;0.2700,7;4;6;3;7;5;6;2
5,14235,0.97332,care,14240,0.0,0.399,3,14234;14236;14240;14250;14254;14262;14264;14272;14280,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2580;0.2580;0.3990;0.0865;0.2740;0.2115;0.1490;0.2740;0.2740,5;4;3;8;5;8;2;3;8
5,14239,0.97332,care,14240,0.5,0.399,6,14234;14236;14240;14250;14254;14256;14262;14264;14272,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2580;0.2580;0.3990;0.0865;0.2740;0.3365;0.2115;0.1490;0.2740,2;7;6;7;6;8;5;5;4
5,14277,0.99912,forage,,,,,14242;14254;14266;14270;14278,0.0000;0.0000;0.0000;0.0000;0.5000,0.3365;0.2740;0.2115;0.2740;0.1490,7;7;5;1;2
5,14233,0.9482623481041215,care,14240,0.0,0.399,4,14234;14236;14240;14250;14254;14262;14264;14272,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2580;0.2580;0.3990;0.0865;0.2740;0.2115;0.1490;0.2740,4;5;4;8;5;7;3;3
5,14259,0.97332,care,14260,0.5,0.387,6,14234;14244;14248;14260;14262;14274,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2580;0.2740;0.2740;0.3870;0.2115;0.2115,8;1;1;6;5;6
5,14253,0.97332,care,14240,0.0,0.399,5,14234;14236;14240;14254;14262;14264;14272;14276,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.2580;0.2580;0.3990;0.2740;0.2115;0.1490;0.2740;0.2115,3;6;5;4;7;4;4;8
5,14243,0.97332,care,14244,0.5,0.274,4,14234;14238;14244;14248;14256;14260;14262;14274,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2580;0.3325;0.2740;0.2740;0.3365;0.3870;0.2115;0.2115,3;8;4;5;7;8;4;8
5,14275,0.97332,care,14256,0.0,0.3365,4,14238;14246;14256;14276,0.0000;0.0000;0.0000;0.5000,0.3325;0.2740;0.3365;0.2115,5;3;4;3
5,14237,0.9483199999999999,care,14244,0.0,0.274,4,14238;14244;14248;14256;14262,0.5000;0.0000;0.0000;0.0000;0.0000,0.3325;0.2740;0.2740;0.3365;0.2115,5;4;4;5;8
5,14249,0.9938,forage,,,,,14232;14234;14240;14250;14252;14262;14272;14280,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.2075;0.2580;0.3990;0.0865;0.2620;0.2115;0.2740;0.2740,6;7;6;1;8;8;5;8
5,14265,0.97332,care,14270,0.0,0.274,6,14236;14242;14254;14264;14266;14270;14278,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2580;0.3365;0.2740;0.1490;0.2115;0.2740;0.1490,8;3;8;8;3;6;6
5,14245,0.97332,care,14256,0.0,0.3365,3,14238;14246;14256;14276,0.0000;0.5000;0.0000;0.0000,0.3325;0.2740;0.3365;0.2115,2;4;3;6
5,14273,0.97332,care,14244,0.0,0.274,6,14232;14234;14244;14248;14258;14260;14262;14274,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2075;0.2580;0.2740;0.2740;0.2700;0.3870;0.2115;0.2115,5;8;6;6;7;5;3;3
5,14267,0.9483199999999999,care,14240,0.0,0.399,6,14240;14250;14252;14268;14272;14280,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.3990;0.0865;0.2620;0.2740;0.2740;0.2740,6;7;1;4;7;4
5,14263,0.97332,care,14240,0.0,0.399,3,14234;14236;14240;14254;14262;14264;14272;14276;14280,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.2580;0.2580;0.3990;0.2740;0.2115;0.1490;0.2740;0.2115;0.2740,5;4;3;4;8;2;4;8;8
5,14257,0.9233148052777174,care,14244,0.0,0.274,6,14244;14248;14258;14260;14262;14274,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.2740;0.2740;0.2700;0.3870;0.2115;0.2115,6;6;4;1;7;3
5,14261,0.9483199999999999,care,14244,0.0,0.274,5,14234;14244;14248;14250;14254;14256;14260;14262;14272;14274,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2580;0.2740;0.2740;0.0865;0.2740;0.3365;0.3870;0.2115;0.2740;0.2115,2;5;6;8;8;8;7;3;8;7
5,14251,0.97332,care,14240,0.0,0.399,3,14236;14240;14250;14252;14264;14268;14272;14280,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.2580;0.3990;0.0865;0.2620;0.1490;0.2740;0.2740;0.2740,6;3;5;4;6;6;5;2
5,14271,0.97332,care,14240,0.0,0.399,6,14234;14236;14240;14250;14254;14256;14262;14264;14272,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2580;0.2580;0.3990;0.0865;0.2740;0.3365;0.2115;0.1490;0.2740,2;7;6;6;7;8;5;5;4
5,14241,0.97332,care,14236,0.0,0.258,2,14236;14240;14242;14254;14264;14272;14280,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.2580;0.3990;0.3365;0.2740;0.1490;0.2740;0.2740,2;5;5;5;4;6;7
5,14269,0.97332,care,14270,0.5,0.274,4,14242;14254;14266;14270;14278,0.0000;0.0000;0.0000;0.5000;0.0000,0.3365;0.2740;0.2115;0.2740;0.1490,4;6;2;4;4
5,14255,0.97332,care,14256,0.5,0.3365,5,14234;14244;14248;14250;14254;14256;14262;14264;14272,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.2580;0.2740;0.2740;0.0865;0.2740;0.3365;0.2115;0.1490;0.2740,1;6;7;8;7;5;6;8;7
5,14279,0.9483199999999999,care,14240,0.0,0.399,1,14236;14240;14242;14250;14252;14254;14264;14272;14280,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2580;0.3990;0.3365;0.0865;0.2620;0.2740;0.1490;0.2740;0.2740,2;1;7;7;8;6;2;3;4
5,14247,0.97332,care,14244,0.0,0.274,3,14234;14238;14244;14248;14256;14262,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2580;0.3325;0.2740;0.2740;0.3365;0.2115,4;7;3;4;6;5
6,14239,0.96776,care,14240,0.5,0.3165,5,14234;14236;14240;14250;14254;14262;14264;14272,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3245;0.1995;0.3165;0.0905;0.3405;0.2155;0.0905;0.2155,3;6;5;7;6;6;4;3
6,14243,0.96776,care,14244,0.5,0.2155,3,14234;14238;14244;14248;14256;14260;14262;14274,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3245;0.3990;0.2155;0.2155;0.2780;0.3285;0.2155;0.1530,4;8;3;4;7;8;4;8
6,14275,0.96776,care,14256,0.0,0.278,3,14238;14246;14256;14276,0.0000;0.0000;0.0000;0.5000,0.3990;0.3405;0.2780;0.2155,5;4;3;3
6,14265,0.96776,care,14270,0.0,0.2155,5,14236;14242;14254;14264;14266;14270;14278,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.1995;0.4030;0.3405;0.0905;0.2155;0.2155;0.1530,8;3;7;8;3;5;5
6,14257,0.9177548052777174,care,14244,0.0,0.2155,5,14232;14244;14248;14258;14260;14262;14274,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.2740;0.2155;0.2155;0.3365;0.3285;0.2155;0.1530,8;5;5;5;2;6;2
6,14253,0.96776,care,14240,0.0,0.3165,4,14234;14236;14240;14250;14254;14262;14264;14272,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.3245;0.1995;0.3165;0.0905;0.3405;0.2155;0.0905;0.2155,4;5;4;8;5;7;3;3
6,14251,0.96776,care,14240,0.0,0.3165,2,14236;14240;14250;14252;14264;14268;14272;14280,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.1995;0.3165;0.0905;0.3285;0.0905;0.3405;0.2155;0.2780,5;2;4;5;5;7;4;3
6,14233,0.9427023481041215,care,14240,0.0,0.3165,3,14234;14236;14240;14250;14254;14262;14264;14272;14280,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3245;0.1995;0.3165;0.0905;0.3405;0.2155;0.0905;0.2155;0.2780,5;4;3;8;5;8;2;3;8
6,14249,0.98824,forage,,,,,14232;14234;14240;14250;14252;14272;14280,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.2740;0.3245;0.3165;0.0905;0.3285;0.2155;0.2780,7;8;7;1;7;6;7
6,14241,0.96776,care,14242,0.5,0.403,6,14236;14240;14242;14254;14264;14272;14280,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.1995;0.3165;0.4030;0.3405;0.0905;0.2155;0.2780,1;4;6;4;3;5;6
6,14273,0.96776,care,14258,0.0,0.3365,6,14232;14234;14244;14248;14258;14260;14262;14274,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2740;0.3245;0.2155;0.2155;0.3365;0.3285;0.2155;0.1530,6;7;5;5;6;4;2;2
6,14267,0.9427599999999999,care,14240,0.0,0.3165,5,14236;14240;14250;14252;14264;14268;14272;14280,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.1995;0.3165;0.0905;0.3285;0.0905;0.3405;0.2155;0.2780,8;5;6;2;8;5;6;3
6,14261,0.9427599999999999,care,14244,0.0,0.2155,4,14234;14244;14248;14256;14260;14262;14274,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.3245;0.2155;0.2155;0.2780;0.3285;0.2155;0.1530,3;4;5;8;7;3;7
6,14245,0.96776,care,14238,0.0,0.399,3,14234;14238;14246;14256;14276,0.0000;0.0000;0.5000;0.0000;0.0000,0.3245;0.3990;0.3405;0.2780;0.2155,8;3;5;2;5
6,14269,0.96776,care,14270,0.5,0.2155,3,14242;14254;14266;14270;14278,0.0000;0.0000;0.0000;0.5000;0.0000,0.4030;0.3405;0.2155;0.2155;0.1530,5;5;3;3;4
6,14255,0.96776,care,14256,0.5,0.278,4,14234;14238;14244;14248;14254;14256;14262;14272;14276,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.3245;0.3990;0.2155;0.2155;0.3405;0.2780;0.2155;0.2155;0.2155,2;8;5;6;8;4;7;8;8
6,14263,0.96776,care,14240,0.0,0.3165,2,14234;14236;14240;14250;14254;14264;14272;14280,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.3245;0.1995;0.3165;0.0905;0.3405;0.0905;0.2155;0.2780,6;3;2;8;5;1;3;7
6,14247,0.96776,care,14244,0.0,0.2155,2,14234;14238;14244;14248;14256;14260;14262;14274,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.3245;0.3990;0.2155;0.2155;0.2780;0.3285;0.2155;0.1530,5;8;2;3;7;8;4;8
6,14271,0.96776,care,14240,0.0,0.3165,5,14234;14236;14240;14250;14254;14262;14264;14272,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.3245;0.1995;0.3165;0.0905;0.3405;0.2155;0.0905;0.2155,3;6;5;6;7;6;4;3
6,14237,0.9427599999999999,care,14238,0.5,0.399,6,14238;14244;14248;14256;14262,0.5000;0.0000;0.0000;0.0000;0.0000,0.3990;0.2155;0.2155;0.2780;0.2155,6;3;3;5;7
6,14277,0.99356,forage,,,,,14242;14254;14266;14270;14278,0.0000;0.0000;0.0000;0.0000;0.5000,0.4030;0.3405;0.2155;0.2155;0.1530,7;8;4;2;2
6,14279,0.9177599999999999,care,14242,0.0,0.403,7,14236;14240;14242;14250;14252;14254;14264;14272;14280,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.1995;0.3165;0.4030;0.0905;0.3285;0.3405;0.0905;0.2155;0.2780,2;1;7;7;8;6;2;3;4
6,14259,0.96776,care,14260,0.5,0.3285,5,14234;14244;14248;14258;14260;14262;14274,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.3245;0.2155;0.2155;0.3365;0.3285;0.2155;0.1530,8;2;2;8;5;5;5
6,14235,0.96776,care,14240,0.0,0.3165,2,14234;14236;14240;14250;14252;14254;14264;14272;14280,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3245;0.1995;0.3165;0.0905;0.3285;0.3405;0.0905;0.2155;0.2780,6;3;2;7;8;6;2;2;7
7,14233,0.9370623481041215,care,14240,0.0,0.258,3,14234;14236;14240;14254;14264;14272;14276;14280,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3910;0.2035;0.2580;0.4070;0.1570;0.1570;0.2195;0.2820,6;3;3;4;1;4;8;7
7,14267,0.93712,care,14268,0.5,0.40700000000000003,6,14236;14240;14250;14252;14264;14268;14272;14280,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2035;0.2580;0.0945;0.3950;0.1570;0.4070;0.1570;0.2820,7;4;5;3;7;6;5;2
7,14235,0.96212,care,14240,0.0,0.258,1,14234;14236;14240;14250;14252;14254;14264;14272;14280,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3910;0.2035;0.2580;0.0945;0.3950;0.4070;0.1570;0.1570;0.2820,7;3;1;6;7;7;3;1;6
7,14251,0.96212,care,14254,0.0,0.40700000000000003,8,14236;14240;14250;14252;14254;14264;14268;14272;14280,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2035;0.2580;0.0945;0.3950;0.4070;0.1570;0.4070;0.1570;0.2820,4;1;5;6;8;4;8;3;4
7,14245,0.96212,care,14238,0.0,0.3405,2,14234;14238;14246;14256;14276,0.0000;0.0000;0.5000;0.0000;0.0000,0.3910;0.3405;0.3445;0.2195;0.2195,8;2;5;2;6
7,14259,0.96212,care,14260,0.5,0.27,4,14232;14234;14244;14248;14258;14260;14262;14274,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2155;0.3910;0.1570;0.1570;0.4030;0.2700;0.2195;0.1570,8;8;3;3;7;4;5;4
7,14275,0.96212,care,14256,0.0,0.2195,2,14234;14238;14246;14256;14276,0.0000;0.0000;0.0000;0.0000;0.5000,0.3910;0.3405;0.3445;0.2195;0.2195,8;5;5;2;3
7,14269,0.96212,care,14254,0.0,0.40700000000000003,6,14242;14254;14266;14270;14278,0.0000;0.0000;0.0000;0.5000;0.0000,0.3445;0.4070;0.2195;0.1570;0.1570,6;6;4;2;3
7,14247,0.96212,care,14234,0.0,0.391,6,14234;14238;14244;14248;14256;14260;14262;14274,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.3910;0.3405;0.1570;0.1570;0.2195;0.2700;0.2195;0.1570,6;8;1;2;7;8;4;8
7,14279,0.9121199999999999,care,14242,0.0,0.34450000000000003,6,14236;14240;14242;14250;14254;14264;14272;14280,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2035;0.2580;0.3445;0.0945;0.4070;0.1570;0.1570;0.2820,1;2;6;8;5;3;4;4
7,14239,0.96212,care,14240,0.5,0.258,4,14234;14236;14240;14250;14254;14262;14264;14272,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3910;0.2035;0.2580;0.0945;0.4070;0.2195;0.1570;0.1570,4;5;4;7;6;7;3;2
7,14255,0.96212,care,14256,0.5,0.2195,3,14234;14238;14244;14248;14256;14262;14276,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.3910;0.3405;0.1570;0.1570;0.2195;0.2195;0.2195,3;7;5;5;3;8;7
7,14241,0.96212,care,14242,0.5,0.34450000000000003,5,14236;14240;14242;14254;14264;14272;14280,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.2035;0.2580;0.3445;0.4070;0.1570;0.1570;0.2820,2;4;5;5;4;5;6
7,14249,0.9876,forage,,,,,14232;14234;14240;14250;14252;14272;14280,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.2155;0.3910;0.2580;0.0945;0.3950;0.1570;0.2820,7;8;7;1;7;6;7
7,14261,0.93712,care,14234,0.0,0.391,4,14234;14244;14248;14256;14260;14262;14274,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.3910;0.1570;0.1570;0.2195;0.2700;0.2195;0.1570,4;3;4;8;7;3;7
7,14253,0.96212,care,14240,0.0,0.258,3,14234;14236;14240;14250;14252;14254;14262;14264;14272;14280,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.3910;0.2035;0.2580;0.0945;0.3950;0.4070;0.2195;0.1570;0.1570;0.2820,5;4;3;7;8;6;8;2;2;8
7,14263,0.96212,care,14240,0.0,0.258,1,14234;14236;14240;14250;14252;14254;14264;14272;14280,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.3910;0.2035;0.2580;0.0945;0.3950;0.4070;0.1570;0.1570;0.2820,7;2;1;7;8;6;2;2;6
7,14257,0.9121148052777174,care,14258,0.5,0.403,6,14232;14244;14248;14258;14260;14262;14274,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.2155;0.1570;0.1570;0.4030;0.2700;0.2195;0.1570,8;4;4;6;3;6;3
7,14271,0.96212,care,14254,0.0,0.40700000000000003,7,14234;14236;14240;14250;14254;14262;14264;14272,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.3910;0.2035;0.2580;0.0945;0.4070;0.2195;0.1570;0.1570,4;5;4;6;7;7;3;2
7,14265,0.96212,care,14270,0.0,0.157,4,14236;14242;14254;14264;14266;14270;14278,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2035;0.3445;0.4070;0.1570;0.2195;0.1570;0.1570,8;4;6;8;3;4;5
7,14237,0.93712,care,14238,0.5,0.3405,5,14238;14244;14248;14256;14262;14276,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3405;0.1570;0.1570;0.2195;0.2195;0.2195,5;4;4;4;7;8
7,14273,0.96212,care,14258,0.0,0.403,5,14232;14234;14244;14248;14258;14260;14262;14274,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2155;0.3910;0.1570;0.1570;0.4030;0.2700;0.2195;0.1570,6;7;5;5;5;3;3;2
7,14277,0.99292,forage,,,,,14242;14254;14266;14270;14278,0.0000;0.0000;0.0000;0.0000;0.5000,0.3445;0.4070;0.2195;0.1570;0.1570,7;8;4;2;2
7,14243,0.96212,care,14234,0.0,0.391,5,14234;14244;14248;14256;14260;14262;14274,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3910;0.1570;0.1570;0.2195;0.2700;0.2195;0.1570,5;2;3;8;7;3;7
8,14277,0.99928,self,,,,,14242;14254;14266;14270;14278,0.0000;0.0000;0.0000;0.0000;0.5000,0.2860;0.4735;0.2235;0.1610;0.1610,7;8;4;2;2
8,14257,0.9063948052777173,care,14258,0.5,0.34450000000000003,5,14232;14244;14248;14258;14260;14262;14274,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.1570;0.2235;0.2235;0.3445;0.2115;0.2235;0.0985,8;5;5;5;2;6;2
8,14267,0.9313999999999999,care,14268,0.5,0.34850000000000003,5,14236;14240;14250;14252;14264;14268;14272;14280,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2075;0.1915;0.0985;0.4615;0.1610;0.3485;0.1610;0.3485,7;4;6;3;7;5;6;2
8,14263,0.9313999999999999,care,14254,0.0,0.47350000000000003,6,14234;14236;14240;14250;14252;14254;14264;14272;14280,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.4575;0.2075;0.1915;0.0985;0.4615;0.4735;0.1610;0.1610;0.3485,7;2;1;7;8;6;2;2;6
8,14239,0.9563999999999999,care,14240,0.5,0.1915,3,14234;14236;14240;14250;14252;14254;14262;14264;14272;14280,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4575;0.2075;0.1915;0.0985;0.4615;0.4735;0.2235;0.1610;0.1610;0.3485,5;4;3;6;8;7;8;3;1;8
8,14245,0.9563999999999999,care,14238,0.0,0.28200000000000003,1,14238;14246;14256;14276,0.0000;0.5000;0.0000;0.0000,0.2820;0.3485;0.1610;0.2235,1;5;3;7
8,14261,0.9313999999999999,care,14234,0.0,0.4575,3,14234;14244;14248;14256;14260;14262;14274,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.4575;0.2235;0.2235;0.1610;0.2115;0.2235;0.0985,3;4;5;8;7;3;7
