tick,agent_id,agent_type,lineage_id,generation,cause
99,14715,child,0,1,hunger
99,14717,child,1,1,hunger
99,14719,child,2,1,hunger
99,14721,child,3,1,hunger
99,14723,child,4,1,hunger
99,14725,child,5,1,hunger
99,14727,child,6,1,hunger
99,14729,child,7,1,hunger
99,14731,child,8,1,hunger
99,14733,child,9,1,hunger
99,14735,child,10,1,hunger
99,14737,child,11,1,hunger
99,14739,child,12,1,hunger
99,14741,child,13,1,hunger
99,14743,child,14,1,hunger
99,14745,child,15,1,hunger
99,14747,child,16,1,hunger
99,14749,child,17,1,hunger
99,14751,child,18,1,hunger
99,14753,child,19,1,hunger
99,14755,child,20,1,hunger
99,14757,child,21,1,hunger
99,14759,child,22,1,hunger
99,14761,child,23,1,hunger
99,14763,child,24,1,hunger
102,14738,mother,12,0,starvation
104,14736,mother,11,0,starvation
119,14716,mother,1,0,starvation
273,14718,mother,2,0,starvation
281,14754,mother,20,0,starvation
287,14783,mother,19,1,starvation
290,14787,mother,23,1,starvation
298,14730,mother,8,0,starvation
300,14746,mother,16,0,starvation
300,14786,mother,22,1,starvation
302,14769,mother,5,1,starvation
307,14720,mother,3,0,starvation
311,14779,mother,15,1,starvation
311,14781,mother,17,1,starvation
311,14785,mother,21,1,starvation
314,14732,mother,9,0,starvation
332,14782,mother,18,1,starvation
340,14756,mother,21,0,starvation
342,14734,mother,10,0,starvation
343,14767,mother,3,1,starvation
344,14777,mother,13,1,starvation
345,14784,mother,20,1,starvation
348,14728,mother,7,0,starvation
358,14771,mother,7,1,starvation
362,14788,mother,24,1,starvation
367,14778,mother,14,1,starvation
385,14776,mother,12,1,starvation
392,14766,mother,2,1,starvation
393,14773,mother,9,1,starvation
410,14714,mother,0,0,starvation
418,14740,mother,13,0,starvation
420,14742,mother,14,0,starvation
422,14764,mother,0,1,starvation
429,14722,mother,4,0,starvation
429,14760,mother,23,0,starvation
429,14770,mother,6,1,starvation
435,14775,mother,11,1,starvation
443,14774,mother,10,1,starvation
454,14758,mother,22,0,starvation
456,14752,mother,19,0,starvation
505,14750,mother,18,0,starvation
526,14765,mother,1,1,starvation
530,14724,mother,5,0,starvation
558,14748,mother,17,0,starvation
562,14762,mother,24,0,starvation
610,14768,mother,4,1,starvation
616,14780,mother,16,1,starvation
621,14726,mother,6,0,starvation
692,14744,mother,15,0,starvation
695,14772,mother,8,1,starvation
