tick,mother_id,child_id,r,benefit,cost,success,mother_lineage_id,child_lineage_id,is_own_child
0,14726,14727,0.5,0.008,0.03,True,6,6,True
0,14760,14761,0.5,0.008,0.03,True,23,23,True
0,14714,14715,0.5,0.008,0.03,True,0,0,True
0,14752,14719,0.0,0.008,0.03,True,19,2,False
0,14718,14719,0.5,0.0,0.03,True,2,2,True
0,14758,14717,0.0,0.008,0.03,True,22,1,False
0,14716,14717,0.5,0.0,0.03,True,1,1,True
1,14760,14761,0.5,0.008,0.03,True,23,23,True
1,14732,14715,0.0,0.008,0.034999999999999996,True,9,0,False
2,14724,14719,0.0,0.016,0.04,True,5,2,False
2,14722,14715,0.0,0.008,0.04,True,4,0,False
2,14762,14727,0.0,0.016,0.04,True,24,6,False
3,14750,14719,0.0,0.008,0.045,True,18,2,False
3,14714,14731,0.0,0.032,0.04,True,0,8,False
3,14730,14715,0.0,0.008,0.045,True,8,0,False
3,14756,14721,0.0,0.032,0.045,True,21,3,False
4,14740,14719,0.0,0.008,0.05,True,13,2,False
4,14746,14715,0.0,0.008,0.05,True,16,0,False
5,14738,14739,0.5,0.048,0.055,True,12,12,True
8,14730,14747,0.0,0.07200000000000001,0.05,True,8,16,False
8,14748,14735,0.0,0.07200000000000001,0.07,True,17,10,False
8,14726,14743,0.0,0.07200000000000001,0.065,True,6,14,False
9,14736,14737,0.5,0.08000000000000002,0.075,True,11,11,True
9,14742,14743,0.5,0.008,0.075,True,14,14,True
9,14748,14755,0.0,0.08000000000000002,0.03,True,17,20,False
10,14748,14755,0.0,0.008,0.03,True,17,20,False
10,14714,14731,0.0,0.056,0.06,True,0,8,False
11,14714,14731,0.0,0.008,0.03,True,0,8,False
11,14752,14753,0.5,0.09600000000000003,0.07999999999999999,True,19,19,True
11,14762,14727,0.0,0.07200000000000001,0.07,True,24,6,False
11,14748,14755,0.0,0.008,0.03,True,17,20,False
12,14752,14719,0.0,0.064,0.03,True,19,2,False
12,14748,14755,0.0,0.008,0.03,True,17,20,False
12,14728,14729,0.5,0.10400000000000004,0.09,True,7,7,True
