tick,agent_id,agent_type,lineage_id,generation,cause
99,4049,child,0,1,hunger
99,4051,child,1,1,hunger
99,4053,child,2,1,hunger
99,4055,child,3,1,hunger
99,4057,child,4,1,hunger
99,4059,child,5,1,hunger
99,4061,child,6,1,hunger
99,4063,child,7,1,hunger
99,4065,child,8,1,hunger
99,4067,child,9,1,hunger
99,4069,child,10,1,hunger
99,4071,child,11,1,hunger
166,4056,mother,4,0,starvation
177,4068,mother,10,0,starvation
179,4050,mother,1,0,starvation
183,4058,mother,5,0,starvation
199,4084,child,0,2,hunger
199,4085,child,1,2,hunger
199,4086,child,2,2,hunger
199,4087,child,3,2,hunger
199,4088,child,4,2,hunger
199,4089,child,5,2,hunger
199,4090,child,6,2,hunger
199,4091,child,7,2,hunger
199,4092,child,8,2,hunger
199,4093,child,9,2,hunger
199,4094,child,10,2,hunger
199,4095,child,11,2,hunger
203,4066,mother,9,0,starvation
203,4096,child,6,1,hunger
208,4077,mother,5,1,starvation
219,4082,mother,10,1,starvation
238,4097,child,8,1,hunger
257,4080,mother,8,1,starvation
277,4062,mother,7,0,starvation
282,4102,mother,4,2,starvation
283,4081,mother,9,1,starvation
284,4079,mother,7,1,starvation
285,4048,mother,0,0,starvation
295,4072,mother,0,1,starvation
296,4073,mother,1,1,starvation
299,4110,child,0,3,hunger
299,4111,child,1,3,hunger
299,4112,child,2,3,hunger
299,4113,child,3,3,hunger
299,4114,child,4,3,hunger
299,4115,child,5,3,hunger
299,4116,child,6,3,hunger
299,4117,child,7,3,hunger
299,4118,child,8,3,hunger
299,4119,child,9,3,hunger
299,4120,child,10,3,hunger
299,4121,child,11,3,hunger
303,4123,child,6,2,hunger
315,4099,mother,1,2,starvation
316,4106,mother,8,2,starvation
320,4078,mother,6,1,starvation
331,4108,mother,10,2,starvation
332,4103,mother,5,2,starvation
333,4054,mother,3,0,starvation
338,4125,child,8,2,hunger
346,4098,mother,0,2,starvation
356,4076,mother,4,1,starvation
360,4101,mother,3,2,starvation
366,4105,mother,7,2,starvation
371,4100,mother,2,2,starvation
372,4060,mother,6,0,starvation
376,4124,mother,8,1,starvation
378,4074,mother,2,1,starvation
380,4083,mother,11,1,starvation
383,4107,mother,9,2,starvation
387,4104,mother,6,2,starvation
388,4070,mother,11,0,starvation
388,4122,mother,6,1,starvation
389,4075,mother,3,1,starvation
392,4129,mother,3,3,starvation
393,4052,mother,2,0,starvation
399,4138,child,0,4,hunger
399,4139,child,1,4,hunger
399,4140,child,2,4,hunger
399,4141,child,3,4,hunger
399,4142,child,4,4,hunger
399,4143,child,5,4,hunger
399,4144,child,6,4,hunger
399,4145,child,7,4,hunger
399,4146,child,8,4,hunger
399,4147,child,9,4,hunger
399,4148,child,10,4,hunger
399,4149,child,11,4,hunger
400,4109,mother,11,2,starvation
403,4151,child,6,3,hunger
404,4133,mother,7,3,starvation
405,4064,mother,8,0,starvation
412,4127,mother,1,3,starvation
418,4137,mother,11,3,starvation
418,4150,mother,6,2,starvation
421,4126,mother,0,3,starvation
423,4132,mother,6,3,starvation
437,4134,mother,8,3,starvation
438,4128,mother,2,3,starvation
438,4153,child,8,3,hunger
443,4135,mother,9,3,starvation
447,4131,mother,5,3,starvation
460,4130,mother,4,3,starvation
463,4136,mother,10,3,starvation
487,4159,mother,5,4,starvation
488,4152,mother,8,2,starvation
489,4161,mother,7,4,starvation
495,4155,mother,1,4,starvation
499,4166,child,0,5,hunger
499,4167,child,1,5,hunger
499,4168,child,2,5,hunger
499,4169,child,3,5,hunger
499,4170,child,4,5,hunger
499,4171,child,5,5,hunger
499,4172,child,6,5,hunger
499,4173,child,7,5,hunger
499,4174,child,8,5,hunger
499,4175,child,9,5,hunger
499,4176,child,10,5,hunger
499,4177,child,11,5,hunger
503,4162,mother,8,4,starvation
503,4179,child,6,4,hunger
505,4154,mother,0,4,starvation
508,4156,mother,2,4,starvation
508,4165,mother,11,4,starvation
510,4158,mother,4,4,starvation
511,4163,mother,9,4,starvation
512,4178,mother,6,3,starvation
525,4164,mother,10,4,starvation
533,4160,mother,6,4,starvation
538,4181,child,8,4,hunger
560,4190,mother,8,5,starvation
565,4157,mother,3,4,starvation
577,4180,mother,8,3,starvation
599,4194,child,0,6,hunger
599,4195,child,1,6,hunger
599,4196,child,2,6,hunger
599,4197,child,3,6,hunger
599,4198,child,4,6,hunger
599,4199,child,5,6,hunger
599,4200,child,6,6,hunger
599,4201,child,7,6,hunger
599,4202,child,8,6,hunger
599,4203,child,9,6,hunger
599,4204,child,10,6,hunger
599,4205,child,11,6,hunger
600,4183,mother,1,5,starvation
602,4185,mother,3,5,starvation
602,4186,mother,4,5,starvation
603,4207,child,6,5,hunger
604,4184,mother,2,5,starvation
610,4191,mother,9,5,starvation
612,4187,mother,5,5,starvation
615,4188,mother,6,5,starvation
616,4206,mother,6,4,starvation
618,4182,mother,0,5,starvation
618,4193,mother,11,5,starvation
619,4189,mother,7,5,starvation
638,4209,child,8,5,hunger
646,4192,mother,10,5,starvation
685,4221,mother,11,6,starvation
695,4208,mother,8,4,starvation
695,4211,mother,1,6,starvation
699,4222,child,0,7,hunger
699,4223,child,1,7,hunger
699,4224,child,2,7,hunger
699,4225,child,3,7,hunger
699,4226,child,4,7,hunger
699,4227,child,5,7,hunger
699,4228,child,6,7,hunger
699,4229,child,7,7,hunger
699,4230,child,8,7,hunger
699,4231,child,9,7,hunger
699,4232,child,10,7,hunger
699,4233,child,11,7,hunger
701,4212,mother,2,6,starvation
702,4217,mother,7,6,starvation
703,4235,child,6,6,hunger
704,4213,mother,3,6,starvation
709,4219,mother,9,6,starvation
710,4210,mother,0,6,starvation
711,4216,mother,6,6,starvation
714,4218,mother,8,6,starvation
715,4215,mother,5,6,starvation
718,4214,mother,4,6,starvation
737,4234,mother,6,5,starvation
738,4237,child,8,6,hunger
739,4236,mother,8,5,starvation
759,4220,mother,10,6,starvation
780,4241,mother,3,7,starvation
791,4249,mother,11,7,starvation
798,4244,mother,6,7,starvation
799,4250,child,0,8,hunger
799,4251,child,1,8,hunger
799,4252,child,2,8,hunger
799,4253,child,3,8,hunger
799,4254,child,4,8,hunger
799,4255,child,5,8,hunger
799,4256,child,6,8,hunger
799,4257,child,7,8,hunger
799,4258,child,8,8,hunger
799,4259,child,9,8,hunger
799,4260,child,10,8,hunger
799,4261,child,11,8,hunger
801,4242,mother,4,7,starvation
803,4263,child,6,7,hunger
806,4238,mother,0,7,starvation
807,4239,mother,1,7,starvation
817,4240,mother,2,7,starvation
820,4245,mother,7,7,starvation
826,4246,mother,8,7,starvation
826,4247,mother,9,7,starvation
826,4248,mother,10,7,starvation
827,4262,mother,6,6,starvation
837,4243,mother,5,7,starvation
837,4264,mother,8,6,starvation
838,4265,child,8,7,hunger
899,4269,mother,3,8,starvation
899,4278,child,0,9,hunger
899,4279,child,1,9,hunger
899,4280,child,2,9,hunger
899,4281,child,3,9,hunger
899,4282,child,4,9,hunger
899,4283,child,5,9,hunger
899,4284,child,6,9,hunger
899,4285,child,7,9,hunger
899,4286,child,8,9,hunger
899,4287,child,9,9,hunger
899,4288,child,10,9,hunger
899,4289,child,11,9,hunger
902,4266,mother,0,8,starvation
902,4268,mother,2,8,starvation
903,4291,child,6,8,hunger
905,4270,mother,4,8,starvation
906,4277,mother,11,8,starvation
911,4272,mother,6,8,starvation
914,4267,mother,1,8,starvation
923,4273,mother,7,8,starvation
925,4274,mother,8,8,starvation
925,4276,mother,10,8,starvation
926,4271,mother,5,8,starvation
926,4275,mother,9,8,starvation
932,4292,mother,8,7,starvation
938,4293,child,8,8,hunger
943,4290,mother,6,7,starvation
998,4305,mother,11,9,starvation
999,4294,mother,0,9,starvation
999,4306,child,0,10,hunger
999,4307,child,1,10,hunger
999,4308,child,2,10,hunger
999,4309,child,3,10,hunger
999,4310,child,4,10,hunger
999,4311,child,5,10,hunger
999,4312,child,6,10,hunger
999,4313,child,7,10,hunger
999,4314,child,8,10,hunger
999,4315,child,9,10,hunger
999,4316,child,10,10,hunger
999,4317,child,11,10,hunger
1002,4296,mother,2,9,starvation
1003,4319,child,6,9,hunger
1004,4301,mother,7,9,starvation
1005,4298,mother,4,9,starvation
1007,4297,mother,3,9,starvation
1007,4300,mother,6,9,starvation
1021,4295,mother,1,9,starvation
1026,4299,mother,5,9,starvation
1026,4302,mother,8,9,starvation
1026,4303,mother,9,9,starvation
1026,4304,mother,10,9,starvation
1030,4318,mother,6,8,starvation
1038,4321,child,8,9,hunger
1044,4320,mother,8,8,starvation
1099,4334,child,0,11,hunger
1099,4335,child,1,11,hunger
1099,4336,child,2,11,hunger
1099,4337,child,3,11,hunger
1099,4338,child,4,11,hunger
1099,4339,child,5,11,hunger
1099,4340,child,6,11,hunger
1099,4341,child,7,11,hunger
1099,4342,child,8,11,hunger
1099,4343,child,9,11,hunger
1099,4344,child,10,11,hunger
1099,4345,child,11,11,hunger
1103,4347,child,6,10,hunger
1116,4322,mother,0,10,starvation
1117,4324,mother,2,10,starvation
1117,4326,mother,4,10,starvation
1118,4333,mother,11,10,starvation
1119,4325,mother,3,10,starvation
1119,4328,mother,6,10,starvation
1119,4329,mother,7,10,starvation
1126,4323,mother,1,10,starvation
1126,4327,mother,5,10,starvation
1126,4330,mother,8,10,starvation
1126,4331,mother,9,10,starvation
1126,4332,mother,10,10,starvation
1130,4346,mother,6,9,starvation
1138,4349,child,8,10,hunger
1157,4348,mother,8,9,starvation
1194,4356,mother,6,11,starvation
1195,4352,mother,2,11,starvation
1195,4361,mother,11,11,starvation
1198,4354,mother,4,11,starvation
1199,4357,mother,7,11,starvation
1199,4362,child,0,12,hunger
1199,4363,child,1,12,hunger
1199,4364,child,2,12,hunger
1199,4365,child,3,12,hunger
1199,4366,child,4,12,hunger
1199,4367,child,5,12,hunger
1199,4368,child,6,12,hunger
1199,4369,child,7,12,hunger
1199,4370,child,8,12,hunger
1199,4371,child,9,12,hunger
1199,4372,child,10,12,hunger
1199,4373,child,11,12,hunger
1203,4375,child,6,11,hunger
1209,4353,mother,3,11,starvation
