tick,mother_id,child_id,r,benefit,cost,success,mother_lineage_id,child_lineage_id,is_own_child
0,77,78,0.5,0.008,0.03,True,1,1,True
0,75,76,0.5,0.008,0.03,True,0,0,True
0,81,82,0.5,0.008,0.03,True,3,3,True
0,101,102,0.5,0.008,0.03,True,13,13,True
2,111,96,0.0,0.024,0.04,True,18,10,False
2,101,104,0.0,0.024,0.034999999999999996,True,13,14,False
3,123,80,0.0,0.032,0.045,True,24,2,False
3,105,78,0.0,0.024,0.045,True,15,1,False
4,121,114,0.0,0.04,0.05,True,23,19,False
5,123,84,0.0,0.048,0.034999999999999996,True,24,4,False
7,79,84,0.0,0.016,0.065,True,2,4,False
7,89,100,0.0,0.064,0.065,True,7,12,False
7,91,88,0.0,0.064,0.065,True,8,6,False
7,95,84,0.0,0.0,0.065,True,10,4,False
8,89,100,0.0,0.008,0.03,True,7,12,False
8,119,100,0.0,0.0,0.07,True,22,12,False
8,113,114,0.5,0.032,0.07,True,19,19,True
8,107,84,0.0,0.008,0.07,True,16,4,False
10,111,96,0.0,0.064,0.065,True,18,10,False
11,111,96,0.0,0.008,0.03,True,18,10,False
11,117,102,0.0,0.08800000000000002,0.08499999999999999,True,21,13,False
12,111,96,0.0,0.008,0.03,True,18,10,False
13,111,96,0.0,0.008,0.03,True,18,10,False
14,111,96,0.0,0.008,0.03,True,18,10,False
14,75,94,0.0,0.12000000000000005,0.09499999999999999,True,0,9,False
15,109,110,0.5,0.12800000000000006,0.105,True,17,17,True
15,115,96,0.0,0.008,0.105,True,20,10,False
15,111,96,0.0,0.0,0.03,True,18,10,False
16,97,108,0.0,0.13600000000000007,0.11,True,11,16,False
16,83,96,0.0,0.008,0.11,True,4,10,False
16,95,124,0.0,0.13600000000000007,0.07,True,10,24,False
18,97,84,0.0,0.08000000000000002,0.034999999999999996,True,11,4,False
18,105,92,0.0,0.15200000000000008,0.09999999999999999,True,15,8,False
18,101,92,0.0,0.0,0.105,True,13,8,False
18,113,108,0.0,0.016,0.075,True,19,16,False
19,105,92,0.0,0.008,0.03,True,15,8,False
19,77,98,0.0,0.1600000000000001,0.12000000000000001,True,1,11,False
19,103,92,0.0,0.0,0.125,True,14,8,False
19,79,84,0.0,0.008,0.08499999999999999,True,2,4,False
20,105,92,0.0,0.008,0.03,True,15,8,False
20,109,114,0.0,0.09600000000000003,0.05,True,17,19,False
20,95,84,0.0,0.008,0.045,True,10,4,False
20,117,92,0.0,0.0,0.07,True,21,8,False
20,103,92,0.0,0.0,0.03,True,14,8,False
21,117,92,0.0,0.008,0.03,True,21,8,False
21,91,82,0.0,0.1680000000000001,0.09499999999999999,True,8,3,False
21,109,114,0.0,0.008,0.03,True,17,19,False
21,103,92,0.0,0.0,0.03,True,14,8,False
21,93,76,0.0,0.1680000000000001,0.135,True,9,0,False
21,113,98,0.0,0.016,0.04,True,19,11,False
21,105,92,0.0,0.0,0.03,True,15,8,False
21,87,92,0.0,0.0,0.135,True,6,8,False
22,121,114,0.0,0.008,0.115,True,23,19,False
22,109,114,0.0,0.0,0.03,True,17,19,False
22,93,76,0.0,0.008,0.03,True,9,0,False
22,91,82,0.0,0.008,0.03,True,8,3,False
23,93,76,0.0,0.008,0.03,True,9,0,False
23,121,114,0.0,0.008,0.03,True,23,19,False
23,123,98,0.0,0.016,0.115,True,24,11,False
23,109,114,0.0,0.0,0.03,True,17,19,False
23,91,82,0.0,0.008,0.03,True,8,3,False
23,75,96,0.0,0.056,0.06,True,0,10,False
23,81,92,0.0,0.016,0.14,True,3,8,False
24,99,82,0.0,0.008,0.15000000000000002,True,12,3,False
24,91,82,0.0,0.0,0.03,True,8,3,False
24,121,114,0.0,0.008,0.03,True,23,19,False
24,109,114,0.0,0.0,0.03,True,17,19,False
25,89,82,0.0,0.008,0.11,True,7,3,False
25,99,82,0.0,0.0,0.03,True,12,3,False
25,111,96,0.0,0.016,0.07,True,18,10,False
25,85,114,0.0,0.008,0.15500000000000003,True,5,19,False
25,91,82,0.0,0.0,0.03,True,8,3,False
26,107,86,0.0,0.2,0.115,True,16,5,False
26,101,118,0.0,0.2,0.05,True,13,21,False
27,97,78,0.0,0.19200000000000012,0.07,True,11,1,False
28,117,78,0.0,0.008,0.06,True,21,1,False
28,105,78,0.0,0.0,0.06,True,15,1,False
28,79,116,0.0,0.2,0.07,True,2,20,False
