tick,agent_id,agent_type,lineage_id,generation,cause
94,578,mother,19,0,starvation
99,541,child,0,1,hunger
99,543,child,1,1,hunger
99,545,child,2,1,hunger
99,547,child,3,1,hunger
99,549,child,4,1,hunger
99,551,child,5,1,hunger
99,553,child,6,1,hunger
99,555,child,7,1,hunger
99,557,child,8,1,hunger
99,559,child,9,1,hunger
99,561,child,10,1,hunger
99,563,child,11,1,hunger
99,565,child,12,1,hunger
99,567,child,13,1,hunger
99,569,child,14,1,hunger
99,571,child,15,1,hunger
99,573,child,16,1,hunger
99,575,child,17,1,hunger
99,577,child,18,1,hunger
99,579,child,19,1,hunger
99,581,child,20,1,hunger
99,583,child,21,1,hunger
99,585,child,22,1,hunger
99,587,child,23,1,hunger
99,589,child,24,1,hunger
99,591,child,25,1,hunger
141,558,mother,9,0,starvation
151,590,mother,25,0,starvation
155,586,mother,23,0,starvation
156,588,mother,24,0,starvation
170,572,mother,16,0,starvation
182,556,mother,8,0,starvation
217,552,mother,6,0,starvation
261,592,mother,0,1,starvation
261,596,mother,4,1,starvation
261,601,mother,9,1,starvation
261,615,mother,23,1,starvation
279,594,mother,2,1,starvation
281,542,mother,1,0,starvation
289,606,mother,14,1,starvation
292,566,mother,13,0,starvation
292,609,mother,17,1,starvation
295,568,mother,14,0,starvation
296,598,mother,6,1,starvation
298,611,mother,19,1,starvation
299,564,mother,12,0,starvation
299,610,mother,18,1,starvation
312,600,mother,8,1,starvation
313,560,mother,10,0,starvation
315,599,mother,7,1,starvation
324,605,mother,13,1,starvation
330,616,mother,24,1,starvation
332,550,mother,5,0,starvation
332,570,mother,15,0,starvation
336,607,mother,15,1,starvation
350,580,mother,20,0,starvation
362,593,mother,1,1,starvation
366,576,mother,18,0,starvation
384,613,mother,21,1,starvation
397,602,mother,10,1,starvation
404,574,mother,17,0,starvation
406,546,mother,3,0,starvation
423,554,mother,7,0,starvation
425,603,mother,11,1,starvation
437,617,mother,25,1,starvation
443,604,mother,12,1,starvation
449,540,mother,0,0,starvation
450,562,mother,11,0,starvation
457,582,mother,21,0,starvation
481,595,mother,3,1,starvation
482,597,mother,5,1,starvation
484,544,mother,2,0,starvation
494,614,mother,22,1,starvation
497,548,mother,4,0,starvation
514,612,mother,20,1,starvation
530,608,mother,16,1,starvation
549,584,mother,22,0,starvation
