tick,mother_id,child_id,r,benefit,cost,success,mother_lineage_id,child_lineage_id,is_own_child
0,540,541,0.5,0.008,0.03,True,0,0,True
0,552,553,0.5,0.008,0.03,True,6,6,True
0,584,543,0.0,0.008,0.03,True,22,1,False
0,578,545,0.0,0.008,0.03,True,19,2,False
0,586,587,0.5,0.008,0.03,True,23,23,True
0,542,543,0.5,0.0,0.03,True,1,1,True
0,544,545,0.5,0.0,0.03,True,2,2,True
1,558,541,0.0,0.008,0.034999999999999996,True,9,0,False
2,588,553,0.0,0.016,0.04,True,24,6,False
2,548,541,0.0,0.008,0.04,True,4,0,False
2,550,545,0.0,0.016,0.04,True,5,2,False
3,540,557,0.0,0.032,0.04,True,0,8,False
3,572,541,0.0,0.008,0.045,True,16,0,False
3,576,545,0.0,0.008,0.045,True,18,2,False
3,566,545,0.0,0.0,0.045,True,13,2,False
3,582,547,0.0,0.032,0.045,True,21,3,False
4,578,565,0.0,0.04,0.045,True,19,12,False
4,586,587,0.5,0.032,0.03,True,23,23,True
5,568,565,0.0,0.008,0.055,True,14,12,False
6,550,565,0.0,0.008,0.045,True,5,12,False
6,590,591,0.5,0.056,0.06,True,25,25,True
7,556,573,0.0,0.064,0.065,True,8,16,False
8,580,571,0.0,0.07200000000000001,0.07,True,20,15,False
9,588,569,0.0,0.08000000000000002,0.06,True,24,14,False
10,588,569,0.0,0.008,0.03,True,24,14,False
10,544,569,0.0,0.0,0.075,True,2,14,False
11,588,569,0.0,0.008,0.03,True,24,14,False
11,578,569,0.0,0.0,0.06,True,19,14,False
11,564,569,0.0,0.0,0.08499999999999999,True,12,14,False
12,568,579,0.0,0.10400000000000004,0.06,True,14,19,False
12,552,569,0.0,0.008,0.08499999999999999,True,6,14,False
12,588,569,0.0,0.0,0.03,True,24,14,False
13,580,561,0.0,0.11200000000000004,0.05,True,20,10,False
13,588,569,0.0,0.008,0.03,True,24,14,False
13,552,569,0.0,0.0,0.03,True,6,14,False
13,558,573,0.0,0.048,0.07999999999999999,True,9,16,False
13,562,573,0.0,0.0,0.09499999999999999,True,11,16,False
13,568,579,0.0,0.008,0.03,True,14,19,False
14,566,579,0.0,0.008,0.07999999999999999,True,13,19,False
14,588,569,0.0,0.008,0.03,True,24,14,False
14,552,569,0.0,0.0,0.03,True,6,14,False
14,548,573,0.0,0.008,0.08499999999999999,True,4,16,False
15,590,591,0.5,0.07200000000000001,0.07,True,25,25,True
15,588,569,0.0,0.008,0.03,True,24,14,False
15,552,569,0.0,0.0,0.03,True,6,14,False
