tick,mother_id,child_id,r,benefit,cost,success,mother_lineage_id,child_lineage_id,is_own_child
0,11163,11164,0.5,0.008,0.03,True,2,2,True
0,11159,11160,0.5,0.008,0.03,True,0,0,True
0,11169,11170,0.5,0.008,0.03,True,5,5,True
0,11173,11174,0.5,0.008,0.03,True,7,7,True
0,11165,11166,0.5,0.008,0.03,True,3,3,True
1,11171,11170,0.0,0.008,0.034999999999999996,True,6,5,False
1,11173,11174,0.5,0.008,0.03,True,7,7,True
2,11173,11174,0.5,0.008,0.03,True,7,7,True
2,11169,11172,0.0,0.024,0.034999999999999996,True,5,6,False
3,11177,11160,0.0,0.024,0.045,True,9,0,False
3,11163,11182,0.0,0.032,0.04,True,2,11,False
4,11165,11168,0.0,0.04,0.045,True,3,4,False
4,11181,11164,0.0,0.032,0.05,True,11,2,False
4,11169,11170,0.5,0.024,0.034999999999999996,True,5,5,True
5,11165,11168,0.0,0.008,0.03,True,3,4,False
6,11179,11180,0.5,0.056,0.06,True,10,10,True
6,11169,11172,0.0,0.032,0.034999999999999996,True,5,6,False
6,11163,11164,0.5,0.016,0.04,True,2,2,True
6,11173,11174,0.5,0.032,0.034999999999999996,True,7,7,True
6,11165,11168,0.0,0.008,0.03,True,3,4,False
7,11165,11168,0.0,0.008,0.03,True,3,4,False
7,11169,11172,0.0,0.008,0.03,True,5,6,False
7,11181,11182,0.5,0.032,0.04,True,11,11,True
8,11167,11160,0.0,0.04,0.07,True,4,0,False
8,11161,11162,0.5,0.07200000000000001,0.07,True,1,1,True
8,11159,11162,0.0,0.0,0.065,True,0,1,False
8,11165,11168,0.0,0.008,0.03,True,3,4,False
8,11169,11172,0.0,0.008,0.03,True,5,6,False
9,11167,11160,0.0,0.008,0.03,True,4,0,False
9,11163,11164,0.5,0.024,0.034999999999999996,True,2,2,True
9,11165,11168,0.0,0.008,0.03,True,3,4,False
10,11177,11160,0.0,0.008,0.06,True,9,0,False
10,11165,11168,0.0,0.008,0.03,True,3,4,False
10,11181,11164,0.0,0.008,0.04,True,11,2,False
11,11177,11160,0.0,0.008,0.03,True,9,0,False
11,11173,11174,0.5,0.04,0.04,True,7,7,True
11,11165,11168,0.0,0.008,0.03,True,3,4,False
12,11165,11168,0.0,0.008,0.03,True,3,4,False
12,11163,11182,0.0,0.04,0.04,True,2,11,False
12,11177,11160,0.0,0.008,0.03,True,9,0,False
13,11175,11168,0.0,0.008,0.09499999999999999,True,8,4,False
13,11181,11182,0.5,0.008,0.04,True,11,11,True
15,11163,11164,0.5,0.04,0.04,True,2,2,True
16,11177,11178,0.5,0.13600000000000007,0.045,True,9,9,True
17,11161,11162,0.5,0.07200000000000001,0.07,True,1,1,True
17,11159,11162,0.0,0.0,0.07,True,0,1,False
18,11167,11160,0.0,0.048,0.07,True,4,0,False
18,11173,11174,0.5,0.056,0.04,True,7,7,True
