tick,agent_id,agent_type,lineage_id,generation,cause
99,8724,child,0,1,hunger
99,8726,child,1,1,hunger
99,8728,child,2,1,hunger
99,8730,child,3,1,hunger
99,8732,child,4,1,hunger
99,8734,child,5,1,hunger
99,8736,child,6,1,hunger
99,8738,child,7,1,hunger
99,8740,child,8,1,hunger
99,8742,child,9,1,hunger
99,8744,child,10,1,hunger
99,8746,child,11,1,hunger
168,8727,mother,2,0,starvation
199,8759,child,0,2,hunger
199,8760,child,1,2,hunger
199,8761,child,2,2,hunger
199,8762,child,3,2,hunger
199,8763,child,4,2,hunger
199,8764,child,5,2,hunger
199,8765,child,6,2,hunger
199,8766,child,7,2,hunger
199,8767,child,8,2,hunger
199,8768,child,9,2,hunger
199,8769,child,10,2,hunger
199,8770,child,11,2,hunger
262,8758,mother,11,1,starvation
263,8731,mother,4,0,starvation
264,8735,mother,6,0,starvation
270,8723,mother,0,0,starvation
282,8729,mother,3,0,starvation
284,8733,mother,5,0,starvation
286,8751,mother,4,1,starvation
299,8783,child,0,3,hunger
299,8784,child,1,3,hunger
299,8785,child,2,3,hunger
299,8786,child,3,3,hunger
299,8787,child,4,3,hunger
299,8788,child,5,3,hunger
299,8789,child,6,3,hunger
299,8790,child,7,3,hunger
299,8791,child,8,3,hunger
299,8792,child,9,3,hunger
299,8793,child,10,3,hunger
299,8794,child,11,3,hunger
315,8774,mother,3,2,starvation
316,8755,mother,8,1,starvation
320,8745,mother,11,0,starvation
328,8753,mother,6,1,starvation
333,8725,mother,1,0,starvation
333,8782,mother,11,2,starvation
335,8747,mother,0,1,starvation
336,8748,mother,1,1,starvation
341,8741,mother,9,0,starvation
342,8754,mother,7,1,starvation
353,8772,mother,1,2,starvation
357,8777,mother,6,2,starvation
365,8737,mother,7,0,starvation
365,8739,mother,8,0,starvation
366,8775,mother,4,2,starvation
367,8778,mother,7,2,starvation
368,8771,mother,0,2,starvation
373,8776,mother,5,2,starvation
373,8780,mother,9,2,starvation
379,8779,mother,8,2,starvation
381,8756,mother,9,1,starvation
383,8750,mother,3,1,starvation
392,8803,mother,8,3,starvation
399,8807,child,3,2,hunger
399,8808,child,0,4,hunger
399,8809,child,1,4,hunger
399,8810,child,2,4,hunger
399,8811,child,3,4,hunger
399,8812,child,4,4,hunger
399,8813,child,5,4,hunger
399,8814,child,6,4,hunger
399,8815,child,7,4,hunger
399,8816,child,8,4,hunger
399,8817,child,9,4,hunger
399,8818,child,10,4,hunger
399,8819,child,11,4,hunger
400,8773,mother,2,2,starvation
407,8752,mother,5,1,starvation
407,8798,mother,3,3,starvation
418,8781,mother,10,2,starvation
427,8797,mother,2,3,starvation
428,8802,mother,7,3,starvation
451,8800,mother,5,3,starvation
454,8749,mother,2,1,starvation
456,8804,mother,9,3,starvation
468,8806,mother,11,3,starvation
480,8795,mother,0,3,starvation
481,8796,mother,1,3,starvation
484,8799,mother,4,3,starvation
486,8805,mother,10,3,starvation
497,8743,mother,10,0,starvation
499,8833,child,3,3,hunger
499,8834,child,0,5,hunger
499,8835,child,1,5,hunger
499,8836,child,2,5,hunger
499,8837,child,3,5,hunger
499,8838,child,4,5,hunger
499,8839,child,5,5,hunger
499,8840,child,6,5,hunger
499,8841,child,7,5,hunger
499,8842,child,8,5,hunger
499,8843,child,9,5,hunger
499,8844,child,10,5,hunger
499,8845,child,11,5,hunger
500,8801,mother,6,3,starvation
510,8821,mother,0,4,starvation
510,8824,mother,3,4,starvation
513,8827,mother,6,4,starvation
520,8825,mother,4,4,starvation
521,8822,mother,1,4,starvation
523,8828,mother,7,4,starvation
529,8757,mother,10,1,starvation
539,8820,mother,3,2,starvation
550,8832,mother,11,4,starvation
551,8826,mother,5,4,starvation
551,8830,mother,9,4,starvation
554,8823,mother,2,4,starvation
560,8829,mother,8,4,starvation
572,8831,mother,10,4,starvation
599,8859,child,3,4,hunger
599,8860,child,0,6,hunger
599,8861,child,1,6,hunger
599,8862,child,2,6,hunger
599,8863,child,3,6,hunger
599,8864,child,4,6,hunger
599,8865,child,5,6,hunger
599,8866,child,6,6,hunger
599,8867,child,7,6,hunger
599,8868,child,8,6,hunger
599,8869,child,9,6,hunger
599,8870,child,10,6,hunger
599,8871,child,11,6,hunger
600,8852,mother,5,5,starvation
601,8856,mother,9,5,starvation
610,8853,mother,6,5,starvation
618,8858,mother,11,5,starvation
621,8849,mother,2,5,starvation
625,8847,mother,0,5,starvation
626,8851,mother,4,5,starvation
632,8855,mother,8,5,starvation
656,8846,mother,3,3,starvation
695,8882,mother,9,6,starvation
699,8885,child,3,5,hunger
699,8886,child,0,7,hunger
699,8887,child,1,7,hunger
699,8888,child,2,7,hunger
699,8889,child,3,7,hunger
699,8890,child,4,7,hunger
699,8891,child,5,7,hunger
699,8892,child,6,7,hunger
699,8893,child,7,7,hunger
699,8894,child,8,7,hunger
699,8895,child,9,7,hunger
699,8896,child,10,7,hunger
699,8897,child,11,7,hunger
706,8875,mother,2,6,starvation
714,8881,mother,8,6,starvation
720,8884,mother,11,6,starvation
730,8854,mother,7,5,starvation
735,8848,mother,1,5,starvation
