tick,mother_id,child_id,r,benefit,cost,success,mother_lineage_id,child_lineage_id,is_own_child
0,1325,1326,0.5,0.008,0.03,True,3,3,True
0,1321,1322,0.5,0.008,0.03,True,1,1,True
0,1319,1320,0.5,0.008,0.03,True,0,0,True
5,1335,1332,0.0,0.048,0.055,True,8,6,False
6,1323,1324,0.5,0.056,0.06,True,2,2,True
6,1333,1326,0.0,0.048,0.06,True,7,3,False
7,1339,1328,0.0,0.064,0.065,True,10,4,False
11,1319,1320,0.5,0.08800000000000002,0.07999999999999999,True,0,0,True
11,1323,1342,0.0,0.09600000000000003,0.05,True,2,11,False
11,1341,1322,0.0,0.08800000000000002,0.08499999999999999,True,11,1,False
11,1321,1342,0.0,0.0,0.07999999999999999,True,1,11,False
11,1331,1322,0.0,0.0,0.08499999999999999,True,6,1,False
15,1337,1340,0.0,0.12800000000000006,0.105,True,9,10,False
15,1339,1342,0.0,0.032,0.065,True,10,11,False
15,1333,1326,0.0,0.07200000000000001,0.07,True,7,3,False
16,1337,1340,0.0,0.008,0.03,True,9,10,False
16,1339,1342,0.0,0.008,0.03,True,10,11,False
17,1323,1342,0.0,0.008,0.055,True,2,11,False
17,1337,1340,0.0,0.008,0.03,True,9,10,False
17,1339,1342,0.0,0.0,0.03,True,10,11,False
17,1319,1338,0.0,0.14400000000000007,0.055,True,0,9,False
18,1339,1342,0.0,0.008,0.03,True,10,11,False
18,1337,1340,0.0,0.008,0.03,True,9,10,False
18,1331,1336,0.0,0.15200000000000008,0.06,True,6,8,False
18,1323,1342,0.0,0.0,0.03,True,2,11,False
18,1321,1342,0.0,0.0,0.06,True,1,11,False
19,1321,1342,0.0,0.008,0.03,True,1,11,False
19,1323,1342,0.0,0.0,0.03,True,2,11,False
19,1337,1340,0.0,0.008,0.03,True,9,10,False
19,1339,1342,0.0,0.0,0.03,True,10,11,False
20,1339,1342,0.0,0.008,0.03,True,10,11,False
20,1327,1342,0.0,0.0,0.13,True,4,11,False
20,1323,1342,0.0,0.0,0.03,True,2,11,False
20,1337,1340,0.0,0.008,0.03,True,9,10,False
20,1321,1342,0.0,0.0,0.03,True,1,11,False
21,1327,1342,0.0,0.008,0.03,True,4,11,False
21,1339,1342,0.0,0.0,0.03,True,10,11,False
21,1337,1340,0.0,0.008,0.03,True,9,10,False
21,1323,1342,0.0,0.0,0.03,True,2,11,False
21,1321,1342,0.0,0.0,0.03,True,1,11,False
22,1337,1340,0.0,0.008,0.03,True,9,10,False
22,1321,1342,0.0,0.008,0.03,True,1,11,False
22,1339,1342,0.0,0.0,0.03,True,10,11,False
22,1323,1342,0.0,0.0,0.03,True,2,11,False
22,1327,1342,0.0,0.0,0.03,True,4,11,False
23,1321,1342,0.0,0.008,0.03,True,1,11,False
23,1327,1342,0.0,0.0,0.03,True,4,11,False
23,1323,1342,0.0,0.0,0.03,True,2,11,False
23,1339,1342,0.0,0.0,0.03,True,10,11,False
23,1337,1340,0.0,0.008,0.03,True,9,10,False
24,1333,1326,0.0,0.07200000000000001,0.07,True,7,3,False
25,1319,1340,0.0,0.016,0.065,True,0,10,False
26,1319,1340,0.0,0.008,0.03,True,0,10,False
26,1341,1322,0.0,0.12000000000000005,0.09999999999999999,True,11,1,False
27,1319,1340,0.0,0.008,0.03,True,0,10,False
28,1319,1340,0.0,0.008,0.03,True,0,10,False
29,1319,1340,0.0,0.008,0.03,True,0,10,False
29,1337,1340,0.0,0.0,0.055,True,9,10,False
30,1319,1340,0.0,0.008,0.03,True,0,10,False
30,1337,1340,0.0,0.0,0.03,True,9,10,False
31,1319,1340,0.0,0.008,0.03,True,0,10,False
31,1333,1326,0.0,0.056,0.06,True,7,3,False
31,1335,1332,0.0,0.2,0.15500000000000003,True,8,6,False
31,1337,1340,0.0,0.0,0.03,True,9,10,False
32,1319,1340,0.0,0.008,0.03,True,0,10,False
32,1331,1342,0.0,0.07200000000000001,0.09499999999999999,True,6,11,False
32,1339,1342,0.0,0.0,0.07,True,10,11,False
33,1325,1332,0.0,0.02400000000000012,0.19000000000000006,True,3,6,False
33,1321,1324,0.0,0.2,0.075,True,1,2,False
33,1319,1340,0.0,0.008,0.03,True,0,10,False
36,1333,1334,0.5,0.2,0.05,True,7,7,True
37,1341,1322,0.0,0.08800000000000002,0.07999999999999999,True,11,1,False
37,1331,1322,0.0,0.0,0.05,True,6,1,False
38,1337,1340,0.0,0.04,0.04,True,9,10,False
39,1335,1322,0.0,0.016,0.065,True,8,1,False
39,1337,1340,0.0,0.008,0.03,True,9,10,False
39,1319,1340,0.0,0.0,0.034999999999999996,True,0,10,False
40,1337,1340,0.0,0.008,0.03,True,9,10,False
40,1325,1322,0.0,0.008,0.06,True,3,1,False
40,1319,1340,0.0,0.0,0.03,True,0,10,False
41,1337,1340,0.0,0.008,0.03,True,9,10,False
41,1333,1326,0.0,0.08000000000000002,0.05,True,7,3,False
41,1319,1340,0.0,0.0,0.03,True,0,10,False
42,1333,1326,0.0,0.008,0.03,True,7,3,False
42,1319,1340,0.0,0.008,0.03,True,0,10,False
42,1337,1340,0.0,0.0,0.03,True,9,10,False
43,1333,1326,0.0,0.008,0.03,True,7,3,False
43,1319,1340,0.0,0.008,0.03,True,0,10,False
43,1337,1340,0.0,0.0,0.03,True,9,10,False
44,1319,1340,0.0,0.008,0.03,True,0,10,False
44,1341,1336,0.0,0.2,0.06,True,11,8,False
44,1337,1340,0.0,0.0,0.03,True,9,10,False
44,1333,1326,0.0,0.008,0.03,True,7,3,False
45,1319,1340,0.0,0.008,0.03,True,0,10,False
45,1339,1342,0.0,0.10400000000000004,0.07,True,10,11,False
47,1325,1336,0.0,0.03200000000000012,0.06,True,3,8,False
48,1333,1326,0.0,0.032,0.03,True,7,3,False
49,1333,1326,0.0,0.008,0.03,True,7,3,False
50,1327,1330,0.0,0.2,0.16000000000000003,True,4,5,False
50,1333,1326,0.0,0.008,0.03,True,7,3,False
50,1331,1322,0.0,0.08000000000000002,0.09,True,6,1,False
51,1321,1330,0.0,0.2,0.115,True,1,5,False
51,1341,1322,0.0,0.008,0.06,True,11,1,False
51,1333,1326,0.0,0.008,0.03,True,7,3,False
52,1333,1326,0.0,0.008,0.03,True,7,3,False
