tick,agent_id,agent_type,lineage_id,generation,cause
99,1363,mother,22,0,starvation
99,1320,child,0,1,hunger
99,1322,child,1,1,hunger
99,1324,child,2,1,hunger
99,1326,child,3,1,hunger
99,1328,child,4,1,hunger
99,1330,child,5,1,hunger
99,1332,child,6,1,hunger
99,1334,child,7,1,hunger
99,1336,child,8,1,hunger
99,1338,child,9,1,hunger
99,1340,child,10,1,hunger
99,1342,child,11,1,hunger
99,1344,child,12,1,hunger
99,1346,child,13,1,hunger
99,1348,child,14,1,hunger
99,1350,child,15,1,hunger
99,1352,child,16,1,hunger
99,1354,child,17,1,hunger
99,1356,child,18,1,hunger
99,1358,child,19,1,hunger
99,1360,child,20,1,hunger
99,1362,child,21,1,hunger
99,1364,child,22,1,hunger
99,1366,child,23,1,hunger
99,1368,child,24,1,hunger
382,1373,mother,4,1,starvation
406,1357,mother,19,0,starvation
415,1351,mother,16,0,starvation
422,1367,mother,24,0,starvation
453,1370,mother,1,1,starvation
454,1321,mother,1,0,starvation
460,1385,mother,16,1,starvation
504,1323,mother,2,0,starvation
507,1391,mother,22,1,starvation
529,1353,mother,17,0,starvation
534,1329,mother,5,0,starvation
546,1387,mother,18,1,starvation
585,1390,mother,21,1,starvation
586,1393,mother,24,1,starvation
587,1379,mother,10,1,starvation
587,1384,mother,15,1,starvation
609,1371,mother,2,1,starvation
613,1377,mother,8,1,starvation
616,1345,mother,13,0,starvation
628,1347,mother,14,0,starvation
628,1349,mother,15,0,starvation
648,1319,mother,0,0,starvation
709,1361,mother,21,0,starvation
719,1359,mother,20,0,starvation
721,1383,mother,14,1,starvation
735,1389,mother,20,1,starvation
776,1392,mother,23,1,starvation
785,1380,mother,11,1,starvation
801,1381,mother,12,1,starvation
802,1343,mother,12,0,starvation
824,1376,mother,7,1,starvation
828,1341,mother,11,0,starvation
853,1355,mother,18,0,starvation
918,1382,mother,13,1,starvation
927,1325,mother,3,0,starvation
943,1365,mother,23,0,starvation
963,1388,mother,19,1,starvation
974,1339,mother,10,0,starvation
