tick,mother_id,mother_energy,winner_domain,chosen_child_id,chosen_r,chosen_distress,chosen_distance,candidate_child_ids,candidate_r,candidate_distress,candidate_distance
5,14191,0.9483199999999999,care,14160,0.0,0.3205,4,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.3205;0.2115;0.2740;0.0865;0.2115;0.2540;0.1490;0.2740;0.1915;0.1490,4;3;6;2;6;4;2;7;1;3
5,14203,0.97332,care,14170,0.0,0.3365,3,14164;14170;14184;14204,0.0000;0.0000;0.0000;0.5000,0.1410;0.3365;0.2660;0.1490,3;3;4;2
5,14193,0.97332,care,14160,0.0,0.3205,7,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.3205;0.2115;0.2740;0.0865;0.2115;0.2540;0.1490;0.2740;0.1915;0.1490,7;2;7;6;3;1;6;4;5;1
5,14187,0.97332,care,14170,0.0,0.3365,4,14164;14170;14172;14176;14184;14188;14204,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.1410;0.3365;0.0825;0.2580;0.2660;0.3365;0.1490,4;4;8;6;5;5;7
5,14169,0.97332,care,14170,0.5,0.3365,5,14164;14170;14184;14204,0.0000;0.5000;0.0000;0.0000,0.1410;0.3365;0.2660;0.1490,1;5;2;3
5,14181,0.9483199999999999,care,14160,0.0,0.3205,7,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3205;0.2115;0.2740;0.0865;0.2115;0.2540;0.1490;0.2740;0.1915;0.1490,7;2;5;4;3;1;4;4;3;1
6,14163,0.9177503658493781,care,14188,0.0,0.403,7,14164;14170;14176;14184;14188;14204,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2075;0.2780;0.3245;0.2700;0.4030;0.1530,3;3;8;4;7;5
6,14165,0.9427575972957087,care,14166,0.5,0.399,6,14166;14180;14182;14194;14200,0.5000;0.0000;0.0000;0.0000;0.0000,0.3990;0.3405;0.2780;0.3405;0.3405,6;6;8;7;1
6,14193,0.96776,care,14160,0.0,0.387,6,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.3870;0.2780;0.2780;0.0280;0.2780;0.3205;0.1530;0.3405;0.1290;0.0905,6;1;7;6;4;2;6;5;5;1
6,14195,0.96776,care,14190,0.0,0.133,4,14178;14190;14196;14198,0.0000;0.0000;0.5000;0.0000,0.1995;0.1330;0.2780;0.3405,1;4;4;7
6,14189,0.9427599999999999,care,14190,0.5,0.133,2,14178;14190;14196;14198,0.0000;0.5000;0.0000;0.0000,0.1995;0.1330;0.2780;0.3405,3;2;6;8
6,14177,0.9177599999999999,care,14178,0.5,0.1995,3,14178;14190;14196;14198,0.5000;0.0000;0.0000;0.0000,0.1995;0.1330;0.2780;0.3405,3;2;6;8
6,14205,0.96776,care,14186,0.0,0.3205,2,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.3870;0.2780;0.2780;0.0280;0.2780;0.3205;0.1530;0.3405;0.1290;0.0905,6;1;5;4;4;2;4;5;3;1
6,14197,0.96776,care,14188,0.0,0.403,1,14172;14176;14184;14188;14198,0.0000;0.0000;0.0000;0.0000;0.5000,0.0865;0.3245;0.2700;0.4030;0.3405,4;6;8;1;5
6,14171,0.9177599999999999,care,14188,0.0,0.403,4,14172;14176;14188;14198,0.5000;0.0000;0.0000;0.0000,0.0865;0.3245;0.4030;0.3405,1;3;4;4
6,14187,0.96776,care,14170,0.0,0.278,3,14164;14170;14176;14184;14188;14204,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.2075;0.2780;0.3245;0.2700;0.4030;0.1530,4;3;7;5;6;6
6,14191,0.9427599999999999,care,14160,0.0,0.387,3,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.3870;0.2780;0.2780;0.0280;0.2780;0.3205;0.1530;0.3405;0.1290;0.0905,3;3;7;2;7;5;2;8;2;4
6,14173,0.96776,care,14202,0.0,0.129,1,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3870;0.2780;0.2780;0.0280;0.2780;0.3205;0.1530;0.3405;0.1290;0.0905,4;5;6;0;6;5;1;7;1;5
6,14181,0.9427599999999999,care,14160,0.0,0.387,6,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3870;0.2780;0.2780;0.0280;0.2780;0.3205;0.1530;0.3405;0.1290;0.0905,6;1;6;5;4;2;5;5;4;1
6,14201,0.9427599999999999,care,14186,0.0,0.3205,5,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.3870;0.2780;0.2780;0.0280;0.2780;0.3205;0.1530;0.3405;0.1290;0.0905,3;2;7;3;7;5;3;8;2;4
6,14167,0.9427599999999999,care,14160,0.0,0.387,6,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3870;0.2780;0.2780;0.0280;0.2780;0.3205;0.1530;0.3405;0.1290;0.0905,6;3;4;2;4;3;2;5;1;3
6,14179,0.96776,care,14166,0.0,0.399,4,14166;14180;14194;14200,0.0000;0.5000;0.0000;0.0000,0.3990;0.3405;0.3405;0.3405,4;5;8;3
6,14159,0.9427126120233412,care,14186,0.0,0.3205,2,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3870;0.2780;0.2780;0.0280;0.2780;0.3205;0.1530;0.3405;0.1290;0.0905,6;2;4;3;4;2;3;5;2;2
6,14161,0.96776,self,,,,,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3870;0.2780;0.2780;0.0280;0.2780;0.3205;0.1530;0.3405;0.1290;0.0905,4;4;6;1;6;4;1;7;1;4
6,14175,0.9177599999999999,care,14188,0.0,0.403,2,14172;14176;14184;14188;14198,0.0000;0.5000;0.0000;0.0000;0.0000,0.0865;0.3245;0.2700;0.4030;0.3405,3;5;8;2;5
6,14185,0.97276,care,14160,0.0,0.387,3,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.3870;0.2780;0.2780;0.0280;0.2780;0.3205;0.1530;0.3405;0.1290;0.0905,3;2;7;4;7;5;4;8;3;4
6,14199,0.96776,care,14200,0.5,0.3405,5,14166;14180;14194;14200,0.0000;0.0000;0.0000;0.5000,0.3990;0.3405;0.3405;0.3405,2;5;8;5
7,14189,0.93712,care,14196,0.0,0.34450000000000003,7,14178;14190;14196,0.0000;0.5000;0.0000,0.1410;0.0745;0.3445,4;1;7
7,14197,0.93712,care,14188,0.0,0.4415,1,14172;14176;14184;14188;14198,0.0000;0.0000;0.0000;0.0000;0.5000,0.1530;0.3910;0.3365;0.4415;0.3445,4;6;8;1;5
7,14177,0.9121199999999999,care,14178,0.5,0.14100000000000001,2,14178;14190;14196;14198,0.5000;0.0000;0.0000;0.0000,0.1410;0.0745;0.3445;0.3445,2;3;5;7
7,14175,0.9121199999999999,care,14188,0.0,0.4415,1,14164;14172;14176;14184;14188;14198,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.2115;0.1530;0.3910;0.3365;0.4415;0.3445,8;4;6;7;1;6
7,14203,0.96212,care,14170,0.0,0.2195,1,14164;14170;14184;14204,0.0000;0.0000;0.0000;0.5000,0.2115;0.2195;0.3365;0.1570,5;1;6;2
7,14191,0.93712,care,14160,0.0,0.4535,2,14160;14162;14168;14174;14182;14186;14192;14202;14206,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.4535;0.2820;0.3445;0.0320;0.3445;0.3870;0.2195;0.1290;0.0945,2;3;8;2;8;6;3;3;5
7,14179,0.96212,care,14166,0.0,0.3405,3,14166;14180;14194;14200,0.0000;0.5000;0.0000;0.0000,0.3405;0.3445;0.4070;0.2820,3;5;8;4
7,14169,0.96212,care,14170,0.5,0.2195,3,14164;14170;14184;14204,0.0000;0.5000;0.0000;0.0000,0.2115;0.2195;0.3365;0.1570,3;3;4;3
7,14193,0.96212,care,14160,0.0,0.4535,5,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.4535;0.2820;0.3445;0.0320;0.3445;0.3870;0.2195;0.4070;0.1290;0.0945,5;1;7;6;5;3;6;6;5;2
7,14159,0.9370726120233412,care,14186,0.0,0.387,2,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4535;0.2820;0.3445;0.0320;0.3445;0.3870;0.2195;0.4070;0.1290;0.0945,7;2;4;3;3;2;3;4;2;2
7,14199,0.96212,care,14200,0.5,0.28200000000000003,4,14166;14168;14180;14182;14194;14200,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.3405;0.3445;0.3445;0.3445;0.4070;0.2820,3;8;6;8;7;4
7,14183,0.93712,care,14170,0.0,0.2195,2,14164;14170;14184;14204,0.0000;0.0000;0.5000;0.0000,0.2115;0.2195;0.3365;0.1570,4;2;5;2
7,14163,0.9121103658493781,care,14188,0.0,0.4415,6,14164;14170;14176;14184;14188;14204,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2115;0.2195;0.3910;0.3365;0.4415;0.1570,3;3;7;4;6;6
7,14195,0.96212,care,14196,0.5,0.34450000000000003,5,14178;14190;14196;14198,0.0000;0.0000;0.5000;0.0000,0.1410;0.0745;0.3445;0.3445,2;3;5;7
7,14187,0.96212,care,14188,0.5,0.4415,7,14164;14170;14176;14184;14188;14204,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.2115;0.2195;0.3910;0.3365;0.4415;0.1570,5;2;8;6;7;5
7,14167,0.93712,care,14160,0.0,0.4535,5,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4535;0.2820;0.3445;0.0320;0.3445;0.3870;0.2195;0.4070;0.1290;0.0945,5;3;5;2;5;3;2;6;1;3
7,14185,0.96712,care,14160,0.0,0.4535,2,14160;14162;14168;14174;14182;14186;14192;14202;14206,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.4535;0.2820;0.3445;0.0320;0.3445;0.3870;0.2195;0.1290;0.0945,2;3;8;3;8;6;3;3;5
7,14201,0.93712,care,14160,0.0,0.4535,4,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.4535;0.2820;0.3445;0.0320;0.3445;0.3870;0.2195;0.4070;0.1290;0.0945,4;2;6;3;6;4;3;7;2;3
7,14165,0.9371175972957088,care,14166,0.5,0.3405,5,14166;14168;14180;14182;14194;14200,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3405;0.3445;0.3445;0.3445;0.4070;0.2820,5;8;6;8;7;2
7,14173,0.93712,care,14160,0.0,0.4535,4,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4535;0.2820;0.3445;0.0320;0.3445;0.3870;0.2195;0.4070;0.1290;0.0945,4;5;6;0;6;5;1;7;1;5
7,14171,0.9121199999999999,care,14188,0.0,0.4415,3,14172;14176;14184;14188;14198,0.5000;0.0000;0.0000;0.0000;0.0000,0.1530;0.3910;0.3365;0.4415;0.3445,2;4;8;3;5
7,14205,0.96212,care,14186,0.0,0.387,1,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.4535;0.2820;0.3445;0.0320;0.3445;0.3870;0.2195;0.4070;0.1290;0.0945,7;2;5;4;3;1;4;4;3;1
7,14161,0.96712,care,14160,0.0,0.4535,4,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4535;0.2820;0.3445;0.0320;0.3445;0.3870;0.2195;0.4070;0.1290;0.0945,4;4;6;1;6;4;1;7;1;4
7,14181,0.93712,care,14160,0.0,0.4535,5,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4535;0.2820;0.3445;0.0320;0.3445;0.3870;0.2195;0.4070;0.1290;0.0945,5;1;5;4;5;3;4;6;3;2
8,14201,0.9313999999999999,care,14160,0.0,0.52,3,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.5200;0.2860;0.4110;0.0985;0.4110;0.3790;0.2860;0.4735;0.1330;0.0985,3;3;7;2;7;5;2;8;2;4
8,14165,0.9313975972957087,care,14166,0.5,0.28200000000000003,4,14166;14180;14194;14200,0.5000;0.0000;0.0000;0.0000,0.2820;0.2860;0.4735;0.2235,4;5;8;3
8,14185,0.9613999999999999,care,14160,0.0,0.52,2,14160;14162;14168;14174;14182;14186;14192;14202;14206,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.5200;0.2860;0.4110;0.0985;0.4110;0.3790;0.2860;0.1330;0.0985,2;3;8;2;8;6;3;3;5
8,14161,0.9613999999999999,care,14160,0.0,0.52,3,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5200;0.2860;0.4110;0.0985;0.4110;0.3790;0.2860;0.4735;0.1330;0.0985,3;4;7;1;7;5;2;8;2;4
8,14189,0.9313999999999999,care,14196,0.0,0.28600000000000003,6,14178;14190;14196;14198,0.0000;0.5000;0.0000;0.0000,0.0825;0.1410;0.2860;0.3485,3;2;6;8
8,14205,0.9313999999999999,care,14160,0.0,0.52,7,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.5200;0.2860;0.4110;0.0985;0.4110;0.3790;0.2860;0.4735;0.1330;0.0985,7;2;5;4;3;1;4;4;3;1
8,14199,0.9563999999999999,care,14200,0.5,0.2235,3,14166;14168;14180;14182;14194;14200,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2820;0.4110;0.2860;0.4110;0.4735;0.2235,4;8;6;8;7;3
8,14187,0.9563999999999999,care,14188,0.5,0.379,6,14164;14170;14176;14184;14188;14204,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.2155;0.1290;0.3950;0.4030;0.3790;0.1610,5;3;7;6;6;6
8,14181,0.9313999999999999,care,14160,0.0,0.52,4,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5200;0.2860;0.4110;0.0985;0.4110;0.3790;0.2860;0.4735;0.1330;0.0985,4;1;6;4;6;4;4;7;3;3
8,14197,0.9063999999999999,care,14184,0.0,0.403,8,14172;14176;14184;14188;14198,0.0000;0.0000;0.0000;0.0000;0.5000,0.2195;0.3950;0.4030;0.3790;0.3485,4;6;8;1;5
8,14191,0.9313999999999999,care,14160,0.0,0.52,1,14160;14162;14174;14186;14192;14202;14206,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.5200;0.2860;0.0985;0.3790;0.2860;0.1330;0.0985,1;4;3;7;4;4;6
8,14193,0.9563999999999999,care,14160,0.0,0.52,4,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.5200;0.2860;0.4110;0.0985;0.4110;0.3790;0.2860;0.4735;0.1330;0.0985,4;1;6;5;6;4;5;7;4;3
8,14169,0.9563999999999999,care,14170,0.5,0.129,2,14164;14170;14184;14204,0.0000;0.5000;0.0000;0.0000,0.2155;0.1290;0.4030;0.1610,4;2;5;3
8,14167,0.9313999999999999,care,14160,0.0,0.52,4,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5200;0.2860;0.4110;0.0985;0.4110;0.3790;0.2860;0.4735;0.1330;0.0985,4;3;6;2;6;4;2;7;1;3
8,14195,0.9563999999999999,care,14196,0.5,0.28600000000000003,4,14178;14190;14196;14198,0.0000;0.0000;0.5000;0.0000,0.0825;0.1410;0.2860;0.3485,2;4;4;8
8,14163,0.906390365849378,care,14188,0.0,0.379,5,14164;14170;14172;14176;14184;14188;14204,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2155;0.1290;0.2195;0.3950;0.4030;0.3790;0.1610,3;4;8;6;4;5;7
8,14175,0.8813999999999999,care,14184,0.0,0.403,7,14164;14172;14176;14184;14188;14198,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.2155;0.2195;0.3950;0.4030;0.3790;0.3485,8;4;6;7;1;6
8,14183,0.9313999999999999,care,14170,0.0,0.129,1,14164;14170;14184;14204,0.0000;0.0000;0.5000;0.0000,0.2155;0.1290;0.4030;0.1610,5;1;6;3
8,14171,0.9063999999999999,care,14184,0.0,0.403,7,14164;14172;14176;14184;14188;14198,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.2155;0.2195;0.3950;0.4030;0.3790;0.3485,8;3;5;7;2;6
8,14159,0.9313526120233412,care,14186,0.0,0.379,1,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5200;0.2860;0.4110;0.0985;0.4110;0.3790;0.2860;0.4735;0.1330;0.0985,8;3;5;4;2;1;4;3;3;1
8,14203,0.9313999999999999,care,14184,0.0,0.403,6,14164;14170;14184;14204,0.0000;0.0000;0.0000;0.5000,0.2155;0.1290;0.4030;0.1610,5;1;6;2
8,14173,0.9313999999999999,care,14160,0.0,0.52,3,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5200;0.2860;0.4110;0.0985;0.4110;0.3790;0.2860;0.4735;0.1330;0.0985,3;5;7;1;7;5;2;8;2;5
8,14177,0.9063999999999999,care,14198,0.0,0.34850000000000003,6,14178;14190;14196;14198,0.5000;0.0000;0.0000;0.0000,0.0825;0.1410;0.2860;0.3485,1;4;4;6
9,14189,0.9255999999999999,care,14196,0.0,0.2275,5,14178;14190;14196;14198,0.0000;0.5000;0.0000;0.0000,0.0865;0.2075;0.2275;0.3525,2;3;5;7
9,14173,0.9255999999999999,care,14160,0.0,0.504,2,14160;14162;14168;14174;14182;14186;14192;14202;14206,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5040;0.3525;0.4775;0.1650;0.4775;0.4415;0.2900;0.1995;0.1025,2;6;8;2;8;6;3;3;6
9,14177,0.9005999999999998,care,14198,0.0,0.35250000000000004,5,14172;14178;14190;14196;14198,0.0000;0.5000;0.0000;0.0000;0.0000,0.2860;0.0865;0.2075;0.2275;0.3525,8;1;5;5;5
9,14167,0.9255999999999999,care,14194,0.0,0.54,8,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5040;0.3525;0.4775;0.1650;0.4775;0.4415;0.2900;0.5400;0.1995;0.1025,3;3;7;2;7;5;2;8;2;4
9,14163,0.900590365849378,care,14188,0.0,0.3205,4,14164;14170;14172;14176;14184;14188;14204,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2820;0.0665;0.2860;0.3990;0.4070;0.3205;0.2275,4;5;7;5;4;4;8
9,14203,0.9255999999999999,care,14184,0.0,0.40700000000000003,5,14164;14170;14184;14204,0.0000;0.0000;0.0000;0.5000,0.2820;0.0665;0.4070;0.2275,4;2;5;3
9,14205,0.9255999999999999,care,14160,0.0,0.504,6,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.5040;0.3525;0.4775;0.1650;0.4775;0.4415;0.2900;0.5400;0.1995;0.1025,6;1;5;4;4;2;4;5;3;1
9,14169,0.9505999999999999,care,14184,0.0,0.40700000000000003,6,14164;14170;14184;14188;14204,0.0000;0.5000;0.0000;0.0000;0.0000,0.2820;0.0665;0.4070;0.3205;0.2275,5;1;6;8;4
9,14199,0.9505999999999999,care,14194,0.0,0.54,7,14166;14168;14180;14182;14194;14200,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2235;0.4775;0.2900;0.4775;0.5400;0.1650,5;8;6;8;7;2
9,14187,0.9505999999999999,care,14188,0.5,0.3205,5,14164;14170;14172;14176;14184;14188;14204,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.2820;0.0665;0.2860;0.3990;0.4070;0.3205;0.2275,5;4;8;7;6;5;7
9,14201,0.9255999999999999,care,14160,0.0,0.504,2,14160;14162;14168;14174;14182;14186;14192;14202;14206,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.5040;0.3525;0.4775;0.1650;0.4775;0.4415;0.2900;0.1995;0.1025,2;4;8;2;8;6;3;3;5
9,14159,0.9005526120233411,care,14194,0.0,0.54,3,14160;14162;14168;14174;14182;14186;14192;14194;14202;14206,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5040;0.3525;0.4775;0.1650;0.4775;0.4415;0.2900;0.5400;0.1995;0.1025,8;3;5;4;2;1;4;3;3;1
