tick,mother_id,child_id,r,benefit,cost,success
58,2464,2461,0.0,0.008,0.03,True
59,2464,2461,0.0,0.008,0.03,True
60,2464,2461,0.0,0.008,0.03,True
60,2452,2459,0.0,0.19200000000000012,0.11,True
65,2458,2453,0.0,0.2,0.13,True
66,2458,2453,0.0,0.2,0.03,True
66,2470,2449,0.0,0.2,0.11,True
69,2454,2471,0.0,0.2,0.115,True
69,2470,2463,0.0,0.2,0.04,True
69,2468,2471,0.0,0.08000000000000018,0.05,True
70,2468,2471,0.0,0.008,0.03,True
70,2454,2471,0.0,0.0,0.03,True
70,2458,2453,0.0,0.0640000000000003,0.03,True
72,2460,2465,0.0,0.2,0.105,True
75,2454,2457,0.0,0.2,0.05,True
81,2464,2461,0.0,0.1680000000000001,0.09999999999999999,True
91,2466,2467,0.5,0.2,0.19500000000000006,True
93,2460,2465,0.0,0.18400000000000022,0.09499999999999999,True
96,2466,2467,0.5,0.16800000000000026,0.034999999999999996,True
107,2481,2493,0.5,0.064,0.04,True
107,2460,2490,0.25,0.064,0.06,True
108,2473,2488,0.0,0.07200000000000001,0.06,True
108,2460,2490,0.25,0.008,0.03,True
108,2479,2488,0.0,0.0,0.055,True
109,2475,2487,0.5,0.08000000000000002,0.045,True
109,2479,2488,0.0,0.008,0.03,True
109,2466,2490,0.0,0.008,0.075,True
109,2473,2488,0.0,0.0,0.03,True
111,2482,2494,0.5,0.09600000000000003,0.065,True
113,2481,2493,0.5,0.048,0.034999999999999996,True
114,2480,2486,0.0,0.12000000000000005,0.05,True
114,2478,2492,0.0,0.12000000000000005,0.065,True
114,2466,2492,0.0,0.0,0.045,True
116,2481,2493,0.5,0.024,0.034999999999999996,True
116,2482,2487,0.0,0.056,0.034999999999999996,True
117,2482,2487,0.0,0.008,0.03,True
118,2482,2487,0.0,0.008,0.03,True
118,2460,2492,0.0,0.032,0.055,True
119,2466,2492,0.0,0.008,0.04,True
119,2454,2488,0.0,0.08000000000000002,0.04,True
119,2479,2484,0.0,0.1600000000000001,0.075,True
119,2470,2484,0.0,0.0,0.11,True
119,2482,2487,0.0,0.008,0.03,True
119,2458,2492,0.0,0.0,0.04,True
120,2470,2484,0.0,0.008,0.03,True
120,2458,2492,0.0,0.008,0.03,True
120,2480,2489,0.0,0.1680000000000001,0.055,True
120,2482,2487,0.0,0.008,0.03,True
120,2460,2492,0.0,0.0,0.03,True
121,2460,2492,0.0,0.008,0.03,True
121,2480,2489,0.0,0.008,0.03,True
121,2470,2484,0.0,0.008,0.03,True
121,2482,2487,0.0,0.008,0.03,True
121,2458,2492,0.0,0.0,0.03,True
122,2482,2487,0.0,0.008,0.03,True
122,2460,2492,0.0,0.008,0.03,True
123,2460,2492,0.0,0.008,0.03,True
123,2478,2492,0.0,0.0,0.05,True
123,2475,2492,0.0,0.0,0.07999999999999999,True
123,2482,2487,0.0,0.008,0.03,True
124,2482,2487,0.0,0.008,0.03,True
125,2468,2484,0.0,0.032,0.12000000000000001,True
126,2464,2487,0.0,0.016,0.18500000000000005,True
127,2477,2492,0.0,0.032,0.05,True
127,2481,2492,0.0,0.0,0.075,True
128,2480,2489,0.0,0.056,0.04,True
128,2481,2492,0.0,0.008,0.03,True
128,2477,2492,0.0,0.0,0.03,True
128,2483,2484,0.0,0.024,0.15000000000000002,True
128,2473,2495,0.0,0.2,0.115,True
129,2479,2484,0.0,0.008,0.045,True
129,2481,2492,0.0,0.008,0.03,True
130,2481,2492,0.0,0.008,0.03,True
130,2479,2484,0.0,0.008,0.03,True
131,2472,2492,0.0,0.008,0.115,True
131,2476,2495,0.0,0.05600000000000014,0.135,True
131,2479,2484,0.0,0.008,0.03,True
131,2482,2487,0.0,0.04,0.04,True
132,2479,2484,0.0,0.008,0.03,True
132,2482,2487,0.0,0.008,0.03,True
133,2479,2484,0.0,0.008,0.03,True
133,2448,2486,0.0,0.15200000000000008,0.18500000000000005,True
133,2482,2487,0.0,0.008,0.03,True
133,2480,2486,0.0,0.0,0.05,True
134,2479,2484,0.0,0.008,0.03,True
134,2482,2487,0.0,0.008,0.03,True
134,2458,2486,0.0,0.008,0.034999999999999996,True
135,2452,2486,0.25,0.008,0.17000000000000004,True
135,2482,2487,0.0,0.008,0.03,True
135,2458,2486,0.0,0.0,0.03,True
136,2482,2487,0.0,0.008,0.03,True
136,2450,2487,0.0,0.0,0.15000000000000002,True
136,2452,2486,0.25,0.008,0.03,True
136,2464,2487,0.0,0.0,0.055,True
137,2464,2487,0.0,0.008,0.03,True
137,2452,2486,0.25,0.008,0.03,True
137,2482,2487,0.0,0.0,0.03,True
138,2452,2486,0.25,0.008,0.03,True
138,2448,2486,0.0,0.0,0.03,True
138,2460,2486,0.0,0.0,0.07999999999999999,True
138,2464,2487,0.0,0.008,0.03,True
139,2460,2486,0.0,0.008,0.03,True
139,2475,2493,0.0,0.1840000000000001,0.065,True
139,2448,2486,0.0,0.0,0.03,True
140,2448,2486,0.0,0.008,0.03,True
140,2460,2486,0.0,0.0,0.03,True
140,2474,2484,0.0,0.048,0.13,True
140,2466,2493,0.25,0.008,0.06,True
140,2475,2493,0.0,0.0,0.03,True
141,2448,2486,0.0,0.008,0.03,True
141,2466,2493,0.25,0.008,0.03,True
142,2448,2486,0.0,0.008,0.03,True
142,2482,2487,0.0,0.032,0.034999999999999996,True
142,2466,2493,0.25,0.008,0.03,True
142,2450,2487,0.0,0.0,0.034999999999999996,True
143,2466,2493,0.25,0.008,0.03,True
143,2450,2487,0.0,0.008,0.03,True
143,2482,2487,0.0,0.0,0.03,True
143,2480,2486,0.0,0.008,0.075,True
144,2450,2487,0.0,0.008,0.03,True
144,2480,2486,0.0,0.008,0.03,True
144,2483,2485,0.0,0.2,0.045,True
144,2482,2487,0.0,0.0,0.03,True
145,2482,2487,0.0,0.008,0.03,True
145,2475,2493,0.0,0.016,0.034999999999999996,True
145,2473,2484,0.0,0.04,0.07999999999999999,True
145,2456,2485,0.0,0.16800000000000026,0.2300000000000001,True
145,2474,2484,0.0,0.0,0.03,True
146,2473,2484,0.0,0.008,0.03,True
146,2474,2484,0.0,0.0,0.03,True
146,2466,2493,0.25,0.008,0.034999999999999996,True
146,2482,2487,0.0,0.008,0.03,True
146,2464,2487,0.0,0.0,0.04,True
147,2464,2487,0.0,0.008,0.03,True
147,2475,2493,0.0,0.008,0.03,True
147,2482,2487,0.0,0.0,0.03,True
147,2477,2486,0.0,0.024,0.06,True
148,2475,2493,0.0,0.008,0.03,True
148,2462,2487,0.0,0.008,0.09999999999999999,True
148,2472,2492,0.0,0.13600000000000007,0.07999999999999999,True
149,2478,2492,0.0,0.008,0.13,True
149,2475,2493,0.0,0.008,0.03,True
149,2473,2491,0.0,0.2,0.04,True
150,2478,2492,0.0,0.008,0.03,True
151,2478,2492,0.0,0.008,0.03,True
151,2483,2485,0.0,0.048,0.06,True
152,2476,2495,0.0,0.1680000000000001,0.115,True
152,2475,2493,0.0,0.024,0.034999999999999996,True
152,2482,2487,0.0,0.032,0.034999999999999996,True
153,2482,2487,0.0,0.008,0.03,True
153,2475,2493,0.0,0.008,0.03,True
154,2482,2487,0.0,0.008,0.03,True
154,2475,2493,0.0,0.008,0.03,True
155,2482,2487,0.0,0.008,0.03,True
155,2475,2493,0.0,0.008,0.03,True
155,2466,2493,0.25,0.0,0.045,True
156,2475,2493,0.0,0.008,0.03,True
156,2466,2493,0.25,0.0,0.03,True
156,2482,2487,0.0,0.008,0.03,True
156,2464,2487,0.0,0.0,0.07,True
156,2474,2491,0.0,0.2,0.075,True
157,2482,2487,0.0,0.008,0.03,True
157,2466,2493,0.25,0.008,0.03,True
157,2470,2491,0.0,0.06400000000000033,0.07,True
157,2481,2492,0.0,0.048,0.13,True
158,2482,2487,0.0,0.008,0.03,True
158,2472,2486,0.0,0.08800000000000002,0.065,True
160,2481,2490,0.0,0.2,0.04,True
160,2474,2484,0.0,0.11200000000000004,0.045,True
161,2450,2495,0.0,0.07200000000000001,0.09,True
162,2473,2488,0.0,0.2,0.03,True
163,2473,2488,0.0,0.15200000000000025,0.03,True
163,2456,2488,0.25,0.0,0.03,True
163,2475,2493,0.0,0.048,0.04,True
164,2475,2493,0.0,0.008,0.03,True
164,2466,2493,0.25,0.0,0.04,True
165,2475,2493,0.0,0.008,0.03,True
165,2466,2493,0.25,0.0,0.03,True
166,2462,2488,0.0,0.024,0.08499999999999999,True
166,2466,2493,0.25,0.008,0.03,True
166,2475,2493,0.0,0.0,0.03,True
166,2478,2492,0.0,0.07200000000000001,0.08499999999999999,True
167,2475,2493,0.0,0.008,0.03,True
167,2466,2493,0.25,0.0,0.03,True
167,2479,2492,0.0,0.008,0.04,True
170,2475,2493,0.0,0.024,0.03,True
171,2473,2491,0.0,0.11200000000000004,0.065,True
171,2475,2493,0.0,0.008,0.03,True
172,2475,2493,0.0,0.008,0.03,True
173,2475,2493,0.0,0.008,0.03,True
174,2475,2493,0.0,0.008,0.03,True
174,2478,2486,0.0,0.12800000000000006,0.065,True
175,2475,2493,0.0,0.008,0.03,True
175,2466,2493,0.25,0.0,0.04,True
175,2472,2490,0.0,0.2,0.045,True
176,2475,2493,0.0,0.008,0.03,True
176,2472,2490,0.0,0.1360000000000004,0.03,True
176,2477,2490,0.0,0.0,0.09499999999999999,True
176,2466,2493,0.25,0.0,0.03,True
177,2477,2490,0.0,0.008,0.03,True
177,2466,2493,0.25,0.008,0.03,True
178,2466,2493,0.25,0.008,0.03,True
179,2456,2494,0.0,0.2,0.055,True
180,2468,2494,0.25,0.2,0.07,True
180,2478,2489,0.0,0.2,0.055,True
183,2462,2494,0.0,0.17600000000000038,0.065,True
184,2464,2484,0.0,0.19200000000000012,0.125,True
184,2481,2487,0.0,0.2,0.07999999999999999,True
185,2466,2493,0.25,0.056,0.04,True
185,2482,2487,0.0,0.01600000000000012,0.09999999999999999,True
186,2466,2493,0.25,0.008,0.03,True
187,2464,2491,0.0,0.12800000000000006,0.04,True
187,2466,2493,0.25,0.008,0.03,True
188,2466,2493,0.25,0.008,0.03,True
188,2456,2487,0.0,0.024,0.05,True
189,2456,2487,0.0,0.008,0.03,True
189,2466,2493,0.25,0.008,0.03,True
190,2475,2493,0.0,0.008,0.06,True
190,2456,2487,0.0,0.008,0.03,True
191,2475,2493,0.0,0.008,0.03,True
192,2473,2495,0.0,0.2,0.09999999999999999,True
192,2472,2492,0.0,0.2,0.075,True
192,2480,2493,0.0,0.008,0.05,True
192,2475,2493,0.0,0.0,0.03,True
193,2480,2493,0.0,0.008,0.03,True
193,2454,2493,0.0,0.0,0.09499999999999999,True
193,2462,2494,0.0,0.08000000000000002,0.05,True
193,2468,2494,0.25,0.0,0.06,True
194,2481,2494,0.0,0.008,0.04,True
196,2482,2488,0.0,0.2,0.055,True
197,2474,2485,0.0,0.2,0.05,True
197,2462,2487,0.0,0.056,0.045,True
201,2472,2510,0.0,0.016,0.07,True
202,2476,2510,0.0,0.008,0.18000000000000005,True
203,2450,2509,0.125,0.032,0.135,True
204,2473,2509,0.25,0.008,0.06,True
207,2497,2519,0.0,0.064,0.04,True
207,2501,2510,0.0,0.04,0.045,True
208,2468,2518,0.125,0.07200000000000001,0.05,True
208,2501,2510,0.0,0.008,0.03,True
209,2501,2510,0.0,0.008,0.03,True
209,2504,2512,0.0,0.08000000000000002,0.06,True
209,2478,2510,0.0,0.0,0.115,True
209,2499,2512,0.0,0.0,0.055,True
210,2505,2514,0.0,0.08800000000000002,0.06,True
210,2501,2510,0.0,0.008,0.03,True
210,2507,2519,0.5,0.024,0.045,True
211,2505,2514,0.0,0.008,0.03,True
211,2501,2510,0.0,0.008,0.03,True
212,2505,2514,0.0,0.008,0.03,True
212,2498,2514,0.0,0.0,0.05,True
212,2503,2510,0.0,0.008,0.06,True
213,2498,2514,0.0,0.008,0.03,True
213,2503,2510,0.0,0.008,0.03,True
213,2456,2518,0.0,0.04,0.06,True
214,2474,2515,0.0,0.12000000000000005,0.07999999999999999,True
214,2497,2515,0.0,0.0,0.06,True
214,2503,2510,0.0,0.008,0.03,True
214,2468,2511,0.0,0.12000000000000005,0.055,True
215,2497,2515,0.0,0.008,0.03,True
215,2479,2515,0.25,0.0,0.125,True
215,2503,2510,0.0,0.008,0.03,True
215,2474,2515,0.0,0.0,0.03,True
215,2498,2514,0.0,0.016,0.03,True
215,2468,2511,0.0,0.008,0.03,True
216,2483,2515,0.0,0.008,0.135,True
216,2479,2515,0.25,0.0,0.03,True
216,2497,2515,0.0,0.0,0.03,True
216,2476,2510,0.0,0.008,0.07,True
216,2498,2514,0.0,0.008,0.03,True
217,2479,2515,0.25,0.008,0.03,True
217,2462,2511,0.0,0.016,0.045,True
217,2476,2510,0.0,0.008,0.03,True
217,2473,2511,0.0,0.0,0.055,True
217,2452,2514,0.0,0.008,0.135,True
218,2505,2514,0.0,0.008,0.05,True
218,2479,2515,0.25,0.008,0.03,True
218,2507,2515,0.0,0.0,0.065,True
218,2470,2517,0.0,0.15200000000000008,0.07,True
219,2475,2517,0.0,0.008,0.075,True
219,2470,2517,0.0,0.0,0.03,True
219,2466,2517,0.125,0.0,0.08499999999999999,True
219,2480,2514,0.0,0.008,0.09,True
219,2507,2515,0.0,0.008,0.03,True
220,2464,2515,0.0,0.008,0.12000000000000001,True
221,2448,2514,0.0,0.016,0.06,True
221,2506,2511,0.0,0.032,0.075,True
222,2506,2511,0.0,0.008,0.03,True
223,2506,2511,0.0,0.008,0.03,True
225,2448,2516,0.0,0.2,0.045,True
225,2468,2511,0.0,0.016,0.045,True
225,2470,2517,0.0,0.048,0.03,True
226,2468,2511,0.0,0.008,0.03,True
226,2450,2515,0.0,0.048,0.075,True
227,2450,2515,0.0,0.008,0.03,True
227,2468,2511,0.0,0.008,0.03,True
227,2478,2514,0.25,0.048,0.06,True
230,2483,2512,0.0,0.1680000000000001,0.05,True
230,2473,2512,0.0,0.0,0.065,True
231,2503,2510,0.0,0.11200000000000004,0.04,True
231,2472,2510,0.0,0.0,0.105,True
232,2503,2510,0.0,0.008,0.03,True
233,2503,2510,0.0,0.008,0.03,True
234,2460,2518,0.0,0.1680000000000001,0.15000000000000002,True
234,2503,2510,0.0,0.008,0.03,True
235,2503,2510,0.0,0.008,0.03,True
235,2456,2518,0.0,0.008,0.105,True
236,2466,2517,0.125,0.08800000000000002,0.07999999999999999,True
236,2503,2510,0.0,0.008,0.03,True
237,2503,2510,0.0,0.008,0.03,True
238,2477,2515,0.0,0.08800000000000002,0.17000000000000004,True
239,2448,2516,0.0,0.12000000000000016,0.08499999999999999,True
239,2502,2510,0.0,0.016,0.05,True
240,2460,2511,0.0,0.10400000000000004,0.055,True
240,2507,2509,0.0,0.2,0.09499999999999999,True
242,2448,2514,0.0,0.12000000000000005,0.04,True
242,2499,2517,0.0,0.048,0.125,True
242,2452,2514,0.0,0.0,0.105,True
243,2499,2517,0.0,0.008,0.03,True
244,2503,2510,0.0,0.04,0.04,True
244,2501,2510,0.0,0.0,0.09,True
244,2499,2517,0.0,0.008,0.03,True
245,2503,2510,0.0,0.008,0.03,True
245,2499,2517,0.0,0.008,0.03,True
246,2498,2512,0.0,0.12800000000000006,0.07999999999999999,True
246,2454,2518,0.0,0.08800000000000002,0.07999999999999999,True
246,2499,2517,0.0,0.008,0.03,True
247,2481,2518,0.0,0.008,0.135,True
247,2483,2512,0.0,0.008,0.08499999999999999,True
249,2504,2511,0.0,0.07200000000000001,0.14,True
250,2503,2513,0.0,0.2,0.05,True
253,2502,2515,0.0,0.12000000000000005,0.065,True
255,2504,2518,0.0,0.064,0.055,True
255,2499,2517,0.0,0.07200000000000001,0.045,True
255,2505,2519,0.0,0.2,0.08499999999999999,True
256,2499,2517,0.0,0.008,0.03,True
257,2499,2517,0.0,0.008,0.03,True
258,2503,2516,0.0,0.15200000000000008,0.065,True
258,2462,2516,0.0,0.0,0.09499999999999999,True
258,2499,2517,0.0,0.008,0.03,True
259,2499,2517,0.0,0.008,0.03,True
259,2500,2516,0.0,0.008,0.2350000000000001,True
260,2499,2517,0.0,0.008,0.03,True
260,2502,2516,0.0,0.008,0.06,True
260,2475,2510,0.0,0.12000000000000005,0.135,True
260,2456,2516,0.0,0.0,0.11,True
261,2475,2510,0.0,0.008,0.03,True
261,2470,2516,0.0,0.008,0.14,True
262,2450,2519,0.0,0.2,0.09,True
263,2499,2517,0.0,0.024,0.03,True
264,2499,2517,0.0,0.008,0.03,True
265,2499,2517,0.0,0.008,0.03,True
266,2499,2517,0.0,0.008,0.03,True
266,2506,2512,0.0,0.15200000000000008,0.16000000000000003,True
267,2499,2517,0.0,0.008,0.03,True
268,2473,2511,0.0,0.15200000000000008,0.12000000000000001,True
268,2499,2517,0.0,0.008,0.03,True
268,2504,2511,0.0,0.0,0.06,True
269,2466,2514,0.0,0.2,0.11,True
270,2507,2515,0.0,0.13600000000000007,0.14500000000000002,True
271,2470,2514,0.0,0.032000000000000126,0.034999999999999996,True
272,2466,2516,0.0,0.08800000000000002,0.04,True
274,2507,2509,0.0,0.2,0.045,True
275,2506,2512,0.0,0.07200000000000001,0.065,True
276,2499,2517,0.0,0.064,0.04,True
276,2462,2514,0.0,0.04,0.05,True
276,2504,2518,0.0,0.1680000000000001,0.06,True
279,2475,2510,0.0,0.14400000000000007,0.055,True
280,2500,2513,0.0,0.2,0.07999999999999999,True
281,2473,2511,0.0,0.10400000000000004,0.07,True
281,2500,2513,0.0,0.2,0.03,True
284,2504,2518,0.0,0.064,0.04,True
288,2500,2513,0.0,0.11200000000000054,0.034999999999999996,True
289,2473,2512,0.0,0.11200000000000004,0.065,True
294,2499,2515,0.0,0.19200000000000012,0.115,True
298,2506,2516,0.0,0.2,0.075,True
303,2506,2536,0.0,0.032,0.05,True
307,2524,2535,0.0,0.064,0.03,True
314,2530,2542,0.5,0.12000000000000005,0.065,True
316,2529,2541,0.5,0.13600000000000007,0.06,True
317,2473,2543,0.0,0.14400000000000007,0.05,True
318,2473,2543,0.0,0.008,0.03,True
318,2504,2538,0.0,0.15200000000000008,0.08499999999999999,True
321,2527,2543,0.0,0.024,0.105,True
321,2504,2540,0.25,0.1760000000000001,0.04,True
321,2530,2542,0.5,0.056,0.04,True
321,2500,2540,0.0,0.0,0.125,True
322,2505,2541,0.25,0.048,0.105,True
323,2505,2541,0.25,0.008,0.03,True
323,2506,2540,0.0,0.016,0.034999999999999996,True
323,2525,2540,0.0,0.0,0.09,True
324,2505,2541,0.25,0.008,0.03,True
325,2505,2541,0.25,0.008,0.03,True
326,2505,2541,0.25,0.008,0.03,True
326,2456,2541,0.0,0.0,0.075,True
327,2456,2541,0.0,0.008,0.03,True
327,2473,2543,0.0,0.048,0.04,True
327,2507,2532,0.0,0.2,0.07999999999999999,True
327,2505,2541,0.25,0.0,0.03,True
327,2520,2540,0.0,0.032,0.13,True
327,2526,2540,0.0,0.0,0.09999999999999999,True
328,2468,2543,0.0,0.008,0.22000000000000008,True
328,2505,2541,0.25,0.008,0.03,True
328,2500,2540,0.0,0.008,0.04,True
328,2507,2532,0.0,0.03200000000000013,0.03,True
328,2530,2535,0.0,0.1680000000000001,0.06,True
329,2500,2540,0.0,0.008,0.03,True
329,2507,2532,0.0,0.008,0.03,True
329,2468,2543,0.0,0.008,0.03,True
330,2520,2536,0.0,0.2,0.04,True
330,2507,2532,0.0,0.008,0.03,True
330,2468,2543,0.0,0.008,0.03,True
330,2506,2540,0.0,0.008,0.06,True
331,2468,2543,0.0,0.008,0.03,True
331,2526,2536,0.0,0.024000000000000125,0.045,True
334,2473,2543,0.0,0.024,0.06,True
335,2456,2541,0.0,0.056,0.04,True
336,2530,2543,0.0,0.016,0.065,True
336,2456,2541,0.0,0.008,0.03,True
337,2530,2543,0.0,0.008,0.03,True
337,2456,2541,0.0,0.008,0.03,True
338,2524,2543,0.0,0.008,0.14,True
338,2456,2541,0.0,0.008,0.03,True
338,2530,2543,0.0,0.0,0.03,True
339,2530,2543,0.0,0.008,0.03,True
339,2524,2543,0.0,0.0,0.03,True
340,2505,2541,0.25,0.016,0.045,True
340,2524,2543,0.0,0.008,0.03,True
341,2505,2541,0.25,0.008,0.03,True
341,2524,2543,0.0,0.008,0.03,True
342,2524,2543,0.0,0.008,0.03,True
342,2456,2541,0.0,0.008,0.03,True
343,2456,2541,0.0,0.008,0.03,True
343,2506,2532,0.0,0.10400000000000004,0.045,True
343,2524,2543,0.0,0.008,0.03,True
344,2506,2532,0.0,0.008,0.03,True
344,2456,2541,0.0,0.008,0.03,True
346,2523,2542,0.0,0.2,0.22000000000000008,True
351,2450,2532,0.0,0.056,0.21000000000000008,True
353,2526,2536,0.0,0.1760000000000001,0.09,True
353,2524,2543,0.0,0.08000000000000002,0.045,True
353,2500,2540,0.0,0.1840000000000001,0.065,True
354,2456,2541,0.0,0.08000000000000002,0.05,True
355,2450,2532,0.0,0.032,0.034999999999999996,True
356,2506,2532,0.0,0.008,0.045,True
357,2528,2536,0.0,0.032,0.19500000000000006,True
357,2506,2532,0.0,0.008,0.03,True
358,2520,2536,0.0,0.008,0.125,True
358,2521,2533,0.5,0.2,0.105,True
358,2524,2533,0.0,0.2,0.05,True
358,2528,2536,0.0,0.0,0.03,True
358,2506,2532,0.0,0.008,0.03,True
360,2505,2541,0.25,0.048,0.07,True
361,2524,2543,0.0,0.064,0.04,True
363,2525,2537,0.5,0.2,0.15500000000000003,True
365,2456,2541,0.0,0.04,0.05,True
369,2528,2535,0.0,0.2,0.065,True
371,2456,2541,0.0,0.048,0.034999999999999996,True
372,2456,2541,0.0,0.008,0.03,True
373,2456,2541,0.0,0.008,0.03,True
373,2523,2542,0.0,0.2,0.135,True
374,2456,2541,0.0,0.008,0.03,True
375,2456,2541,0.0,0.008,0.03,True
377,2505,2540,0.0,0.19200000000000012,0.07999999999999999,True
378,2525,2540,0.0,0.008,0.075,True
380,2520,2538,0.0,0.2,0.06,True
381,2528,2543,0.0,0.1600000000000001,0.08499999999999999,True
381,2520,2538,0.0,0.2,0.03,True
381,2529,2543,0.0,0.0,0.21500000000000008,True
382,2500,2538,0.0,0.11200000000000038,0.065,True
382,2526,2537,0.0,0.2,0.12000000000000001,True
382,2525,2538,0.0,0.0,0.045,True
385,2456,2541,0.0,0.08000000000000002,0.045,True
385,2528,2533,0.0,0.2,0.045,True
386,2456,2541,0.0,0.008,0.03,True
387,2456,2541,0.0,0.008,0.03,True
388,2500,2540,0.0,0.08000000000000002,0.034999999999999996,True
390,2523,2542,0.0,0.1520000000000003,0.09,True
392,2500,2536,0.25,0.2,0.045,True
393,2500,2536,0.25,0.08000000000000018,0.03,True
397,2526,2540,0.0,0.07200000000000001,0.075,True
398,2456,2541,0.0,0.08800000000000002,0.05,True
399,2528,2533,0.0,0.2,0.055,True
399,2456,2541,0.0,0.008,0.03,True
403,2525,2558,0.0,0.032,0.09,True
408,2553,2565,0.5,0.07200000000000001,0.045,True
409,2526,2562,0.25,0.08000000000000002,0.06,True
412,2546,2561,0.0,0.10400000000000004,0.05,True
412,2548,2560,0.5,0.10400000000000004,0.07,True
413,2552,2562,0.0,0.032,0.065,True
417,2456,2565,0.0,0.07200000000000001,0.07,True
417,2526,2564,0.0,0.14400000000000007,0.045,True
419,2549,2561,0.5,0.056,0.105,True
423,2524,2559,0.0,0.19200000000000012,0.125,True
426,2523,2559,0.25,0.024,0.15000000000000002,True
427,2546,2564,0.0,0.08000000000000002,0.065,True
427,2523,2559,0.25,0.008,0.03,True
428,2553,2562,0.0,0.12000000000000005,0.115,True
429,2549,2558,0.0,0.2,0.045,True
430,2549,2558,0.0,0.01600000000000012,0.03,True
431,2549,2558,0.0,0.008,0.03,True
432,2549,2558,0.0,0.008,0.03,True
433,2546,2562,0.0,0.04,0.055,True
433,2549,2558,0.0,0.008,0.03,True
434,2549,2558,0.0,0.008,0.03,True
435,2549,2558,0.0,0.008,0.03,True
436,2548,2562,0.0,0.024,0.09499999999999999,True
436,2549,2558,0.0,0.008,0.03,True
