tick,mother_id,child_id,mother_lineage_id,mother_generation,mother_care_weight,mother_forage_weight,mother_self_weight
99,10149,10161,0,1,0.500080,0.500000,0.500000
99,10150,10162,1,1,0.500080,0.435600,0.500000
99,10151,10163,2,1,0.500080,0.500000,0.500000
99,10152,10164,3,1,0.500480,0.500000,0.500000
99,10153,10165,4,1,0.573930,0.500000,0.500000
99,10154,10166,5,1,0.500000,0.500000,0.500000
99,10155,10167,6,1,0.502960,0.408177,0.500000
99,10156,10168,7,1,0.501760,0.500000,0.500000
99,10157,10169,8,1,0.503120,0.500000,0.500000
99,10158,10170,9,1,0.500000,0.500000,0.500000
99,10159,10171,10,1,0.500000,0.500000,0.500000
99,10160,10172,11,1,0.502000,0.500000,0.500000
199,10173,10185,0,2,0.500080,0.500000,0.559174
199,10174,10186,1,2,0.625258,0.435600,0.500000
199,10175,10187,2,2,0.500080,0.500000,0.500000
199,10176,10188,3,2,0.500480,0.500000,0.500000
199,10177,10189,4,2,0.573930,0.500000,0.500000
199,10178,10190,5,2,0.500000,0.500000,0.500000
199,10179,10191,6,2,0.505280,0.408177,0.500000
199,10180,10192,7,2,0.501760,0.500000,0.500000
199,10181,10193,8,2,0.504240,0.500000,0.500000
199,10182,10194,9,2,0.500000,0.500000,0.500000
199,10183,10195,10,2,0.500000,0.500000,0.500000
199,10184,10196,11,2,0.502000,0.500000,0.500000
299,10197,10209,0,3,0.500080,0.500000,0.559174
299,10198,10210,1,3,0.625258,0.435600,0.500000
299,10199,10211,2,3,0.500080,0.395045,0.500000
299,10200,10212,3,3,0.500480,0.500000,0.500000
299,10201,10213,4,3,0.512984,0.500000,0.618050
299,10202,10214,5,3,0.500000,0.500000,0.500000
299,10203,10215,6,3,0.508475,0.408177,0.500000
299,10204,10216,7,3,0.501760,0.500000,0.500000
299,10205,10217,8,3,0.504240,0.561963,0.500000
299,10206,10218,9,3,0.500000,0.500000,0.500000
299,10207,10219,10,3,0.500000,0.500000,0.496816
299,10208,10220,11,3,0.502000,0.500000,0.500000
320,10153,10221,4,1,0.573930,0.500000,0.500000
399,10222,10234,0,4,0.500080,0.500000,0.559174
399,10223,10235,1,4,0.625258,0.435600,0.500000
399,10224,10236,2,4,0.500080,0.395045,0.500000
399,10225,10237,3,4,0.551232,0.840112,0.500000
399,10226,10238,4,4,0.514344,0.500000,0.666101
399,10227,10239,5,4,0.500000,0.508394,0.500000
399,10228,10240,6,4,0.514373,0.408177,0.500000
399,10229,10241,7,4,0.501760,0.500000,0.500000
399,10230,10242,8,4,0.506240,0.561963,0.421186
399,10231,10243,9,4,0.500000,0.500000,0.500000
399,10232,10244,10,4,0.500000,0.500000,0.496816
399,10233,10245,11,4,0.502000,0.500000,0.500000
420,10246,10247,4,2,0.577450,0.500000,0.500000
447,10201,10248,4,3,0.514344,0.500000,0.618050
499,10249,10261,0,5,0.500080,0.500000,0.559174
499,10250,10262,1,5,0.500000,0.500000,0.500000
499,10251,10263,2,5,0.500000,0.500000,0.500000
499,10252,10264,3,5,0.551232,0.840112,0.500000
499,10253,10265,4,5,0.514344,0.500000,0.666101
499,10254,10266,5,5,0.500000,0.508394,0.500000
499,10255,10267,6,5,0.517977,0.500052,0.500000
499,10256,10268,7,5,0.501760,0.500000,0.516462
499,10257,10269,8,5,0.490187,0.561963,0.421186
499,10258,10270,9,5,0.500000,0.500000,0.500000
499,10259,10271,10,5,0.362865,0.500000,0.496816
499,10260,10272,11,5,0.503200,0.500000,0.500000
520,10273,10274,4,3,0.581290,0.500000,0.500000
547,10275,10276,4,4,0.462578,0.500000,0.618050
599,10277,10289,0,6,0.500080,0.418875,0.559174
599,10278,10290,1,6,0.500000,0.500000,0.500000
599,10279,10291,2,6,0.500000,0.500000,0.500000
599,10280,10292,3,6,0.551232,0.840112,0.482051
599,10281,10293,4,6,0.514344,0.500000,0.666101
599,10282,10294,5,6,0.500000,0.508394,0.500000
599,10283,10295,6,6,0.517977,0.500052,0.500000
599,10284,10296,7,6,0.501760,0.500000,0.516462
599,10285,10297,8,6,0.490187,0.561963,0.465993
599,10286,10298,9,6,0.500000,0.500000,0.500000
599,10287,10299,10,6,0.262281,0.500000,0.520636
599,10288,10300,11,6,0.503200,0.500000,0.500000
620,10301,10302,4,4,0.581290,0.500653,0.500000
647,10303,10304,4,5,0.462578,0.500000,0.705454
699,10305,10317,0,7,0.500080,0.526681,0.559174
699,10306,10318,1,7,0.601336,0.500000,0.500000
699,10307,10319,2,7,0.500000,0.500000,0.500000
699,10308,10320,3,7,0.551232,0.840112,0.482051
699,10309,10321,4,7,0.514344,0.500000,0.666101
699,10310,10322,5,7,0.500000,0.544017,0.500000
699,10311,10323,6,7,0.517977,0.500052,0.500000
