tick,agent_id,agent_type,lineage_id,generation,cause
99,10126,child,0,1,hunger
99,10128,child,1,1,hunger
99,10130,child,2,1,hunger
99,10132,child,3,1,hunger
99,10134,child,4,1,hunger
99,10136,child,5,1,hunger
99,10138,child,6,1,hunger
99,10140,child,7,1,hunger
99,10142,child,8,1,hunger
99,10144,child,9,1,hunger
99,10146,child,10,1,hunger
99,10148,child,11,1,hunger
150,10139,mother,7,0,starvation
163,10135,mother,5,0,starvation
180,10125,mother,0,0,starvation
199,10161,child,0,2,hunger
199,10162,child,1,2,hunger
199,10163,child,2,2,hunger
199,10164,child,3,2,hunger
199,10165,child,4,2,hunger
199,10166,child,5,2,hunger
199,10167,child,6,2,hunger
199,10168,child,7,2,hunger
199,10169,child,8,2,hunger
199,10170,child,9,2,hunger
199,10171,child,10,2,hunger
199,10172,child,11,2,hunger
200,10141,mother,8,0,starvation
206,10143,mother,9,0,starvation
209,10157,mother,8,1,starvation
222,10156,mother,7,1,starvation
242,10150,mother,1,1,starvation
257,10152,mother,3,1,starvation
274,10159,mother,10,1,starvation
299,10185,child,0,3,hunger
299,10186,child,1,3,hunger
299,10187,child,2,3,hunger
299,10188,child,3,3,hunger
299,10189,child,4,3,hunger
299,10190,child,5,3,hunger
299,10191,child,6,3,hunger
299,10192,child,7,3,hunger
299,10193,child,8,3,hunger
299,10194,child,9,3,hunger
299,10195,child,10,3,hunger
299,10196,child,11,3,hunger
300,10127,mother,1,0,starvation
304,10174,mother,1,2,starvation
304,10178,mother,5,2,starvation
320,10151,mother,2,1,starvation
321,10133,mother,4,0,starvation
322,10183,mother,10,2,starvation
328,10182,mother,9,2,starvation
336,10158,mother,9,1,starvation
361,10173,mother,0,2,starvation
368,10176,mother,3,2,starvation
370,10180,mother,7,2,starvation
393,10179,mother,6,2,starvation
396,10181,mother,8,2,starvation
399,10209,child,0,4,hunger
399,10210,child,1,4,hunger
399,10211,child,2,4,hunger
399,10212,child,3,4,hunger
399,10213,child,4,4,hunger
399,10214,child,5,4,hunger
399,10215,child,6,4,hunger
399,10216,child,7,4,hunger
399,10217,child,8,4,hunger
399,10218,child,9,4,hunger
399,10219,child,10,4,hunger
399,10220,child,11,4,hunger
401,10131,mother,3,0,starvation
402,10129,mother,2,0,starvation
404,10149,mother,0,1,starvation
404,10198,mother,1,3,starvation
405,10199,mother,2,3,starvation
406,10160,mother,11,1,starvation
406,10175,mother,2,2,starvation
409,10137,mother,6,0,starvation
412,10206,mother,9,3,starvation
414,10147,mother,11,0,starvation
414,10154,mother,5,1,starvation
420,10221,child,4,2,hunger
421,10204,mother,7,3,starvation
421,10205,mother,8,3,starvation
425,10197,mother,0,3,starvation
426,10184,mother,11,2,starvation
428,10203,mother,6,3,starvation
429,10155,mother,6,1,starvation
439,10200,mother,3,3,starvation
445,10177,mother,4,2,starvation
456,10207,mother,10,3,starvation
459,10145,mother,10,0,starvation
460,10208,mother,11,3,starvation
470,10223,mother,1,4,starvation
471,10202,mother,5,3,starvation
481,10153,mother,4,1,starvation
481,10224,mother,2,4,starvation
499,10234,child,0,5,hunger
499,10235,child,1,5,hunger
499,10236,child,2,5,hunger
499,10237,child,3,5,hunger
499,10238,child,4,5,hunger
499,10239,child,5,5,hunger
499,10240,child,6,5,hunger
499,10241,child,7,5,hunger
499,10242,child,8,5,hunger
499,10243,child,9,5,hunger
499,10244,child,10,5,hunger
499,10245,child,11,5,hunger
511,10231,mother,9,4,starvation
515,10228,mother,6,4,starvation
520,10247,child,4,3,hunger
522,10230,mother,8,4,starvation
523,10225,mother,3,4,starvation
537,10233,mother,11,4,starvation
547,10248,child,4,4,hunger
568,10246,mother,4,2,starvation
573,10227,mother,5,4,starvation
583,10226,mother,4,4,starvation
599,10261,child,0,6,hunger
599,10262,child,1,6,hunger
599,10263,child,2,6,hunger
599,10264,child,3,6,hunger
599,10265,child,4,6,hunger
599,10266,child,5,6,hunger
599,10267,child,6,6,hunger
599,10268,child,7,6,hunger
599,10269,child,8,6,hunger
599,10270,child,9,6,hunger
599,10271,child,10,6,hunger
599,10272,child,11,6,hunger
600,10258,mother,9,5,starvation
606,10229,mother,7,4,starvation
607,10250,mother,1,5,starvation
609,10251,mother,2,5,starvation
610,10257,mother,8,5,starvation
612,10254,mother,5,5,starvation
620,10274,child,4,4,hunger
622,10256,mother,7,5,starvation
623,10201,mother,4,3,starvation
630,10232,mother,10,4,starvation
630,10252,mother,3,5,starvation
635,10273,mother,4,3,starvation
647,10276,child,4,5,hunger
649,10253,mother,4,5,starvation
655,10249,mother,0,5,starvation
683,10275,mother,4,4,starvation
696,10259,mother,10,5,starvation
699,10289,child,0,7,hunger
699,10290,child,1,7,hunger
699,10291,child,2,7,hunger
699,10292,child,3,7,hunger
699,10293,child,4,7,hunger
699,10294,child,5,7,hunger
699,10295,child,6,7,hunger
699,10296,child,7,7,hunger
699,10297,child,8,7,hunger
699,10298,child,9,7,hunger
699,10299,child,10,7,hunger
699,10300,child,11,7,hunger
704,10278,mother,1,6,starvation
706,10281,mother,4,6,starvation
714,10222,mother,0,4,starvation
718,10279,mother,2,6,starvation
718,10286,mother,9,6,starvation
720,10302,child,4,5,hunger
722,10283,mother,6,6,starvation
725,10255,mother,6,5,starvation
726,10277,mother,0,6,starvation
728,10280,mother,3,6,starvation
734,10282,mother,5,6,starvation
734,10284,mother,7,6,starvation
742,10301,mother,4,4,starvation
743,10285,mother,8,6,starvation
747,10304,child,4,6,hunger
750,10288,mother,11,6,starvation
755,10260,mother,11,5,starvation
762,10303,mother,4,5,starvation
778,10287,mother,10,6,starvation
799,10317,child,0,8,hunger
799,10318,child,1,8,hunger
799,10319,child,2,8,hunger
799,10320,child,3,8,hunger
799,10321,child,4,8,hunger
799,10322,child,5,8,hunger
799,10323,child,6,8,hunger
799,10324,child,7,8,hunger
799,10325,child,8,8,hunger
799,10326,child,9,8,hunger
799,10327,child,10,8,hunger
799,10328,child,11,8,hunger
800,10306,mother,1,7,starvation
805,10329,mother,4,5,starvation
813,10307,mother,2,7,starvation
813,10309,mother,4,7,starvation
814,10311,mother,6,7,starvation
820,10330,child,4,6,hunger
823,10314,mother,9,7,starvation
824,10315,mother,10,7,starvation
832,10310,mother,5,7,starvation
832,10316,mother,11,7,starvation
838,10312,mother,7,7,starvation
847,10332,child,4,7,hunger
868,10308,mother,3,7,starvation
870,10331,mother,4,6,starvation
871,10305,mother,0,7,starvation
889,10313,mother,8,7,starvation
896,10340,mother,7,8,starvation
899,10345,child,0,9,hunger
899,10346,child,1,9,hunger
899,10347,child,2,9,hunger
899,10348,child,3,9,hunger
899,10349,child,4,9,hunger
899,10350,child,5,9,hunger
899,10351,child,6,9,hunger
899,10352,child,7,9,hunger
899,10353,child,8,9,hunger
899,10354,child,9,9,hunger
899,10355,child,10,9,hunger
899,10356,child,11,9,hunger
906,10341,mother,8,8,starvation
912,10334,mother,1,8,starvation
914,10339,mother,6,8,starvation
916,10357,mother,4,6,starvation
918,10333,mother,0,8,starvation
919,10342,mother,9,8,starvation
920,10358,child,4,7,hunger
932,10337,mother,4,8,starvation
938,10344,mother,11,8,starvation
940,10335,mother,2,8,starvation
947,10360,child,4,8,hunger
948,10359,mother,4,7,starvation
950,10338,mother,5,8,starvation
969,10343,mother,10,8,starvation
988,10336,mother,3,8,starvation
995,10362,mother,1,9,starvation
999,10373,child,0,10,hunger
999,10374,child,1,10,hunger
999,10375,child,2,10,hunger
999,10376,child,3,10,hunger
999,10377,child,4,10,hunger
999,10378,child,5,10,hunger
999,10379,child,6,10,hunger
999,10380,child,7,10,hunger
999,10381,child,8,10,hunger
999,10382,child,9,10,hunger
999,10383,child,10,10,hunger
999,10384,child,11,10,hunger
1007,10365,mother,4,9,starvation
1015,10363,mother,2,9,starvation
1016,10372,mother,11,9,starvation
1017,10369,mother,8,9,starvation
1019,10366,mother,5,9,starvation
1019,10368,mother,7,9,starvation
1020,10386,child,4,8,hunger
1022,10385,mother,4,7,starvation
1026,10361,mother,0,9,starvation
1026,10364,mother,3,9,starvation
1026,10371,mother,10,9,starvation
1036,10370,mother,9,9,starvation
1046,10387,mother,4,8,starvation
1047,10388,child,4,9,hunger
1065,10367,mother,6,9,starvation
1091,10391,mother,2,10,starvation
1099,10401,child,0,11,hunger
1099,10402,child,1,11,hunger
1099,10403,child,2,11,hunger
1099,10404,child,3,11,hunger
1099,10405,child,4,11,hunger
1099,10406,child,5,11,hunger
1099,10407,child,6,11,hunger
1099,10408,child,7,11,hunger
1099,10409,child,8,11,hunger
1099,10410,child,9,11,hunger
1099,10411,child,10,11,hunger
1099,10412,child,11,11,hunger
1106,10393,mother,4,10,starvation
1106,10396,mother,7,10,starvation
1107,10397,mother,8,10,starvation
1109,10390,mother,1,10,starvation
1114,10394,mother,5,10,starvation
1116,10398,mother,9,10,starvation
1117,10400,mother,11,10,starvation
1120,10414,child,4,9,hunger
1126,10389,mother,0,10,starvation
1126,10399,mother,10,10,starvation
1138,10392,mother,3,10,starvation
1147,10416,child,4,10,hunger
1152,10413,mother,4,8,starvation
1160,10395,mother,6,10,starvation
1174,10415,mother,4,9,starvation
1199,10429,child,0,12,hunger
1199,10430,child,1,12,hunger
1199,10431,child,2,12,hunger
1199,10432,child,3,12,hunger
1199,10433,child,4,12,hunger
1199,10434,child,5,12,hunger
1199,10435,child,6,12,hunger
1199,10436,child,7,12,hunger
1199,10437,child,8,12,hunger
1199,10438,child,9,12,hunger
1199,10439,child,10,12,hunger
1199,10440,child,11,12,hunger
1209,10421,mother,4,11,starvation
1209,10424,mother,7,11,starvation
1211,10422,mother,5,11,starvation
1215,10419,mother,2,11,starvation
1218,10423,mother,6,11,starvation
1219,10426,mother,9,11,starvation
1220,10418,mother,1,11,starvation
1220,10442,child,4,10,hunger
1222,10428,mother,11,11,starvation
1239,10441,mother,4,9,starvation
1247,10427,mother,10,11,starvation
1247,10444,child,4,11,hunger
1248,10420,mother,3,11,starvation
1260,10417,mother,0,11,starvation
1265,10425,mother,8,11,starvation
1284,10443,mother,4,10,starvation
1299,10457,child,0,13,hunger
1299,10458,child,1,13,hunger
1299,10459,child,2,13,hunger
1299,10460,child,3,13,hunger
1299,10461,child,4,13,hunger
1299,10462,child,5,13,hunger
1299,10463,child,6,13,hunger
1299,10464,child,7,13,hunger
1299,10465,child,8,13,hunger
1299,10466,child,9,13,hunger
1299,10467,child,10,13,hunger
1299,10468,child,11,13,hunger
1304,10449,mother,4,12,starvation
1313,10451,mother,6,12,starvation
1317,10446,mother,1,12,starvation
1317,10452,mother,7,12,starvation
1320,10470,child,4,11,hunger
1321,10447,mother,2,12,starvation
1321,10454,mother,9,12,starvation
1322,10456,mother,11,12,starvation
1326,10455,mother,10,12,starvation
1327,10450,mother,5,12,starvation
1327,10453,mother,8,12,starvation
1327,10469,mother,4,10,starvation
1335,10448,mother,3,12,starvation
1347,10445,mother,0,12,starvation
1347,10472,child,4,12,hunger
1359,10471,mother,4,11,starvation
1399,10485,child,0,14,hunger
1399,10486,child,1,14,hunger
1399,10487,child,2,14,hunger
1399,10488,child,3,14,hunger
1399,10489,child,4,14,hunger
1399,10490,child,5,14,hunger
1399,10491,child,6,14,hunger
1399,10492,child,7,14,hunger
1399,10493,child,8,14,hunger
1399,10494,child,9,14,hunger
1399,10495,child,10,14,hunger
1399,10496,child,11,14,hunger
1420,10498,child,4,12,hunger
1425,10484,mother,11,13,starvation
1426,10473,mother,0,13,starvation
1426,10474,mother,1,13,starvation
1426,10475,mother,2,13,starvation
1426,10476,mother,3,13,starvation
1426,10477,mother,4,13,starvation
1426,10478,mother,5,13,starvation
1426,10479,mother,6,13,starvation
1426,10480,mother,7,13,starvation
1426,10481,mother,8,13,starvation
1426,10482,mother,9,13,starvation
