tick,agent_id,agent_type,lineage_id,generation,cause
99,1,child,0,1,hunger
99,3,child,1,1,hunger
99,5,child,2,1,hunger
99,7,child,3,1,hunger
99,9,child,4,1,hunger
99,11,child,5,1,hunger
99,13,child,6,1,hunger
99,15,child,7,1,hunger
99,17,child,8,1,hunger
99,19,child,9,1,hunger
99,21,child,10,1,hunger
99,23,child,11,1,hunger
117,14,mother,7,0,starvation
117,22,mother,11,0,starvation
122,0,mother,0,0,starvation
146,2,mother,1,0,starvation
160,12,mother,6,0,starvation
170,16,mother,8,0,starvation
191,6,mother,3,0,starvation
192,8,mother,4,0,starvation
196,18,mother,9,0,starvation
199,36,child,0,2,hunger
199,37,child,1,2,hunger
199,38,child,2,2,hunger
199,39,child,3,2,hunger
199,40,child,4,2,hunger
199,41,child,5,2,hunger
199,42,child,6,2,hunger
199,43,child,7,2,hunger
199,44,child,8,2,hunger
199,45,child,9,2,hunger
199,46,child,10,2,hunger
199,47,child,11,2,hunger
200,10,mother,5,0,starvation
206,24,mother,0,1,starvation
208,35,mother,11,1,starvation
215,33,mother,9,1,starvation
219,32,mother,8,1,starvation
221,48,child,10,1,hunger
227,28,mother,4,1,starvation
231,27,mother,3,1,starvation
234,26,mother,2,1,starvation
241,29,mother,5,1,starvation
262,34,mother,10,1,starvation
282,20,mother,10,0,starvation
286,31,mother,7,1,starvation
295,25,mother,1,1,starvation
299,61,child,0,3,hunger
299,62,child,1,3,hunger
299,63,child,2,3,hunger
299,64,child,3,3,hunger
299,65,child,4,3,hunger
299,66,child,5,3,hunger
299,67,child,6,3,hunger
299,68,child,7,3,hunger
299,69,child,8,3,hunger
299,70,child,9,3,hunger
299,71,child,10,3,hunger
299,72,child,11,3,hunger
300,30,mother,6,1,starvation
304,49,mother,0,2,starvation
306,52,mother,3,2,starvation
306,59,mother,10,2,starvation
321,74,child,10,2,hunger
328,56,mother,7,2,starvation
328,60,mother,11,2,starvation
359,54,mother,5,2,starvation
367,57,mother,8,2,starvation
373,50,mother,1,2,starvation
379,51,mother,2,2,starvation
382,55,mother,6,2,starvation
383,73,mother,10,1,starvation
399,87,child,0,4,hunger
399,88,child,1,4,hunger
399,89,child,2,4,hunger
399,90,child,3,4,hunger
399,91,child,4,4,hunger
399,92,child,5,4,hunger
399,93,child,6,4,hunger
399,94,child,7,4,hunger
399,95,child,8,4,hunger
399,96,child,9,4,hunger
399,97,child,10,4,hunger
399,98,child,11,4,hunger
400,4,mother,2,0,starvation
406,77,mother,2,3,starvation
409,53,mother,4,2,starvation
409,75,mother,0,3,starvation
419,86,mother,11,3,starvation
421,100,child,10,3,hunger
422,83,mother,8,3,starvation
424,79,mother,4,3,starvation
431,85,mother,10,3,starvation
439,84,mother,9,3,starvation
442,81,mother,6,3,starvation
443,78,mother,3,3,starvation
443,99,mother,10,2,starvation
454,82,mother,7,3,starvation
464,76,mother,1,3,starvation
474,110,mother,9,4,starvation
495,106,mother,5,4,starvation
499,113,child,0,5,hunger
499,114,child,1,5,hunger
499,115,child,2,5,hunger
499,116,child,3,5,hunger
499,117,child,4,5,hunger
499,118,child,5,5,hunger
499,119,child,6,5,hunger
499,120,child,7,5,hunger
499,121,child,8,5,hunger
499,122,child,9,5,hunger
499,123,child,10,5,hunger
499,124,child,11,5,hunger
515,101,mother,0,4,starvation
521,126,child,10,4,hunger
522,102,mother,1,4,starvation
523,109,mother,8,4,starvation
536,105,mother,4,4,starvation
546,108,mother,7,4,starvation
546,112,mother,11,4,starvation
548,111,mother,10,4,starvation
549,103,mother,2,4,starvation
565,107,mother,6,4,starvation
571,58,mother,9,2,starvation
590,125,mother,10,3,starvation
599,139,child,0,6,hunger
599,140,child,1,6,hunger
599,141,child,2,6,hunger
599,142,child,3,6,hunger
599,143,child,4,6,hunger
599,144,child,5,6,hunger
599,145,child,6,6,hunger
599,146,child,7,6,hunger
599,147,child,8,6,hunger
599,148,child,9,6,hunger
599,149,child,10,6,hunger
599,150,child,11,6,hunger
605,134,mother,7,5,starvation
615,135,mother,8,5,starvation
617,132,mother,5,5,starvation
621,104,mother,3,4,starvation
621,152,child,10,5,hunger
629,127,mother,0,5,starvation
632,128,mother,1,5,starvation
632,129,mother,2,5,starvation
632,137,mother,10,5,starvation
636,131,mother,4,5,starvation
640,138,mother,11,5,starvation
649,130,mother,3,5,starvation
651,133,mother,6,5,starvation
661,151,mother,10,4,starvation
679,80,mother,5,3,starvation
695,162,mother,9,6,starvation
698,158,mother,5,6,starvation
699,165,child,0,7,hunger
699,166,child,1,7,hunger
699,167,child,2,7,hunger
699,168,child,3,7,hunger
699,169,child,4,7,hunger
699,170,child,5,7,hunger
699,171,child,6,7,hunger
699,172,child,7,7,hunger
699,173,child,8,7,hunger
699,174,child,9,7,hunger
699,175,child,10,7,hunger
699,176,child,11,7,hunger
700,155,mother,2,6,starvation
703,159,mother,6,6,starvation
704,136,mother,9,5,starvation
706,161,mother,8,6,starvation
717,153,mother,0,6,starvation
721,178,child,10,6,hunger
729,156,mother,3,6,starvation
734,160,mother,7,6,starvation
745,164,mother,11,6,starvation
746,154,mother,1,6,starvation
747,177,mother,10,5,starvation
764,157,mother,4,6,starvation
799,191,child,0,8,hunger
799,192,child,1,8,hunger
799,193,child,2,8,hunger
799,194,child,3,8,hunger
799,195,child,4,8,hunger
799,196,child,5,8,hunger
799,197,child,6,8,hunger
799,198,child,7,8,hunger
799,199,child,8,8,hunger
799,200,child,9,8,hunger
799,201,child,10,8,hunger
799,202,child,11,8,hunger
800,184,mother,5,7,starvation
800,185,mother,6,7,starvation
804,187,mother,8,7,starvation
804,188,mother,9,7,starvation
805,163,mother,10,6,starvation
813,189,mother,10,7,starvation
816,186,mother,7,7,starvation
819,179,mother,0,7,starvation
821,204,child,10,7,hunger
826,190,mother,11,7,starvation
