tick,mother_id,mother_energy,winner_domain,chosen_child_id,chosen_r,chosen_distress,chosen_distance,candidate_child_ids,candidate_r,candidate_distress,candidate_distance
5,14649,0.8983167616388044,care,14652,0.0,0.3165,1,14650;14652;14660;14666;14672;14674;14680,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1370;0.3165;0.3165;0.2115;0.2740;0.2740;0.2115,2;1;8;4;5;7;6
5,14665,0.97332,care,14660,0.0,0.3165,1,14642;14648;14650;14652;14654;14660;14666;14668;14672;14680,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.2620;0.2740;0.1370;0.3165;0.2115;0.3165;0.2115;0.0865;0.2740;0.2115,4;8;5;8;6;1;3;2;6;2
5,14667,0.9233199999999999,care,14660,0.0,0.3165,1,14642;14648;14650;14654;14660;14666;14668;14672;14680,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2620;0.2740;0.1370;0.2115;0.3165;0.2115;0.0865;0.2740;0.2115,3;8;6;5;1;4;1;6;2
5,14659,0.97332,care,14648,0.0,0.274,2,14634;14642;14648;14654;14660;14666;14668;14676;14680,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.3205;0.2620;0.2740;0.2115;0.3165;0.2115;0.0865;0.2740;0.2115,4;8;2;8;5;7;6;8;8
5,14647,0.97332,care,14648,0.5,0.274,4,14634;14648;14660;14676,0.0000;0.5000;0.0000;0.0000,0.3205;0.2740;0.3165;0.2740,2;4;8;6
5,14677,0.97332,care,14648,0.0,0.274,5,14634;14648;14678;14684;14686,0.0000;0.0000;0.5000;0.0000;0.0000,0.3205;0.2740;0.3365;0.1490;0.2740,5;5;5;7;5
5,14675,0.9483199999999999,care,14648,0.0,0.274,6,14634;14638;14644;14648;14674;14676;14684,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.3205;0.2540;0.3365;0.2740;0.2740;0.2740;0.1490,1;8;8;6;8;4;7
5,14635,0.948316458256224,care,14638,0.0,0.254,4,14634;14636;14638;14640;14644;14656;14670;14676;14682;14684,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3205;0.2580;0.2540;0.2540;0.3365;0.2115;0.2115;0.2740;0.3365;0.1490,8;4;4;5;6;8;8;4;5;6
5,14657,0.9483199999999999,care,14646,0.0,0.3285,2,14646;14652;14658;14674,0.0000;0.0000;0.5000;0.0000,0.3285;0.3165;0.1490;0.2740,2;7;2;4
5,14651,0.9483199999999999,care,14660,0.0,0.3165,4,14642;14650;14652;14660;14666;14668;14672;14674;14680,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2620;0.1370;0.3165;0.3165;0.2115;0.0865;0.2740;0.2740;0.2115,7;2;5;4;2;5;3;8;2
5,14645,0.9483070452165137,care,14646,0.5,0.3285,5,14646;14650;14652;14658;14674,0.5000;0.0000;0.0000;0.0000;0.0000,0.3285;0.1370;0.3165;0.1490;0.2740,5;7;4;5;4
5,14671,0.97332,care,14660,0.0,0.3165,4,14642;14650;14654;14660;14666;14668;14672;14680,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.2620;0.1370;0.2115;0.3165;0.2115;0.0865;0.2740;0.2115,2;7;4;4;5;3;4;3
5,14661,0.97332,care,14640,0.0,0.254,1,14636;14640;14662;14670;14682,0.0000;0.0000;0.5000;0.0000;0.0000,0.2580;0.2540;0.3365;0.2115;0.3365,7;1;5;2;8
5,14683,0.9483199999999999,care,14664,0.0,0.399,3,14638;14656;14664;14684,0.0000;0.0000;0.0000;0.5000,0.2540;0.2115;0.3990;0.1490,4;2;3;2
5,14633,0.9483146914040979,care,14664,0.0,0.399,8,14634;14638;14644;14648;14656;14664;14676;14684,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3205;0.2540;0.3365;0.2740;0.2115;0.3990;0.2740;0.1490,5;4;8;7;7;8;4;3
5,14681,0.9483199999999999,care,14640,0.0,0.254,2,14636;14638;14640;14644;14662;14670;14676;14682,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2580;0.2540;0.2540;0.3365;0.3365;0.2115;0.2740;0.3365,4;8;2;6;8;4;8;5
5,14653,0.9483199999999999,care,14660,0.0,0.3165,3,14642;14650;14654;14660;14666;14668;14672;14680,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2620;0.1370;0.2115;0.3165;0.2115;0.0865;0.2740;0.2115,1;8;3;3;6;2;5;4
5,14685,0.97332,care,14664,0.0,0.399,3,14656;14664;14678;14684;14686,0.0000;0.0000;0.0000;0.0000;0.5000,0.2115;0.3990;0.3365;0.1490;0.2740,6;3;3;8;4
5,14663,0.97332,care,14664,0.5,0.399,6,14638;14656;14664;14676;14684,0.0000;0.0000;0.5000;0.0000;0.0000,0.2540;0.2115;0.3990;0.2740;0.1490,1;3;6;8;1
5,14679,0.97332,care,14660,0.0,0.3165,3,14642;14650;14654;14660;14666;14668;14672;14680,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2620;0.1370;0.2115;0.3165;0.2115;0.0865;0.2740;0.2115,2;7;4;3;5;2;4;3
5,14639,0.97332,care,14640,0.5,0.254,4,14636;14640;14644;14670;14682,0.0000;0.5000;0.0000;0.0000;0.0000,0.2580;0.2540;0.3365;0.2115;0.3365,2;4;5;6;3
5,14641,0.9232994043814454,care,14648,0.0,0.274,6,14634;14642;14648;14650;14654;14660;14666;14668;14672;14680,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3205;0.2620;0.2740;0.1370;0.2115;0.3165;0.2115;0.0865;0.2740;0.2115,8;4;6;7;4;1;5;2;8;4
6,14659,0.96776,care,14648,0.0,0.2155,1,14634;14648;14660;14666;14668,0.0000;0.0000;0.5000;0.0000;0.0000,0.3870;0.2155;0.3790;0.2155;0.0905,5;1;6;8;7
6,14649,0.8677567616388043,care,14652,0.0,0.379,1,14650;14652;14660;14666;14672;14674;14680,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1410;0.3790;0.3790;0.2155;0.2780;0.3405;0.2155,2;1;8;4;5;7;6
6,14639,0.96776,care,14640,0.5,0.1915,3,14636;14640;14644;14670;14682,0.0000;0.5000;0.0000;0.0000;0.0000,0.3245;0.1915;0.3405;0.2780;0.4030,3;3;5;5;4
6,14651,0.9427599999999999,care,14652,0.5,0.379,6,14642;14650;14652;14654;14660;14666;14668;14672;14680,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3285;0.1410;0.3790;0.2155;0.3790;0.2155;0.0905;0.2780;0.2155,6;3;6;8;3;1;4;4;1
6,14679,0.96776,care,14660,0.0,0.379,2,14642;14650;14654;14660;14666;14668;14672;14680,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.3285;0.1410;0.2155;0.3790;0.2155;0.0905;0.2780;0.2155,2;7;4;2;5;1;5;3
6,14657,0.9427599999999999,care,14646,0.0,0.27,1,14646;14652;14658;14674,0.0000;0.0000;0.5000;0.0000,0.2700;0.3790;0.1530;0.3405,1;8;2;5
6,14647,0.96776,care,14648,0.5,0.2155,3,14634;14648;14660;14676,0.0000;0.5000;0.0000;0.0000,0.3870;0.2155;0.3790;0.3405,3;3;8;7
6,14633,0.9427546914040978,care,14664,0.0,0.3405,7,14634;14638;14644;14648;14656;14664;14676;14684,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3870;0.1955;0.3405;0.2155;0.1530;0.3405;0.3405;0.2155,6;4;8;8;6;7;5;2
6,14663,0.96776,care,14664,0.5,0.3405,5,14638;14656;14664;14676;14684,0.0000;0.0000;0.5000;0.0000;0.0000,0.1955;0.1530;0.3405;0.3405;0.2155,2;3;5;8;1
6,14681,0.9427599999999999,care,14682,0.5,0.403,6,14636;14638;14640;14644;14662;14670;14676;14682,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.3245;0.1955;0.1915;0.3405;0.3405;0.2780;0.3405;0.4030,5;8;1;7;7;4;8;6
6,14653,0.9427599999999999,care,14660,0.0,0.379,2,14642;14650;14654;14660;14666;14668;14672;14680,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3285;0.1410;0.2155;0.3790;0.2155;0.0905;0.2780;0.2155,1;8;3;2;6;1;5;4
6,14677,0.96776,care,14678,0.5,0.403,6,14634;14648;14678;14684;14686,0.0000;0.0000;0.5000;0.0000;0.0000,0.3870;0.2155;0.4030;0.2155;0.3405,5;4;6;7;6
6,14685,0.96776,care,14664,0.0,0.3405,2,14656;14664;14678;14684;14686,0.0000;0.0000;0.0000;0.0000;0.5000,0.1530;0.3405;0.4030;0.2155;0.3405,5;2;4;7;5
6,14641,0.9177394043814454,care,14648,0.0,0.2155,5,14634;14642;14648;14650;14654;14660;14666;14668;14680,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3870;0.3285;0.2155;0.1410;0.2155;0.3790;0.2155;0.0905;0.2155,7;5;5;8;5;2;5;3;5
6,14673,0.96776,care,14644,0.0,0.3405,1,14634;14636;14644;14674;14676;14682,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.3870;0.3245;0.3405;0.3405;0.3405;0.4030,7;5;1;5;3;4
6,14683,0.9427599999999999,care,14664,0.0,0.3405,2,14638;14656;14664;14678;14684,0.0000;0.0000;0.0000;0.0000;0.5000,0.1955;0.1530;0.3405;0.4030;0.2155,5;1;2;8;3
6,14643,0.9427599999999999,care,14640,0.0,0.1915,5,14636;14640;14644;14670;14682,0.0000;0.0000;0.5000;0.0000;0.0000,0.3245;0.1915;0.3405;0.2780;0.4030,1;5;5;7;2
6,14635,0.942756458256224,care,14638,0.0,0.1955,4,14634;14636;14638;14640;14644;14656;14676;14682;14684,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3870;0.3245;0.1955;0.1915;0.3405;0.1530;0.3405;0.4030;0.2155,7;5;4;6;6;7;4;5;5
6,14645,0.9427470452165136,care,14646,0.5,0.27,4,14646;14650;14652;14658;14674,0.5000;0.0000;0.0000;0.0000;0.0000,0.2700;0.1410;0.3790;0.1530;0.3405,4;8;5;4;4
6,14665,0.9427599999999999,care,14652,0.0,0.379,8,14642;14648;14650;14652;14654;14660;14666;14668;14672;14680,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.3285;0.2155;0.1410;0.3790;0.2155;0.3790;0.2155;0.0905;0.2780;0.2155,4;8;5;8;6;1;3;2;6;2
6,14661,0.9427599999999999,care,14682,0.0,0.403,8,14636;14640;14662;14670;14682,0.0000;0.0000;0.5000;0.0000;0.0000,0.3245;0.1915;0.3405;0.2780;0.4030,7;1;5;2;8
6,14655,0.9427599999999999,care,14664,0.0,0.3405,5,14638;14656;14664;14684,0.0000;0.5000;0.0000;0.0000,0.1955;0.1530;0.3405;0.2155,2;2;5;3
6,14671,0.96776,care,14660,0.0,0.379,3,14642;14650;14654;14660;14666;14668;14672;14680,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.3285;0.1410;0.2155;0.3790;0.2155;0.0905;0.2780;0.2155,3;6;5;3;4;2;4;2
6,14667,0.8927599999999999,care,14660,0.0,0.379,1,14642;14648;14650;14654;14660;14666;14668;14672;14680,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.3285;0.2155;0.1410;0.2155;0.3790;0.2155;0.0905;0.2780;0.2155,3;8;6;5;1;4;1;6;2
6,14669,0.9177599999999999,care,14644,0.0,0.3405,6,14636;14640;14644;14662;14670;14682,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.3245;0.1915;0.3405;0.3405;0.2780;0.4030,4;2;6;8;4;5
6,14637,0.96776,care,14638,0.5,0.1955,3,14634;14636;14638;14640;14644;14656;14676;14682;14684,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3870;0.3245;0.1955;0.1915;0.3405;0.1530;0.3405;0.4030;0.2155,7;5;3;6;7;7;5;6;5
6,14675,0.9427599999999999,care,14648,0.0,0.2155,5,14634;14648;14676;14678;14684,0.0000;0.0000;0.5000;0.0000;0.0000,0.3870;0.2155;0.3405;0.4030;0.2155,1;5;5;8;8
7,14675,0.93712,care,14648,0.0,0.129,4,14634;14648;14676;14678;14684;14686,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.4535;0.1290;0.4070;0.3445;0.2820;0.4070,2;4;6;8;8;8
7,14685,0.96212,care,14664,0.0,0.28200000000000003,1,14638;14656;14664;14678;14684;14686,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.1370;0.0945;0.2820;0.3445;0.2820;0.4070,8;4;1;5;6;6
7,14683,0.93712,care,14686,0.0,0.40700000000000003,8,14638;14656;14664;14678;14684;14686,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.1370;0.0945;0.2820;0.3445;0.2820;0.4070,6;2;1;7;4;8
7,14637,0.96212,care,14634,0.0,0.4535,7,14634;14636;14638;14640;14644;14656;14676;14682;14684,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4535;0.3910;0.1370;0.1330;0.3165;0.0945;0.4070;0.3445;0.2820,7;6;2;7;8;6;6;7;4
7,14671,0.96212,care,14660,0.0,0.379,2,14642;14650;14654;14660;14666;14668;14672;14680,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.3950;0.1450;0.1570;0.3790;0.1570;0.0945;0.3445;0.2820,3;6;5;2;4;1;5;2
7,14677,0.96212,care,14678,0.5,0.34450000000000003,5,14634;14648;14678;14684;14686,0.0000;0.0000;0.5000;0.0000;0.0000,0.4535;0.1290;0.3445;0.2820;0.4070,5;5;5;7;5
7,14639,0.96212,care,14640,0.5,0.133,2,14636;14640;14644;14662;14670;14682,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.3910;0.1330;0.3165;0.4070;0.3445;0.3445,4;2;6;8;4;5
7,14649,0.8371167616388043,care,14660,0.0,0.379,8,14650;14652;14660;14666;14672;14674;14680,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1450;0.3165;0.3790;0.1570;0.3445;0.3445;0.2820,2;1;8;4;5;7;6
7,14653,0.93712,care,14660,0.0,0.379,3,14642;14648;14654;14660;14666;14668;14672;14680,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3950;0.1290;0.1570;0.3790;0.1570;0.0945;0.3445;0.2820,2;8;2;3;7;2;6;5
7,14635,0.937116458256224,care,14638,0.0,0.137,3,14634;14636;14638;14640;14644;14656;14676;14682;14684,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4535;0.3910;0.1370;0.1330;0.3165;0.0945;0.4070;0.3445;0.2820,6;6;3;7;7;6;5;6;4
7,14679,0.96212,care,14642,0.0,0.395,2,14642;14648;14650;14654;14660;14666;14668;14672;14680,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.3950;0.1290;0.1450;0.1570;0.3790;0.1570;0.0945;0.3445;0.2820,2;8;8;3;2;6;1;6;4
7,14651,0.93712,care,14652,0.5,0.3165,5,14642;14650;14652;14660;14666;14668;14672;14674;14680,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3950;0.1450;0.3165;0.3790;0.1570;0.0945;0.3445;0.3445;0.2820,7;3;5;4;1;5;4;8;2
7,14665,0.93712,care,14652,0.0,0.3165,7,14642;14648;14650;14652;14654;14660;14666;14668;14672;14680,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.3950;0.1290;0.1450;0.3165;0.1570;0.3790;0.1570;0.0945;0.3445;0.2820,5;8;5;7;7;2;2;3;6;2
7,14643,0.93712,care,14640,0.0,0.133,4,14636;14640;14644;14670;14682,0.0000;0.0000;0.5000;0.0000;0.0000,0.3910;0.1330;0.3165;0.3445;0.3445,2;4;5;6;3
7,14657,0.9121199999999999,care,14674,0.0,0.34450000000000003,5,14646;14652;14658;14674,0.0000;0.0000;0.5000;0.0000,0.1915;0.3165;0.1570;0.3445,1;8;2;5
7,14645,0.9371070452165137,care,14646,0.5,0.1915,3,14646;14652;14658;14674,0.5000;0.0000;0.0000;0.0000,0.1915;0.3165;0.1570;0.3445,3;6;3;4
7,14667,0.8621199999999999,care,14642,0.0,0.395,3,14642;14648;14650;14654;14660;14666;14668;14672;14680,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.3950;0.1290;0.1450;0.1570;0.3790;0.1570;0.0945;0.3445;0.2820,3;8;6;5;1;4;1;6;2
7,14661,0.93712,care,14682,0.0,0.34450000000000003,7,14636;14640;14644;14662;14670;14682,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.3910;0.1330;0.3165;0.4070;0.3445;0.3445,6;1;8;6;2;7
7,14647,0.96212,care,14648,0.5,0.129,2,14634;14648;14660;14676,0.0000;0.5000;0.0000;0.0000,0.4535;0.1290;0.3790;0.4070,4;2;8;8
7,14673,0.93712,care,14634,0.0,0.4535,7,14634;14636;14644;14674;14676;14682,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.4535;0.3910;0.3165;0.3445;0.4070;0.3445,7;5;1;5;3;4
7,14641,0.9120994043814454,care,14648,0.0,0.129,4,14634;14642;14648;14654;14660;14666;14668;14680,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4535;0.3950;0.1290;0.1570;0.3790;0.1570;0.0945;0.2820,6;6;4;6;3;5;4;6
7,14669,0.9121199999999999,care,14644,0.0,0.3165,5,14636;14640;14644;14670;14682,0.0000;0.0000;0.0000;0.5000;0.0000,0.3910;0.1330;0.3165;0.3445;0.3445,3;3;5;5;4
7,14659,0.93712,care,14634,0.0,0.4535,5,14634;14648;14660;14666;14668,0.0000;0.0000;0.5000;0.0000;0.0000,0.4535;0.1290;0.3790;0.1570;0.0945,5;1;6;8;7
7,14681,0.93712,care,14682,0.5,0.34450000000000003,5,14636;14638;14640;14644;14662;14670;14676;14682,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.3910;0.1370;0.1330;0.3165;0.4070;0.3445;0.4070;0.3445,4;8;2;6;8;4;8;5
7,14633,0.9371146914040979,care,14664,0.0,0.28200000000000003,6,14634;14638;14644;14656;14664;14676;14684,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4535;0.1370;0.3165;0.0945;0.2820;0.4070;0.2820,7;4;8;5;6;6;2
8,14651,0.9313999999999999,care,14652,0.5,0.258,4,14642;14650;14652;14660;14666;14668;14672;14674;14680,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4615;0.1490;0.2580;0.4455;0.0985;0.0985;0.4110;0.3485;0.2860,8;3;4;5;1;6;4;7;3
8,14637,0.9563999999999999,care,14634,0.0,0.52,6,14634;14636;14638;14640;14644;14656;14664;14676;14682;14684,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5200;0.4575;0.2035;0.0745;0.3830;0.0985;0.1915;0.4735;0.2860;0.3485,6;7;3;8;7;6;8;5;6;3
8,14635,0.931396458256224,care,14634,0.0,0.52,7,14634;14636;14638;14640;14644;14656;14664;14676;14682;14684,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5200;0.4575;0.2035;0.0745;0.3830;0.0985;0.1915;0.4735;0.2860;0.3485,7;7;2;8;8;5;8;6;7;3
8,14639,0.9563999999999999,care,14662,0.0,0.47350000000000003,7,14636;14640;14644;14662;14670;14682,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.4575;0.0745;0.3830;0.4735;0.4110;0.2860,5;1;7;7;3;6
8,14685,0.9313999999999999,care,14686,0.5,0.41100000000000003,6,14638;14656;14664;14678;14684;14686,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2035;0.0985;0.1915;0.2860;0.3485;0.4110,8;4;1;5;6;6
8,14683,0.9313999999999999,care,14686,0.0,0.41100000000000003,7,14638;14656;14664;14678;14684;14686,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.2035;0.0985;0.1915;0.2860;0.3485;0.4110,7;3;1;6;5;7
8,14675,0.9313999999999999,care,14648,0.0,0.07050000000000001,3,14634;14648;14676;14678;14684;14686,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.5200;0.0705;0.4735;0.2860;0.3485;0.4110,3;3;7;8;8;8
8,14677,0.9563999999999999,care,14678,0.5,0.28600000000000003,4,14634;14648;14656;14678;14684;14686,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.5200;0.0705;0.0985;0.2860;0.3485;0.4110,5;6;8;4;7;5
8,14663,0.9563999999999999,care,14684,0.0,0.34850000000000003,2,14638;14656;14664;14684,0.0000;0.0000;0.5000;0.0000,0.2035;0.0985;0.1915;0.3485,4;2;3;2
8,14669,0.9063999999999999,care,14644,0.0,0.383,4,14636;14638;14640;14644;14670;14676;14682,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.4575;0.2035;0.0745;0.3830;0.4110;0.4735;0.2860,2;8;4;4;6;8;3
