tick,agent_id,agent_type,lineage_id,generation,cause
799,2556,child,6,8,hunger
799,2557,child,7,8,hunger
799,2558,child,8,8,hunger
799,2559,child,9,8,hunger
799,2560,child,10,8,hunger
799,2561,child,11,8,hunger
803,2563,child,9,6,hunger
807,2506,mother,1,6,starvation
811,2564,mother,9,6,starvation
811,2565,child,9,7,hunger
815,2545,mother,8,7,starvation
821,2547,mother,10,7,starvation
822,2538,mother,1,7,starvation
822,2539,mother,2,7,starvation
823,2542,mother,5,7,starvation
826,2540,mother,3,7,starvation
826,2541,mother,4,7,starvation
851,2536,mother,9,6,starvation
852,2567,child,1,7,hunger
861,2537,mother,0,7,starvation
878,2566,mother,1,6,starvation
896,2580,mother,11,8,starvation
897,2569,mother,0,8,starvation
899,2581,child,9,8,hunger
899,2582,child,0,9,hunger
899,2583,child,1,9,hunger
899,2584,child,2,9,hunger
899,2585,child,3,9,hunger
899,2586,child,4,9,hunger
899,2587,child,5,9,hunger
899,2588,child,6,9,hunger
899,2589,child,7,9,hunger
899,2590,child,8,9,hunger
899,2591,child,9,9,hunger
899,2592,child,10,9,hunger
899,2593,child,11,9,hunger
902,2575,mother,6,8,starvation
903,2576,mother,7,8,starvation
903,2595,child,9,7,hunger
911,2562,mother,9,5,starvation
911,2597,child,9,8,hunger
914,2574,mother,5,8,starvation
926,2572,mother,3,8,starvation
926,2573,mother,4,8,starvation
929,2546,mother,9,7,starvation
930,2594,mother,9,6,starvation
930,2596,mother,9,7,starvation
934,2577,mother,8,8,starvation
940,2579,mother,10,8,starvation
944,2570,mother,1,8,starvation
945,2571,mother,2,8,starvation
952,2599,child,1,8,hunger
961,2578,mother,9,8,starvation
964,2568,mother,9,7,starvation
979,2598,mother,1,7,starvation
988,2609,mother,8,9,starvation
998,2612,mother,11,9,starvation
999,2613,child,9,9,hunger
999,2614,child,0,10,hunger
999,2615,child,1,10,hunger
999,2616,child,2,10,hunger
999,2617,child,3,10,hunger
999,2618,child,4,10,hunger
999,2619,child,5,10,hunger
999,2620,child,6,10,hunger
999,2621,child,7,10,hunger
999,2622,child,8,10,hunger
999,2623,child,9,10,hunger
999,2624,child,10,10,hunger
999,2625,child,11,10,hunger
1000,2608,mother,7,9,starvation
1002,2607,mother,6,9,starvation
1003,2601,mother,0,9,starvation
1003,2627,child,9,8,hunger
1005,2603,mother,2,9,starvation
1011,2606,mother,5,9,starvation
1011,2629,child,9,9,hunger
1021,2628,mother,9,8,starvation
1022,2602,mother,1,9,starvation
1026,2600,mother,9,8,starvation
1026,2604,mother,3,9,starvation
1026,2605,mother,4,9,starvation
1030,2626,mother,9,7,starvation
1037,2611,mother,10,9,starvation
1052,2631,child,1,9,hunger
1061,2610,mother,9,9,starvation
1099,2645,child,9,10,hunger
1099,2646,child,0,11,hunger
1099,2647,child,1,11,hunger
