tick,mother_id,child_id,r,benefit,cost,success,mother_lineage_id,child_lineage_id,is_own_child
0,2344,2345,0.5,0.0092,0.03,True,2,2,True
0,2340,2341,0.5,0.0092,0.03,True,0,0,True
0,2352,2353,0.5,0.0092,0.03,True,6,6,True
0,2356,2353,0.0,0.0,0.03,True,8,6,False
0,2358,2359,0.5,0.0092,0.03,True,9,9,True
0,2346,2347,0.5,0.0092,0.03,True,3,3,True
1,2356,2357,0.5,0.0184,0.03,True,8,8,True
2,2356,2353,0.0,0.0184,0.03,True,8,6,False
3,2356,2353,0.0,0.0092,0.03,True,8,6,False
3,2360,2347,0.0,0.0276,0.045,True,10,3,False
3,2354,2341,0.0,0.0276,0.045,True,7,0,False
3,2352,2357,0.0,0.0184,0.04,True,6,8,False
4,2340,2343,0.0,0.046,0.045,True,0,1,False
4,2354,2341,0.0,0.0092,0.03,True,7,0,False
4,2356,2353,0.0,0.0092,0.03,True,8,6,False
5,2352,2353,0.5,0.0092,0.034999999999999996,True,6,6,True
5,2354,2341,0.0,0.0092,0.03,True,7,0,False
5,2360,2361,0.5,0.0552,0.034999999999999996,True,10,10,True
5,2358,2359,0.5,0.046,0.034999999999999996,True,9,9,True
6,2354,2341,0.0,0.0092,0.03,True,7,0,False
7,2350,2351,0.5,0.0736,0.065,True,5,5,True
7,2344,2351,0.0,0.0,0.06,True,2,5,False
7,2362,2349,0.0,0.0736,0.065,True,11,4,False
7,2354,2341,0.0,0.0092,0.03,True,7,0,False
8,2356,2357,0.5,0.046,0.03,True,8,8,True
8,2354,2341,0.0,0.0092,0.03,True,7,0,False
9,2354,2341,0.0,0.0092,0.03,True,7,0,False
10,2354,2341,0.0,0.0092,0.03,True,7,0,False
10,2356,2353,0.0,0.046,0.034999999999999996,True,8,6,False
10,2360,2361,0.5,0.046,0.04,True,10,10,True
10,2340,2349,0.0,0.0276,0.055,True,0,4,False
11,2342,2341,0.0,0.0092,0.08499999999999999,True,1,0,False
11,2358,2359,0.5,0.0552,0.03,True,9,9,True
11,2356,2357,0.5,0.0276,0.03,True,8,8,True
11,2340,2349,0.0,0.0092,0.03,True,0,4,False
11,2354,2341,0.0,0.0,0.03,True,7,0,False
12,2362,2363,0.5,0.1196,0.05,True,11,11,True
12,2356,2353,0.0,0.0184,0.03,True,8,6,False
12,2344,2345,0.5,0.1104,0.05,True,2,2,True
12,2340,2349,0.0,0.0092,0.03,True,0,4,False
12,2354,2341,0.0,0.0092,0.03,True,7,0,False
13,2340,2349,0.0,0.0092,0.03,True,0,4,False
13,2354,2341,0.0,0.0092,0.03,True,7,0,False
14,2354,2341,0.0,0.0092,0.03,True,7,0,False
15,2356,2357,0.5,0.0368,0.034999999999999996,True,8,8,True
15,2354,2341,0.0,0.0092,0.03,True,7,0,False
15,2352,2357,0.0,0.0,0.034999999999999996,True,6,8,False
16,2342,2341,0.0,0.0092,0.03,True,1,0,False
16,2354,2341,0.0,0.0,0.03,True,7,0,False
17,2344,2351,0.0,0.092,0.05,True,2,5,False
17,2360,2361,0.5,0.0644,0.04,True,10,10,True
17,2342,2341,0.0,0.0092,0.03,True,1,0,False
18,2340,2343,0.0,0.1288,0.05,True,0,1,False
18,2356,2357,0.5,0.0276,0.034999999999999996,True,8,8,True
18,2358,2359,0.5,0.0644,0.034999999999999996,True,9,9,True
20,2350,2345,0.0,0.0736,0.07999999999999999,True,5,2,False
20,2360,2347,0.0,0.15639999999999998,0.04,True,10,3,False
20,2362,2343,0.0,0.0184,0.065,True,11,1,False
21,2352,2357,0.0,0.0276,0.03,True,6,8,False
21,2354,2341,0.0,0.0368,0.034999999999999996,True,7,0,False
22,2354,2341,0.0,0.0092,0.03,True,7,0,False
23,2354,2341,0.0,0.0092,0.03,True,7,0,False
23,2340,2349,0.0,0.092,0.05,True,0,4,False
23,2356,2357,0.5,0.0184,0.04,True,8,8,True
24,2354,2341,0.0,0.0092,0.03,True,7,0,False
24,2344,2351,0.0,0.0644,0.06,True,2,5,False
25,2354,2341,0.0,0.0092,0.03,True,7,0,False
25,2358,2359,0.5,0.0644,0.04,True,9,9,True
25,2350,2351,0.5,0.0092,0.05,True,5,5,True
26,2354,2341,0.0,0.0092,0.03,True,7,0,False
26,2362,2341,0.0,0.0,0.055,True,11,0,False
26,2352,2357,0.0,0.0276,0.03,True,6,8,False
27,2354,2341,0.0,0.0092,0.03,True,7,0,False
27,2362,2341,0.0,0.0,0.03,True,11,0,False
27,2360,2361,0.5,0.092,0.034999999999999996,True,10,10,True
28,2354,2341,0.0,0.0092,0.03,True,7,0,False
28,2340,2363,0.0,0.1472,0.05,True,0,11,False
28,2362,2341,0.0,0.0,0.03,True,11,0,False
29,2354,2341,0.0,0.0092,0.03,True,7,0,False
29,2340,2363,0.0,0.0092,0.03,True,0,11,False
29,2362,2341,0.0,0.0,0.03,True,11,0,False
30,2354,2341,0.0,0.0092,0.03,True,7,0,False
30,2340,2363,0.0,0.0092,0.03,True,0,11,False
30,2356,2357,0.5,0.0368,0.04,True,8,8,True
