tick,mother_id,child_id,mother_lineage_id,mother_generation,mother_care_weight,mother_forage_weight,mother_self_weight
499,2481,2494,7,5,0.500000,0.500000,0.596173
499,2482,2495,8,5,0.500000,0.500000,0.500000
499,2483,2496,9,5,0.000000,0.847494,0.603726
499,2484,2497,10,5,0.403564,0.864343,0.440978
499,2485,2498,11,5,0.500000,0.500000,0.500000
503,2444,2499,9,3,0.048358,0.847494,0.603726
511,2500,2501,9,4,0.500000,0.500000,0.500000
552,2502,2503,1,4,0.105249,0.736471,0.676699
599,2504,2517,9,5,0.000000,0.789032,0.603726
599,2505,2518,0,6,0.500000,0.500000,0.500000
599,2506,2519,1,6,0.105249,0.736471,0.676699
599,2507,2520,2,6,0.500000,0.534957,0.500000
599,2508,2521,3,6,0.014899,0.218638,0.568278
599,2509,2522,4,6,0.013268,0.000000,0.649884
599,2510,2523,5,6,0.409175,0.500000,0.500000
599,2511,2524,6,6,0.500000,0.500000,0.500000
599,2512,2525,7,6,0.500000,0.500000,0.596173
599,2513,2526,8,6,0.500000,0.500000,0.500000
599,2514,2527,9,6,0.000000,0.847494,0.603726
599,2515,2528,10,6,0.403564,0.864343,0.440978
599,2516,2529,11,6,0.500000,0.500000,0.500000
603,2530,2531,9,4,0.048358,0.847494,0.603726
611,2532,2533,9,5,0.500000,0.331931,0.500000
652,2534,2535,1,5,0.105249,0.736471,0.676699
699,2536,2549,9,6,0.000000,0.789032,0.603726
699,2537,2550,0,7,0.500000,0.500000,0.500000
699,2538,2551,1,7,0.105249,0.736471,0.676699
699,2539,2552,2,7,0.500000,0.534957,0.500000
699,2540,2553,3,7,0.014899,0.218638,0.568278
699,2541,2554,4,7,0.013268,0.000000,0.649884
699,2542,2555,5,7,0.409175,0.500000,0.549042
699,2543,2556,6,7,0.500000,0.500000,0.511324
699,2544,2557,7,7,0.500000,0.500000,0.596173
699,2545,2558,8,7,0.500000,0.500000,0.500000
699,2546,2559,9,7,0.000000,0.847494,0.603726
699,2547,2560,10,7,0.403564,0.844491,0.440978
699,2548,2561,11,7,0.500000,0.500000,0.500000
703,2562,2563,9,5,0.048358,0.816230,0.426373
711,2564,2565,9,6,0.500000,0.500000,0.500000
752,2566,2567,1,6,0.105249,0.736471,0.658830
799,2568,2581,9,7,0.000000,0.789032,0.603726
799,2569,2582,0,8,0.500000,0.500000,0.500000
799,2570,2583,1,8,0.105249,0.736471,0.676699
799,2571,2584,2,8,0.500000,0.534957,0.500000
799,2572,2585,3,8,0.014899,0.218638,0.568278
799,2573,2586,4,8,0.013268,0.000000,0.649884
799,2574,2587,5,8,0.409175,0.500000,0.549042
799,2575,2588,6,8,0.500000,0.500000,0.500000
799,2576,2589,7,8,0.500000,0.500000,0.500000
799,2577,2590,8,8,0.500000,0.500000,0.500000
799,2578,2591,9,8,0.000000,0.847494,0.603726
799,2579,2592,10,8,0.403564,0.844491,0.440978
799,2580,2593,11,8,0.500000,0.500000,0.500000
803,2594,2595,9,6,0.048358,0.816230,0.383961
811,2596,2597,9,7,0.500000,0.500000,0.500000
852,2598,2599,1,7,0.105249,0.749744,0.658830
899,2600,2613,9,8,0.000000,0.842291,0.603726
899,2601,2614,0,9,0.500000,0.500000,0.500000
899,2602,2615,1,9,0.105249,0.736471,0.676699
899,2603,2616,2,9,0.500000,0.534957,0.504062
899,2604,2617,3,9,0.014899,0.218638,0.568278
899,2605,2618,4,9,0.013268,0.000000,0.649884
899,2606,2619,5,9,0.409175,0.500000,0.549042
899,2607,2620,6,9,0.500000,0.500000,0.500000
899,2608,2621,7,9,0.500000,0.500000,0.500000
899,2609,2622,8,9,0.500000,0.411297,0.500000
899,2610,2623,9,9,0.000000,0.847494,0.603726
899,2611,2624,10,9,0.403564,0.844491,0.440978
899,2612,2625,11,9,0.500000,0.500000,0.500000
903,2626,2627,9,7,0.048358,0.816230,0.383961
911,2628,2629,9,8,0.500000,0.500000,0.500000
952,2630,2631,1,8,0.105249,0.749744,0.544508
999,2632,2645,9,9,0.000000,0.842291,0.603726
999,2633,2646,0,10,0.500000,0.500000,0.500000
999,2634,2647,1,10,0.105249,0.736471,0.676699
999,2635,2648,2,10,0.500000,0.588934,0.504062
999,2636,2649,3,10,0.014899,0.218638,0.568278
999,2637,2650,4,10,0.013268,0.000000,0.649884
999,2638,2651,5,10,0.412364,0.500000,0.549042
999,2639,2652,6,10,0.500000,0.500000,0.500000
999,2640,2653,7,10,0.500000,0.500000,0.500000
999,2641,2654,8,10,0.500000,0.500000,0.500000
999,2642,2655,9,10,0.000000,0.847494,0.603726
999,2643,2656,10,10,0.403564,0.844491,0.440978
999,2644,2657,11,10,0.500000,0.500000,0.500000
1003,2658,2659,9,8,0.048358,0.816230,0.383961
1011,2660,2661,9,9,0.500000,0.500000,0.500000
1052,2662,2663,1,9,0.105249,0.749744,0.544508
1099,2664,2677,9,10,0.000000,0.842291,0.603726
1099,2665,2678,0,11,0.500000,0.589629,0.500000
1099,2666,2679,1,11,0.105249,0.736471,0.676699
1099,2667,2680,2,11,0.522796,0.588934,0.504062
1099,2668,2681,3,11,0.014899,0.218638,0.663275
1099,2669,2682,4,11,0.013268,0.000000,0.649884
1099,2670,2683,5,11,0.410321,0.474599,0.549042
1099,2671,2684,6,11,0.500000,0.511202,0.500000
1099,2672,2685,7,11,0.500000,0.500000,0.375705
1099,2673,2686,8,11,0.500000,0.500000,0.500000
1099,2674,2687,9,11,0.000000,0.847494,0.603726
1099,2675,2688,10,11,0.403564,0.844491,0.440978
1099,2676,2689,11,11,0.500000,0.500000,0.425678
1103,2690,2691,9,9,0.048358,0.816230,0.383961
1111,2692,2693,9,10,0.500000,0.500000,0.500000
1152,2694,2695,1,10,0.105249,0.749744,0.620086
1199,2696,2709,9,11,0.000000,0.842291,0.603726
1199,2697,2710,0,12,0.500000,0.589629,0.500000
1199,2698,2711,1,12,0.105249,0.736471,0.676699
1199,2699,2712,2,12,0.522796,0.588934,0.504062
1199,2700,2713,3,12,0.014899,0.218638,0.663275
1199,2701,2714,4,12,0.013268,0.000000,0.649884
1199,2702,2715,5,12,0.410321,0.557293,0.585793
1199,2703,2716,6,12,0.500000,0.511202,0.500000
1199,2704,2717,7,12,0.500000,0.500000,0.500000
1199,2705,2718,8,12,0.500000,0.500000,0.500000
1199,2706,2719,9,12,0.000000,0.847494,0.603726
1199,2707,2720,10,12,0.403564,0.844491,0.440978
1199,2708,2721,11,12,0.500000,0.500000,0.500000
1203,2722,2723,9,10,0.048358,0.816230,0.383961
1211,2724,2725,9,11,0.500000,0.500000,0.500000
1252,2726,2727,1,11,0.105249,0.790917,0.620086
1299,2728,2741,9,12,0.000000,0.842291,0.603726
1299,2729,2742,0,13,0.500000,0.589629,0.500000
1299,2730,2743,1,13,0.000000,0.736471,0.676699
1299,2731,2744,2,13,0.522796,0.588934,0.504062
1299,2732,2745,3,13,0.014899,0.218638,0.663275
1299,2733,2746,4,13,0.013268,0.000000,0.649884
1299,2734,2747,5,13,0.410321,0.557293,0.585793
1299,2735,2748,6,13,0.500000,0.511202,0.500000
1299,2736,2749,7,13,0.500000,0.549973,0.500000
1299,2737,2750,8,13,0.500000,0.500000,0.500000
1299,2738,2751,9,13,0.000000,0.847494,0.603726
1299,2739,2752,10,13,0.403564,0.844491,0.440978
1299,2740,2753,11,13,0.500000,0.500000,0.500000
1303,2754,2755,9,11,0.048358,0.816230,0.383961
1311,2756,2757,9,12,0.500000,0.500000,0.500000
1352,2758,2759,1,12,0.105249,0.790917,0.620086
1399,2760,2773,9,13,0.000000,0.842291,0.603726
1399,2761,2774,0,14,0.500000,0.589629,0.500000
1399,2762,2775,1,14,0.043197,0.736471,0.676699
1399,2763,2776,2,14,0.522796,0.588934,0.504062
1399,2764,2777,3,14,0.014899,0.218638,0.663275
1399,2765,2778,4,14,0.013268,0.000000,0.649884
1399,2766,2779,5,14,0.410321,0.557293,0.585793
1399,2767,2780,6,14,0.500000,0.511202,0.500000
1399,2768,2781,7,14,0.500000,0.549973,0.500000
1399,2769,2782,8,14,0.500000,0.500000,0.500000
1399,2770,2783,9,14,0.000000,0.847494,0.603726
1399,2771,2784,10,14,0.403564,0.844491,0.440978
1399,2772,2785,11,14,0.500000,0.500000,0.500000
1403,2786,2787,9,12,0.048358,0.816230,0.464983
1411,2788,2789,9,13,0.500000,0.500000,0.500000
1452,2790,2791,1,13,0.179836,0.772049,0.620086
1499,2792,2805,9,14,0.000000,0.716578,0.603726
1499,2793,2806,0,15,0.500000,0.589629,0.500000
1499,2794,2807,1,15,0.043197,0.736471,0.676699
1499,2795,2808,2,15,0.522796,0.588934,0.504062
1499,2796,2809,3,15,0.014899,0.218638,0.663275
1499,2797,2810,4,15,0.141912,0.000000,0.562955
1499,2798,2811,5,15,0.410321,0.557293,0.585793
1499,2799,2812,6,15,0.500000,0.511202,0.521984
1499,2800,2813,7,15,0.500000,0.549973,0.500000
1499,2801,2814,8,15,0.500000,0.411363,0.500000
1499,2802,2815,9,15,0.000000,0.847494,0.603726
1499,2803,2816,10,15,0.403564,0.844491,0.440978
1499,2804,2817,11,15,0.500000,0.500000,0.500000
1503,2818,2819,9,13,0.048358,0.816230,0.464983
1511,2820,2821,9,14,0.500000,0.500000,0.500000
1552,2822,2823,1,14,0.179836,0.772049,0.620086
1599,2824,2837,9,15,0.000000,0.716578,0.603726
1599,2825,2838,0,16,0.500000,0.589629,0.632250
1599,2826,2839,1,16,0.043197,0.629187,0.676699
1599,2827,2840,2,16,0.522796,0.588934,0.504062
1599,2828,2841,3,16,0.014899,0.218638,0.663275
1599,2829,2842,4,16,0.141912,0.000000,0.562955
1599,2830,2843,5,16,0.410321,0.661215,0.578735
1599,2831,2844,6,16,0.500000,0.511202,0.521984
1599,2832,2845,7,16,0.457631,0.544912,0.500000
1599,2833,2846,8,16,0.500000,0.500000,0.500000
1599,2834,2847,9,16,0.000000,0.847494,0.603726
1599,2835,2848,10,16,0.403564,0.844491,0.440978
1599,2836,2849,11,16,0.500000,0.500000,0.500000
1603,2850,2851,9,14,0.048358,0.816230,0.303486
1611,2852,2853,9,15,0.500000,0.500000,0.500000
1652,2854,2855,1,15,0.179836,0.772049,0.620086
1699,2856,2869,9,16,0.000000,0.716578,0.603726
1699,2857,2870,0,17,0.500000,0.589629,0.632250
1699,2858,2871,1,17,0.043197,0.629187,0.676699
1699,2859,2872,2,17,0.522796,0.588934,0.504062
1699,2860,2873,3,17,0.014899,0.218638,0.663275
1699,2861,2874,4,17,0.141912,0.000000,0.560239
1699,2862,2875,5,17,0.410321,0.661215,0.578735
1699,2863,2876,6,17,0.500000,0.511202,0.521984
1699,2864,2877,7,17,0.457631,0.544912,0.500000
1699,2865,2878,8,17,0.500000,0.500000,0.514914
1699,2866,2879,9,17,0.000000,0.847494,0.603726
1699,2867,2880,10,17,0.403564,0.844491,0.417765
1699,2868,2881,11,17,0.500000,0.500000,0.500000
1703,2882,2883,9,15,0.048358,0.816230,0.303486
1711,2884,2885,9,16,0.500000,0.500000,0.500000
1752,2886,2887,1,16,0.179836,0.772049,0.620086
1799,2888,2901,9,17,0.000000,0.716578,0.603726
1799,2889,2902,0,18,0.500000,0.589629,0.632250
1799,2890,2903,1,18,0.043197,0.629187,0.676699
1799,2891,2904,2,18,0.522796,0.588934,0.504062
1799,2892,2905,3,18,0.014899,0.218638,0.663275
1799,2893,2906,4,18,0.141912,0.000000,0.560239
1799,2894,2907,5,18,0.410321,0.661215,0.578735
1799,2895,2908,6,18,0.500000,0.511202,0.521984
1799,2896,2909,7,18,0.457631,0.544912,0.500000
1799,2897,2910,8,18,0.500000,0.500000,0.514914
1799,2898,2911,9,18,0.000000,0.847494,0.603726
1799,2899,2912,10,18,0.403564,0.844491,0.417765
1799,2900,2913,11,18,0.500000,0.409903,0.500000
1803,2914,2915,9,16,0.031057,0.816230,0.303486
1811,2916,2917,9,17,0.500000,0.500000,0.500000
1852,2918,2919,1,17,0.179836,0.772049,0.620086
1899,2920,2933,9,18,0.000000,0.716578,0.603726
1899,2921,2934,0,19,0.500000,0.589629,0.632250
1899,2922,2935,1,19,0.043197,0.629187,0.676699
1899,2923,2936,2,19,0.522796,0.588934,0.504062
1899,2924,2937,3,19,0.014899,0.218638,0.663275
1899,2925,2938,4,19,0.141912,0.000000,0.560239
1899,2926,2939,5,19,0.410321,0.550687,0.578735
1899,2927,2940,6,19,0.500000,0.511202,0.521984
1899,2928,2941,7,19,0.491099,0.544912,0.500000
1899,2929,2942,8,19,0.500000,0.497870,0.369222
1899,2930,2943,9,19,0.000000,0.847494,0.603726
1899,2931,2944,10,19,0.403564,0.844491,0.417765
1899,2932,2945,11,19,0.500000,0.500000,0.500000
1903,2946,2947,9,17,0.031057,0.816230,0.303486
1911,2948,2949,9,18,0.500000,0.500000,0.500000
1952,2950,2951,1,18,0.179836,0.772049,0.620086
1999,2952,2965,9,19,0.000000,0.926053,0.603726
1999,2953,2966,0,20,0.500000,0.536075,0.632250
1999,2954,2967,1,20,0.043197,0.629187,0.484069
1999,2955,2968,2,20,0.522796,0.588934,0.504062
1999,2956,2969,3,20,0.014899,0.218638,0.663275
1999,2957,2970,4,20,0.141912,0.000000,0.560239
1999,2958,2971,5,20,0.410321,0.550687,0.578735
1999,2959,2972,6,20,0.500000,0.511202,0.521984
1999,2960,2973,7,20,0.491099,0.544912,0.500000
1999,2961,2974,8,20,0.500000,0.500000,0.500000
1999,2962,2975,9,20,0.000000,0.782394,0.603726
1999,2963,2976,10,20,0.403564,0.813382,0.296300
1999,2964,2977,11,20,0.500000,0.500000,0.500000
2003,2978,2979,9,18,0.031057,0.896723,0.303486
2011,2980,2981,9,19,0.500000,0.500000,0.500000
2052,2982,2983,1,19,0.179836,0.647189,0.620086
2099,2984,2997,9,20,0.000000,0.926053,0.603726
2099,2985,2998,0,21,0.500000,0.500000,0.500000
2099,2986,2999,1,21,0.043197,0.629187,0.484069
2099,2987,3000,2,21,0.395754,0.588934,0.504062
2099,2988,3001,3,21,0.014899,0.218638,0.663275
2099,2989,3002,4,21,0.141912,0.000000,0.560239
2099,2990,3003,5,21,0.410321,0.550687,0.578735
2099,2991,3004,6,21,0.500000,0.511202,0.521984
2099,2992,3005,7,21,0.491099,0.544912,0.500000
2099,2993,3006,8,21,0.500000,0.500000,0.500000
2099,2994,3007,9,21,0.000000,0.782394,0.603726
2099,2995,3008,10,21,0.403564,0.813382,0.296300
2099,2996,3009,11,21,0.500000,0.500000,0.500000
2103,3010,3011,9,19,0.031057,0.896723,0.303486
2111,3012,3013,9,20,0.630887,0.500000,0.500000
2152,3014,3015,1,20,0.179836,0.647189,0.620086
2199,3016,3029,9,21,0.000000,0.926053,0.603726
2199,3017,3030,0,22,0.500000,0.500000,0.500000
2199,3018,3031,1,22,0.043197,0.629187,0.484069
2199,3019,3032,2,22,0.396496,0.588934,0.504062
2199,3020,3033,3,22,0.014899,0.218638,0.663275
2199,3021,3034,4,22,0.141912,0.000000,0.647280
2199,3022,3035,5,22,0.410321,0.550687,0.463015
2199,3023,3036,6,22,0.500000,0.511202,0.521984
2199,3024,3037,7,22,0.491099,0.544912,0.500000
2199,3025,3038,8,22,0.500000,0.500000,0.500000
2199,3026,3039,9,22,0.000000,0.782394,0.603726
2199,3027,3040,10,22,0.327357,0.813382,0.296300
2199,3028,3041,11,22,0.507547,0.500000,0.500000
2203,3042,3043,9,20,0.031057,0.896723,0.303486
2211,3044,3045,9,21,0.500000,0.500000,0.500000
2252,3046,3047,1,21,0.179836,0.647189,0.620086
2299,3048,3061,9,22,0.000000,0.926053,0.603726
2299,3049,3062,0,23,0.500000,0.500000,0.500000
2299,3050,3063,1,23,0.043197,0.629187,0.484069
2299,3051,3064,2,23,0.396496,0.588934,0.504062
2299,3052,3065,3,23,0.014899,0.218638,0.663275
2299,3053,3066,4,23,0.141912,0.000000,0.647280
2299,3054,3067,5,23,0.410321,0.550687,0.455820
2299,3055,3068,6,23,0.655347,0.511202,0.521984
2299,3056,3069,7,23,0.491099,0.544912,0.500000
2299,3057,3070,8,23,0.513971,0.500000,0.500000
2299,3058,3071,9,23,0.000000,0.782394,0.603726
2299,3059,3072,10,23,0.327357,0.813382,0.296300
2299,3060,3073,11,23,0.507547,0.500000,0.500000
2303,3074,3075,9,21,0.031057,0.896723,0.303486
2311,3076,3077,9,22,0.500000,0.500000,0.500000
2352,3078,3079,1,22,0.179836,0.647189,0.620086
2399,3080,3093,9,23,0.000000,0.926053,0.603726
2399,3081,3094,0,24,0.500000,0.500000,0.500000
2399,3082,3095,1,24,0.043197,0.629187,0.484069
2399,3083,3096,2,24,0.396496,0.588934,0.504062
2399,3084,3097,3,24,0.014899,0.218638,0.663275
2399,3085,3098,4,24,0.141912,0.000000,0.647280
2399,3086,3099,5,24,0.410321,0.550687,0.455820
2399,3087,3100,6,24,0.655347,0.573921,0.521984
2399,3088,3101,7,24,0.491099,0.544912,0.573809
2399,3089,3102,8,24,0.513971,0.500000,0.500000
2399,3090,3103,9,24,0.000000,0.782394,0.603726
2399,3091,3104,10,24,0.153783,0.813382,0.296300
2399,3092,3105,11,24,0.590518,0.500000,0.416509
2403,3106,3107,9,22,0.021622,0.896723,0.303486
2411,3108,3109,9,23,0.528420,0.500000,0.500000
2452,3110,3111,1,23,0.179836,0.647189,0.620086
2499,3112,3125,9,24,0.000000,0.926053,0.603726
2499,3113,3126,0,25,0.500000,0.500000,0.500000
2499,3114,3127,1,25,0.043197,0.629187,0.484069
2499,3115,3128,2,25,0.489316,0.524193,0.504062
2499,3116,3129,3,25,0.045068,0.218638,0.663275
2499,3117,3130,4,25,0.109631,0.000000,0.647280
2499,3118,3131,5,25,0.410321,0.550687,0.455820
2499,3119,3132,6,25,0.655347,0.573921,0.470905
2499,3120,3133,7,25,0.491099,0.544912,0.573809
2499,3121,3134,8,25,0.513971,0.500000,0.500000
2499,3122,3135,9,25,0.000000,0.782394,0.603726
2499,3123,3136,10,25,0.153783,0.813382,0.296300
2499,3124,3137,11,25,0.500000,0.500000,0.500000
2503,3138,3139,9,23,0.021622,0.896723,0.303486
2511,3140,3141,9,24,0.528420,0.500000,0.500000
2552,3142,3143,1,24,0.179836,0.647189,0.620086
2599,3144,3157,9,25,0.000000,0.926053,0.716452
2599,3145,3158,0,26,0.500000,0.500000,0.419207
2599,3146,3159,1,26,0.043197,0.629187,0.484069
2599,3147,3160,2,26,0.489316,0.524193,0.504062
2599,3148,3161,3,26,0.045068,0.218638,0.663275
2599,3149,3162,4,26,0.109631,0.000000,0.647280
2599,3150,3163,5,26,0.410321,0.550687,0.502492
2599,3151,3164,6,26,0.648716,0.573921,0.470905
2599,3152,3165,7,26,0.491099,0.544912,0.573809
2599,3153,3166,8,26,0.513971,0.500000,0.500000
2599,3154,3167,9,26,0.000000,0.782394,0.603726
2599,3155,3168,10,26,0.153783,0.813382,0.296300
2599,3156,3169,11,26,0.500000,0.500000,0.500000
2603,3170,3171,9,24,0.142651,0.896723,0.303486
2611,3172,3173,9,25,0.500000,0.500000,0.500000
2652,3174,3175,1,25,0.179836,0.647189,0.620086
2699,3176,3189,9,26,0.000000,0.926053,0.716452
2699,3177,3190,0,27,0.500000,0.500000,0.419207
2699,3178,3191,1,27,0.043197,0.629187,0.484069
2699,3179,3192,2,27,0.489316,0.524193,0.504062
2699,3180,3193,3,27,0.045068,0.218638,0.663275
2699,3181,3194,4,27,0.109631,0.000000,0.647280
2699,3182,3195,5,27,0.410321,0.550687,0.502492
2699,3183,3196,6,27,0.648716,0.573921,0.470905
2699,3184,3197,7,27,0.373330,0.544912,0.573809
2699,3185,3198,8,27,0.298456,0.500000,0.500000
2699,3186,3199,9,27,0.000000,0.782394,0.603726
2699,3187,3200,10,27,0.153783,0.813382,0.296300
2699,3188,3201,11,27,0.500000,0.500000,0.500000
2703,3202,3203,9,25,0.142651,0.896723,0.303486
2711,3204,3205,9,26,0.500000,0.500000,0.500000
2752,3206,3207,1,26,0.179836,0.556575,0.620086
2799,3208,3221,9,27,0.000000,0.926053,0.716452
2799,3209,3222,0,28,0.500000,0.500000,0.419207
2799,3210,3223,1,28,0.043197,0.629187,0.484069
2799,3211,3224,2,28,0.489316,0.546232,0.504062
2799,3212,3225,3,28,0.045068,0.142524,0.663275
2799,3213,3226,4,28,0.109631,0.000000,0.647280
2799,3214,3227,5,28,0.410321,0.550687,0.502492
2799,3215,3228,6,28,0.648716,0.573921,0.470905
2799,3216,3229,7,28,0.373330,0.544912,0.573809
2799,3217,3230,8,28,0.298456,0.500000,0.500000
2799,3218,3231,9,28,0.000000,0.782394,0.494989
2799,3219,3232,10,28,0.148065,0.813382,0.296300
2799,3220,3233,11,28,0.500000,0.500000,0.500000
2803,3234,3235,9,26,0.142651,0.896723,0.303486
2811,3236,3237,9,27,0.573309,0.500000,0.500000
2852,3238,3239,1,27,0.179836,0.556575,0.620086
2899,3240,3253,9,28,0.000000,0.926053,0.716452
2899,3241,3254,0,29,0.500000,0.500000,0.419207
2899,3242,3255,1,29,0.043197,0.629187,0.484069
2899,3243,3256,2,29,0.489316,0.546232,0.504062
2899,3244,3257,3,29,0.045068,0.195950,0.663275
2899,3245,3258,4,29,0.109631,0.000000,0.647280
2899,3246,3259,5,29,0.435179,0.550687,0.502492
2899,3247,3260,6,29,0.500000,0.500000,0.500000
2899,3248,3261,7,29,0.373330,0.663018,0.573809
2899,3249,3262,8,29,0.298456,0.500000,0.502611
2899,3250,3263,9,29,0.000000,0.782394,0.494989
2899,3251,3264,10,29,0.148065,0.676958,0.296300
2899,3252,3265,11,29,0.500000,0.500000,0.500000
2903,3266,3267,9,27,0.241607,0.896723,0.303486
2911,3268,3269,9,28,0.500000,0.500000,0.500000
2952,3270,3271,1,28,0.179836,0.556575,0.620086
2999,3272,3285,9,29,0.000000,0.926053,0.716452
2999,3273,3286,0,30,0.500000,0.500000,0.419207
2999,3274,3287,1,30,0.043197,0.629187,0.484069
2999,3275,3288,2,30,0.489316,0.546232,0.504062
2999,3276,3289,3,30,0.045068,0.195950,0.663275
2999,3277,3290,4,30,0.109631,0.000000,0.647280
2999,3278,3291,5,30,0.435179,0.550687,0.502492
2999,3279,3292,6,30,0.500000,0.500000,0.500000
2999,3280,3293,7,30,0.373330,0.663018,0.573809
2999,3281,3294,8,30,0.298456,0.500000,0.502611
2999,3282,3295,9,30,0.000000,0.782394,0.494989
2999,3283,3296,10,30,0.148065,0.676958,0.296300
2999,3284,3297,11,30,0.500000,0.500000,0.500000
3003,3298,3299,9,28,0.241607,0.896723,0.303486
3011,3300,3301,9,29,0.500000,0.500000,0.500000
3052,3302,3303,1,29,0.179836,0.556575,0.620086
3099,3304,3317,9,30,0.000000,0.926053,0.716452
3099,3305,3318,0,31,0.500000,0.500000,0.463135
3099,3306,3319,1,31,0.043197,0.629187,0.484069
3099,3307,3320,2,31,0.489316,0.546232,0.504062
3099,3308,3321,3,31,0.045068,0.195950,0.663275
3099,3309,3322,4,31,0.109631,0.000000,0.647280
3099,3310,3323,5,31,0.435179,0.460285,0.610703
3099,3311,3324,6,31,0.500000,0.500000,0.500000
3099,3312,3325,7,31,0.373330,0.663018,0.573809
3099,3313,3326,8,31,0.298456,0.500000,0.502611
3099,3314,3327,9,31,0.000000,0.782394,0.494989
3099,3315,3328,10,31,0.148065,0.676958,0.296300
3099,3316,3329,11,31,0.500000,0.500000,0.500000
3103,3330,3331,9,29,0.241607,0.896723,0.303486
3111,3332,3333,9,30,0.500000,0.500000,0.500000
3152,3334,3335,1,30,0.179836,0.556575,0.620086
3199,3336,3349,9,31,0.000000,0.926053,0.716452
3199,3337,3350,0,32,0.500000,0.500000,0.470841
3199,3338,3351,1,32,0.043197,0.629187,0.484069
3199,3339,3352,2,32,0.489316,0.546232,0.504062
3199,3340,3353,3,32,0.045068,0.195950,0.663275
3199,3341,3354,4,32,0.109631,0.000000,0.647280
3199,3342,3355,5,32,0.435179,0.460285,0.610703
3199,3343,3356,6,32,0.500000,0.500000,0.500000
3199,3344,3357,7,32,0.373330,0.663018,0.573809
3199,3345,3358,8,32,0.298456,0.500000,0.502611
3199,3346,3359,9,32,0.000000,0.782394,0.494989
3199,3347,3360,10,32,0.148065,0.676958,0.296300
3199,3348,3361,11,32,0.500000,0.500000,0.500000
