tick,mother_id,child_id,r,benefit,cost,success,mother_lineage_id,child_lineage_id,is_own_child
0,9751,9752,0.5,0.008,0.03,True,1,1,True
0,9753,9754,0.5,0.008,0.03,True,2,2,True
0,9749,9750,0.5,0.008,0.03,True,0,0,True
0,9761,9762,0.5,0.008,0.03,True,6,6,True
1,9761,9762,0.5,0.008,0.03,True,6,6,True
1,9767,9750,0.0,0.008,0.034999999999999996,True,9,0,False
2,9759,9754,0.0,0.016,0.04,True,5,2,False
2,9749,9758,0.0,0.024,0.034999999999999996,True,0,4,False
2,9761,9762,0.5,0.008,0.03,True,6,6,True
3,9765,9750,0.0,0.016,0.045,True,8,0,False
4,9763,9754,0.0,0.016,0.05,True,7,2,False
4,9753,9760,0.0,0.04,0.045,True,2,5,False
5,9755,9756,0.5,0.048,0.055,True,3,3,True
5,9767,9766,0.0,0.048,0.045,True,9,8,False
5,9761,9762,0.5,0.024,0.034999999999999996,True,6,6,True
6,9765,9768,0.0,0.056,0.04,True,8,9,False
7,9765,9750,0.0,0.032,0.03,True,8,0,False
7,9767,9750,0.0,0.0,0.034999999999999996,True,9,0,False
8,9765,9750,0.0,0.008,0.03,True,8,0,False
8,9763,9764,0.5,0.07200000000000001,0.045,True,7,7,True
8,9767,9750,0.0,0.0,0.03,True,9,0,False
9,9767,9750,0.0,0.008,0.03,True,9,0,False
9,9753,9764,0.0,0.008,0.05,True,2,7,False
9,9765,9750,0.0,0.0,0.03,True,8,0,False
10,9761,9762,0.5,0.04,0.04,True,6,6,True
10,9765,9750,0.0,0.008,0.03,True,8,0,False
10,9767,9750,0.0,0.0,0.03,True,9,0,False
11,9767,9750,0.0,0.008,0.03,True,9,0,False
11,9765,9750,0.0,0.0,0.03,True,8,0,False
12,9765,9750,0.0,0.008,0.03,True,8,0,False
12,9767,9750,0.0,0.0,0.03,True,9,0,False
13,9759,9770,0.0,0.11200000000000004,0.07999999999999999,True,5,10,False
14,9765,9758,0.0,0.09600000000000003,0.034999999999999996,True,8,4,False
15,9771,9758,0.0,0.008,0.105,True,11,4,False
15,9767,9758,0.0,0.0,0.04,True,9,4,False
15,9761,9762,0.5,0.04,0.04,True,6,6,True
16,9749,9758,0.0,0.008,0.09499999999999999,True,0,4,False
18,9763,9754,0.0,0.11200000000000004,0.075,True,7,2,False
19,9755,9752,0.0,0.15200000000000008,0.09499999999999999,True,3,1,False
