tick,agent_id,agent_type,lineage_id,generation,cause
99,2633,child,0,1,hunger
99,2635,child,1,1,hunger
99,2637,child,2,1,hunger
99,2639,child,3,1,hunger
99,2641,child,4,1,hunger
99,2643,child,5,1,hunger
99,2645,child,6,1,hunger
99,2647,child,7,1,hunger
99,2649,child,8,1,hunger
99,2651,child,9,1,hunger
99,2653,child,10,1,hunger
99,2655,child,11,1,hunger
137,2646,mother,7,0,starvation
199,2668,child,0,2,hunger
199,2669,child,1,2,hunger
199,2670,child,2,2,hunger
199,2671,child,3,2,hunger
199,2672,child,4,2,hunger
199,2673,child,5,2,hunger
199,2674,child,6,2,hunger
199,2675,child,7,2,hunger
199,2676,child,8,2,hunger
199,2677,child,9,2,hunger
199,2678,child,10,2,hunger
199,2679,child,11,2,hunger
208,2642,mother,5,0,starvation
231,2680,child,4,1,hunger
284,2689,mother,8,2,starvation
299,2693,child,0,3,hunger
299,2694,child,1,3,hunger
299,2695,child,2,3,hunger
299,2696,child,3,3,hunger
299,2697,child,4,3,hunger
299,2698,child,5,3,hunger
299,2699,child,6,3,hunger
299,2700,child,7,3,hunger
299,2701,child,8,3,hunger
299,2702,child,9,3,hunger
299,2703,child,10,3,hunger
299,2704,child,11,3,hunger
304,2657,mother,1,1,starvation
305,2662,mother,6,1,starvation
306,2688,mother,7,2,starvation
306,2691,mother,10,2,starvation
312,2654,mother,11,0,starvation
312,2658,mother,2,1,starvation
321,2705,child,8,2,hunger
322,2650,mother,9,0,starvation
322,2682,mother,1,2,starvation
323,2640,mother,4,0,starvation
323,2656,mother,0,1,starvation
324,2638,mother,3,0,starvation
331,2660,mother,4,1,starvation
331,2707,child,4,2,hunger
334,2666,mother,10,1,starvation
335,2684,mother,3,2,starvation
335,2692,mother,11,2,starvation
353,2683,mother,2,2,starvation
358,2685,mother,4,2,starvation
373,2663,mother,7,1,starvation
374,2634,mother,1,0,starvation
377,2706,mother,4,1,starvation
383,2681,mother,0,2,starvation
393,2661,mother,5,1,starvation
395,2667,mother,11,1,starvation
399,2720,child,0,4,hunger
399,2721,child,1,4,hunger
399,2722,child,2,4,hunger
399,2723,child,3,4,hunger
399,2724,child,4,4,hunger
399,2725,child,5,4,hunger
399,2726,child,6,4,hunger
399,2727,child,7,4,hunger
399,2728,child,8,4,hunger
399,2729,child,9,4,hunger
399,2730,child,10,4,hunger
399,2731,child,11,4,hunger
401,2664,mother,8,1,starvation
403,2709,mother,1,3,starvation
409,2659,mother,3,1,starvation
410,2717,mother,9,3,starvation
413,2710,mother,2,3,starvation
421,2711,mother,3,3,starvation
421,2733,child,8,3,hunger
429,2715,mother,7,3,starvation
430,2718,mother,10,3,starvation
431,2714,mother,6,3,starvation
431,2735,child,4,3,hunger
451,2687,mother,6,2,starvation
454,2648,mother,8,0,starvation
456,2690,mother,9,2,starvation
469,2712,mother,4,3,starvation
470,2665,mother,9,1,starvation
472,2716,mother,8,3,starvation
479,2737,mother,1,4,starvation
482,2652,mother,10,0,starvation
482,2732,mother,8,2,starvation
482,2742,mother,6,4,starvation
488,2644,mother,6,0,starvation
493,2686,mother,5,2,starvation
493,2734,mother,4,2,starvation
499,2748,child,0,5,hunger
499,2749,child,1,5,hunger
499,2750,child,2,5,hunger
499,2751,child,3,5,hunger
499,2752,child,4,5,hunger
499,2753,child,5,5,hunger
499,2754,child,6,5,hunger
499,2755,child,7,5,hunger
499,2756,child,8,5,hunger
499,2757,child,9,5,hunger
499,2758,child,10,5,hunger
499,2759,child,11,5,hunger
504,2708,mother,0,3,starvation
507,2744,mother,8,4,starvation
511,2746,mother,10,4,starvation
514,2738,mother,2,4,starvation
517,2636,mother,2,0,starvation
520,2741,mother,5,4,starvation
521,2761,child,8,4,hunger
524,2713,mother,5,3,starvation
524,2747,mother,11,4,starvation
526,2740,mother,4,4,starvation
531,2763,child,4,4,hunger
538,2745,mother,9,4,starvation
540,2743,mother,7,4,starvation
571,2739,mother,3,4,starvation
586,2766,mother,2,5,starvation
589,2736,mother,0,4,starvation
595,2771,mother,7,5,starvation
599,2776,child,0,6,hunger
599,2777,child,1,6,hunger
599,2778,child,2,6,hunger
599,2779,child,3,6,hunger
599,2780,child,4,6,hunger
599,2781,child,5,6,hunger
599,2782,child,6,6,hunger
599,2783,child,7,6,hunger
599,2784,child,8,6,hunger
599,2785,child,9,6,hunger
599,2786,child,10,6,hunger
599,2787,child,11,6,hunger
600,2770,mother,6,5,starvation
603,2765,mother,1,5,starvation
605,2764,mother,0,5,starvation
608,2767,mother,3,5,starvation
619,2775,mother,11,5,starvation
621,2789,child,8,5,hunger
628,2772,mother,8,5,starvation
631,2791,child,4,5,hunger
632,2760,mother,8,3,starvation
635,2719,mother,11,3,starvation
641,2790,mother,4,4,starvation
645,2632,mother,0,0,starvation
645,2774,mother,10,5,starvation
647,2762,mother,4,3,starvation
665,2768,mother,4,5,starvation
670,2773,mother,9,5,starvation
691,2788,mother,8,4,starvation
698,2794,mother,2,6,starvation
699,2804,child,0,7,hunger
699,2805,child,1,7,hunger
699,2806,child,2,7,hunger
699,2807,child,3,7,hunger
699,2808,child,4,7,hunger
699,2809,child,5,7,hunger
699,2810,child,6,7,hunger
699,2811,child,7,7,hunger
699,2812,child,8,7,hunger
699,2813,child,9,7,hunger
699,2814,child,10,7,hunger
699,2815,child,11,7,hunger
705,2792,mother,0,6,starvation
708,2793,mother,1,6,starvation
708,2795,mother,3,6,starvation
715,2798,mother,6,6,starvation
715,2803,mother,11,6,starvation
716,2802,mother,10,6,starvation
721,2817,child,8,6,hunger
729,2769,mother,5,5,starvation
731,2796,mother,4,6,starvation
731,2819,child,4,6,hunger
742,2800,mother,8,6,starvation
761,2797,mother,5,6,starvation
781,2801,mother,9,6,starvation
783,2823,mother,3,7,starvation
799,2829,mother,9,7,starvation
799,2832,child,0,8,hunger
799,2833,child,1,8,hunger
799,2834,child,2,8,hunger
799,2835,child,3,8,hunger
799,2836,child,4,8,hunger
799,2837,child,5,8,hunger
799,2838,child,6,8,hunger
799,2839,child,7,8,hunger
799,2840,child,8,8,hunger
799,2841,child,9,8,hunger
799,2842,child,10,8,hunger
799,2843,child,11,8,hunger
803,2827,mother,7,7,starvation
804,2822,mother,2,7,starvation
807,2820,mother,0,7,starvation
819,2831,mother,11,7,starvation
821,2845,child,8,7,hunger
823,2818,mother,4,5,starvation
823,2846,mother,4,6,starvation
826,2824,mother,4,7,starvation
831,2847,child,4,7,hunger
836,2821,mother,1,7,starvation
846,2828,mother,8,7,starvation
849,2799,mother,7,6,starvation
872,2826,mother,6,7,starvation
878,2825,mother,5,7,starvation
899,2860,child,0,9,hunger
899,2861,child,1,9,hunger
899,2862,child,2,9,hunger
899,2863,child,3,9,hunger
899,2864,child,4,9,hunger
899,2865,child,5,9,hunger
899,2866,child,6,9,hunger
899,2867,child,7,9,hunger
899,2868,child,8,9,hunger
899,2869,child,9,9,hunger
899,2870,child,10,9,hunger
899,2871,child,11,9,hunger
904,2844,mother,8,6,starvation
908,2848,mother,0,8,starvation
921,2855,mother,7,8,starvation
921,2858,mother,10,8,starvation
921,2859,mother,11,8,starvation
921,2873,child,8,8,hunger
923,2856,mother,8,8,starvation
926,2851,mother,3,8,starvation
926,2852,mother,4,8,starvation
927,2849,mother,1,8,starvation
928,2850,mother,2,8,starvation
929,2853,mother,5,8,starvation
931,2875,child,4,8,hunger
933,2854,mother,6,8,starvation
936,2830,mother,10,7,starvation
945,2857,mother,9,8,starvation
948,2816,mother,8,5,starvation
981,2872,mother,8,7,starvation
999,2888,child,0,10,hunger
999,2889,child,1,10,hunger
999,2890,child,2,10,hunger
999,2891,child,3,10,hunger
999,2892,child,4,10,hunger
999,2893,child,5,10,hunger
999,2894,child,6,10,hunger
999,2895,child,7,10,hunger
999,2896,child,8,10,hunger
999,2897,child,9,10,hunger
999,2898,child,10,10,hunger
999,2899,child,11,10,hunger
1003,2874,mother,4,7,starvation
1004,2881,mother,5,9,starvation
1021,2884,mother,8,9,starvation
1021,2901,child,8,9,hunger
1024,2879,mother,3,9,starvation
1024,2886,mother,10,9,starvation
1025,2876,mother,0,9,starvation
1025,2878,mother,2,9,starvation
1025,2883,mother,7,9,starvation
1026,2880,mother,4,9,starvation
1026,2885,mother,9,9,starvation
1026,2887,mother,11,9,starvation
1031,2903,child,4,9,hunger
1032,2882,mother,6,9,starvation
1033,2877,mother,1,9,starvation
1051,2900,mother,8,8,starvation
1076,2902,mother,4,8,starvation
1099,2916,child,0,11,hunger
1099,2917,child,1,11,hunger
1099,2918,child,2,11,hunger
1099,2919,child,3,11,hunger
1099,2920,child,4,11,hunger
1099,2921,child,5,11,hunger
1099,2922,child,6,11,hunger
1099,2923,child,7,11,hunger
1099,2924,child,8,11,hunger
1099,2925,child,9,11,hunger
1099,2926,child,10,11,hunger
1099,2927,child,11,11,hunger
1119,2909,mother,5,10,starvation
1121,2929,child,8,10,hunger
1126,2905,mother,1,10,starvation
1126,2906,mother,2,10,starvation
1126,2907,mother,3,10,starvation
1126,2908,mother,4,10,starvation
1126,2910,mother,6,10,starvation
1126,2911,mother,7,10,starvation
1126,2913,mother,9,10,starvation
1126,2915,mother,11,10,starvation
1131,2931,child,4,10,hunger
1137,2930,mother,4,9,starvation
1148,2928,mother,8,9,starvation
1150,2904,mother,0,10,starvation
1151,2912,mother,8,10,starvation
1151,2914,mother,10,10,starvation
1199,2944,child,0,12,hunger
1199,2945,child,1,12,hunger
1199,2946,child,2,12,hunger
1199,2947,child,3,12,hunger
1199,2948,child,4,12,hunger
1199,2949,child,5,12,hunger
1199,2950,child,6,12,hunger
1199,2951,child,7,12,hunger
1199,2952,child,8,12,hunger
1199,2953,child,9,12,hunger
1199,2954,child,10,12,hunger
1199,2955,child,11,12,hunger
1213,2942,mother,10,11,starvation
1217,2937,mother,5,11,starvation
1221,2957,child,8,11,hunger
1226,2933,mother,1,11,starvation
1226,2934,mother,2,11,starvation
1226,2935,mother,3,11,starvation
1226,2938,mother,6,11,starvation
1226,2939,mother,7,11,starvation
1226,2940,mother,8,11,starvation
1226,2941,mother,9,11,starvation
1226,2943,mother,11,11,starvation
1231,2959,child,4,11,hunger
1248,2932,mother,0,11,starvation
1250,2936,mother,4,11,starvation
1255,2958,mother,4,10,starvation
1271,2956,mother,8,10,starvation
1299,2972,child,0,13,hunger
1299,2973,child,1,13,hunger
1299,2974,child,2,13,hunger
1299,2975,child,3,13,hunger
1299,2976,child,4,13,hunger
1299,2977,child,5,13,hunger
1299,2978,child,6,13,hunger
1299,2979,child,7,13,hunger
1299,2980,child,8,13,hunger
1299,2981,child,9,13,hunger
1299,2982,child,10,13,hunger
