tick,mother_id,child_id,mother_lineage_id,mother_generation,mother_care_weight,mother_forage_weight,mother_self_weight
2099,7835,7847,6,21,0.444812,0.396393,0.820539
2099,7836,7848,7,21,0.618709,0.652098,0.536943
2099,7837,7849,8,21,0.377571,0.487865,0.500000
2099,7838,7850,9,21,0.442637,0.502070,0.702983
2099,7839,7851,10,21,0.500000,0.472107,0.550811
2099,7840,7852,11,21,0.502000,0.539980,0.536091
2107,7853,7854,7,20,0.500000,0.500000,0.312623
2141,7855,7856,7,19,0.683451,0.500000,0.500000
2151,7857,7858,7,20,0.500000,0.500000,0.500000
2199,7859,7871,0,22,0.294967,0.521701,0.425000
2199,7860,7872,1,22,0.500000,0.500000,0.500000
2199,7861,7873,2,22,0.300868,0.722450,0.657977
2199,7862,7874,3,22,0.373686,0.371523,0.500000
2199,7863,7875,4,22,0.514914,0.558924,0.368478
2199,7864,7876,5,22,0.500000,0.500000,0.500000
2199,7865,7877,6,22,0.500000,0.500000,0.500000
2199,7866,7878,7,22,0.618709,0.594589,0.536943
2199,7867,7879,8,22,0.377571,0.487865,0.500000
2199,7868,7880,9,22,0.442637,0.502070,0.721198
2199,7869,7881,10,22,0.500000,0.472107,0.550811
2199,7870,7882,11,22,0.502000,0.613404,0.536091
2207,7883,7884,7,21,0.500000,0.414452,0.158070
2241,7885,7886,7,20,0.683451,0.500000,0.500000
2251,7887,7888,7,21,0.500000,0.500000,0.500000
2299,7889,7901,0,23,0.294967,0.521701,0.425000
2299,7890,7902,1,23,0.632108,0.452542,0.500000
2299,7891,7903,2,23,0.300868,0.722450,0.657977
2299,7892,7904,3,23,0.373686,0.371523,0.500000
2299,7893,7905,4,23,0.514914,0.558924,0.368478
2299,7894,7906,5,23,0.500000,0.500000,0.500000
2299,7895,7907,6,23,0.500000,0.500000,0.500000
2299,7896,7908,7,23,0.618709,0.594589,0.561881
2299,7897,7909,8,23,0.377571,0.487865,0.500000
2299,7898,7910,9,23,0.442637,0.502070,0.721198
2299,7899,7911,10,23,0.500000,0.472107,0.550811
2299,7900,7912,11,23,0.584247,0.613404,0.536091
2307,7913,7914,7,22,0.500000,0.500000,0.500000
2341,7915,7916,7,21,0.683451,0.500000,0.500000
2351,7917,7918,7,22,0.500000,0.500000,0.500000
2399,7919,7931,0,24,0.294967,0.521701,0.425000
2399,7920,7932,1,24,0.632108,0.452542,0.500000
2399,7921,7933,2,24,0.300868,0.722450,0.657977
2399,7922,7934,3,24,0.373686,0.371523,0.500000
2399,7923,7935,4,24,0.514914,0.558924,0.368478
