tick,agent_id,agent_type,lineage_id,generation,cause
99,7219,child,0,1,hunger
99,7221,child,1,1,hunger
99,7223,child,2,1,hunger
99,7225,child,3,1,hunger
99,7227,child,4,1,hunger
99,7229,child,5,1,hunger
99,7231,child,6,1,hunger
99,7233,child,7,1,hunger
99,7235,child,8,1,hunger
99,7237,child,9,1,hunger
99,7239,child,10,1,hunger
99,7241,child,11,1,hunger
199,7254,child,0,2,hunger
199,7255,child,1,2,hunger
199,7256,child,2,2,hunger
199,7257,child,3,2,hunger
199,7258,child,4,2,hunger
199,7259,child,5,2,hunger
199,7260,child,6,2,hunger
199,7261,child,7,2,hunger
199,7262,child,8,2,hunger
199,7263,child,9,2,hunger
199,7264,child,10,2,hunger
199,7265,child,11,2,hunger
207,7251,mother,9,1,starvation
207,7266,child,7,1,hunger
213,7228,mother,5,0,starvation
299,7279,child,0,3,hunger
299,7280,child,1,3,hunger
299,7281,child,2,3,hunger
299,7282,child,3,3,hunger
299,7283,child,4,3,hunger
299,7284,child,5,3,hunger
299,7285,child,6,3,hunger
299,7286,child,7,3,hunger
299,7287,child,8,3,hunger
299,7288,child,9,3,hunger
299,7289,child,10,3,hunger
299,7290,child,11,3,hunger
307,7292,child,7,2,hunger
318,7236,mother,9,0,starvation
326,7243,mother,1,1,starvation
332,7277,mother,10,2,starvation
341,7293,child,7,1,hunger
346,7250,mother,8,1,starvation
352,7270,mother,3,2,starvation
353,7234,mother,8,0,starvation
359,7268,mother,1,2,starvation
359,7276,mother,9,2,starvation
369,7274,mother,7,2,starvation
371,7267,mother,0,2,starvation
371,7278,mother,11,2,starvation
373,7269,mother,2,2,starvation
375,7240,mother,11,0,starvation
375,7245,mother,3,1,starvation
376,7304,mother,10,3,starvation
379,7238,mother,10,0,starvation
381,7247,mother,5,1,starvation
385,7226,mother,4,0,starvation
385,7275,mother,8,2,starvation
395,7249,mother,7,1,starvation
396,7273,mother,6,2,starvation
399,7306,child,0,4,hunger
399,7307,child,1,4,hunger
399,7308,child,2,4,hunger
399,7309,child,3,4,hunger
399,7310,child,4,4,hunger
399,7311,child,5,4,hunger
399,7312,child,6,4,hunger
399,7313,child,7,4,hunger
399,7314,child,8,4,hunger
399,7315,child,9,4,hunger
399,7316,child,10,4,hunger
399,7317,child,11,4,hunger
402,7232,mother,7,0,starvation
407,7222,mother,2,0,starvation
407,7319,child,7,3,hunger
408,7224,mother,3,0,starvation
412,7302,mother,8,3,starvation
417,7303,mother,9,3,starvation
421,7271,mother,4,2,starvation
426,7242,mother,0,1,starvation
433,7244,mother,2,1,starvation
434,7296,mother,2,3,starvation
436,7299,mother,5,3,starvation
438,7295,mother,1,3,starvation
440,7294,mother,0,3,starvation
441,7301,mother,7,3,starvation
441,7321,child,7,2,hunger
444,7253,mother,11,1,starvation
448,7218,mother,0,0,starvation
451,7248,mother,6,1,starvation
452,7272,mother,5,2,starvation
469,7305,mother,11,3,starvation
471,7220,mother,1,0,starvation
481,7297,mother,3,3,starvation
484,7320,mother,7,1,starvation
486,7246,mother,4,1,starvation
494,7230,mother,6,0,starvation
494,7330,mother,8,4,starvation
495,7323,mother,1,4,starvation
499,7334,child,0,5,hunger
499,7335,child,1,5,hunger
499,7336,child,2,5,hunger
499,7337,child,3,5,hunger
499,7338,child,4,5,hunger
499,7339,child,5,5,hunger
499,7340,child,6,5,hunger
499,7341,child,7,5,hunger
499,7342,child,8,5,hunger
499,7343,child,9,5,hunger
499,7344,child,10,5,hunger
499,7345,child,11,5,hunger
504,7331,mother,9,4,starvation
507,7327,mother,5,4,starvation
507,7347,child,7,4,hunger
509,7324,mother,2,4,starvation
511,7300,mother,6,3,starvation
512,7291,mother,7,1,starvation
512,7322,mother,0,4,starvation
513,7252,mother,10,1,starvation
513,7332,mother,10,4,starvation
517,7326,mother,4,4,starvation
519,7328,mother,6,4,starvation
536,7346,mother,7,3,starvation
541,7349,child,7,3,hunger
551,7325,mother,3,4,starvation
557,7333,mother,11,4,starvation
593,7348,mother,7,2,starvation
594,7359,mother,9,5,starvation
599,7362,child,0,6,hunger
599,7363,child,1,6,hunger
599,7364,child,2,6,hunger
599,7365,child,3,6,hunger
599,7366,child,4,6,hunger
599,7367,child,5,6,hunger
599,7368,child,6,6,hunger
599,7369,child,7,6,hunger
599,7370,child,8,6,hunger
599,7371,child,9,6,hunger
599,7372,child,10,6,hunger
599,7373,child,11,6,hunger
600,7298,mother,4,3,starvation
607,7375,child,7,5,hunger
615,7351,mother,1,5,starvation
617,7354,mother,4,5,starvation
618,7360,mother,10,5,starvation
625,7358,mother,8,5,starvation
626,7350,mother,0,5,starvation
628,7357,mother,7,5,starvation
630,7353,mother,3,5,starvation
631,7318,mother,7,2,starvation
635,7352,mother,2,5,starvation
636,7356,mother,6,5,starvation
637,7355,mother,5,5,starvation
641,7377,child,7,4,hunger
643,7376,mother,7,3,starvation
648,7374,mother,7,4,starvation
651,7378,child,7,5,hunger
663,7329,mother,7,4,starvation
663,7361,mother,11,5,starvation
699,7391,child,0,7,hunger
699,7392,child,1,7,hunger
699,7393,child,2,7,hunger
699,7394,child,3,7,hunger
699,7395,child,4,7,hunger
699,7396,child,5,7,hunger
699,7397,child,6,7,hunger
699,7398,child,7,7,hunger
699,7399,child,8,7,hunger
699,7400,child,9,7,hunger
699,7401,child,10,7,hunger
699,7402,child,11,7,hunger
704,7380,mother,1,6,starvation
707,7384,mother,5,6,starvation
707,7404,child,7,6,hunger
709,7385,mother,6,6,starvation
709,7388,mother,9,6,starvation
709,7390,mother,11,6,starvation
710,7389,mother,10,6,starvation
714,7382,mother,3,6,starvation
715,7381,mother,2,6,starvation
715,7383,mother,4,6,starvation
715,7403,mother,7,5,starvation
716,7379,mother,0,6,starvation
723,7387,mother,8,6,starvation
730,7386,mother,7,6,starvation
737,7407,mother,7,5,starvation
741,7406,child,7,5,hunger
751,7408,child,7,6,hunger
768,7405,mother,7,4,starvation
796,7418,mother,9,7,starvation
799,7421,child,0,8,hunger
799,7422,child,1,8,hunger
799,7423,child,2,8,hunger
799,7424,child,3,8,hunger
799,7425,child,4,8,hunger
799,7426,child,5,8,hunger
799,7427,child,6,8,hunger
799,7428,child,7,8,hunger
799,7429,child,8,8,hunger
799,7430,child,9,8,hunger
799,7431,child,10,8,hunger
799,7432,child,11,8,hunger
804,7410,mother,1,7,starvation
804,7414,mother,5,7,starvation
806,7417,mother,8,7,starvation
806,7419,mother,10,7,starvation
807,7415,mother,6,7,starvation
807,7434,child,7,7,hunger
812,7416,mother,7,7,starvation
812,7420,mother,11,7,starvation
813,7413,mother,4,7,starvation
823,7433,mother,7,6,starvation
833,7412,mother,3,7,starvation
841,7436,child,7,6,hunger
844,7411,mother,2,7,starvation
844,7435,mother,7,5,starvation
847,7437,mother,7,6,starvation
850,7409,mother,0,7,starvation
851,7438,child,7,7,hunger
891,7450,mother,11,8,starvation
892,7443,mother,4,8,starvation
895,7440,mother,1,8,starvation
899,7451,child,0,9,hunger
899,7452,child,1,9,hunger
899,7453,child,2,9,hunger
899,7454,child,3,9,hunger
899,7455,child,4,9,hunger
899,7456,child,5,9,hunger
899,7457,child,6,9,hunger
899,7458,child,7,9,hunger
899,7459,child,8,9,hunger
899,7460,child,9,9,hunger
899,7461,child,10,9,hunger
899,7462,child,11,9,hunger
901,7447,mother,8,8,starvation
903,7444,mother,5,8,starvation
904,7463,mother,7,7,starvation
906,7448,mother,9,8,starvation
907,7446,mother,7,8,starvation
907,7464,child,7,8,hunger
919,7445,mother,6,8,starvation
923,7442,mother,3,8,starvation
924,7441,mother,2,8,starvation
938,7439,mother,0,8,starvation
941,7466,child,7,7,hunger
943,7449,mother,10,8,starvation
951,7468,child,7,8,hunger
954,7467,mother,7,7,starvation
963,7465,mother,7,6,starvation
995,7474,mother,5,9,starvation
999,7481,child,0,10,hunger
999,7482,child,1,10,hunger
999,7483,child,2,10,hunger
999,7484,child,3,10,hunger
999,7485,child,4,10,hunger
999,7486,child,5,10,hunger
999,7487,child,6,10,hunger
999,7488,child,7,10,hunger
999,7489,child,8,10,hunger
999,7490,child,9,10,hunger
999,7491,child,10,10,hunger
999,7492,child,11,10,hunger
1001,7475,mother,6,9,starvation
1005,7477,mother,8,9,starvation
1006,7479,mother,10,9,starvation
1007,7472,mother,3,9,starvation
1007,7494,child,7,9,hunger
1008,7470,mother,1,9,starvation
1009,7480,mother,11,9,starvation
1014,7473,mother,4,9,starvation
1016,7476,mother,7,9,starvation
1016,7478,mother,9,9,starvation
1017,7493,mother,7,8,starvation
1019,7471,mother,2,9,starvation
1024,7469,mother,0,9,starvation
1041,7496,child,7,8,hunger
1051,7498,child,7,9,hunger
1053,7497,mother,7,8,starvation
1068,7495,mother,7,7,starvation
1096,7500,mother,1,10,starvation
1099,7511,child,0,11,hunger
1099,7512,child,1,11,hunger
1099,7513,child,2,11,hunger
1099,7514,child,3,11,hunger
1099,7515,child,4,11,hunger
1099,7516,child,5,11,hunger
1099,7517,child,6,11,hunger
1099,7518,child,7,11,hunger
1099,7519,child,8,11,hunger
1099,7520,child,9,11,hunger
1099,7521,child,10,11,hunger
1099,7522,child,11,11,hunger
1101,7510,mother,11,10,starvation
1102,7504,mother,5,10,starvation
1105,7508,mother,9,10,starvation
1107,7523,mother,7,9,starvation
1107,7524,child,7,10,hunger
1109,7505,mother,6,10,starvation
1109,7506,mother,7,10,starvation
1109,7509,mother,10,10,starvation
1114,7503,mother,4,10,starvation
1123,7499,mother,0,10,starvation
1123,7502,mother,3,10,starvation
1126,7501,mother,2,10,starvation
1141,7526,child,7,9,hunger
1151,7528,child,7,10,hunger
1165,7507,mother,8,10,starvation
1165,7525,mother,7,8,starvation
1169,7527,mother,7,9,starvation
1196,7539,mother,10,11,starvation
1199,7541,child,0,12,hunger
1199,7542,child,1,12,hunger
1199,7543,child,2,12,hunger
1199,7544,child,3,12,hunger
1199,7545,child,4,12,hunger
1199,7546,child,5,12,hunger
1199,7547,child,6,12,hunger
1199,7548,child,7,12,hunger
1199,7549,child,8,12,hunger
1199,7550,child,9,12,hunger
1199,7551,child,10,12,hunger
1199,7552,child,11,12,hunger
1202,7534,mother,5,11,starvation
1206,7533,mother,4,11,starvation
1206,7535,mother,6,11,starvation
1207,7537,mother,8,11,starvation
1207,7554,child,7,11,hunger
1211,7538,mother,9,11,starvation
1215,7540,mother,11,11,starvation
1221,7530,mother,1,11,starvation
1221,7553,mother,7,10,starvation
1226,7529,mother,0,11,starvation
