tick,mother_id,child_id,r,benefit,cost,success,mother_lineage_id,child_lineage_id,is_own_child
0,7228,7229,0.5,0.008,0.03,True,5,5,True
0,7220,7221,0.5,0.008,0.03,True,1,1,True
0,7218,7219,0.5,0.008,0.03,True,0,0,True
0,7222,7223,0.5,0.008,0.03,True,2,2,True
0,7232,7233,0.5,0.008,0.03,True,7,7,True
1,7218,7219,0.5,0.008,0.03,True,0,0,True
1,7228,7229,0.5,0.008,0.03,True,5,5,True
1,7236,7223,0.0,0.008,0.034999999999999996,True,9,2,False
1,7232,7233,0.5,0.008,0.03,True,7,7,True
2,7232,7233,0.5,0.008,0.03,True,7,7,True
2,7218,7219,0.5,0.008,0.03,True,0,0,True
2,7228,7229,0.5,0.008,0.03,True,5,5,True
3,7222,7225,0.0,0.032,0.04,True,2,3,False
4,7222,7225,0.0,0.008,0.03,True,2,3,False
5,7236,7225,0.0,0.008,0.045,True,9,3,False
5,7232,7233,0.5,0.024,0.034999999999999996,True,7,7,True
6,7228,7229,0.5,0.032,0.034999999999999996,True,5,5,True
6,7226,7221,0.0,0.048,0.06,True,4,1,False
6,7230,7221,0.0,0.0,0.06,True,6,1,False
7,7218,7219,0.5,0.04,0.034999999999999996,True,0,0,True
8,7224,7225,0.5,0.024,0.07,True,3,3,True
8,7240,7241,0.5,0.07200000000000001,0.07,True,11,11,True
9,7234,7239,0.0,0.08000000000000002,0.06,True,8,10,False
10,7220,7235,0.0,0.08800000000000002,0.075,True,1,8,False
10,7232,7233,0.5,0.04,0.04,True,7,7,True
11,7230,7227,0.0,0.09600000000000003,0.05,True,6,4,False
11,7220,7235,0.0,0.008,0.03,True,1,8,False
11,7228,7229,0.5,0.04,0.04,True,5,5,True
12,7218,7219,0.5,0.04,0.034999999999999996,True,0,0,True
12,7240,7237,0.0,0.10400000000000004,0.045,True,11,9,False
12,7220,7235,0.0,0.008,0.03,True,1,8,False
13,7220,7235,0.0,0.008,0.03,True,1,8,False
13,7222,7237,0.0,0.008,0.07,True,2,9,False
13,7224,7237,0.0,0.0,0.05,True,3,9,False
13,7218,7219,0.5,0.008,0.03,True,0,0,True
13,7240,7237,0.0,0.0,0.03,True,11,9,False
14,7226,7235,0.0,0.008,0.065,True,4,8,False
14,7234,7237,0.0,0.008,0.05,True,8,9,False
14,7224,7237,0.0,0.0,0.03,True,3,9,False
14,7220,7235,0.0,0.0,0.03,True,1,8,False
14,7240,7237,0.0,0.0,0.03,True,11,9,False
14,7222,7237,0.0,0.0,0.03,True,2,9,False
15,7220,7235,0.0,0.008,0.03,True,1,8,False
15,7226,7235,0.0,0.0,0.03,True,4,8,False
15,7232,7233,0.5,0.04,0.04,True,7,7,True
16,7218,7219,0.5,0.024,0.034999999999999996,True,0,0,True
16,7226,7235,0.0,0.008,0.03,True,4,8,False
16,7220,7235,0.0,0.0,0.03,True,1,8,False
17,7230,7235,0.0,0.008,0.055,True,6,8,False
17,7226,7235,0.0,0.0,0.03,True,4,8,False
17,7220,7235,0.0,0.0,0.03,True,1,8,False
18,7240,7241,0.5,0.08000000000000002,0.045,True,11,11,True
18,7220,7235,0.0,0.008,0.03,True,1,8,False
18,7230,7235,0.0,0.0,0.03,True,6,8,False
18,7226,7235,0.0,0.0,0.03,True,4,8,False
19,7220,7235,0.0,0.008,0.03,True,1,8,False
19,7226,7235,0.0,0.0,0.03,True,4,8,False
19,7224,7237,0.0,0.04,0.05,True,3,9,False
19,7230,7235,0.0,0.0,0.03,True,6,8,False
19,7218,7219,0.5,0.024,0.034999999999999996,True,0,0,True
20,7226,7235,0.0,0.008,0.03,True,4,8,False
20,7230,7235,0.0,0.0,0.03,True,6,8,False
20,7238,7235,0.0,0.0,0.13,True,10,8,False
20,7220,7235,0.0,0.0,0.03,True,1,8,False
21,7230,7235,0.0,0.008,0.03,True,6,8,False
21,7226,7235,0.0,0.0,0.03,True,4,8,False
21,7238,7235,0.0,0.0,0.03,True,10,8,False
21,7220,7235,0.0,0.0,0.03,True,1,8,False
22,7220,7235,0.0,0.008,0.03,True,1,8,False
22,7226,7235,0.0,0.0,0.03,True,4,8,False
22,7232,7233,0.5,0.056,0.04,True,7,7,True
22,7224,7223,0.0,0.1680000000000001,0.04,True,3,2,False
22,7230,7235,0.0,0.0,0.03,True,6,8,False
22,7238,7235,0.0,0.0,0.03,True,10,8,False
23,7230,7235,0.0,0.008,0.03,True,6,8,False
23,7226,7235,0.0,0.0,0.03,True,4,8,False
23,7224,7237,0.0,0.032,0.03,True,3,9,False
23,7238,7235,0.0,0.0,0.03,True,10,8,False
23,7220,7235,0.0,0.0,0.03,True,1,8,False
24,7226,7235,0.0,0.008,0.03,True,4,8,False
24,7230,7235,0.0,0.0,0.03,True,6,8,False
24,7218,7219,0.5,0.04,0.04,True,0,0,True
24,7238,7235,0.0,0.0,0.03,True,10,8,False
24,7224,7237,0.0,0.008,0.03,True,3,9,False
25,7224,7237,0.0,0.008,0.03,True,3,9,False
25,7232,7233,0.5,0.024,0.03,True,7,7,True
25,7230,7235,0.0,0.008,0.03,True,6,8,False
25,7234,7237,0.0,0.0,0.07999999999999999,True,8,9,False
25,7226,7235,0.0,0.0,0.03,True,4,8,False
25,7238,7235,0.0,0.0,0.03,True,10,8,False
26,7238,7235,0.0,0.008,0.03,True,10,8,False
26,7226,7235,0.0,0.0,0.03,True,4,8,False
26,7222,7237,0.0,0.008,0.08499999999999999,True,2,9,False
26,7236,7235,0.0,0.0,0.13,True,9,8,False
26,7230,7235,0.0,0.0,0.03,True,6,8,False
27,7238,7235,0.0,0.008,0.03,True,10,8,False
27,7236,7235,0.0,0.0,0.03,True,9,8,False
27,7230,7235,0.0,0.0,0.03,True,6,8,False
28,7236,7235,0.0,0.008,0.03,True,9,8,False
28,7230,7235,0.0,0.0,0.03,True,6,8,False
28,7238,7235,0.0,0.0,0.03,True,10,8,False
29,7238,7235,0.0,0.008,0.03,True,10,8,False
29,7236,7235,0.0,0.0,0.03,True,9,8,False
30,7222,7241,0.0,0.09600000000000003,0.045,True,2,11,False
30,7232,7233,0.5,0.04,0.03,True,7,7,True
30,7234,7241,0.0,0.0,0.05,True,8,11,False
31,7224,7241,0.0,0.008,0.055,True,3,11,False
32,7232,7233,0.5,0.016,0.03,True,7,7,True
34,7220,7227,0.0,0.1840000000000001,0.04,True,1,4,False
34,7238,7225,0.0,0.2,0.05,True,10,3,False
35,7232,7233,0.5,0.024,0.034999999999999996,True,7,7,True
35,7240,7225,0.0,0.01600000000000012,0.11,True,11,3,False
35,7220,7231,0.0,0.2,0.03,True,1,6,False
38,7232,7233,0.5,0.024,0.034999999999999996,True,7,7,True
38,7224,7241,0.0,0.056,0.06,True,3,11,False
39,7230,7235,0.0,0.08000000000000002,0.07,True,6,8,False
39,7234,7241,0.0,0.008,0.07,True,8,11,False
40,7236,7235,0.0,0.008,0.07999999999999999,True,9,8,False
42,7220,7231,0.0,0.14400000000000024,0.034999999999999996,True,1,6,False
42,7224,7237,0.0,0.12800000000000006,0.045,True,3,9,False
43,7228,7219,0.0,0.15200000000000008,0.15500000000000003,True,5,0,False
43,7234,7237,0.0,0.008,0.045,True,8,9,False
43,7232,7233,0.5,0.04,0.04,True,7,7,True
45,7240,7239,0.0,0.2,0.075,True,11,10,False
45,7236,7239,0.0,0.08800000000000019,0.05,True,9,10,False
46,7226,7235,0.0,0.048,0.09,True,4,8,False
47,7226,7235,0.0,0.008,0.03,True,4,8,False
47,7224,7239,0.0,0.016,0.05,True,3,10,False
47,7234,7241,0.0,0.064,0.045,True,8,11,False
48,7218,7235,0.0,0.008,0.13,True,0,8,False
48,7230,7235,0.0,0.0,0.07,True,6,8,False
48,7226,7235,0.0,0.0,0.03,True,4,8,False
48,7220,7235,0.0,0.0,0.055,True,1,8,False
48,7234,7241,0.0,0.008,0.03,True,8,11,False
49,7218,7235,0.0,0.008,0.03,True,0,8,False
49,7226,7235,0.0,0.0,0.03,True,4,8,False
49,7230,7235,0.0,0.0,0.03,True,6,8,False
50,7232,7233,0.5,0.056,0.04,True,7,7,True
50,7218,7235,0.0,0.008,0.03,True,0,8,False
52,7222,7237,0.0,0.07200000000000001,0.13,True,2,9,False
55,7234,7241,0.0,0.056,0.04,True,8,11,False
55,7232,7233,0.5,0.04,0.03,True,7,7,True
56,7238,7237,0.0,0.032,0.105,True,10,9,False
58,7232,7233,0.5,0.024,0.034999999999999996,True,7,7,True
60,7222,7225,0.0,0.2,0.03,True,2,3,False
60,7224,7241,0.0,0.04,0.065,True,3,11,False
61,7236,7219,0.0,0.14400000000000007,0.07999999999999999,True,9,0,False
62,7236,7219,0.0,0.008,0.03,True,9,0,False
63,7236,7219,0.0,0.008,0.03,True,9,0,False
63,7234,7225,0.0,0.02400000000000011,0.065,True,8,3,False
63,7232,7233,0.5,0.04,0.04,True,7,7,True
64,7218,7221,0.0,0.2,0.07,True,0,1,False
65,7238,7237,0.0,0.07200000000000001,0.07,True,10,9,False
66,7238,7223,0.0,0.2,0.03,True,10,2,False
67,7222,7221,0.0,0.2,0.06,True,2,1,False
70,7234,7223,0.0,0.18400000000000027,0.06,True,8,2,False
72,7230,7235,0.0,0.1760000000000001,0.09499999999999999,True,6,8,False
72,7232,7233,0.5,0.07200000000000001,0.05,True,7,7,True
73,7240,7239,0.0,0.2,0.125,True,11,10,False
73,7222,7239,0.0,0.008000000000000118,0.055,True,2,10,False
74,7234,7239,0.0,0.008,0.045,True,8,10,False
75,7224,7241,0.0,0.12000000000000005,0.07,True,3,11,False
75,7226,7221,0.0,0.1520000000000004,0.105,True,4,1,False
76,7238,7225,0.0,0.10400000000000004,0.045,True,10,3,False
79,7238,7237,0.0,0.11200000000000004,0.04,True,10,9,False
79,7236,7219,0.0,0.12800000000000006,0.075,True,9,0,False
