tick,mother_id,child_id,r,benefit,cost,success,mother_lineage_id,child_lineage_id,is_own_child
0,14467,14468,0.5,0.008,0.03,True,1,1,True
0,14471,14470,0.0,0.008,0.03,True,3,2,False
0,14465,14466,0.5,0.008,0.03,True,0,0,True
0,14499,14466,0.0,0.0,0.03,True,17,0,False
0,14469,14470,0.5,0.0,0.03,True,2,2,True
0,14479,14480,0.5,0.008,0.03,True,7,7,True
0,14473,14474,0.5,0.008,0.03,True,4,4,True
1,14491,14470,0.0,0.008,0.034999999999999996,True,13,2,False
2,14471,14492,0.0,0.024,0.034999999999999996,True,3,13,False
2,14477,14466,0.0,0.016,0.04,True,6,0,False
2,14507,14466,0.0,0.0,0.04,True,21,0,False
2,14493,14482,0.0,0.024,0.04,True,14,8,False
2,14495,14470,0.0,0.008,0.04,True,15,2,False
2,14491,14472,0.0,0.024,0.03,True,13,3,False
3,14465,14478,0.0,0.032,0.04,True,0,6,False
4,14469,14492,0.0,0.016,0.045,True,2,13,False
4,14499,14478,0.0,0.008,0.045,True,17,6,False
4,14479,14488,0.0,0.04,0.045,True,7,11,False
4,14473,14498,0.0,0.04,0.045,True,4,16,False
5,14493,14494,0.5,0.048,0.04,True,14,14,True
5,14521,14478,0.0,0.008,0.055,True,28,6,False
5,14479,14488,0.0,0.008,0.03,True,7,11,False
6,14485,14486,0.5,0.056,0.06,True,10,10,True
6,14511,14512,0.5,0.056,0.06,True,23,23,True
6,14475,14476,0.5,0.056,0.06,True,5,5,True
6,14497,14498,0.5,0.016,0.06,True,16,16,True
6,14479,14488,0.0,0.008,0.03,True,7,11,False
7,14521,14514,0.0,0.064,0.034999999999999996,True,28,24,False
7,14479,14488,0.0,0.008,0.03,True,7,11,False
7,14517,14488,0.0,0.0,0.065,True,26,11,False
7,14499,14500,0.5,0.064,0.04,True,17,17,True
7,14477,14478,0.5,0.016,0.045,True,6,6,True
7,14505,14488,0.0,0.0,0.065,True,20,11,False
8,14517,14488,0.0,0.008,0.03,True,26,11,False
8,14499,14466,0.0,0.048,0.03,True,17,0,False
8,14505,14488,0.0,0.0,0.03,True,20,11,False
8,14479,14488,0.0,0.0,0.03,True,7,11,False
8,14473,14474,0.5,0.064,0.045,True,4,4,True
9,14505,14488,0.0,0.008,0.03,True,20,11,False
9,14507,14466,0.0,0.008,0.06,True,21,0,False
9,14517,14488,0.0,0.0,0.03,True,26,11,False
9,14489,14488,0.0,0.0,0.075,True,12,11,False
9,14479,14488,0.0,0.0,0.03,True,7,11,False
10,14479,14488,0.0,0.008,0.03,True,7,11,False
10,14465,14466,0.5,0.008,0.06,True,0,0,True
11,14491,14488,0.0,0.008,0.07,True,13,11,False
12,14499,14514,0.0,0.04,0.045,True,17,24,False
12,14493,14502,0.0,0.10400000000000004,0.06,True,14,18,False
13,14471,14492,0.0,0.07200000000000001,0.07999999999999999,True,3,13,False
13,14509,14470,0.0,0.08800000000000002,0.09499999999999999,True,22,2,False
13,14499,14522,0.0,0.11200000000000004,0.03,True,17,28,False
14,14499,14522,0.0,0.008,0.03,True,17,28,False
15,14477,14516,0.0,0.12800000000000006,0.065,True,6,25,False
16,14497,14494,0.0,0.08800000000000002,0.065,True,16,14,False
16,14487,14506,0.0,0.13600000000000007,0.11,True,11,20,False
16,14499,14478,0.0,0.07200000000000001,0.034999999999999996,True,17,6,False
17,14479,14506,0.0,0.008,0.06,True,7,20,False
17,14503,14504,0.5,0.14400000000000007,0.115,True,19,19,True
17,14519,14506,0.0,0.0,0.115,True,27,20,False
18,14465,14478,0.0,0.016,0.06,True,0,6,False
18,14491,14520,0.0,0.15200000000000008,0.06,True,13,27,False
18,14521,14514,0.0,0.048,0.07999999999999999,True,28,24,False
18,14513,14482,0.0,0.12800000000000006,0.12000000000000001,True,24,8,False
18,14485,14482,0.0,0.0,0.08499999999999999,True,10,8,False
18,14499,14514,0.0,0.0,0.034999999999999996,True,17,24,False
19,14521,14514,0.0,0.008,0.03,True,28,24,False
19,14499,14514,0.0,0.0,0.03,True,17,24,False
19,14507,14478,0.0,0.008,0.07,True,21,6,False
19,14491,14520,0.0,0.008,0.03,True,13,27,False
20,14509,14520,0.0,0.008,0.06,True,22,27,False
20,14475,14514,0.0,0.008,0.09499999999999999,True,5,24,False
20,14499,14514,0.0,0.0,0.03,True,17,24,False
20,14501,14520,0.0,0.0,0.13,True,18,27,False
21,14501,14470,0.0,0.064,0.03,True,18,2,False
22,14501,14470,0.0,0.008,0.03,True,18,2,False
22,14503,14468,0.0,0.1760000000000001,0.05,True,19,1,False
22,14481,14470,0.0,0.0,0.14,True,8,2,False
23,14503,14468,0.0,0.008,0.03,True,19,1,False
23,14501,14470,0.0,0.008,0.03,True,18,2,False
23,14473,14486,0.0,0.13600000000000007,0.09,True,4,10,False
23,14481,14470,0.0,0.0,0.03,True,8,2,False
24,14517,14470,0.0,0.008,0.09999999999999999,True,26,2,False
24,14503,14468,0.0,0.008,0.03,True,19,1,False
25,14503,14468,0.0,0.008,0.03,True,19,1,False
25,14507,14466,0.0,0.12000000000000005,0.045,True,21,0,False
26,14503,14468,0.0,0.008,0.03,True,19,1,False
26,14473,14494,0.0,0.08000000000000002,0.04,True,4,14,False
26,14499,14466,0.0,0.008,0.05,True,17,0,False
27,14477,14514,0.0,0.056,0.08499999999999999,True,6,24,False
27,14503,14468,0.0,0.008,0.03,True,19,1,False
28,14513,14494,0.0,0.016,0.075,True,24,14,False
28,14503,14468,0.0,0.008,0.03,True,19,1,False
28,14493,14474,0.0,0.1600000000000001,0.105,True,14,4,False
28,14507,14522,0.0,0.11200000000000004,0.04,True,21,28,False
28,14487,14490,0.0,0.2,0.08499999999999999,True,11,12,False
29,14485,14494,0.0,0.008,0.07999999999999999,True,10,14,False
29,14493,14474,0.0,0.008,0.03,True,14,4,False
29,14479,14490,0.0,0.04000000000000014,0.08499999999999999,True,7,12,False
29,14501,14490,0.0,0.0,0.055,True,18,12,False
29,14477,14514,0.0,0.016,0.03,True,6,24,False
29,14503,14468,0.0,0.008,0.03,True,19,1,False
29,14497,14474,0.0,0.0,0.09,True,16,4,False
30,14487,14518,0.0,0.2,0.034999999999999996,True,11,26,False
30,14467,14502,0.0,0.14400000000000007,0.17500000000000004,True,1,18,False
30,14493,14474,0.0,0.008,0.03,True,14,4,False
30,14479,14518,0.0,0.048000000000000154,0.03,True,7,26,False
30,14503,14468,0.0,0.008,0.03,True,19,1,False
30,14473,14482,0.0,0.09600000000000003,0.045,True,4,8,False
31,14489,14482,0.0,0.008,0.135,True,12,8,False
31,14493,14474,0.0,0.008,0.03,True,14,4,False
31,14503,14468,0.0,0.008,0.03,True,19,1,False
31,14469,14484,0.0,0.2,0.16000000000000003,True,2,9,False
32,14503,14468,0.0,0.008,0.03,True,19,1,False
32,14505,14518,0.0,0.016,0.14,True,20,26,False
32,14493,14474,0.0,0.008,0.03,True,14,4,False
32,14465,14514,0.0,0.024,0.065,True,0,24,False
32,14495,14510,0.0,0.2,0.15000000000000002,True,15,22,False
33,14493,14474,0.0,0.008,0.03,True,14,4,False
33,14503,14468,0.0,0.008,0.03,True,19,1,False
33,14487,14484,0.0,0.07200000000000017,0.04,True,11,9,False
34,14503,14468,0.0,0.008,0.03,True,19,1,False
34,14479,14484,0.0,0.008,0.045,True,7,9,False
34,14493,14474,0.0,0.008,0.03,True,14,4,False
35,14493,14474,0.0,0.008,0.03,True,14,4,False
35,14505,14484,0.0,0.008,0.04,True,20,9,False
35,14503,14468,0.0,0.008,0.03,True,19,1,False
35,14473,14516,0.0,0.1600000000000001,0.05,True,4,25,False
35,14491,14472,0.0,0.2,0.07999999999999999,True,13,3,False
35,14501,14484,0.0,0.0,0.055,True,18,9,False
36,14505,14490,0.0,0.056,0.03,True,20,12,False
36,14503,14468,0.0,0.008,0.03,True,19,1,False
36,14479,14490,0.0,0.0,0.034999999999999996,True,7,12,False
36,14493,14474,0.0,0.008,0.03,True,14,4,False
36,14501,14490,0.0,0.0,0.03,True,18,12,False
37,14503,14468,0.0,0.008,0.03,True,19,1,False
37,14513,14516,0.0,0.016,0.07,True,24,25,False
37,14493,14474,0.0,0.008,0.03,True,14,4,False
38,14469,14490,0.0,0.016,0.06,True,2,12,False
38,14475,14522,0.0,0.08000000000000002,0.08499999999999999,True,5,28,False
38,14493,14474,0.0,0.008,0.03,True,14,4,False
38,14503,14468,0.0,0.008,0.03,True,19,1,False
38,14495,14490,0.0,0.0,0.055,True,15,12,False
38,14481,14490,0.0,0.0,0.09999999999999999,True,8,12,False
39,14467,14494,0.0,0.08000000000000002,0.07,True,1,14,False
39,14479,14518,0.0,0.056,0.04,True,7,26,False
39,14469,14518,0.0,0.0,0.03,True,2,26,False
39,14503,14468,0.0,0.008,0.03,True,19,1,False
40,14465,14508,0.0,0.2,0.065,True,0,21,False
40,14475,14508,0.0,0.12800000000000022,0.034999999999999996,True,5,21,False
40,14471,14502,0.0,0.08000000000000002,0.16000000000000003,True,3,18,False
40,14503,14468,0.0,0.008,0.03,True,19,1,False
41,14491,14496,0.0,0.2,0.045,True,13,15,False
41,14503,14468,0.0,0.008,0.03,True,19,1,False
41,14517,14496,0.0,0.13600000000000023,0.11,True,26,15,False
42,14469,14484,0.0,0.056,0.04,True,2,9,False
42,14479,14484,0.0,0.0,0.04,True,7,9,False
42,14503,14468,0.0,0.008,0.03,True,19,1,False
42,14509,14496,0.0,0.008,0.12000000000000001,True,22,15,False
43,14503,14468,0.0,0.008,0.03,True,19,1,False
43,14511,14468,0.0,0.0,0.21000000000000008,True,23,1,False
43,14467,14482,0.0,0.09600000000000003,0.045,True,1,8,False
44,14471,14496,0.0,0.016,0.045,True,3,15,False
44,14479,14488,0.0,0.2,0.034999999999999996,True,7,11,False
44,14503,14468,0.0,0.008,0.03,True,19,1,False
45,14469,14488,0.0,0.07200000000000017,0.04,True,2,11,False
45,14503,14468,0.0,0.008,0.03,True,19,1,False
45,14517,14482,0.0,0.016,0.045,True,26,8,False
46,14503,14468,0.0,0.008,0.03,True,19,1,False
46,14521,14516,0.0,0.07200000000000001,0.12000000000000001,True,28,25,False
46,14493,14474,0.0,0.064,0.03,True,14,4,False
47,14513,14516,0.0,0.008,0.075,True,24,25,False
47,14503,14468,0.0,0.008,0.03,True,19,1,False
48,14479,14490,0.0,0.08000000000000002,0.045,True,7,12,False
48,14499,14516,0.0,0.008,0.105,True,17,25,False
48,14471,14470,0.0,0.19200000000000012,0.045,True,3,2,False
48,14485,14494,0.0,0.07200000000000001,0.12000000000000001,True,10,14,False
49,14467,14494,0.0,0.008,0.055,True,1,14,False
49,14473,14494,0.0,0.0,0.075,True,4,14,False
49,14475,14500,0.0,0.2,0.065,True,5,17,False
49,14479,14518,0.0,0.08000000000000002,0.03,True,7,26,False
50,14487,14470,0.0,0.016,0.11,True,11,2,False
50,14513,14494,0.0,0.008,0.04,True,24,14,False
51,14469,14484,0.0,0.07200000000000001,0.055,True,2,9,False
51,14465,14500,0.0,0.15200000000000025,0.07,True,0,17,False
52,14479,14484,0.0,0.008,0.04,True,7,9,False
52,14517,14482,0.0,0.056,0.04,True,26,8,False
53,14499,14514,0.0,0.1680000000000001,0.05,True,17,24,False
53,14467,14482,0.0,0.008,0.045,True,1,8,False
53,14513,14482,0.0,0.0,0.04,True,24,8,False
54,14479,14488,0.0,0.07200000000000001,0.034999999999999996,True,7,11,False
55,14481,14490,0.0,0.056,0.11,True,8,12,False
55,14495,14484,0.0,0.024,0.08499999999999999,True,15,9,False
55,14469,14488,0.0,0.008,0.045,True,2,11,False
55,14475,14514,0.0,0.016,0.04,True,5,24,False
56,14521,14516,0.0,0.064,0.065,True,28,25,False
56,14481,14518,0.0,0.056,0.03,True,8,26,False
56,14479,14490,0.0,0.008,0.034999999999999996,True,7,12,False
57,14485,14504,0.0,0.2,0.065,True,10,19,False
57,14499,14476,0.0,0.2,0.045,True,17,5,False
57,14507,14476,0.0,0.2,0.115,True,21,5,False
58,14471,14518,0.0,0.016,0.075,True,3,26,False
58,14511,14504,0.0,0.12800000000000022,0.09999999999999999,True,23,19,False
59,14477,14476,0.0,0.024000000000000285,0.125,True,6,5,False
59,14469,14518,0.0,0.008,0.045,True,2,26,False
60,14517,14476,0.0,0.008,0.065,True,26,5,False
60,14489,14504,0.0,0.016,0.125,True,12,19,False
61,14507,14522,0.0,0.1840000000000001,0.045,True,21,28,False
61,14513,14486,0.0,0.2,0.065,True,24,10,False
61,14473,14476,0.0,0.008,0.08499999999999999,True,4,5,False
62,14511,14468,0.0,0.12000000000000005,0.045,True,23,1,False
63,14465,14478,0.0,0.2,0.065,True,0,6,False
63,14469,14480,0.0,0.2,0.045,True,2,7,False
64,14469,14480,0.0,0.2,0.03,True,2,7,False
64,14487,14480,0.0,0.11200000000000032,0.09499999999999999,True,11,7,False
66,14511,14504,0.0,0.048,0.045,True,23,19,False
67,14481,14480,0.0,0.024,0.07999999999999999,True,8,7,False
67,14509,14472,0.0,0.2,0.09499999999999999,True,22,3,False
68,14485,14504,0.0,0.016,0.06,True,10,19,False
69,14513,14486,0.0,0.16800000000000026,0.04,True,24,10,False
70,14475,14514,0.0,0.12000000000000005,0.06,True,5,24,False
70,14507,14514,0.0,0.0,0.05,True,21,24,False
70,14511,14468,0.0,0.064,0.045,True,23,1,False
71,14471,14484,0.0,0.12800000000000006,0.09,True,3,9,False
71,14465,14514,0.0,0.008,0.04,True,0,24,False
71,14513,14494,0.0,0.1680000000000001,0.034999999999999996,True,24,14,False
