tick,mother_id,mother_energy,winner_domain,chosen_child_id,chosen_r,chosen_distress,chosen_distance,candidate_child_ids,candidate_r,candidate_distress,candidate_distance
19,14521,0.8131999999999998,care,14514,0.0,0.504,1,14466;14476;14478;14482;14500;14508;14514;14516;14522,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.3485;0.2395;0.4415;0.4415;0.2355;0.1425;0.5040;0.2660;0.2075,6;5;3;8;5;3;1;5;3
19,14499,0.6631999999999997,care,14514,0.0,0.504,1,14466;14476;14478;14500;14508;14514;14516;14522,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.3485;0.2395;0.4415;0.2355;0.1425;0.5040;0.2660;0.2075,4;6;2;3;1;1;7;1
19,14507,0.8381999999999998,care,14478,0.0,0.4415,1,14466;14476;14478;14500;14508;14514;14516;14522,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.3485;0.2395;0.4415;0.2355;0.1425;0.5040;0.2660;0.2075,4;7;1;3;1;2;7;2
19,14515,0.99044,self,,,,,14482;14486;14494;14496;14502;14516,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.4415;0.3020;0.2620;0.2675;0.4655;0.2660,2;3;2;7;6;4
19,14479,0.6631999999999997,care,14520,0.0,0.504,6,14470;14472;14480;14484;14488;14490;14492;14506;14510;14518;14520,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3990;0.4430;0.3260;0.4550;0.2820;0.2050;0.1490;0.2580;0.2675;0.2675;0.5040,7;6;4;1;2;2;5;2;7;4;6
19,14509,0.8631999999999999,care,14520,0.0,0.504,2,14470;14472;14482;14484;14488;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.3990;0.4430;0.4415;0.4550;0.2820;0.2050;0.1490;0.2675;0.4655;0.2580;0.2675;0.2675;0.5040,2;2;8;5;8;5;1;3;6;6;3;6;2
19,14511,0.8631999999999999,care,14468,0.0,0.38850000000000007,5,14468;14512,0.0000;0.5000,0.3885;0.2395,5;3
19,14503,0.8628111850426422,care,14468,0.0,0.38850000000000007,4,14468;14484;14502;14504;14506,0.0000;0.0000;0.0000;0.5000;0.0000,0.3885;0.4550;0.4655;0.1330;0.2580,4;8;6;2;8
19,14467,0.8631999999999999,care,14468,0.5,0.38850000000000007,5,14468;14484;14488;14502;14504;14506;14512,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3885;0.4550;0.2820;0.4655;0.1330;0.2580;0.2395,5;7;7;5;6;5;6
19,14505,0.8131999999999998,care,14520,0.0,0.504,5,14470;14472;14480;14484;14488;14490;14492;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.3990;0.4430;0.3260;0.4550;0.2820;0.2050;0.1490;0.2580;0.2675;0.2675;0.5040,7;6;4;2;2;1;5;4;5;2;5
19,14491,0.7881999999999998,care,14520,0.0,0.504,1,14470;14472;14480;14484;14488;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3990;0.4430;0.3260;0.4550;0.2820;0.2050;0.1490;0.2675;0.4655;0.2580;0.2675;0.2675;0.5040,3;2;8;5;6;3;2;5;7;7;2;4;1
19,14495,0.8631999999999999,care,14520,0.0,0.504,4,14470;14472;14482;14484;14488;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3990;0.4430;0.4415;0.4550;0.2820;0.2050;0.1490;0.2675;0.4655;0.2580;0.2675;0.2675;0.5040,4;4;8;5;8;5;1;3;4;5;5;6;4
19,14497,0.8381591611733479,care,14498,0.5,0.42700000000000005,6,14482;14486;14494;14498;14516,0.0000;0.0000;0.0000;0.5000;0.0000,0.4415;0.3020;0.2620;0.4270;0.2660,6;1;3;6;7
19,14477,0.8181495523304592,care,14514,0.0,0.504,6,14476;14478;14482;14486;14494;14502;14508;14514;14516;14522,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2395;0.4415;0.4415;0.3020;0.2620;0.4655;0.1425;0.5040;0.2660;0.2075,6;7;4;6;4;8;8;6;2;8
19,14487,0.8631999999999999,care,14520,0.0,0.504,5,14470;14472;14480;14484;14488;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3990;0.4430;0.3260;0.4550;0.2820;0.2050;0.1490;0.2675;0.4655;0.2580;0.2675;0.2675;0.5040,5;5;6;1;4;1;3;7;8;3;6;3;5
19,14481,0.8881999999999999,care,14520,0.0,0.504,4,14470;14472;14482;14484;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3990;0.4430;0.4415;0.4550;0.2050;0.1490;0.2675;0.4655;0.2580;0.2675;0.2675;0.5040,4;4;7;6;6;2;2;4;6;5;7;4
19,14471,0.8131999999999998,care,14520,0.0,0.504,6,14470;14472;14480;14484;14488;14490;14492;14496;14502;14504;14506;14510;14518;14520,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3990;0.4430;0.3260;0.4550;0.2820;0.2050;0.1490;0.2675;0.4655;0.1330;0.2580;0.2675;0.2675;0.5040,6;6;7;2;5;2;3;6;7;8;2;7;4;6
20,14509,0.8565199999999998,care,14520,0.0,0.4415,1,14470;14472;14484;14488;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.4655;0.3845;0.4590;0.2860;0.2090;0.1530;0.3340;0.4695;0.3245;0.2090;0.3340;0.4415,2;1;5;7;4;2;4;7;7;2;5;1
20,14517,0.8065199999999998,care,14520,0.0,0.4415,2,14470;14472;14480;14484;14488;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.4655;0.3845;0.3925;0.4590;0.2860;0.2090;0.1530;0.3340;0.4695;0.3245;0.2090;0.3340;0.4415,3;2;8;4;6;3;1;5;6;6;3;4;2
20,14495,0.8565199999999998,care,14520,0.0,0.4415,4,14470;14472;14484;14488;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4655;0.3845;0.4590;0.2860;0.2090;0.1530;0.3340;0.4695;0.3245;0.2090;0.3340;0.4415,4;4;4;7;4;1;4;5;4;5;5;4
20,14507,0.8065199999999998,forage,,,,,14466;14476;14478;14500;14508;14514;14516;14522,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.3525;0.3060;0.3790;0.2395;0.1465;0.4415;0.2700;0.2115,4;7;1;3;1;2;7;2
20,14475,0.8565199999999998,care,14514,0.0,0.4415,1,14466;14476;14478;14500;14508;14514;14516;14522,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3525;0.3060;0.3790;0.2395;0.1465;0.4415;0.2700;0.2115,4;4;4;3;3;1;7;1
20,14473,0.8165199999999998,care,14482,0.0,0.4455,7,14482;14486;14494;14498,0.0000;0.0000;0.0000;0.0000,0.4455;0.3685;0.3285;0.3685,7;3;5;4
20,14467,0.8565199999999998,care,14468,0.5,0.33000000000000007,4,14468;14484;14488;14502;14504;14506;14512,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3300;0.4590;0.2860;0.4695;0.1370;0.3245;0.3060,4;8;8;6;6;6;6
20,14511,0.8565199999999998,care,14468,0.0,0.33000000000000007,4,14468;14504;14512,0.0000;0.0000;0.5000,0.3300;0.1370;0.3060,4;8;4
20,14477,0.8114695523304591,care,14514,0.0,0.4415,5,14476;14478;14482;14486;14494;14502;14508;14514;14516;14522,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3060;0.3790;0.4455;0.3685;0.3285;0.4695;0.1465;0.4415;0.2700;0.2115,5;6;4;7;5;8;7;5;2;7
20,14469,0.8315199999999998,care,14502,0.0,0.46950000000000003,7,14470;14472;14480;14484;14488;14490;14492;14496;14502;14504;14506;14510;14518;14520,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4655;0.3845;0.3925;0.4590;0.2860;0.2090;0.1530;0.3340;0.4695;0.1370;0.3245;0.2090;0.3340;0.4415,7;7;7;2;5;3;4;6;7;8;2;8;5;7
20,14513,0.8565199999999998,care,14514,0.5,0.4415,7,14470;14476;14478;14482;14486;14494;14496;14502;14514;14516,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.4655;0.3060;0.3790;0.4455;0.3685;0.3285;0.3340;0.4695;0.4415;0.2700,8;7;8;2;5;3;6;6;7;5
20,14499,0.6315199999999996,care,14514,0.0,0.4415,1,14466;14476;14478;14500;14508;14514;14516;14522,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.3525;0.3060;0.3790;0.2395;0.1465;0.4415;0.2700;0.2115,4;6;2;3;1;1;7;1
20,14515,0.98876,forage,,,,,14482;14486;14494;14496;14502;14516,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.4455;0.3685;0.3285;0.3340;0.4695;0.2700,2;3;2;7;6;4
20,14491,0.7565199999999997,self,,,,,14470;14472;14480;14484;14488;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4655;0.3845;0.3925;0.4590;0.2860;0.2090;0.1530;0.3340;0.4695;0.3245;0.2090;0.3340;0.4415,3;2;8;5;6;3;2;5;7;7;2;4;1
20,14487,0.8565199999999998,care,14520,0.0,0.4415,4,14470;14472;14480;14484;14488;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4655;0.3845;0.3925;0.4590;0.2860;0.2090;0.1530;0.3340;0.4695;0.3245;0.2090;0.3340;0.4415,5;4;6;2;4;1;3;7;8;4;5;2;4
20,14489,0.8565199999999998,care,14520,0.0,0.4415,5,14470;14472;14480;14484;14488;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4655;0.3845;0.3925;0.4590;0.2860;0.2090;0.1530;0.3340;0.4695;0.3245;0.2090;0.3340;0.4415,5;5;7;2;5;2;2;6;7;3;6;3;5
20,14521,0.7815199999999998,care,14482,0.0,0.4455,8,14466;14476;14478;14482;14500;14508;14514;14516;14522,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.3525;0.3060;0.3790;0.4455;0.2395;0.1465;0.4415;0.2700;0.2115,6;5;3;8;5;3;1;5;3
20,14519,0.8565199999999998,care,14520,0.5,0.4415,7,14470;14472;14480;14484;14488;14490;14492;14496;14502;14504;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.4655;0.3845;0.3925;0.4590;0.2860;0.2090;0.1530;0.3340;0.4695;0.1370;0.3245;0.2090;0.3340;0.4415,7;7;8;3;6;3;4;5;6;7;3;8;5;7
20,14503,0.8561311850426422,care,14468,0.0,0.33000000000000007,3,14468;14502;14504;14506,0.0000;0.0000;0.5000;0.0000,0.3300;0.4695;0.1370;0.3245,3;7;2;8
20,14465,0.7864791611733478,forage,,,,,14466;14476;14478;14500;14508;14514;14516;14522,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3525;0.3060;0.3790;0.2395;0.1465;0.4415;0.2700;0.2115,5;7;1;4;2;2;6;2
20,14497,0.8314791611733479,care,14498,0.5,0.36850000000000005,5,14482;14486;14494;14498;14516,0.0000;0.0000;0.0000;0.5000;0.0000,0.4455;0.3685;0.3285;0.3685;0.2700,6;2;4;5;8
20,14505,0.8065199999999998,care,14520,0.0,0.4415,4,14470;14472;14480;14484;14488;14490;14492;14496;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.4655;0.3845;0.3925;0.4590;0.2860;0.2090;0.1530;0.3340;0.3245;0.2090;0.3340;0.4415,6;5;5;3;3;1;4;8;5;4;1;4
20,14481,0.8815199999999999,care,14520,0.0,0.4415,3,14470;14472;14476;14482;14484;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4655;0.3845;0.3060;0.4455;0.4590;0.2090;0.1530;0.3340;0.4695;0.3245;0.2090;0.3340;0.4415,3;3;8;7;6;6;2;2;5;6;4;7;3
20,14483,0.98112,forage,,,,,14468;14482;14484;14490;14492;14496;14502;14504;14506;14512;14518,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3300;0.4455;0.4590;0.2090;0.1530;0.3340;0.4695;0.1370;0.3245;0.3060;0.3340,8;7;6;6;7;7;3;4;6;8;8
20,14479,0.6565199999999997,care,14520,0.0,0.4415,5,14470;14472;14480;14484;14488;14490;14492;14496;14506;14510;14518;14520,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4655;0.3845;0.3925;0.4590;0.2860;0.2090;0.1530;0.3340;0.3245;0.2090;0.3340;0.4415,6;5;5;1;3;1;4;8;3;6;3;5
20,14501,0.8815199999999999,care,14520,0.0,0.4415,1,14470;14472;14482;14484;14488;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.4655;0.3845;0.4455;0.4590;0.2860;0.2090;0.1530;0.3340;0.4695;0.3245;0.2090;0.3340;0.4415,1;1;8;5;8;5;2;3;7;7;3;6;1
20,14471,0.8065199999999998,care,14520,0.0,0.4415,5,14470;14472;14480;14484;14488;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4655;0.3845;0.3925;0.4590;0.2860;0.2090;0.1530;0.3340;0.4695;0.3245;0.2090;0.3340;0.4415,5;5;8;3;6;3;2;5;6;3;6;4;5
20,14485,0.8314739277741265,care,14502,0.0,0.46950000000000003,4,14470;14472;14482;14486;14494;14496;14498;14502;14504;14516,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4655;0.3845;0.4455;0.3685;0.3285;0.3340;0.3685;0.4695;0.1370;0.2700,7;8;2;5;4;5;8;4;8;6
20,14493,0.8065199999999998,care,14498,0.0,0.36850000000000005,4,14482;14486;14494;14498;14502;14504,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.4455;0.3685;0.3285;0.3685;0.4695;0.1370,6;3;5;4;8;7
21,14479,0.6497599999999997,care,14470,0.0,0.532,7,14470;14472;14480;14484;14488;14490;14492;14506;14510;14518;14520,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5320;0.3260;0.3340;0.4630;0.2900;0.2130;0.1570;0.3910;0.2130;0.2755;0.3790,7;6;4;2;2;1;5;4;5;2;5
21,14481,0.8747599999999999,care,14520,0.0,0.379,2,14470;14472;14476;14482;14484;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5320;0.3260;0.3100;0.4495;0.4630;0.2130;0.1570;0.4005;0.4735;0.3910;0.2130;0.2755;0.3790,2;2;8;7;6;6;2;2;6;6;4;7;2
21,14501,0.8497599999999998,care,14470,0.0,0.532,1,14470;14472;14482;14484;14488;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.5320;0.3260;0.4495;0.4630;0.2900;0.2130;0.1570;0.4005;0.4735;0.3910;0.2130;0.2755;0.3790,1;1;8;5;8;5;2;3;7;7;3;6;1
21,14467,0.8497599999999998,care,14502,0.0,0.47350000000000003,7,14468;14502;14504;14506;14512,0.5000;0.0000;0.0000;0.0000;0.0000,0.2715;0.4735;0.2035;0.3910;0.3725,3;7;6;7;6
21,14517,0.7997599999999998,care,14470,0.0,0.532,4,14470;14472;14480;14484;14488;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.5320;0.3260;0.3340;0.4630;0.2900;0.2130;0.1570;0.4005;0.4735;0.3910;0.2130;0.2755;0.3790,4;3;7;5;5;3;2;6;7;7;2;3;2
21,14509,0.8247599999999998,care,14470,0.0,0.532,2,14470;14472;14484;14488;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.5320;0.3260;0.4630;0.2900;0.2130;0.1570;0.4005;0.4735;0.3910;0.2130;0.2755;0.3790,2;1;5;7;4;2;4;7;7;2;5;1
21,14515,0.987,forage,,,,,14482;14486;14494;14496;14502;14516,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.4495;0.4350;0.3950;0.4005;0.4735;0.2740,2;3;2;7;6;4
21,14483,0.99824,self,,,,,14468;14482;14484;14490;14492;14496;14502;14504;14506;14512;14518,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2715;0.4495;0.4630;0.2130;0.1570;0.4005;0.4735;0.2035;0.3910;0.3725;0.2755,8;7;6;6;7;7;3;4;6;8;8
21,14485,0.8247139277741266,care,14502,0.0,0.47350000000000003,3,14470;14472;14482;14486;14492;14494;14496;14502;14504;14516;14520,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5320;0.3260;0.4495;0.4350;0.1570;0.3950;0.4005;0.4735;0.2035;0.2740;0.3790,6;7;2;6;8;5;4;3;8;7;8
21,14505,0.7997599999999998,care,14470,0.0,0.532,5,14470;14472;14480;14484;14488;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.5320;0.3260;0.3340;0.4630;0.2900;0.2130;0.1570;0.4005;0.4735;0.3910;0.2130;0.2755;0.3790,5;4;6;4;4;2;3;7;8;6;3;2;3
21,14511,0.8497599999999998,care,14512,0.5,0.37250000000000005,5,14468;14504;14512,0.0000;0.0000;0.5000,0.2715;0.2035;0.3725,3;7;5
21,14499,0.5997599999999996,forage,,,,,14466;14476;14478;14500;14508;14514;14516;14522,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.4190;0.3100;0.3205;0.2435;0.1505;0.3790;0.2740;0.2780,4;6;2;3;1;1;7;1
21,14507,0.8047599999999998,forage,,,,,14466;14476;14478;14500;14508;14514;14516;14522,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.4190;0.3100;0.3205;0.2435;0.1505;0.3790;0.2740;0.2780,4;7;1;3;1;2;7;2
21,14469,0.8247599999999998,care,14502,0.0,0.47350000000000003,6,14470;14472;14480;14484;14488;14490;14492;14496;14502;14504;14506;14518;14520,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5320;0.3260;0.3340;0.4630;0.2900;0.2130;0.1570;0.4005;0.4735;0.2035;0.3910;0.2755;0.3790,8;8;8;3;6;4;5;5;6;7;3;6;8
21,14473,0.8097599999999998,care,14482,0.0,0.4495,6,14482;14486;14494;14498,0.0000;0.0000;0.0000;0.0000,0.4495;0.4350;0.3950;0.3100,6;3;5;4
21,14495,0.8497599999999998,forage,,,,,14470;14472;14480;14484;14488;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5320;0.3260;0.3340;0.4630;0.2900;0.2130;0.1570;0.4005;0.4735;0.3910;0.2130;0.2755;0.3790,3;3;8;3;6;3;1;5;6;5;4;4;3
21,14519,0.8497599999999998,care,14520,0.5,0.379,6,14470;14472;14480;14484;14488;14490;14492;14496;14502;14504;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.5320;0.3260;0.3340;0.4630;0.2900;0.2130;0.1570;0.4005;0.4735;0.2035;0.3910;0.2130;0.2755;0.3790,6;6;8;3;6;3;3;5;6;8;3;7;4;6
21,14465,0.7797191611733478,forage,,,,,14466;14476;14478;14482;14500;14508;14514;14516;14522,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4190;0.3100;0.3205;0.4495;0.2435;0.1505;0.3790;0.2740;0.2780,6;7;2;8;5;3;2;5;3
21,14471,0.7997599999999998,care,14470,0.0,0.532,4,14470;14472;14480;14484;14488;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5320;0.3260;0.3340;0.4630;0.2900;0.2130;0.1570;0.4005;0.4735;0.3910;0.2130;0.2755;0.3790,4;4;8;3;6;3;1;5;6;4;5;4;4
21,14477,0.8047095523304592,care,14514,0.0,0.379,4,14476;14478;14482;14486;14494;14500;14508;14514;14516;14522,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3100;0.3205;0.4495;0.4350;0.3950;0.2435;0.1505;0.3790;0.2740;0.2780,4;5;5;8;6;8;6;4;2;6
21,14521,0.7747599999999998,care,14482,0.0,0.4495,7,14466;14476;14478;14482;14494;14500;14508;14514;14516;14522,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.4190;0.3100;0.3205;0.4495;0.3950;0.2435;0.1505;0.3790;0.2740;0.2780,7;5;3;7;8;6;4;2;4;4
21,14497,0.8247191611733479,care,14498,0.5,0.31000000000000005,4,14482;14486;14494;14498,0.0000;0.0000;0.0000;0.5000,0.4495;0.4350;0.3950;0.3100,7;3;5;4
21,14475,0.8247599999999998,self,,,,,14466;14476;14478;14500;14508;14514;14516;14522,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4190;0.3100;0.3205;0.2435;0.1505;0.3790;0.2740;0.2780,4;4;4;3;3;1;7;1
21,14513,0.8497599999999998,care,14514,0.5,0.379,6,14470;14476;14478;14482;14486;14494;14496;14502;14508;14514;14516;14522,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.5320;0.3100;0.3205;0.4495;0.4350;0.3950;0.4005;0.4735;0.1505;0.3790;0.2740;0.2780,8;6;8;3;6;4;6;7;8;6;5;8
21,14487,0.8497599999999998,care,14520,0.0,0.379,3,14470;14472;14480;14484;14488;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5320;0.3260;0.3340;0.4630;0.2900;0.2130;0.1570;0.4005;0.4735;0.3910;0.2130;0.2755;0.3790,5;4;6;3;4;1;3;7;8;5;4;2;3
21,14493,0.7997599999999998,care,14474,0.0,0.552,8,14474;14482;14486;14494;14498;14504,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.5520;0.4495;0.4350;0.3950;0.3100;0.2035,8;7;4;6;3;8
21,14503,0.8493711850426422,care,14468,0.0,0.2715000000000001,2,14468;14502;14504;14506,0.0000;0.0000;0.5000;0.0000,0.2715;0.4735;0.2035;0.3910,2;8;3;8
21,14491,0.7547599999999998,care,14470,0.0,0.532,3,14470;14472;14480;14484;14488;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5320;0.3260;0.3340;0.4630;0.2900;0.2130;0.1570;0.4005;0.4735;0.3910;0.2130;0.2755;0.3790,3;2;8;5;6;3;2;5;7;7;2;4;1
21,14489,0.8497599999999998,care,14470,0.0,0.532,4,14470;14472;14480;14484;14488;14490;14492;14496;14502;14506;14510;14518;14520,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5320;0.3260;0.3340;0.4630;0.2900;0.2130;0.1570;0.4005;0.4735;0.3910;0.2130;0.2755;0.3790,4;4;7;2;5;2;2;6;7;4;5;3;4
22,14477,0.7978695523304592,care,14514,0.0,0.3205,3,14466;14476;14478;14482;14494;14500;14508;14514;14516;14522,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4855;0.3140;0.3245;0.4535;0.4615;0.3100;0.1545;0.3205;0.2780;0.3445,8;3;5;6;7;7;5;3;3;5
22,14475,0.8229199999999999,care,14466,0.0,0.48550000000000004,4,14466;14476;14478;14500;14508;14514;14516;14522,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4855;0.3140;0.3245;0.3100;0.1545;0.3205;0.2780;0.3445,4;4;4;3;3;1;7;1
22,14485,0.8178739277741266,care,14502,0.0,0.47750000000000004,2,14470;14472;14482;14486;14492;14494;14496;14502;14504;14516;14520,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5040;0.3300;0.4535;0.5015;0.2235;0.4615;0.4045;0.4775;0.2075;0.2780;0.3205,7;7;3;7;7;6;4;2;7;8;7
22,14473,0.8029199999999999,care,14482,0.0,0.4535,5,14482;14486;14494;14498;14504;14516,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4535;0.5015;0.4615;0.2515;0.2075;0.2780,5;2;4;5;8;8
