tick,agent_id,agent_type,lineage_id,generation,cause
47,14503,mother,19,0,starvation
62,14479,mother,7,0,starvation
87,14471,mother,3,0,starvation
97,14511,mother,23,0,starvation
99,14466,child,0,1,hunger
99,14468,child,1,1,hunger
99,14470,child,2,1,hunger
99,14472,child,3,1,hunger
99,14474,child,4,1,hunger
99,14476,child,5,1,hunger
99,14478,child,6,1,hunger
99,14480,child,7,1,hunger
99,14482,child,8,1,hunger
99,14484,child,9,1,hunger
99,14486,child,10,1,hunger
99,14488,child,11,1,hunger
99,14490,child,12,1,hunger
99,14492,child,13,1,hunger
99,14494,child,14,1,hunger
99,14496,child,15,1,hunger
99,14498,child,16,1,hunger
99,14500,child,17,1,hunger
99,14502,child,18,1,hunger
99,14504,child,19,1,hunger
99,14506,child,20,1,hunger
99,14508,child,21,1,hunger
99,14510,child,22,1,hunger
99,14512,child,23,1,hunger
99,14514,child,24,1,hunger
99,14516,child,25,1,hunger
99,14518,child,26,1,hunger
99,14520,child,27,1,hunger
99,14522,child,28,1,hunger
101,14493,mother,14,0,starvation
110,14469,mother,2,0,starvation
120,14477,mother,6,0,starvation
124,14509,mother,22,0,starvation
125,14481,mother,8,0,starvation
130,14519,mother,27,0,starvation
201,14495,mother,15,0,starvation
245,14521,mother,28,0,starvation
259,14535,mother,12,1,starvation
261,14529,mother,6,1,starvation
261,14545,mother,22,1,starvation
261,14549,mother,26,1,starvation
261,14550,mother,27,1,starvation
265,14473,mother,4,0,starvation
273,14533,mother,10,1,starvation
274,14491,mother,13,0,starvation
282,14526,mother,3,1,starvation
287,14527,mother,4,1,starvation
292,14537,mother,14,1,starvation
300,14485,mother,10,0,starvation
300,14531,mother,8,1,starvation
305,14540,mother,17,1,starvation
307,14525,mother,2,1,starvation
317,14528,mother,5,1,starvation
321,14539,mother,16,1,starvation
327,14536,mother,13,1,starvation
329,14547,mother,24,1,starvation
337,14489,mother,12,0,starvation
348,14532,mother,9,1,starvation
356,14497,mother,16,0,starvation
389,14513,mother,24,0,starvation
391,14548,mother,25,1,starvation
404,14483,mother,9,0,starvation
415,14524,mother,1,1,starvation
419,14551,mother,28,1,starvation
426,14544,mother,21,1,starvation
434,14475,mother,5,0,starvation
441,14534,mother,11,1,starvation
446,14507,mother,21,0,starvation
453,14541,mother,18,1,starvation
463,14487,mother,11,0,starvation
464,14501,mother,18,0,starvation
467,14465,mother,0,0,starvation
476,14546,mother,23,1,starvation
481,14467,mother,1,0,starvation
483,14499,mother,17,0,starvation
491,14515,mother,25,0,starvation
492,14517,mother,26,0,starvation
545,14530,mother,7,1,starvation
550,14523,mother,0,1,starvation
560,14543,mother,20,1,starvation
580,14538,mother,15,1,starvation
596,14542,mother,19,1,starvation
597,14505,mother,20,0,starvation
