tick,mother_id,child_id,r,benefit,cost,success,mother_lineage_id,child_lineage_id,is_own_child
0,303,304,0.5,0.008,0.03,True,0,0,True
0,317,318,0.5,0.008,0.03,True,7,7,True
0,311,312,0.5,0.008,0.03,True,4,4,True
0,337,304,0.0,0.0,0.03,True,17,0,False
0,309,308,0.0,0.008,0.03,True,3,2,False
0,305,306,0.5,0.008,0.03,True,1,1,True
0,307,308,0.5,0.0,0.03,True,2,2,True
1,329,308,0.0,0.008,0.034999999999999996,True,13,2,False
2,329,310,0.0,0.024,0.03,True,13,3,False
2,331,320,0.0,0.024,0.04,True,14,8,False
2,333,308,0.0,0.008,0.04,True,15,2,False
2,345,304,0.0,0.016,0.04,True,21,0,False
3,315,304,0.0,0.008,0.045,True,6,0,False
3,303,316,0.0,0.032,0.04,True,0,6,False
3,335,312,0.0,0.024,0.045,True,16,4,False
4,341,306,0.0,0.032,0.05,True,19,1,False
4,337,316,0.0,0.008,0.045,True,17,6,False
4,311,336,0.0,0.04,0.045,True,4,16,False
5,325,322,0.0,0.048,0.055,True,11,9,False
5,331,332,0.5,0.048,0.04,True,14,14,True
5,341,306,0.0,0.008,0.03,True,19,1,False
5,345,316,0.0,0.008,0.04,True,21,6,False
6,303,352,0.0,0.056,0.04,True,0,24,False
6,341,306,0.0,0.008,0.03,True,19,1,False
6,343,322,0.0,0.008,0.06,True,20,9,False
6,317,322,0.0,0.0,0.055,True,7,9,False
7,353,316,0.0,0.016,0.065,True,25,6,False
7,351,352,0.5,0.008,0.065,True,24,24,True
7,341,306,0.0,0.008,0.03,True,19,1,False
7,335,336,0.5,0.024,0.045,True,16,16,True
8,341,306,0.0,0.008,0.03,True,19,1,False
8,317,326,0.0,0.07200000000000001,0.034999999999999996,True,7,11,False
8,311,312,0.5,0.04,0.045,True,4,4,True
8,313,314,0.5,0.07200000000000001,0.07,True,5,5,True
10,347,326,0.0,0.016,0.07999999999999999,True,22,11,False
10,323,324,0.5,0.08800000000000002,0.07999999999999999,True,10,10,True
10,343,326,0.0,0.0,0.045,True,20,11,False
11,307,326,0.0,0.008,0.07999999999999999,True,2,11,False
11,315,338,0.0,0.09600000000000003,0.065,True,6,17,False
13,315,304,0.0,0.08000000000000002,0.034999999999999996,True,6,0,False
13,323,332,0.0,0.064,0.04,True,10,14,False
14,313,304,0.0,0.008,0.055,True,5,0,False
14,323,332,0.0,0.008,0.03,True,10,14,False
14,315,304,0.0,0.0,0.03,True,6,0,False
14,341,342,0.5,0.12000000000000005,0.04,True,19,19,True
15,315,304,0.0,0.008,0.03,True,6,0,False
15,323,332,0.0,0.008,0.03,True,10,14,False
15,313,304,0.0,0.0,0.03,True,5,0,False
15,339,334,0.0,0.12800000000000006,0.105,True,18,15,False
