tick,mother_id,mother_energy,winner_domain,chosen_child_id,chosen_r,chosen_distress,chosen_distance,candidate_child_ids,candidate_r,candidate_distress,candidate_distance
5,1321,0.9482726120233412,care,1348,0.0,0.254,3,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3205;0.2115;0.2740;0.0865;0.2115;0.2540;0.1490;0.2740;0.1915;0.1490,5;3;5;2;5;3;2;6;1;3
5,1353,0.9483199999999999,care,1322,0.0,0.3205,4,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.3205;0.2115;0.2740;0.0865;0.2115;0.2540;0.1490;0.2740;0.1915;0.1490,4;3;6;2;6;4;2;7;1;3
5,1365,0.97332,care,1332,0.0,0.3365,3,1326;1332;1346;1366,0.0000;0.0000;0.0000;0.5000,0.1410;0.3365;0.2660;0.1490,3;3;4;2
5,1355,0.97332,care,1322,0.0,0.3205,7,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.3205;0.2115;0.2740;0.0865;0.2115;0.2540;0.1490;0.2740;0.1915;0.1490,7;2;7;6;3;1;6;4;5;1
5,1349,0.97332,care,1332,0.0,0.3365,4,1326;1332;1334;1338;1346;1350;1366,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.1410;0.3365;0.0825;0.2580;0.2660;0.3365;0.1490,4;4;8;6;5;5;7
5,1331,0.97332,care,1332,0.5,0.3365,5,1326;1332;1346;1366,0.0000;0.5000;0.0000;0.0000,0.1410;0.3365;0.2660;0.1490,1;5;2;3
5,1343,0.9483199999999999,care,1322,0.0,0.3205,7,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3205;0.2115;0.2740;0.0865;0.2115;0.2540;0.1490;0.2740;0.1915;0.1490,7;2;5;4;3;1;4;4;3;1
6,1325,0.9177503658493781,care,1350,0.0,0.403,7,1326;1332;1338;1346;1350;1366,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2075;0.2780;0.3245;0.2700;0.4030;0.1530,3;3;8;4;7;5
6,1327,0.9427575972957087,care,1328,0.5,0.399,6,1328;1342;1344;1356;1362,0.5000;0.0000;0.0000;0.0000;0.0000,0.3990;0.3405;0.2780;0.3405;0.3405,6;6;8;7;1
6,1355,0.96776,care,1322,0.0,0.387,6,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.3870;0.2780;0.2780;0.0280;0.2780;0.3205;0.1530;0.3405;0.1290;0.0905,6;1;7;6;4;2;6;5;5;1
6,1357,0.96776,care,1352,0.0,0.133,4,1340;1352;1358;1360,0.0000;0.0000;0.5000;0.0000,0.1995;0.1330;0.2780;0.3405,1;4;4;7
6,1351,0.9427599999999999,care,1352,0.5,0.133,2,1340;1352;1358;1360,0.0000;0.5000;0.0000;0.0000,0.1995;0.1330;0.2780;0.3405,3;2;6;8
6,1339,0.9177599999999999,care,1340,0.5,0.1995,3,1340;1352;1358;1360,0.5000;0.0000;0.0000;0.0000,0.1995;0.1330;0.2780;0.3405,3;2;6;8
6,1367,0.96776,care,1348,0.0,0.3205,2,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.3870;0.2780;0.2780;0.0280;0.2780;0.3205;0.1530;0.3405;0.1290;0.0905,6;1;5;4;4;2;4;5;3;1
6,1359,0.96776,care,1350,0.0,0.403,1,1334;1338;1346;1350;1360,0.0000;0.0000;0.0000;0.0000;0.5000,0.0865;0.3245;0.2700;0.4030;0.3405,4;6;8;1;5
6,1333,0.9177599999999999,care,1350,0.0,0.403,4,1334;1338;1350;1360,0.5000;0.0000;0.0000;0.0000,0.0865;0.3245;0.4030;0.3405,1;3;4;4
6,1349,0.96776,care,1332,0.0,0.278,3,1326;1332;1338;1346;1350;1366,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.2075;0.2780;0.3245;0.2700;0.4030;0.1530,4;3;7;5;6;6
6,1353,0.9427599999999999,care,1322,0.0,0.387,3,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.3870;0.2780;0.2780;0.0280;0.2780;0.3205;0.1530;0.3405;0.1290;0.0905,3;3;7;2;7;5;2;8;2;4
6,1335,0.96776,care,1364,0.0,0.129,1,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3870;0.2780;0.2780;0.0280;0.2780;0.3205;0.1530;0.3405;0.1290;0.0905,4;5;6;0;6;5;1;7;1;5
6,1343,0.9427599999999999,care,1322,0.0,0.387,6,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3870;0.2780;0.2780;0.0280;0.2780;0.3205;0.1530;0.3405;0.1290;0.0905,6;1;6;5;4;2;5;5;4;1
6,1363,0.9427599999999999,care,1348,0.0,0.3205,5,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.3870;0.2780;0.2780;0.0280;0.2780;0.3205;0.1530;0.3405;0.1290;0.0905,3;2;7;3;7;5;3;8;2;4
6,1329,0.9427599999999999,care,1322,0.0,0.387,6,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3870;0.2780;0.2780;0.0280;0.2780;0.3205;0.1530;0.3405;0.1290;0.0905,6;3;4;2;4;3;2;5;1;3
6,1341,0.96776,care,1328,0.0,0.399,4,1328;1342;1356;1362,0.0000;0.5000;0.0000;0.0000,0.3990;0.3405;0.3405;0.3405,4;5;8;3
6,1321,0.9427126120233412,care,1348,0.0,0.3205,2,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3870;0.2780;0.2780;0.0280;0.2780;0.3205;0.1530;0.3405;0.1290;0.0905,6;2;4;3;4;2;3;5;2;2
6,1323,0.96776,self,,,,,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3870;0.2780;0.2780;0.0280;0.2780;0.3205;0.1530;0.3405;0.1290;0.0905,4;4;6;1;6;4;1;7;1;4
6,1337,0.9177599999999999,care,1350,0.0,0.403,2,1334;1338;1346;1350;1360,0.0000;0.5000;0.0000;0.0000;0.0000,0.0865;0.3245;0.2700;0.4030;0.3405,3;5;8;2;5
6,1347,0.97276,care,1322,0.0,0.387,3,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.3870;0.2780;0.2780;0.0280;0.2780;0.3205;0.1530;0.3405;0.1290;0.0905,3;2;7;4;7;5;4;8;3;4
6,1361,0.96776,care,1362,0.5,0.3405,5,1328;1342;1356;1362,0.0000;0.0000;0.0000;0.5000,0.3990;0.3405;0.3405;0.3405,2;5;8;5
7,1351,0.93712,care,1358,0.0,0.34450000000000003,7,1340;1352;1358,0.0000;0.5000;0.0000,0.1410;0.0745;0.3445,4;1;7
7,1359,0.93712,care,1350,0.0,0.4415,1,1334;1338;1346;1350;1360,0.0000;0.0000;0.0000;0.0000;0.5000,0.1530;0.3910;0.3365;0.4415;0.3445,4;6;8;1;5
7,1339,0.9121199999999999,care,1340,0.5,0.14100000000000001,2,1340;1352;1358;1360,0.5000;0.0000;0.0000;0.0000,0.1410;0.0745;0.3445;0.3445,2;3;5;7
7,1337,0.9121199999999999,care,1350,0.0,0.4415,1,1326;1334;1338;1346;1350;1360,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.2115;0.1530;0.3910;0.3365;0.4415;0.3445,8;4;6;7;1;6
7,1365,0.96212,care,1332,0.0,0.2195,1,1326;1332;1346;1366,0.0000;0.0000;0.0000;0.5000,0.2115;0.2195;0.3365;0.1570,5;1;6;2
7,1353,0.93712,care,1322,0.0,0.4535,2,1322;1324;1330;1336;1344;1348;1354;1364;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.4535;0.2820;0.3445;0.0320;0.3445;0.3870;0.2195;0.1290;0.0945,2;3;8;2;8;6;3;3;5
7,1341,0.96212,care,1328,0.0,0.3405,3,1328;1342;1356;1362,0.0000;0.5000;0.0000;0.0000,0.3405;0.3445;0.4070;0.2820,3;5;8;4
7,1331,0.96212,care,1332,0.5,0.2195,3,1326;1332;1346;1366,0.0000;0.5000;0.0000;0.0000,0.2115;0.2195;0.3365;0.1570,3;3;4;3
7,1355,0.96212,care,1322,0.0,0.4535,5,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.4535;0.2820;0.3445;0.0320;0.3445;0.3870;0.2195;0.4070;0.1290;0.0945,5;1;7;6;5;3;6;6;5;2
7,1321,0.9370726120233412,care,1348,0.0,0.387,2,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4535;0.2820;0.3445;0.0320;0.3445;0.3870;0.2195;0.4070;0.1290;0.0945,7;2;4;3;3;2;3;4;2;2
7,1361,0.96212,care,1362,0.5,0.28200000000000003,4,1328;1330;1342;1344;1356;1362,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.3405;0.3445;0.3445;0.3445;0.4070;0.2820,3;8;6;8;7;4
7,1345,0.93712,care,1332,0.0,0.2195,2,1326;1332;1346;1366,0.0000;0.0000;0.5000;0.0000,0.2115;0.2195;0.3365;0.1570,4;2;5;2
7,1325,0.9121103658493781,care,1350,0.0,0.4415,6,1326;1332;1338;1346;1350;1366,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2115;0.2195;0.3910;0.3365;0.4415;0.1570,3;3;7;4;6;6
7,1357,0.96212,care,1358,0.5,0.34450000000000003,5,1340;1352;1358;1360,0.0000;0.0000;0.5000;0.0000,0.1410;0.0745;0.3445;0.3445,2;3;5;7
7,1349,0.96212,care,1350,0.5,0.4415,7,1326;1332;1338;1346;1350;1366,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.2115;0.2195;0.3910;0.3365;0.4415;0.1570,5;2;8;6;7;5
7,1329,0.93712,care,1322,0.0,0.4535,5,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4535;0.2820;0.3445;0.0320;0.3445;0.3870;0.2195;0.4070;0.1290;0.0945,5;3;5;2;5;3;2;6;1;3
7,1347,0.96712,care,1322,0.0,0.4535,2,1322;1324;1330;1336;1344;1348;1354;1364;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.4535;0.2820;0.3445;0.0320;0.3445;0.3870;0.2195;0.1290;0.0945,2;3;8;3;8;6;3;3;5
7,1363,0.93712,care,1322,0.0,0.4535,4,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.4535;0.2820;0.3445;0.0320;0.3445;0.3870;0.2195;0.4070;0.1290;0.0945,4;2;6;3;6;4;3;7;2;3
7,1327,0.9371175972957088,care,1328,0.5,0.3405,5,1328;1330;1342;1344;1356;1362,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3405;0.3445;0.3445;0.3445;0.4070;0.2820,5;8;6;8;7;2
7,1335,0.93712,care,1322,0.0,0.4535,4,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4535;0.2820;0.3445;0.0320;0.3445;0.3870;0.2195;0.4070;0.1290;0.0945,4;5;6;0;6;5;1;7;1;5
7,1333,0.9121199999999999,care,1350,0.0,0.4415,3,1334;1338;1346;1350;1360,0.5000;0.0000;0.0000;0.0000;0.0000,0.1530;0.3910;0.3365;0.4415;0.3445,2;4;8;3;5
7,1367,0.96212,care,1348,0.0,0.387,1,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.4535;0.2820;0.3445;0.0320;0.3445;0.3870;0.2195;0.4070;0.1290;0.0945,7;2;5;4;3;1;4;4;3;1
7,1323,0.96712,care,1322,0.0,0.4535,4,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4535;0.2820;0.3445;0.0320;0.3445;0.3870;0.2195;0.4070;0.1290;0.0945,4;4;6;1;6;4;1;7;1;4
7,1343,0.93712,care,1322,0.0,0.4535,5,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.4535;0.2820;0.3445;0.0320;0.3445;0.3870;0.2195;0.4070;0.1290;0.0945,5;1;5;4;5;3;4;6;3;2
8,1363,0.9313999999999999,care,1322,0.0,0.52,3,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.5200;0.2860;0.4110;0.0985;0.4110;0.3790;0.2860;0.4735;0.1330;0.0985,3;3;7;2;7;5;2;8;2;4
8,1327,0.9313975972957087,care,1328,0.5,0.28200000000000003,4,1328;1342;1356;1362,0.5000;0.0000;0.0000;0.0000,0.2820;0.2860;0.4735;0.2235,4;5;8;3
8,1347,0.9613999999999999,care,1322,0.0,0.52,2,1322;1324;1330;1336;1344;1348;1354;1364;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.5200;0.2860;0.4110;0.0985;0.4110;0.3790;0.2860;0.1330;0.0985,2;3;8;2;8;6;3;3;5
8,1323,0.9613999999999999,care,1322,0.0,0.52,3,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5200;0.2860;0.4110;0.0985;0.4110;0.3790;0.2860;0.4735;0.1330;0.0985,3;4;7;1;7;5;2;8;2;4
8,1351,0.9313999999999999,care,1358,0.0,0.28600000000000003,6,1340;1352;1358;1360,0.0000;0.5000;0.0000;0.0000,0.0825;0.1410;0.2860;0.3485,3;2;6;8
8,1367,0.9313999999999999,care,1322,0.0,0.52,7,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.5200;0.2860;0.4110;0.0985;0.4110;0.3790;0.2860;0.4735;0.1330;0.0985,7;2;5;4;3;1;4;4;3;1
8,1361,0.9563999999999999,care,1362,0.5,0.2235,3,1328;1330;1342;1344;1356;1362,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2820;0.4110;0.2860;0.4110;0.4735;0.2235,4;8;6;8;7;3
8,1349,0.9563999999999999,care,1350,0.5,0.379,6,1326;1332;1338;1346;1350;1366,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.2155;0.1290;0.3950;0.4030;0.3790;0.1610,5;3;7;6;6;6
8,1343,0.9313999999999999,care,1322,0.0,0.52,4,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5200;0.2860;0.4110;0.0985;0.4110;0.3790;0.2860;0.4735;0.1330;0.0985,4;1;6;4;6;4;4;7;3;3
8,1359,0.9063999999999999,care,1346,0.0,0.403,8,1334;1338;1346;1350;1360,0.0000;0.0000;0.0000;0.0000;0.5000,0.2195;0.3950;0.4030;0.3790;0.3485,4;6;8;1;5
8,1353,0.9313999999999999,care,1322,0.0,0.52,1,1322;1324;1336;1348;1354;1364;1368,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.5200;0.2860;0.0985;0.3790;0.2860;0.1330;0.0985,1;4;3;7;4;4;6
8,1355,0.9563999999999999,care,1322,0.0,0.52,4,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.5200;0.2860;0.4110;0.0985;0.4110;0.3790;0.2860;0.4735;0.1330;0.0985,4;1;6;5;6;4;5;7;4;3
8,1331,0.9563999999999999,care,1332,0.5,0.129,2,1326;1332;1346;1366,0.0000;0.5000;0.0000;0.0000,0.2155;0.1290;0.4030;0.1610,4;2;5;3
8,1329,0.9313999999999999,care,1322,0.0,0.52,4,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5200;0.2860;0.4110;0.0985;0.4110;0.3790;0.2860;0.4735;0.1330;0.0985,4;3;6;2;6;4;2;7;1;3
8,1357,0.9563999999999999,care,1358,0.5,0.28600000000000003,4,1340;1352;1358;1360,0.0000;0.0000;0.5000;0.0000,0.0825;0.1410;0.2860;0.3485,2;4;4;8
8,1325,0.906390365849378,care,1350,0.0,0.379,5,1326;1332;1334;1338;1346;1350;1366,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2155;0.1290;0.2195;0.3950;0.4030;0.3790;0.1610,3;4;8;6;4;5;7
8,1337,0.8813999999999999,care,1346,0.0,0.403,7,1326;1334;1338;1346;1350;1360,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.2155;0.2195;0.3950;0.4030;0.3790;0.3485,8;4;6;7;1;6
8,1345,0.9313999999999999,care,1332,0.0,0.129,1,1326;1332;1346;1366,0.0000;0.0000;0.5000;0.0000,0.2155;0.1290;0.4030;0.1610,5;1;6;3
8,1333,0.9063999999999999,care,1346,0.0,0.403,7,1326;1334;1338;1346;1350;1360,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.2155;0.2195;0.3950;0.4030;0.3790;0.3485,8;3;5;7;2;6
8,1321,0.9313526120233412,care,1348,0.0,0.379,1,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5200;0.2860;0.4110;0.0985;0.4110;0.3790;0.2860;0.4735;0.1330;0.0985,8;3;5;4;2;1;4;3;3;1
8,1365,0.9313999999999999,care,1346,0.0,0.403,6,1326;1332;1346;1366,0.0000;0.0000;0.0000;0.5000,0.2155;0.1290;0.4030;0.1610,5;1;6;2
8,1335,0.9313999999999999,care,1322,0.0,0.52,3,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5200;0.2860;0.4110;0.0985;0.4110;0.3790;0.2860;0.4735;0.1330;0.0985,3;5;7;1;7;5;2;8;2;5
8,1339,0.9063999999999999,care,1360,0.0,0.34850000000000003,6,1340;1352;1358;1360,0.5000;0.0000;0.0000;0.0000,0.0825;0.1410;0.2860;0.3485,1;4;4;6
9,1351,0.9255999999999999,care,1358,0.0,0.2275,5,1340;1352;1358;1360,0.0000;0.5000;0.0000;0.0000,0.0865;0.2075;0.2275;0.3525,2;3;5;7
9,1335,0.9255999999999999,care,1322,0.0,0.504,2,1322;1324;1330;1336;1344;1348;1354;1364;1368,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5040;0.3525;0.4775;0.1650;0.4775;0.4415;0.2900;0.1995;0.1025,2;6;8;2;8;6;3;3;6
9,1339,0.9005999999999998,care,1360,0.0,0.35250000000000004,5,1334;1340;1352;1358;1360,0.0000;0.5000;0.0000;0.0000;0.0000,0.2860;0.0865;0.2075;0.2275;0.3525,8;1;5;5;5
9,1329,0.9255999999999999,care,1356,0.0,0.54,8,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5040;0.3525;0.4775;0.1650;0.4775;0.4415;0.2900;0.5400;0.1995;0.1025,3;3;7;2;7;5;2;8;2;4
9,1325,0.900590365849378,care,1350,0.0,0.3205,4,1326;1332;1334;1338;1346;1350;1366,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2820;0.0665;0.2860;0.3990;0.4070;0.3205;0.2275,4;5;7;5;4;4;8
9,1365,0.9255999999999999,care,1346,0.0,0.40700000000000003,5,1326;1332;1346;1366,0.0000;0.0000;0.0000;0.5000,0.2820;0.0665;0.4070;0.2275,4;2;5;3
9,1367,0.9255999999999999,care,1322,0.0,0.504,6,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.5040;0.3525;0.4775;0.1650;0.4775;0.4415;0.2900;0.5400;0.1995;0.1025,6;1;5;4;4;2;4;5;3;1
9,1331,0.9505999999999999,care,1346,0.0,0.40700000000000003,6,1326;1332;1346;1350;1366,0.0000;0.5000;0.0000;0.0000;0.0000,0.2820;0.0665;0.4070;0.3205;0.2275,5;1;6;8;4
9,1361,0.9505999999999999,care,1356,0.0,0.54,7,1328;1330;1342;1344;1356;1362,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2235;0.4775;0.2900;0.4775;0.5400;0.1650,5;8;6;8;7;2
9,1349,0.9505999999999999,care,1350,0.5,0.3205,5,1326;1332;1334;1338;1346;1350;1366,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.2820;0.0665;0.2860;0.3990;0.4070;0.3205;0.2275,5;4;8;7;6;5;7
9,1363,0.9255999999999999,care,1322,0.0,0.504,2,1322;1324;1330;1336;1344;1348;1354;1364;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.5040;0.3525;0.4775;0.1650;0.4775;0.4415;0.2900;0.1995;0.1025,2;4;8;2;8;6;3;3;5
9,1321,0.9005526120233411,care,1356,0.0,0.54,3,1322;1324;1330;1336;1344;1348;1354;1356;1364;1368,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5040;0.3525;0.4775;0.1650;0.4775;0.4415;0.2900;0.5400;0.1995;0.1025,8;3;5;4;2;1;4;3;3;1
