tick,mother_id,child_id,r,benefit,cost,success,mother_lineage_id,child_lineage_id,is_own_child
0,6983,6984,0.5,0.008,0.03,True,5,5,True
0,6975,6976,0.5,0.008,0.03,True,1,1,True
0,6973,6974,0.5,0.008,0.03,True,0,0,True
0,6977,6978,0.5,0.008,0.03,True,2,2,True
0,6987,6988,0.5,0.008,0.03,True,7,7,True
1,6973,6974,0.5,0.008,0.03,True,0,0,True
1,6983,6984,0.5,0.008,0.03,True,5,5,True
1,6991,6978,0.0,0.008,0.034999999999999996,True,9,2,False
1,6987,6988,0.5,0.008,0.03,True,7,7,True
2,6987,6988,0.5,0.008,0.03,True,7,7,True
2,6973,6974,0.5,0.008,0.03,True,0,0,True
2,6983,6984,0.5,0.008,0.03,True,5,5,True
3,6977,6980,0.0,0.032,0.04,True,2,3,False
4,6977,6980,0.0,0.008,0.03,True,2,3,False
5,6991,6980,0.0,0.008,0.045,True,9,3,False
5,6987,6988,0.5,0.024,0.034999999999999996,True,7,7,True
6,6983,6984,0.5,0.032,0.034999999999999996,True,5,5,True
6,6981,6976,0.0,0.048,0.06,True,4,1,False
6,6985,6976,0.0,0.0,0.06,True,6,1,False
7,6973,6974,0.5,0.04,0.034999999999999996,True,0,0,True
8,6979,6980,0.5,0.024,0.07,True,3,3,True
8,6995,6996,0.5,0.07200000000000001,0.07,True,11,11,True
9,6989,6994,0.0,0.08000000000000002,0.06,True,8,10,False
10,6975,6990,0.0,0.08800000000000002,0.075,True,1,8,False
10,6987,6988,0.5,0.04,0.04,True,7,7,True
11,6985,6982,0.0,0.09600000000000003,0.05,True,6,4,False
11,6975,6990,0.0,0.008,0.03,True,1,8,False
11,6983,6984,0.5,0.04,0.04,True,5,5,True
12,6973,6974,0.5,0.04,0.034999999999999996,True,0,0,True
12,6995,6992,0.0,0.10400000000000004,0.045,True,11,9,False
12,6975,6990,0.0,0.008,0.03,True,1,8,False
13,6975,6990,0.0,0.008,0.03,True,1,8,False
13,6977,6992,0.0,0.008,0.07,True,2,9,False
13,6979,6992,0.0,0.0,0.05,True,3,9,False
13,6973,6974,0.5,0.008,0.03,True,0,0,True
13,6995,6992,0.0,0.0,0.03,True,11,9,False
14,6981,6990,0.0,0.008,0.065,True,4,8,False
14,6989,6992,0.0,0.008,0.05,True,8,9,False
14,6979,6992,0.0,0.0,0.03,True,3,9,False
14,6975,6990,0.0,0.0,0.03,True,1,8,False
14,6995,6992,0.0,0.0,0.03,True,11,9,False
14,6977,6992,0.0,0.0,0.03,True,2,9,False
15,6975,6990,0.0,0.008,0.03,True,1,8,False
15,6981,6990,0.0,0.0,0.03,True,4,8,False
15,6987,6988,0.5,0.04,0.04,True,7,7,True
16,6973,6974,0.5,0.024,0.034999999999999996,True,0,0,True
16,6981,6990,0.0,0.008,0.03,True,4,8,False
16,6975,6990,0.0,0.0,0.03,True,1,8,False
17,6985,6990,0.0,0.008,0.055,True,6,8,False
17,6981,6990,0.0,0.0,0.03,True,4,8,False
